CTRL_alpha	itraconazole_alpha	methotrexate_alpha	tamoxifen_alpha	beauvericin_alpha	benomyl_alpha	bisantrene_alpha	camptothecin_alpha	cisplatin_alpha	colchicine_alpha	cycloheximide_alpha	fluconazole_alpha	imatinib_alpha	ketoconazole_alpha	miconazole_alpha	mitoxantrone_alpha	valinomycin_alpha
TWAS21221405	0.927982	0.63375	0.8428	0.57848	0.56376	1.16252	1.015815	1.0189	0.923432	1.030103	0.79849	0.59122	0.9935435	0.56407	0.40585	0.95935	0.977678
TWAS21221406	1.058478	0.905221	1.1123	1.23545	1.19013	0.87423	0.76711	1.047268	1.097621	1.10738	1.13413	0.87482	1.080428	1.055569	1.33993	1.023578	1.035591
TWAS21221407	0.934347	0.66757	0.958692	0.64118	0.54093	1.090893	1.14666	1.018399	0.86589	1.003405	0.8329	0.62939	1.033488	0.53742	0.50692	0.95936	0.965041
TWAS21221409	1.060303	0.922564	1.067773	1.19854	1.13271	0.901285	0.69503	0.98056	1.013306	1.073769	1.12713	0.83328	1.047381	0.965304	1.29823	1.064108	1.037729
TWAS21221411	1.063282	0.928223	1.072165	1.37278	1.1714	1.11373	1.046974	1.17669	1.046602	1.078226	1.13418	0.84693	1.041716	0.9928214	1.30435	1.079356	1.026729
TWAS21221412	1.000019677	0.69482	1.015241	0.63587	0.6081	1.22958	1.2446	1.061336	1.0063333	1.060258	0.89058	0.64183	1.056768	0.58877	0.51746	1.038369	1.029176
TWAS21221413	1.064132	0.85004	0.9938586	0.27128	1.12299	1.21252	1.12382	1.055965	1.031096	1.078676	0.962928	0.70805	1.047115	0.67677	0.62403	1.10396	1.087578
TWAS21221415	1.080787	0.914496	1.077235	1.37851	1.17395	1.070018	1.062127	1.18034	1.055468	1.095819	1.15522	0.86599	1.075032	1.007194	1.3018	1.073994	1.039947
TWAS21221416	1.0413	0.954211	0.949495	1.16961	1.016571	0.84802	0.62617	0.917603	0.961842	1.074494	1.13221	0.85674	1.00019502	0.985182	1.2792	1.015082	1.055707
TWAS21221417	1.07468	0.93571	1.089773	1.38023	1.18451	1.13746	1.16364	1.19853	1.065807	1.058858	1.14635	0.8614	1.056438	1.0073079	1.29997	1.066633	1.0086245
TWAS21221418	1.049707	0.85097	1.053305	0.6505	0.67025	1.28686	1.25423	1.12103	1.063799	1.082512	0.985608	0.69309	1.078358	0.6145	0.56625	1.084457	1.06653
TWAS21221419	0.976301	0.73369	0.89843	0.59406	0.63941	0.84517	0.53454	0.58232	0.912748	1.0058995	0.84262	0.6055	0.973775	0.5307	0.44921	0.77023	0.988064
TWAS21221421	1.044336	0.922711	0.980985	1.17267	1.08219	0.946949	0.65712	0.957872	1.0034937	1.034238	1.11281	0.82582	0.979538	0.944133	1.28622	1.061958	1.015839
TWAS21221423	1.033092	1.014684	1.041309	1.23377	0.5954	0.84241	0.72648	1.035459	1.056819	1.09306	1.10382	1.044112	1.034972	1.090838	1.43388	1.064282	1.0067631
TWAS21221424	1.07743	0.87664	1.10857	0.71026	1.21132	1.23287	1.11253	1.1006	1.078835	1.13549	1.031945	0.78684	1.087368	0.85813	0.58787	1.064903	1.079017
TWAS21221503	1.057715	0.70222	1.10385	0.68829	1.19518	0.985419	0.62748	0.6579	0.9933675	1.096318	1.0037857	0.73983	1.071006	0.68875	0.63646	0.985355	1.048817
TWAS21221504	1.048162	0.924778	0.951954	1.40838	1.087762	1.077924	0.9955437	1.23612	1.023358	1.034352	1.11551	0.84074	1.010055	1.0044342	1.28256	1.074436	1.041915
TWAS21221505	1.06991	0.938238	1.074519	1.36825	1.17173	1.072442	1.025478	1.15027	1.031366	1.10222	1.13722	0.85824	1.06945	1.0023373	1.32169	1.091206	1.060262
TWAS21221506	0.70547	0.484	0.74013	0.583	0.5204	0.79485	0.922088	0.76419	0.70486	0.79695	0.60086	0.49017	0.84774	0.52771	0.39117	0.73388	0.73002
TWAS21221507	1.01143	0.905634	1.031036	1.30116	0.59536	0.916281	0.973926	1.074436	0.9903292	1.047909	1.06694	0.82494	1.030451	0.930068	1.27106	1.034549	0.87873
TWAS21221508	1.088767	0.910379	1.14055	1.35401	1.19104	1.1384	1.07015	1.14519	1.03967	1.11756	1.13906	0.89254	1.09555	1.056434	1.35589	1.048457	1.065809
TWAS21221509	1.073986	0.964605	1.081216	1.36974	1.17817	1.095353	1.10627	1.18263	1.11538	1.072638	1.1389	0.8791	1.053462	1.037522	1.32071	1.07857	1.03286
TWAS21221511	1.01254	0.9983306	1.036473	1.19267	0.60299	0.60041	0.68332	0.979285	0.979558	1.059589	1.097845	0.85689	1.072346	0.985269	1.3955	1.022456	0.967809
TWAS21221512	1.042193	0.940449	0.949474	1.1888	1.062971	0.89304	0.68206	0.982027	0.988099	1.059549	1.1152	0.84443	0.986289	1.0042449	1.29619	1.035251	1.042611
TWAS21221513	1.0599	0.968507	1.036591	1.21013	1.13717	0.89546	0.71357	1.02088	1.027323	1.069978	1.1195	0.8565	1.040667	1.056804	1.33351	1.052854	1.064706
TWAS21221514	1.055373	0.97294	1.042474	1.21966	1.14497	0.88303	0.73105	1.038745	1.029575	1.063571	1.137	0.87506	1.039429	1.053738	1.33464	1.051401	1.045099
TWAS21221516	1.020737	0.85995	0.949675	0.49495	1.080071	0.958506	0.56555	0.55658	0.920046	1.06312	0.910242	0.65476	1.01086	0.56488	0.51246	0.95175	1.061705
TWAS21221518	1.060894	0.984489	1.045197	1.2286	1.14909	0.912684	0.71648	1.053698	1.038801	1.045387	1.1394	0.86171	1.027558	1.10758	1.34942	1.048755	1.050568
TWAS21221519	1.06887	0.83352	1.055455	0.66751	1.19932	1.20014	1.042619	1.13559	1.034	1.06592	1.0113	0.75002	1.076657	0.76679	0.63308	1.071867	1.091231
TWAS21221522	1.069987	0.979539	1.052415	1.37086	1.17932	1.083428	1.063497	1.17869	1.10781	1.088037	1.1377	0.89655	1.056387	1.078464	1.35496	1.070296	1.070146
TWAS21221603	1.081226	0.83068	1.091779	0.62404	1.19183	1.22493	1.10595	1.1069	1.0058209	1.089521	1.01423	0.74313	1.083538	0.71514	0.69039	1.082036	1.085482
TWAS21221604	0.954871	0.950027	0.933749	1.42066	0.46045	0.941566	1.14034	1.19091	0.971707	1.06015	1.04053	0.83616	0.984502	0.977342	1.33302	1.067059	0.932486
TWAS21221605	1.052692	0.77983	0.985572	0.6027	1.11558	1.17252	1.053687	1.07445	0.964497	1.066136	0.968006	0.71584	1.023669	0.66881	0.54485	1.080009	1.068643
TWAS21221608	1.068775	0.979914	1.08008	1.25002	1.1757	0.906882	0.74314	1.047089	1.10836	1.069421	1.14462	0.87488	1.04661	1.057327	1.35298	1.070465	1.04656
TWAS21221609	1.054758	0.973283	1.039107	1.3653	1.16518	0.9907057	1.1282	1.20266	1.062192	1.04362	1.13002	0.87833	1.041253	1.099652	1.33647	1.062417	1.04404
TWAS21221611	1.055335	0.979396	1.043277	1.22931	1.14636	0.8793	0.6991	1.026348	1.077874	1.07108	1.13724	0.87968	1.033807	1.055802	1.35818	1.059823	1.068793
TWAS21221614	1.055676	0.988847	1.10475	1.24788	0.67065	0.7831	0.77596	1.082267	1.10976	1.090372	1.14079	1.015869	1.081403	1.26151	1.42054	1.031254	0.9910239
TWAS21221615	1.063705	0.76083	1.066769	0.67583	1.17194	0.941703	0.63924	0.64566	0.951648	1.077943	1.012619	0.71667	1.063237	0.66515	0.64758	1.024478	1.075563
TWAS21221616	1.067068	0.96939	1.067147	1.21715	1.16339	0.948593	0.70664	1.014606	1.084936	1.088952	1.13863	0.89304	1.046619	1.030611	1.34831	1.079685	1.055006
TWAS21221617	1.0097963	0.60253	1.068685	0.66428	0.67595	0.78671	0.65985	0.69393	0.918668	1.049495	0.959314	0.72931	1.068006	0.60008	0.62242	0.87768	1.0059772
TWAS21221618	1.080597	0.86254	1.091781	0.64746	1.20999	1.23818	1.092835	1.13886	1.014372	1.085424	1.020106	0.74071	1.078845	0.70226	0.58446	1.070945	1.08454
TWAS21221619	1.046239	0.985717	1.037048	1.23734	1.15229	0.86637	0.71367	1.0631	1.085451	1.040637	1.1313	0.87336	1.014568	1.076449	1.35355	1.036064	1.038256
TWAS21221622	1.060855	0.85741	0.9917573	0.54869	1.11772	1.18627	1.036325	1.097812	0.986269	1.062669	0.984281	0.72515	1.032739	0.68236	0.47954	1.11044	1.067436
TWAS21230103	1.048193	0.84303	0.960403	0.58263	1.097173	1.15248	1.0104	1.11334	0.976372	1.041557	0.959928	0.72511	0.9986625	0.70057	0.55625	1.080318	1.052186
TWAS21230104	1.043073	0.77428	1.043653	0.29416	1.16784	0.89534	0.63177	0.66658	0.987865	1.043218	0.978128	0.7281	1.043224	0.70073	0.61389	0.923363	1.059714
TWAS21230106	1.0066429	0.974693	0.951824	1.3757	0.55059	0.922153	1.029074	1.16766	1.024672	1.067498	1.072559	1.21445	1.028893	1.054712	1.35782	1.017872	0.987258
TWAS21230107	0.944258	0.53387	0.919777	0.52688	0.5209	0.77249	0.58871	0.50951	0.82168	1.031274	0.79493	0.60056	1.038282	0.43865	0.36965	0.77264	0.9902214
TWAS21230108	1.038282	0.929589	1.062305	1.38757	0.61448	1.0075037	1.13723	1.17509	1.10345	1.06416	1.11593	0.87367	1.031873	1.013911	1.37099	1.055826	0.977386
TWAS21230109	1.050123	0.80364	1.051636	0.60901	1.15885	0.95107	0.60949	0.64258	0.964531	1.072002	0.9940235	0.70454	1.051456	0.65846	0.29876	1.011675	1.077532
TWAS21230111	1.070416	0.86456	1.097451	1.29225	1.17662	1.097067	1.04061	1.1143	1.026517	1.12329	1.11461	1.11511	1.070012	0.949718	1.34822	1.035467	1.041121
TWAS21230113	0.9976962	0.95634	1.024289	1.38608	0.61963	0.945259	1.17433	1.17282	1.074844	1.022257	1.081309	0.86725	1.030929	1.020725	1.35927	1.011939	0.959664
TWAS21230114	1.01052	0.970719	0.968973	1.44621	0.59572	1.0016256	1.11178	1.14376	1.045392	1.053927	1.056945	0.85236	1.019927	1.030077	1.35139	1.039309	0.981313
TWAS21230115	1.10815	0.908605	1.1641	1.36307	1.23521	1.1542	1.065644	1.17092	1.060799	1.13588	1.17392	0.88449	1.14525	1.1055	1.35578	1.038962	1.061885
TWAS21230116	1.071522	0.8379	1.060186	0.66003	1.18257	1.2147	1.010878	1.11457	1.027348	1.062155	1.011957	0.77319	1.063005	0.80069	0.6518	1.079379	1.069552
TWAS21230117	1.023053	0.95383	1.048039	1.38889	0.60251	0.89988	1.016086	1.16798	1.014151	1.048161	1.083191	0.86868	1.045966	1.0068018	1.36173	1.039118	0.96526
TWAS21230119	1.063071	0.965746	1.049587	1.35251	1.15922	1.062285	1.056435	1.17106	1.043567	1.041292	1.12797	0.87414	1.046039	1.055178	1.32713	1.066001	1.047168
TWAS21230121	0.929515	0.67595	0.88554	0.49912	0.58668	1.15027	1.10898	1.036967	0.92816	0.972096	0.81512	0.61534	1.034485	0.58856	0.5665	0.951804	0.987295
TWAS21230122	0.989503	1.035254	0.973567	1.1899	0.5615	0.68344	0.70255	1.023686	1.054277	1.013961	1.079114	0.89687	1.00078786	1.088626	1.39883	0.973508	0.977315
TWAS21230203	1.019397	0.65728	1.033462	0.72061	0.727	1.22563	1.16571	1.10423	1.017898	1.066276	0.946743	0.68908	1.059231	0.65652	0.41715	1.0083526	1.04577
TWAS21230204	1.06299	0.75318	1.052059	0.60287	1.18307	1.19993	1.057065	1.11767	1.017876	1.049262	0.982368	0.73096	1.069802	0.72689	0.58244	1.067623	1.062854
TWAS21230205	1.064689	0.969331	1.051604	1.2392	1.16508	0.949912	0.69416	1.048084	1.09283	1.056601	1.1354	0.87623	1.03975	1.057704	1.3486	1.055153	1.048253
TWAS21230206	1.010162	0.77325	0.976933	0.61028	0.58938	1.199	1.16324	1.096236	0.925131	1.059191	0.87538	0.64423	1.022537	0.5621	0.49028	1.019984	1.041778
TWAS21230207	0.906126	0.61895	0.92011	0.66579	0.64175	0.69071	0.59749	0.61252	0.87125	0.949182	0.82963	0.57066	1.0071323	0.51562	0.55469	0.85546	0.933696
TWAS21230208	1.068706	0.9908138	1.06834	1.23731	1.16846	0.917415	0.73978	1.060356	1.068156	1.048441	1.15161	0.88339	1.046496	1.067876	1.34234	1.048821	1.036452
TWAS21230209	1.073446	0.84587	1.064406	0.62813	1.19021	1.20183	1.027638	1.11494	1.02758	1.099397	0.9971693	0.75767	1.069623	0.74665	0.60699	1.091584	1.089545
TWAS21230213	0.9971016	0.949559	0.948688	1.18986	0.56929	0.80805	0.69707	0.924849	1.031617	1.029735	1.070486	0.8289	0.973413	0.980704	1.36044	1.020475	0.949123
TWAS21230216	0.977685	0.959065	1.0073078	1.38854	0.56261	0.90705	1.5998	1.13694	1.037384	1.032092	1.04775	0.85957	1.034652	1.0076716	1.34673	1.021885	0.949624
TWAS21230217	0.9915903	0.903387	1.011638	1.36464	0.60216	0.930777	0.98324	1.10539	0.980298	1.054005	1.072368	0.82949	1.03785	0.967296	1.32084	1.026973	0.949306
TWAS21230218	1.06231	0.948168	1.044417	1.37279	1.16937	1.10573	0.9981803	1.16875	1.055445	1.065984	1.1309	0.87751	1.048195	1.047914	1.33777	1.066033	1.045589
TWAS21230219	0.87098	1.0013533	0.83087	1.31138	0.55465	0.74296	0.957903	1.08027	0.87484	0.959285	0.955682	0.912074	0.94992	1.37393	1.2894	0.90949	0.87658
TWAS21230221	1.081832	0.955695	1.097208	1.38229	1.18132	1.12489	1.049347	1.1892	1.052571	1.086117	1.14937	0.87423	1.078807	1.027469	1.32895	1.074213	1.050072
TWAS21230222	1.057584	0.78914	1.051443	0.63938	1.18543	1.19395	1.069908	1.12596	1.050323	1.052174	0.9907428	0.7624	1.062206	0.77268	0.60512	1.069956	1.067484
TWAS21230302	1.053994	0.972904	1.079085	1.40551	0.69394	1.060946	1.080081	1.17478	1.0525	1.084925	1.13453	0.86424	1.066018	1.024099	1.40414	1.07605	1.007957
TWAS21230303	1.060751	0.77464	1.057222	0.66841	1.19623	1.21791	1.13789	1.13853	1.07011	1.049121	1.0053729	0.75419	1.055635	0.7768	0.60875	1.093962	1.070547
TWAS21230304	0.9922569	0.75903	1.015361	0.64994	0.66138	0.82049	0.61153	0.65304	0.907142	1.0037978	0.919868	0.65378	1.030084	0.57275	0.57114	0.89615	0.9907567
TWAS21230305	1.068024	0.924223	1.075811	1.36499	1.18819	1.14078	1.17237	1.1724	1.10386	1.075957	1.1383	0.85843	1.051382	1.0087035	1.31541	1.08241	1.030682
TWAS21230306	1.081776	0.86675	1.1402	1.34588	1.19857	1.10181	1.087508	1.1434	1.040005	1.099179	1.14644	0.87438	1.087023	1.052987	1.33614	1.056161	1.028691
TWAS21230307	1.034992	0.982821	0.957386	1.18599	1.069357	0.87792	0.69519	0.978994	1.031483	1.044184	1.10983	0.85359	0.961515	1.02537	1.32115	1.044234	1.045196
TWAS21230308	1.064128	0.952401	1.052533	1.36356	1.18683	1.091418	1.10887	1.17894	1.10675	1.044467	1.12298	0.88619	1.034038	1.071267	1.33292	1.057602	1.028414
TWAS21230309	1.062431	0.986422	1.049617	1.23188	1.15069	0.91995	0.70159	1.047321	1.056524	1.058789	1.13126	0.88307	1.04451	1.056506	1.35666	1.051602	1.066984
TWAS21230313	1.021825	0.68514	1.0031888	0.68171	0.72526	1.20795	1.12745	1.068152	0.974641	1.052641	0.961724	0.69831	1.079304	0.65026	0.56469	1.022901	1.039023
TWAS21230314	1.083327	0.87879	1.13417	1.35075	1.19666	1.15567	1.23254	1.15422	1.1144	1.12812	1.14157	0.89996	1.080661	1.058713	1.34924	1.052428	1.041965
TWAS21230316	1.072312	0.88531	1.058921	0.59136	1.21094	1.20829	1.034493	1.12421	1.037507	1.056207	1.027597	0.77675	1.062306	0.8012	0.61547	1.072671	1.071667
TWAS21230317	1.0010277	0.99333	0.954769	1.37405	0.63795	0.936422	1.078727	1.14586	1.014433	1.025207	1.085224	0.883	1.0085594	1.061273	1.37207	1.026042	0.95539
TWAS21230319	1.061401	0.7831	1.056696	0.60861	1.16039	1.15704	1.0054219	1.092921	0.9989939	1.086273	0.9953844	0.7613	1.0674	0.78241	0.30898	1.075759	1.083777
TWAS21230321	1.07053	0.9917723	1.042706	1.23899	1.14768	0.84189	0.721	1.06669	1.056502	1.077784	1.14935	0.906458	1.053757	1.071342	1.36832	1.060426	1.050253
TWAS21230322	1.0068576	0.926718	1.03606	1.37676	0.58305	0.971487	1.1098	1.15528	1.07024	1.057045	1.070863	0.85686	1.040481	1.26697	1.34639	1.029777	0.944722
TWAS21230323	1.05958	0.988482	1.04945	1.22367	1.14164	0.904846	0.68376	1.033376	1.040796	1.067847	1.13017	0.8737	1.034839	1.06602	1.34635	1.0522	1.060921
TWAS21230324	0.923339	1.36037	0.85256	1.095074	0.22333	0.68071	0.65051	0.931797	0.949941	1.021606	0.979578	0.88461	0.959515	1.040909	1.33543	0.93624	0.960568
TWAS21230402	1.071964	0.935087	1.087936	1.36035	1.18725	1.10587	1.29019	1.17022	1.052431	1.052946	1.13556	0.86695	1.060474	1.018873	1.31404	1.072928	1.029613
TWAS21230403	1.071716	0.83431	1.10951	0.64528	1.21233	1.30188	1.22743	1.093349	1.072188	1.12005	1.023847	0.77669	1.10603	0.8137	0.62482	1.058009	1.072945
TWAS21230404	1.06668	0.87584	1.058769	0.63671	1.19307	1.23463	1.039052	1.11232	1.083796	1.06289	1.011663	0.77402	1.05943	0.82044	0.63414	1.081708	1.078298
TWAS21230405	1.012746	0.984011	1.074294	1.20266	0.62666	0.6337	0.71998	1.020878	0.991928	1.044516	1.10198	0.956776	1.054213	1.079672	1.39637	1.011927	0.983953
TWAS21230406	0.981113	0.65869	0.9983131	0.64938	0.6187	1.18367	1.20778	1.11238	0.942778	1.015576	0.88784	0.62824	1.056752	0.56239	0.5095	0.9971204	0.971858
TWAS21230408	0.91262	0.52868	0.88954	0.6489	0.65072	0.68188	0.58904	0.67096	0.86277	0.89799	0.83419	0.58382	0.975868	0.52892	0.4507	0.63409	0.935241
TWAS21230409	1.072184	0.83412	1.085049	0.583	1.20497	1.24047	1.21851	1.12464	1.08793	1.10343	1.010577	0.75355	1.080857	0.76273	0.61158	1.10117	1.10796
TWAS21230413	1.028895	0.932608	0.939731	1.19581	1.05404	0.86312	0.71914	0.985529	0.99914592	1.032736	1.098926	0.83209	0.9958461	0.9987886	1.3083	1.034921	1.033824
TWAS21230414	1.055406	0.918359	1.097729	1.35365	0.66482	1.0061082	1.14415	1.1536	1.10926	1.11101	1.12468	0.8833	1.069896	1.031796	1.38794	1.040728	0.986559
TWAS21230415	1.042751	0.916164	0.989872	1.16786	1.066838	0.927828	0.68618	0.917819	0.979945	1.048804	1.11372	0.82358	0.9911005	0.920832	1.27046	1.046055	1.028571
TWAS21230416	1.063022	0.7541	0.9954222	0.42745	1.10351	1.18931	1.1418	1.050048	1.010781	1.086903	0.961864	0.74831	1.049477	0.68067	0.45455	1.10061	1.094343
TWAS21230417	1.0013796	0.76988	0.974703	0.63366	0.67288	1.18972	1.10928	1.10531	0.951818	1.053422	0.909075	0.67771	1.063716	0.60983	0.45889	1.025252	1.015961
TWAS21230418	1.025344	0.951158	1.049341	1.37478	0.60038	0.943058	1.16151	1.16944	1.07393	1.059758	1.095046	0.940927	1.042191	1.025469	1.36286	1.046606	0.963709
TWAS21230421	0.918546	0.58776	0.916897	0.67353	0.63134	1.0060588	1.032948	1.0063084	0.88485	0.950546	0.84099	0.63675	1.042767	0.57255	0.50794	0.943342	0.92968
TWAS21230422	1.028562	0.91967	0.982057	1.16109	1.032543	0.8577	0.65843	0.941564	0.951783	1.066535	1.099097	0.82279	1.035121	0.964346	1.27621	1.024064	1.056691
TWAS21230423	1.052689	1.0049075	1.073993	1.23909	0.64497	0.82443	0.71345	1.03792	1.11185	1.074203	1.12386	0.88274	1.043691	1.049636	1.43057	1.067751	0.9977736
TWAS21230424	1.074761	0.81029	1.08976	0.64371	1.18565	1.2202	1.082716	1.11046	1.0036359	1.090558	1.018381	0.74899	1.090116	0.74134	0.57683	1.08325	1.086794
TWAS21230502	0.9713	0.67071	1.0011201	0.6076	0.60424	1.19131	1.28036	1.075091	0.974245	1.072057	0.84191	0.63224	1.063357	0.55675	0.49934	1.031548	1.013257
TWAS21230503	1.058601	0.907335	1.10012	1.33532	1.1955	1.0754	1.11824	1.16873	1.10805	1.093149	1.13496	0.89746	1.061221	1.089789	1.35628	1.039101	1.055756
TWAS21230504	1.074445	0.932447	1.079535	1.3745	1.18372	1.14117	1.15146	1.18437	1.12061	1.061405	1.13356	0.87461	1.053513	1.043167	1.31763	1.085459	1.037616
TWAS21230505	1.071252	0.900783	1.11723	1.23532	1.1722	0.87718	0.73155	1.02882	1.080095	1.12443	1.13569	0.87696	1.068513	1.050985	1.3575	1.04226	1.057843
TWAS21230506	1.060693	0.907935	1.070192	1.30679	1.16426	1.10203	1.015038	1.13708	1.011679	1.072148	1.10946	0.80808	1.061319	0.903165	1.32472	1.045592	1.040896
TWAS21230507	1.047408	0.78883	1.051706	0.65391	1.17326	0.932478	0.62148	0.6406	1.0030159	1.066053	0.9828	0.72602	1.056594	0.69665	0.30006	0.936325	1.070188
TWAS21230508	1.0699	0.962289	1.080196	1.22345	1.14553	0.92164	0.71727	0.9987481	1.012096	1.10976	1.14465	0.86334	1.059172	1.017798	1.32884	1.081097	1.05931
TWAS21230509	1.082133	0.958455	1.089553	1.37863	1.20499	1.13767	1.16346	1.22117	1.13448	1.040559	1.15666	0.904452	1.07824	1.051908	1.33505	1.065587	1.043409
TWAS21230512	0.962528	0.9925687	0.926486	1.36914	0.61546	0.85869	0.9917315	1.1146	0.972275	1.019478	1.025862	0.8516	1.0049697	1.39081	1.3234	0.984145	0.941085
TWAS21230513	0.963979	0.946967	0.937483	1.36298	0.60815	0.86311	1.042806	1.14586	0.985202	1.023243	1.048497	0.85594	1.010946	1.041993	1.34533	0.972519	0.947158
TWAS21230514	1.061044	0.79366	0.977935	0.70224	1.16625	1.23098	0.983893	1.10176	1.012287	1.062646	1.000562	0.77529	1.0602	0.80587	0.57577	1.062901	1.057517
TWAS21230515	0.934872	0.96897	0.959999	1.12715	0.52198	0.65743	0.6827	0.919214	1.026703	1.01176	0.9951177	0.83035	1.0040913	0.969152	1.35361	0.967755	0.952732
TWAS21230516	1.062261	0.925156	1.051135	1.37998	1.15785	1.093293	1.016589	1.16493	1.04866	1.090586	1.13233	0.87857	1.04259	1.024541	1.31454	1.072307	1.056739
TWAS21230517	1.04624	0.943015	1.020444	1.37788	1.13982	1.029116	1.095192	1.14664	1.041846	1.091262	1.11972	0.86254	1.04025	1.033425	1.32685	1.079785	1.055135
TWAS21230518	0.941846	0.6739	0.966381	0.65667	0.64161	0.79122	0.57228	0.62901	0.915081	0.983633	0.86173	0.6162	0.9962869	0.55769	0.51517	0.84349	0.951928
TWAS21230519	0.89213	0.64504	0.78739	0.5498	0.52593	1.079885	0.988311	1.0043793	0.83423	1.0045325	0.78777	0.61729	0.959207	0.55582	0.3689	0.929861	0.93944
TWAS21230521	1.0082018	0.91068	0.928661	1.36494	1.040123	1.012126	1.015713	1.19104	0.9963466	1.064629	1.079057	0.82398	0.971799	0.94405	1.25735	1.049908	1.020013
TWAS21230522	1.038044	0.66788	0.976326	0.57936	1.087737	1.14957	1.058016	1.10364	0.958359	1.044758	0.919309	0.68446	1.018849	0.62738	0.54819	1.078004	1.048179
TWAS21230523	1.013475	0.973949	0.972517	1.40453	0.58635	0.959724	1.035349	1.17647	1.032285	1.068763	1.093136	0.87872	1.040092	1.12059	1.37679	1.026929	0.973831
TWAS21230524	1.07011	0.970227	1.079166	1.21322	1.1458	0.934869	0.67819	1.025628	1.028323	1.084554	1.14097	0.8611	1.053609	1.022108	1.34119	1.067182	1.056668
TWAS21230601	1.066835	0.79586	1.065361	0.64559	1.20183	1.22748	1.025222	1.1295	1.029158	1.046187	1.01965	0.76451	1.070205	0.78759	0.63331	1.068752	1.07781
TWAS21230602	1.055205	0.81564	1.057073	0.61901	1.17675	1.1776	1.076141	1.1245	1.055931	1.076588	0.981477	0.75119	1.08152	0.76519	0.56895	1.072687	1.08482
TWAS21230603	1.046913	0.81807	1.045912	0.6094	1.15775	0.933114	0.61215	0.64713	0.954193	1.070903	0.974336	0.71811	1.054773	0.68783	0.53623	0.944106	1.066613
TWAS21230605	1.030317	0.76012	1.02109	0.4982	1.13846	0.80397	0.60088	0.61225	0.934791	1.05245	0.946255	0.70056	1.063701	0.64595	0.53436	0.92243	1.075003
TWAS21230606	1.076402	0.85642	1.10457	0.72476	1.21636	1.2502	1.10868	1.1138	1.036962	1.11306	1.028036	0.78993	1.10385	0.8462	0.61807	1.019023	1.092624
TWAS21230607	1.055763	0.76033	1.090702	0.68238	1.19072	0.954294	0.64611	0.67382	0.98621	1.098862	1.002576	0.74268	1.085633	0.7202	0.62373	0.968468	1.049567
TWAS21230608	1.025941	0.54975	1.088602	0.69245	0.73213	0.82447	0.65491	0.67188	0.968412	1.058381	0.950376	0.66693	1.079984	0.61745	0.54545	0.909219	1.032872
TWAS21230609	1.0596	0.908563	1.073872	1.23219	1.16972	0.87488	0.7529	1.049068	1.046627	1.11306	1.1273	0.88259	1.064737	1.067937	1.35677	1.019481	1.040544
TWAS21230611	0.85314	0.73728	0.8563	0.63604	0.955962	0.80406	0.88955	0.933144	0.99902052	0.87542	0.909192	0.68296	0.89008	0.68829	1.057615	0.85686	0.83201
TWAS21230612	1.015633	0.65715	1.070844	0.77509	0.7001	0.88261	0.65811	0.66083	0.973444	1.086736	0.94676	0.65099	1.050104	0.6181	0.57235	0.920076	1.050036
TWAS21230621	0.962635	0.964355	0.925755	1.36451	0.56076	0.75128	0.9986331	1.13144	0.950724	0.9931922	1.04201	0.85829	1.008999	0.9943514	1.32674	0.9962907	0.954394
TWAS21230622	1.056048	0.76791	1.025486	0.6583	0.70021	1.26623	1.23842	1.14597	1.060799	1.06098	0.980342	0.73182	1.082216	0.71364	0.57583	1.058615	1.054183
TWAS21230623	1.066423	0.968592	1.056593	1.3565	1.17	1.082976	1.012344	1.1871	1.055366	1.047584	1.14363	0.87502	1.055391	1.050697	1.33404	1.069476	1.04996
TWAS21230624	1.063818	0.970753	1.076234	1.2328	1.16864	0.968153	0.70082	1.030409	1.087692	1.06478	1.14108	0.85997	1.048189	1.025764	1.33578	1.066079	1.040543
TWAS21230701	1.05046	0.959233	1.068069	1.39882	0.6389	1.08349	1.10977	1.1815	1.11384	1.060132	1.12692	0.87889	1.047566	1.042826	1.39097	1.058564	0.979831
TWAS21230702	1.072479	0.86999	1.11833	1.33445	1.21813	1.13731	1.13336	1.16034	1.11872	1.13234	1.14242	0.88486	1.08366	1.056781	1.32683	1.04757	1.036673
TWAS21230704	1.051885	0.902696	1.045753	1.29188	1.1543	1.10061	0.99920293	1.12392	1.0062067	1.068284	1.090096	0.79764	1.050053	0.88123	1.32668	1.06633	1.035584
TWAS21230705	1.068347	0.963773	1.073092	1.23701	1.17279	0.924185	0.73268	0.9982652	1.10543	1.070646	1.14025	0.88244	1.047967	1.037585	1.32686	1.067602	1.049013
TWAS21230706	1.057391	0.81618	1.067429	0.66081	1.18222	0.981632	0.6122	0.66757	0.984345	1.072334	0.9914115	0.68671	1.074129	0.63735	0.53117	0.9980224	1.094607
TWAS21230707	0.75599	0.49692	0.75468	0.27121	0.53429	0.901258	0.927119	0.89161	0.70865	0.918879	0.69083	0.5275	0.932018	0.46782	0.41653	0.82214	0.76944
TWAS21230708	1.078859	0.947132	1.091099	1.36187	1.19881	1.1348	1.12796	1.17909	1.10878	1.075087	1.14285	1.18725	1.074439	1.042273	1.33433	1.082805	1.053829
