CTRL_alpha	itraconazole_alpha	methotrexate_alpha	tamoxifen_alpha	beauvericin_alpha	benomyl_alpha	bisantrene_alpha	camptothecin_alpha	cisplatin_alpha	colchicine_alpha	cycloheximide_alpha	fluconazole_alpha	imatinib_alpha	ketoconazole_alpha	miconazole_alpha	mitoxantrone_alpha	valinomycin_alpha
TWAS21221415	1.081027	0.957687	1.077414	1.37876	1.17444	1.071269	1.063303	1.18063	1.056221	1.096144	1.15546	0.86569	1.075392	1.0081455	1.30243	1.074197	1.049834
TWAS21221416	1.041653	0.9922303	1.087754	1.17032	1.017452	0.86289	0.62087	0.918954	0.963664	1.074927	1.13251	0.85666	1.00084106	0.985333	1.28098	1.016815	1.062144
TWAS21221417	1.074871	0.977347	1.089912	1.38045	1.18493	1.13818	1.16466	1.19871	1.06611	1.059133	1.14652	0.86106	1.05673	1.007376	1.29998	1.066426	1.019241
TWAS21221418	1.050285	1.012988	1.053744	0.65046	0.66774	1.28723	1.25486	1.12167	1.064475	1.083262	0.987054	0.69935	1.079069	0.62131	0.56625	1.085144	1.074808
TWAS21221419	0.977245	0.933832	1.044468	0.59406	0.65007	0.88377	0.5351	0.59662	0.915541	1.0069581	0.88576	0.60839	0.975235	0.52868	0.44921	0.82659	0.9959495
TWAS21221421	1.044577	0.960806	1.15869	1.17326	1.08274	0.945596	0.6371	0.958793	1.004617	1.034498	1.11303	0.82538	0.979922	0.943054	1.28674	1.062466	1.025732
TWAS21221423	1.034248	1.057851	1.042272	1.23519	0.59543	0.921853	0.73143	1.037737	1.058168	1.094352	1.10478	1.044212	1.036843	1.098698	1.43328	1.065742	1.01515
TWAS21221424	1.077561	0.907364	1.10869	0.68807	1.21165	1.23313	1.1132	1.10085	1.07863	1.13575	1.032275	0.78272	1.087568	0.85096	0.58984	1.064429	1.089918
TWAS21221503	1.057952	0.69107	1.10403	0.68723	1.19558	1.003481	0.61432	0.6448	0.9936873	1.096779	1.0043466	0.74202	1.071396	0.68013	0.66766	0.986001	1.059807
TWAS21221504	1.048488	0.963724	1.12586	1.40862	1.088422	1.078844	0.9904899	1.23638	1.024596	1.0347	1.11579	0.84096	1.010571	1.0034598	1.28365	1.075395	1.050972
TWAS21221505	1.070186	0.978503	1.074732	1.36852	1.17222	1.073767	1.022811	1.15057	1.03202	1.10259	1.13746	0.85878	1.069849	1.0026136	1.3226	1.091157	1.069238
TWAS21221506	0.83371	0.484	0.8832	0.583	0.5204	0.94222	0.955115	0.89641	0.80692	0.93061	0.70242	0.4945	0.962056	0.52771	0.39117	0.86366	0.86437
TWAS21221507	1.011981	0.94459	1.031443	1.30155	0.59004	0.958054	0.975432	1.075105	0.9917368	1.048646	1.067423	0.82526	1.031449	0.930412	1.27224	1.03567	0.85592
TWAS21221508	1.089025	1.11316	1.14073	1.35427	1.19151	1.1397	1.067379	1.14545	1.03958	1.11814	1.13926	0.89098	1.096027	1.056279	1.35539	1.048155	1.076225
TWAS21221509	1.07421	1.0064832	1.081377	1.36997	1.1786	1.09636	1.10714	1.18287	1.11552	1.072938	1.1391	0.87825	1.053835	1.036791	1.32084	1.078516	1.04264
TWAS21221511	1.01349	1.041344	1.037077	1.19397	0.59915	0.60041	0.6933	1.0062797	0.981851	1.061279	1.098651	0.85605	1.074432	0.986223	1.39627	1.024627	0.973782
TWAS21221512	1.042374	0.979113	1.11128	1.18916	1.063405	0.900685	0.66968	0.982547	0.989208	1.059744	1.11536	0.84389	0.98658	1.00119	1.29666	1.03591	1.05148
TWAS21221513	1.060085	1.0088298	1.036806	1.21055	1.13758	0.900593	0.70575	1.021487	1.027873	1.07021	1.11966	0.8562	1.040978	1.057102	1.33375	1.05307	1.074172
TWAS21221514	1.055557	1.015123	1.04266	1.22005	1.14537	0.88529	0.74147	1.039326	1.03009	1.063825	1.13714	0.8737	1.039801	1.052233	1.33451	1.051531	1.05487
TWAS21221516	1.021083	0.906639	1.11794	0.49495	1.080629	0.963403	0.57055	0.59286	0.922018	1.063485	0.911316	0.65346	1.011307	0.55831	0.51246	0.953871	1.070108
TWAS21221518	1.061104	1.025967	1.045414	1.22906	1.14954	0.91957	0.70107	1.054337	1.0394	1.045685	1.13956	0.8618	1.028011	1.1079	1.34892	1.049023	1.060479
TWAS21221519	1.069143	0.86452	1.055715	0.67259	1.19978	1.20058	1.045315	1.13602	1.034615	1.066255	1.011983	0.74925	1.076989	0.77787	0.63308	1.071821	1.10171
TWAS21221522	1.070249	1.021506	1.052702	1.37112	1.17977	1.084589	1.062339	1.1789	1.10793	1.088401	1.13793	0.89678	1.05686	1.076819	1.35508	1.070357	1.079269
TWAS21221603	1.081629	0.920812	1.09208	0.624	1.19248	1.22558	1.10749	1.10779	1.007027	1.090087	1.015277	0.7411	1.084086	0.70101	0.79937	1.082453	1.095959
TWAS21221604	0.957443	0.9902809	1.073705	1.42122	0.46045	1.022321	1.14216	1.19198	0.975289	1.062686	1.042301	0.8383	0.987649	0.975899	1.33467	1.066199	0.934096
TWAS21221605	1.053027	0.926871	1.16256	0.60117	1.11617	1.17293	1.055071	1.075128	0.966264	1.066465	0.96897	0.70922	1.024047	0.64776	0.54485	1.080829	1.078414
TWAS21221608	1.069231	1.022512	1.080401	1.25084	1.17642	0.927204	0.77082	1.04878	1.10875	1.070014	1.14498	0.87388	1.047679	1.055256	1.35275	1.070968	1.057433
TWAS21221609	1.055018	1.016799	1.039357	1.36552	1.16562	1.0063612	1.12896	1.2028	1.062667	1.044004	1.13022	0.87728	1.041734	1.09996	1.33638	1.062468	1.053597
TWAS21221611	1.055619	1.021671	1.04356	1.22984	1.14687	0.89515	0.68309	1.02726	1.078076	1.071431	1.13746	0.87838	1.034332	1.05427	1.35828	1.060115	1.077902
TWAS21221614	1.056089	1.26802	1.10499	1.24841	0.65619	0.87538	0.74588	1.083019	1.10984	1.091314	1.14106	1.01587	1.082371	1.26153	1.41904	1.031714	1.0016866
TWAS21221615	1.06426	0.986186	1.067214	0.67579	1.1727	0.944132	0.6437	0.6368	0.948625	1.078676	1.01398	0.71921	1.064007	0.67571	0.64961	1.026168	1.086047
TWAS21221616	1.067441	1.010864	1.067473	1.21801	1.16401	0.954383	0.70278	1.016158	1.085415	1.089392	1.13894	0.89542	1.047257	1.029327	1.34833	1.079989	1.065395
TWAS21221617	1.010776	0.62386	1.069394	0.66424	0.67646	0.940814	0.67436	0.6906	0.92209	1.051468	0.96117	0.60184	1.070081	0.6053	0.62242	0.967473	1.015687
TWAS21221618	1.080931	0.90937	1.092015	0.64742	1.21053	1.23868	1.094221	1.13944	1.015388	1.085854	1.021028	0.74672	1.079281	0.69029	0.58446	1.071028	1.095251
TWAS21221619	1.046626	1.027736	1.037445	1.23801	1.1529	0.88223	0.71082	1.064079	1.085839	1.041126	1.13157	0.87265	1.015313	1.07486	1.35321	1.036522	1.048956
TWAS21221622	1.061215	0.903957	1.17364	0.54869	1.1184	1.18668	1.037976	1.098573	0.988032	1.06302	0.985326	0.72523	1.033118	0.66792	0.47954	1.11111	1.077201
TWAS21230103	1.048577	0.8888	1.12641	0.58263	1.09787	1.15298	1.0045793	1.11392	0.978169	1.041976	0.961062	0.72052	0.99912066	0.68014	0.55625	1.081214	1.061776
TWAS21230104	1.043353	0.80253	1.043929	0.60705	1.16826	0.906962	0.63383	0.65859	0.98864	1.04358	0.978784	0.72903	1.043686	0.68458	0.61389	0.925442	1.06981
TWAS21230106	1.0078364	1.016165	0.953387	1.37614	0.55061	1.027192	1.030535	1.16825	1.026411	1.068934	1.073429	1.21405	1.031224	1.051567	1.35825	1.020641	0.9952742
TWAS21230107	0.945247	0.53387	1.055962	0.52688	0.5209	0.79666	0.58108	0.50951	0.81991	1.032757	0.83594	0.59028	1.039928	0.21141	0.36965	0.8528	0.9923442
TWAS21230108	1.03876	0.969402	1.06268	1.38782	0.63099	1.038223	1.13814	1.17542	1.10386	1.064845	1.11631	0.8731	1.032929	1.014477	1.37096	1.056643	0.985573
TWAS21230109	1.050407	0.84727	1.051884	0.61198	1.15931	0.961958	0.6184	0.64781	0.965437	1.072302	0.9946798	0.70333	1.051838	0.65867	0.63742	1.012466	1.087384
TWAS21230111	1.070693	0.96723	1.097666	1.29261	1.17714	1.098645	1.041228	1.11459	1.026742	1.12389	1.11483	1.11464	1.070521	0.950323	1.34733	1.035288	1.051886
TWAS21230113	0.9983108	0.997716	1.024756	1.38631	0.63902	0.994111	1.17518	1.17313	1.075675	1.023088	1.081746	0.86814	1.031971	1.020579	1.35943	1.013139	0.967377
TWAS21230114	1.01113	1.010664	1.13675	1.44645	0.59057	1.031113	1.11304	1.14431	1.046594	1.054668	1.05759	0.85237	1.020978	1.029308	1.35188	1.041149	0.988458
TWAS21230115	1.10848	1.088401	1.16431	1.3634	1.23579	1.15607	1.06384	1.17134	1.061085	1.1368	1.17417	0.88274	1.14588	1.11436	1.35507	1.039138	1.072922
TWAS21230116	1.071774	0.86868	1.060446	0.66521	1.18303	1.21511	1.0097634	1.11502	1.027942	1.062461	1.012617	0.76356	1.063319	0.79742	0.74355	1.079338	1.080008
TWAS21230117	1.023763	0.9947297	1.048526	1.38919	0.59756	0.954578	1.0142	1.16843	1.015649	1.049261	1.083797	0.86824	1.047369	1.0065587	1.36214	1.040581	0.971755
TWAS21230119	1.063359	1.0078699	1.04989	1.35281	1.15975	1.063618	1.059324	1.17133	1.044286	1.041695	1.12822	0.87311	1.04653	1.05225	1.32715	1.066121	1.057457
TWAS21230121	0.930668	0.84429	0.88701	0.49912	0.59461	1.15105	1.11033	1.037845	0.930551	0.973859	0.84691	0.60307	1.035812	0.58008	0.5665	0.955216	0.9918857
TWAS21230122	0.9901527	1.078184	0.974242	1.19062	0.55938	0.72713	0.69072	1.024626	1.055286	1.015165	1.079561	0.906127	1.0024532	1.08888	1.39876	0.975983	0.983173
TWAS21230203	1.020176	0.64848	1.034263	0.69927	0.71895	1.22641	1.16665	1.10478	1.018732	1.068274	0.94859	0.68822	1.060739	0.66072	0.41715	1.0098166	1.054185
TWAS21230204	1.063228	0.79407	1.052297	0.63643	1.18348	1.20029	1.058133	1.11803	1.018522	1.049584	0.983022	0.72949	1.070088	0.7091	0.5844	1.067732	1.072909
TWAS21230205	1.064835	1.010843	1.051759	1.23952	1.16544	0.952286	0.68587	1.04857	1.092782	1.056787	1.13552	0.87482	1.040013	1.05538	1.34818	1.055091	1.058578
TWAS21230206	1.010898	1.0090197	1.14245	0.61025	0.58577	1.19949	1.16439	1.09703	0.927931	1.060021	0.89526	0.69363	1.023378	0.56768	0.49028	1.022691	1.049651
TWAS21230207	0.90844	0.75549	0.922173	0.66575	0.64774	0.77583	0.59812	0.61252	0.86921	0.968036	0.8773	0.5562	1.010679	0.51575	0.55469	0.918186	0.971006
TWAS21230208	1.06905	1.034487	1.068656	1.23806	1.1691	0.9174	0.70764	1.061528	1.068495	1.048886	1.15187	0.88304	1.04707	1.065828	1.34193	1.049294	1.047544
TWAS21230209	1.073763	0.87693	1.064728	0.62809	1.19074	1.20239	1.027818	1.1155	1.028168	1.099798	0.9981365	0.75771	1.070058	0.72123	0.60699	1.091682	1.09964
TWAS21230213	0.9975986	0.988432	1.11296	1.19048	0.58696	0.77699	0.6736	0.926119	1.032775	1.030261	1.070915	0.83062	0.974324	0.985025	1.36031	1.022199	0.957544
TWAS21230216	0.978742	0.9988619	1.0080389	1.38885	0.58409	0.982439	1.60046	1.1375	1.039083	1.033737	1.048534	0.85863	1.036483	1.0063463	1.34736	1.024332	0.955633
TWAS21230217	0.9927208	0.951384	1.012514	1.36504	0.59815	1.010832	0.985498	1.10612	0.982475	1.055482	1.073175	0.82937	1.039789	0.969305	1.32199	1.029358	0.956588
TWAS21230218	1.062466	0.989622	1.044586	1.37297	1.16972	1.1063	0.99955845	1.16888	1.055685	1.066175	1.13103	0.87734	1.048437	1.045928	1.3376	1.065875	1.055385
TWAS21230219	0.88963	1.042859	0.86816	1.31198	0.55467	0.83986	0.969201	1.081301	0.912646	0.989299	0.957585	0.912587	0.955178	1.37413	1.29171	0.937071	0.94101
TWAS21230221	1.082029	0.9973458	1.097349	1.3825	1.18173	1.1256	1.051385	1.18937	1.053014	1.086377	1.14954	0.87576	1.079096	1.026585	1.32894	1.074144	1.059626
TWAS21230222	1.057721	0.81878	1.051581	0.63804	1.18574	1.19418	1.070636	1.12615	1.050558	1.052365	0.9911188	0.75798	1.062393	0.77136	0.62354	1.069775	1.077194
TWAS21230302	1.054817	1.016405	1.079676	1.40586	0.70596	1.082317	1.10199	1.17533	1.053692	1.086182	1.13516	0.86527	1.067475	1.023681	1.40408	1.077008	1.016771
TWAS21230303	1.061019	0.81108	1.0575	0.6557	1.19667	1.21827	1.1387	1.13893	1.070362	1.049484	1.0060728	0.75036	1.055996	0.77591	0.6108	1.093893	1.080978
TWAS21230304	0.9931127	0.983185	1.016034	0.67964	0.65905	0.87374	0.6299	0.66399	0.89781	1.0052549	0.921728	0.69013	1.031492	0.56687	0.57114	0.946112	0.9989213
TWAS21230305	1.068169	0.963483	1.075928	1.36518	1.18853	1.14124	1.17309	1.17253	1.10391	1.076127	1.13843	0.85786	1.051588	1.0078381	1.31538	1.082138	1.040863
TWAS21230306	1.082017	0.9910453	1.14037	1.34617	1.19903	1.10336	1.088451	1.14369	1.040061	1.099719	1.14663	0.87451	1.087435	1.050858	1.33565	1.055824	1.039667
TWAS21230307	1.035405	1.02332	1.12811	1.18678	1.070128	0.88559	0.66684	0.980151	1.03257	1.044612	1.11022	0.85368	0.962403	1.025615	1.32145	1.045145	1.054452
TWAS21230308	1.064342	0.9945064	1.052769	1.3638	1.18725	1.092384	1.1096	1.17912	1.10669	1.04477	1.12316	0.88437	1.034419	1.068964	1.33246	1.057433	1.039272
TWAS21230309	1.062671	1.028922	1.049868	1.23237	1.15117	0.923449	0.69515	1.048103	1.056785	1.0591	1.13144	0.88168	1.044937	1.056823	1.35621	1.051904	1.077033
TWAS21230313	1.022564	0.66687	1.0041932	0.66844	0.71613	1.20888	1.12841	1.068871	0.975853	1.054821	0.963197	0.70637	1.080466	0.64797	0.56469	1.023761	1.047007
TWAS21230314	1.083462	1.03856	1.13427	1.35095	1.19701	1.15632	1.23302	1.15435	1.11402	1.12842	1.14168	0.89784	1.080902	1.05772	1.34842	1.051906	1.052899
TWAS21230316	1.072927	0.92096	1.059579	0.59132	1.21173	1.20922	1.033047	1.12545	1.038578	1.056901	1.029089	0.77397	1.063014	0.75265	0.63194	1.073053	1.083098
TWAS21230317	1.0018403	1.035623	0.955859	1.37438	0.64049	0.974406	1.080245	1.1463	1.015888	1.026651	1.085828	0.88358	1.010178	1.058999	1.37227	1.02773	0.96336
TWAS21230319	1.061781	0.81415	1.057053	0.60858	1.16096	1.15788	1.0045806	1.093571	1.000063825	1.086746	0.9962994	0.75579	1.067884	0.78004	0.30898	1.075993	1.093073
TWAS21230321	1.071181	1.034371	1.043407	1.24031	1.14876	0.89987	0.71585	1.068649	1.057732	1.07866	1.14988	0.91428	1.05501	1.070294	1.36839	1.061595	1.06114
TWAS21230322	1.0072141	0.96567	1.036312	1.37695	0.60022	0.972802	1.11072	1.15549	1.070926	1.057517	1.071165	0.8672	1.041077	1.26737	1.34684	1.030707	0.9505
TWAS21230323	1.059819	1.030869	1.049695	1.22416	1.1421	0.907448	0.67629	1.034104	1.041195	1.068152	1.13035	0.8756	1.035282	1.062758	1.34627	1.052396	1.070589
TWAS21230324	0.924346	1.41738	0.9917803	1.096218	0.54537	0.69621	0.63997	0.933082	0.952147	1.02279	0.98049	0.910984	0.9615	1.041491	1.3367	0.940124	0.962906
TWAS21230402	1.072177	0.976768	1.088092	1.3606	1.18767	1.10685	1.29112	1.17045	1.052639	1.053246	1.13574	0.86864	1.060808	1.019277	1.31414	1.072665	1.039814
TWAS21230403	1.071976	0.8644	1.10971	0.64524	1.21277	1.30222	1.22777	1.09394	1.072124	1.12056	1.024593	0.7741	1.1064	0.8119	0.62678	1.057582	1.084115
TWAS21230404	1.066889	0.908574	1.058979	0.64533	1.19347	1.23488	1.040689	1.11273	1.08386	1.063152	1.012216	0.7649	1.059686	0.81708	0.68661	1.081433	1.088807
TWAS21230405	1.01332	1.25036	1.074661	1.20335	0.61791	0.72143	0.73364	1.021883	0.9933504	1.046044	1.10236	0.956917	1.055591	1.079958	1.39587	1.012939	0.9912264
TWAS21230406	0.981829	0.83498	0.9989053	0.6392	0.61057	1.18423	1.20865	1.11286	0.944718	1.01661	0.88952	0.66728	1.057573	0.58959	0.5095	0.9989911	0.978206
TWAS21230408	0.914196	0.58206	0.89143	0.63888	0.63913	0.8088	0.59847	0.66621	0.86699	0.973833	0.84797	0.56106	0.980231	0.52712	0.4507	0.63554	0.941532
TWAS21230409	1.072539	0.86504	1.085312	0.58297	1.20549	1.24086	1.21908	1.12522	1.088133	1.10386	1.011526	0.753	1.081256	0.73787	0.61158	1.10109	1.11785
TWAS21230413	1.029247	0.970706	1.099141	1.19638	1.054729	0.86804	0.68349	0.986399	1.00049712	1.033106	1.099239	0.83241	0.9964503	0.9972221	1.30884	1.036272	1.042837
TWAS21230414	1.055725	1.11461	1.097958	1.35387	0.67265	1.0080096	1.14487	1.15385	1.10932	1.11183	1.12495	0.88178	1.070504	1.031419	1.38721	1.040985	0.9953937
TWAS21230415	1.043126	0.953516	1.15784	1.16873	1.067607	0.927279	0.66714	0.86724	0.98157	1.049271	1.11405	0.82707	0.9917531	0.921563	1.27184	1.047179	1.037787
TWAS21230416	1.063878	0.961962	1.15786	0.42745	1.10505	1.19032	1.1434	1.052403	1.013226	1.087816	0.96497	0.74351	1.05056	0.65909	0.45455	1.10247	1.10376
TWAS21230417	1.0022502	1.032371	0.975648	0.63362	0.67691	1.19047	1.11048	1.10599	0.954074	1.05467	0.911129	0.68111	1.064865	0.59933	0.45889	1.027457	1.022367
TWAS21230418	1.025656	0.9916952	1.049568	1.37497	0.60835	0.974509	1.16218	1.16963	1.074459	1.060211	1.09531	0.941001	1.042728	1.026876	1.36265	1.047258	0.971066
TWAS21230421	0.920429	0.59488	0.918839	0.66394	0.62325	1.0086872	1.035026	1.0079687	0.930133	0.9925746	0.89454	0.59299	1.045413	0.60546	0.50794	0.947131	1.0048389
TWAS21230422	1.02872	0.956112	1.13939	1.16138	1.032914	0.86687	0.64015	0.94203	0.953228	1.066718	1.099237	0.82282	1.035359	0.965918	1.27762	1.025162	1.063489
TWAS21230423	1.053096	1.04787	1.074289	1.23968	0.66212	0.86848	0.69548	1.03894	1.11214	1.074798	1.12417	0.88786	1.044572	1.05096	1.42962	1.068246	1.0066107
TWAS21230424	1.074926	0.83872	1.089882	0.64489	1.186	1.22046	1.083625	1.11076	1.0043033	1.090757	1.018794	0.74474	1.090317	0.7404	0.60463	1.083163	1.096558
TWAS21230502	0.97253	0.901403	1.0020286	0.60757	0.61432	1.19214	1.2811	1.076099	0.976638	1.073818	0.88509	0.61556	1.064978	0.59161	0.49934	1.033988	1.01681
TWAS21230503	1.058843	1.12342	1.10033	1.33556	1.19592	1.076911	1.11882	1.1689	1.10784	1.09366	1.13513	0.89468	1.061706	1.089994	1.35519	1.038808	1.066816
TWAS21230504	1.074658	0.972697	1.079712	1.37473	1.18414	1.14188	1.15218	1.18456	1.12056	1.061703	1.13375	0.87354	1.053844	1.042469	1.31779	1.085282	1.047838
TWAS21230505	1.071392	1.088604	1.11733	1.23564	1.17255	0.89541	0.71897	1.02936	1.079774	1.12472	1.13578	0.87545	1.068824	1.050154	1.35687	1.041825	1.068041
TWAS21230506	1.061001	0.95308	1.070438	1.30715	1.16479	1.10321	1.023245	1.13741	1.0125	1.072572	1.10973	0.81461	1.061884	0.903893	1.32454	1.045739	1.051102
TWAS21230507	1.047828	0.89873	1.052102	0.64397	1.17381	0.932928	0.62382	0.64331	1.0038692	1.066529	0.983798	0.72899	1.057188	0.68405	0.30006	0.93892	1.080363
TWAS21230508	1.07026	1.0033564	1.080502	1.22426	1.14619	0.925752	0.70018	1.00039341	1.012933	1.11016	1.14494	0.86397	1.059715	1.017205	1.3293	1.081267	1.068914
TWAS21230509	1.082375	1.001357	1.08974	1.37887	1.20545	1.13865	1.16404	1.22135	1.13443	1.040928	1.15688	0.905669	1.078639	1.053154	1.33458	1.065449	1.054198
TWAS21230512	0.9639	1.033925	0.928089	1.36955	0.66001	0.964965	0.988469	1.1154	0.974882	1.02146	1.027007	0.85125	1.0074994	1.39108	1.32498	0.987589	0.946081
TWAS21230513	0.965254	0.987001	0.938905	1.36339	0.61799	0.957561	1.044692	1.14646	0.987491	1.02497	1.049464	0.86169	1.01362	1.072753	1.34631	0.976266	0.952776
TWAS21230514	1.061291	0.82415	0.978454	0.69346	1.16669	1.23126	0.987037	1.10222	1.013027	1.062985	1.0011833	0.76903	1.060499	0.80441	0.57577	1.063016	1.067597
TWAS21230515	0.937673	1.0098221	0.962086	1.13011	0.52198	0.71921	0.66091	0.988078	1.028906	1.016185	0.9975857	0.83275	1.0088543	0.970464	1.35514	0.973443	0.932739
TWAS21230516	1.06272	0.964274	1.051623	1.38033	1.15853	1.094919	1.01629	1.16533	1.04977	1.091112	1.1327	0.87984	1.043311	1.023544	1.31553	1.072964	1.06676
TWAS21230517	1.046651	0.981969	1.020939	1.37818	1.14045	1.037385	1.096424	1.14691	1.042932	1.091732	1.12005	0.86158	1.040904	1.031429	1.32774	1.080185	1.063955
TWAS21230518	0.943113	0.85911	0.967406	0.64667	0.65235	0.89884	0.59912	0.63329	0.913302	0.98587	0.8842	0.59597	0.9982652	0.56351	0.51517	0.86034	0.957525
TWAS21230519	0.89353	0.83315	0.913656	0.5498	0.55007	1.080886	0.997174	1.0053598	0.83363	1.0061039	0.82366	0.59128	0.961129	0.56616	0.3689	0.934259	0.946795
TWAS21230521	1.0085695	0.946916	1.0779	1.36516	1.040752	1.047439	1.017059	1.19129	0.9977021	1.064995	1.079401	0.82442	0.972353	0.942328	1.25909	1.050989	1.027696
TWAS21230522	1.03814	0.69151	1.15513	0.57936	1.087996	1.1497	1.058872	1.10379	0.959472	1.044865	0.919652	0.68143	1.018956	0.61522	0.54819	1.078357	1.057124
TWAS21230523	1.013922	1.013781	0.973011	1.40474	0.60825	0.985941	1.029462	1.1767	1.033613	1.069371	1.093509	0.88102	1.040928	1.12094	1.3769	1.028177	0.979702
TWAS21230524	1.070244	1.011224	1.079271	1.21354	1.14614	0.942744	0.66878	1.02612	1.028742	1.08473	1.14107	0.86101	1.05385	1.02128	1.34107	1.067084	1.066143
TWAS21230601	1.067121	0.82758	1.065613	0.6414	1.2023	1.22788	1.035038	1.12996	1.029662	1.046555	1.020359	0.76121	1.070551	0.79039	0.63531	1.068739	1.088829
TWAS21230602	1.055468	0.84539	1.057293	0.62889	1.17716	1.17807	1.077016	1.12483	1.056422	1.076957	0.982186	0.74423	1.081892	0.7657	0.56895	1.072952	1.093645
TWAS21230603	1.047227	0.86248	1.046205	0.60939	1.15825	0.939747	0.60124	0.66273	0.955492	1.071263	0.975167	0.71473	1.055201	0.66684	0.53623	0.946036	1.076511
TWAS21230605	1.030743	0.89368	1.021502	0.4982	1.13902	0.84618	0.61413	0.6267	0.936458	1.05299	0.947377	0.70343	1.064303	0.63894	0.53436	0.92513	1.083101
TWAS21230606	1.076548	0.88658	1.10469	0.72819	1.21671	1.25049	1.10942	1.11407	1.036756	1.11339	1.028411	0.78484	1.10406	0.84203	0.71427	1.018586	1.10319
TWAS21230607	1.055971	0.69043	1.090869	0.66657	1.1911	0.963255	0.67303	0.66536	0.986556	1.099286	1.0031029	0.74205	1.085968	0.69925	0.63608	0.969084	1.060575
TWAS21230608	1.026892	0.56901	1.089218	0.69241	0.70632	0.955479	0.65725	0.6591	0.970116	1.060903	0.952468	0.64664	1.081827	0.61941	0.54545	0.962284	1.042488
TWAS21230609	1.059811	1.11934	1.074087	1.23266	1.17017	0.925588	0.72754	1.049738	1.046547	1.11348	1.12745	0.88088	1.06513	1.066388	1.35598	1.019276	1.051441
TWAS21230611	0.88075	0.77239	0.8597	0.63601	0.981239	0.87135	0.86088	0.912165	1.0015222	0.92505	0.924938	0.68342	0.930557	0.70495	1.094849	0.89587	0.8461
TWAS21230612	1.01657	0.64927	1.071501	0.7393	0.69395	1.0085633	0.67283	0.64982	0.974508	1.088613	0.948575	0.59441	1.051478	0.61925	0.57235	0.927398	1.058558
TWAS21230621	0.963558	1.0050335	0.926792	1.36482	0.24426	0.89522	1.012557	1.13191	0.952897	0.9947988	1.042697	0.87478	1.011073	0.9941272	1.32799	0.9987682	0.957801
TWAS21230622	1.056281	0.8096	1.025735	0.66806	0.69266	1.2664	1.23884	1.14621	1.061148	1.061337	0.980971	0.73458	1.082524	0.69169	0.57583	1.058886	1.06312
TWAS21230623	1.066555	1.013433	1.056712	1.35668	1.17033	1.083593	1.013482	1.1872	1.05537	1.047783	1.14373	0.87366	1.055612	1.049039	1.33383	1.069161	1.059933
TWAS21230624	1.063977	1.012226	1.076352	1.23315	1.16901	0.971271	0.68769	1.031052	1.087838	1.064998	1.14121	0.85872	1.048514	1.024994	1.33534	1.066004	1.050684
TWAS21230701	1.050954	1.00091995	1.068419	1.39907	0.65394	1.085123	1.11084	1.18185	1.11412	1.060789	1.12729	0.87843	1.048418	1.043473	1.39034	1.059132	0.988882
TWAS21230702	1.072636	1.0073092	1.11844	1.33467	1.2185	1.13804	1.13397	1.16052	1.11843	1.13271	1.14255	0.88321	1.083978	1.056959	1.3262	1.047109	1.047286
TWAS21230704	1.052188	0.947725	1.046004	1.29223	1.15481	1.10165	1.00099788	1.12423	1.0068368	1.068655	1.090366	0.78864	1.050548	0.88193	1.32678	1.066371	1.045335
TWAS21230705	1.068612	1.0057009	1.073279	1.23756	1.17329	0.928886	0.71204	0.99960072	1.10555	1.070984	1.14047	0.88166	1.048479	1.037155	1.32666	1.067637	1.059562
TWAS21230706	1.057661	0.86049	1.067633	0.64887	1.18264	0.9907819	0.63077	0.66776	0.984621	1.07267	0.9920867	0.69243	1.0745	0.64077	0.53117	0.9985116	1.1041
TWAS21230707	0.87548	0.49692	0.89852	0.27121	0.53429	1.055812	0.9987273	0.981691	0.82418	1.050518	0.77803	0.54718	1.017113	0.46782	0.41653	0.943259	0.918429
TWAS21230708	1.079139	0.989765	1.091302	1.36218	1.19928	1.1359	1.12875	1.17937	1.10874	1.075463	1.14309	1.18694	1.074872	1.041553	1.3343	1.082561	1.064298
TWAS21230709	0.90666	0.75165	0.88953	0.61094	0.59173	0.72229	0.60281	0.59766	0.82998	0.983973	0.81968	0.58146	0.986526	0.52926	0.4273	0.79529	0.932113
TWAS21230711	0.9977836	0.9907311	1.017807	0.71404	0.62851	1.17707	1.11816	1.090625	0.974951	1.047187	0.934583	0.67691	1.054405	0.6111	0.55571	1.024476	1.03746
TWAS21230713	1.077202	0.982948	1.092252	1.37664	1.17146	1.088166	1.046658	1.18214	1.050746	1.092935	1.1451	0.86094	1.061515	1.010295	1.31727	1.081343	1.058424
TWAS21230714	0.86369	0.963226	0.78838	1.0071127	0.50077	0.58542	0.60104	0.9636	0.968763	0.918385	0.913791	0.75874	0.975175	0.924834	1.19156	0.940115	0.89549
TWAS21230715	1.06466	1.032494	1.052057	1.23701	1.15252	0.940882	0.70908	1.060867	1.056712	1.058052	1.14443	0.87832	1.038252	1.073724	1.35249	1.057102	1.065614
TWAS21230717	0.956872	0.922815	1.09857	1.35429	0.51874	0.956478	0.973562	1.049474	0.957971	1.033096	1.017185	0.965447	1.00015444	0.901783	1.3158	0.967973	0.944026
TWAS21230718	1.06217	1.023136	1.070553	1.21284	1.14881	0.934343	0.67697	0.981301	1.095103	1.092158	1.1315	0.87193	1.045847	1.033622	1.34079	1.076066	1.061385
