itraconazole_A	methotrexate_A	tamoxifen_A	beauvericin_A	benomyl_A	bisantrene_A	camptothecin_A	cisplatin_A	colchicine_A	cycloheximide_A	fluconazole_A	imatinib_A	ketoconazole_A	miconazole_A	mitoxantrone_A	valinomycin_A
TWAS21010417	0.5106677828804	0.934603135744559	0.547323600707324	0.43606652692137	1.15294678239734	1.16496429500392	1.17065829652087	0.913783418105832	1.02227436562703	0.9000566121456	0.666198177482355	1.00117486595599	0.616646156603621	0.647924913497079	0.995531137772979	1.00084153189406
TWAS21010419	0.78000231764171	1.02266831872922	1.33792998939233	1.03285702824849	0.982537461112646	1.16440102332796	1.13337136642807	0.986522022053252	0.989000115882085	1.09811647040996	0.82648886194878	0.997218829947496	0.84956811638127	1.13827407004626	1.05271743490547	0.976951944590535
TWAS21010422	0.562871984504314	1.02274167987322	0.44973586899102	1.04636379644304	1.22015319598521	1.12595527381581	1.04763162528614	0.946190350413805	0.993608029582673	0.918763866877971	0.632127135058989	1.03069202324353	0.607131537242472	0.905412924810706	1.06296002817397	1.03461877091037
TWAS21010423	0.503184777969025	1.01403625548659	0.490065834417359	1.06545550760539	0.936859437388159	0.649724207170521	0.526905819260969	0.919953240139358	1.01062698962193	0.898431903648136	0.54415497132363	1.01690711917034	0.546588844196181	0.760391669148172	0.930364776696773	1.03894104403927
TWAS21010501	0.799846912437474	1.00449472203927	1.21784716164979	1.02200188689321	0.869214269184898	0.681177350161098	0.992719440340353	1.03954465350588	1.0143653096463	1.0463534898624	0.91057550242982	1.00281253893942	0.842208555102622	1.14965199280844	1.02362176691529	1.00278583762038
TWAS21010504	0.847370149158669	0.957336645286123	1.46642859260675	0.585038450937307	0.954338756985464	1.21576999058905	1.13090888725634	1.06199698893417	1.07296728348493	1.00828427448358	0.854650735031697	1.11015317781651	0.931936954299224	1.26999553062074	1.07249289236922	0.936560071422218
TWAS21010506	0.798519696166755	1.01354001059883	1.34902844020491	1.03583289171524	1.0463963963964	1.20532591414944	1.11671966083731	1.06222398869458	0.995142201024554	1.06175587352058	0.85727963257375	1.01263910969793	0.853944532768062	1.13692810457516	1.07103868574457	0.981381381381381
TWAS21010507	0.523691626227796	1.01386475561117	0.494602648708507	1.04792343773914	0.863152161191289	0.67153133524799	0.579186661024731	0.897986999540842	1.00789570822792	0.929195213958388	0.541625777641731	1.03093461057143	0.529543633466279	0.787040955047581	0.942614316710632	1.04614982939148
TWAS21010508	0.588311099010799	1.00505490516381	0.431690716035938	1.01513748979036	1.18743987657682	1.14480442871404	1.01637172157183	0.989453670932026	0.939162355930665	0.918391868590616	0.690362101824122	0.980023595607587	0.674634721844087	0.874421453852437	1.06123967692168	0.981236954351575
TWAS21010511	0.548686656644992	1.02696067530665	0.502050292199995	1.0447239443886	1.213995356822	1.24804532880283	1.06563603533085	0.989014703396992	1.01914199051795	0.916898677316919	0.597564555295624	1.03933358832267	0.593383916102577	1.06951424530568	1.0655737704918	1.04179749695347
TWAS21010512	0.679589183108647	0.975431721979451	1.34586427933224	0.58348492851591	0.88549573959597	1.10746636973728	1.0557396374791	0.952200041301688	1.00667468486708	1.04742813973254	0.748027533075077	0.972502207772397	0.803598020424619	1.15405010787212	0.988419961375658	0.894077773776749
TWAS21010514	0.872473684550479	1.03001759028207	1.30333870873981	0.608619453517087	0.685095196367402	0.762970410863345	1.1077474750302	1.0749758322012	1.06767586514261	1.11015779581063	0.953061721005639	1.08305487435974	0.935331491772183	1.4096339628085	1.03571128684647	1.01485162371006
TWAS21010518	0.819759023187393	0.949514512765165	1.23224073099629	1.02184692556759	0.738322764511805	0.731582020072439	1.0438532476561	0.992795469297926	1.00727078588246	1.09882776341715	0.827267943631245	0.990226880782925	0.899711741954316	1.217808624312	0.976074198120273	1.01401249054183
TWAS21010519	0.792354813258513	1.02407737382871	1.31492956747604	1.05152345239045	1.04880189356666	1.19574834002642	1.12605161210252	1.04301304043332	0.984787638626632	1.06228557751124	0.826405326099483	0.991861918565995	0.870268521227272	1.14606881022668	1.06771983014636	0.983794757231634
TWAS21010522	0.516800130592108	1.02095821959426	0.482565046659472	1.04939827872346	0.918188578631866	0.640300361848967	0.554218397163249	0.884253675170269	1.00191353714167	0.913082427199434	0.56205392365803	1.02318009921373	0.587746107176218	0.777902727017149	0.937480841956342	1.04010265990732
TWAS21010523	0.585225987504299	0.935612746895441	0.470329166378323	0.590937776616369	1.12626875568726	1.13863947868821	1.11420169742391	0.921250644254694	1.03083674095435	0.871807001434661	0.568968562436672	1.0263753482074	0.582117039000261	0.571850278824136	1.02408030383	0.963167739649835
TWAS21010524	0.806804583803775	1.01077496154975	1.29351990967524	1.03697447614306	1.01847390272308	1.18625925695438	1.10136642870478	1.03909035143088	1.00525412729035	1.07574477921108	0.819174453028458	1.01108611968031	0.863116204226416	1.14484855489274	1.06661451063716	0.983766435816968
TWAS21010602	0.784030281034575	1.01258053139443	1.18911703554249	0.429128272004396	0.577601302445366	0.747962878666716	1.04961369536065	1.0320947594618	1.12804440452903	0.941345873880967	1.1392603619453	0.919831535089338	0.941580650320485	1.26724940434449	0.971409560834779	0.929132372902903
TWAS21010603	0.79317404304609	1.03325880631055	1.33981628639927	1.02705420718512	0.985366663972919	1.1376056173621	1.13137408075856	0.97881367346389	0.920604477008862	1.11839919546732	0.826277509899523	0.95830796720811	0.903652901615351	1.11586707252467	1.0503012507969	0.936041447799657
TWAS21010604	0.576488687782805	1.00429864253394	0.492018099547511	1.06577375565611	1.20981900452489	1.1460814479638	1.04568325791855	1.00228054298643	1.01256108597285	0.907494841628959	0.679475113122172	1.02371945701357	0.646162895927602	0.92617556561086	1.04113122171946	1.03397285067873
TWAS21010606	0.503650744875294	0.991894676515402	0.485224238776897	0.699345981309802	1.11119593659921	1.21933921889902	1.12880903951438	0.840048782925551	1.03295399327799	0.789564621958909	0.534336778689474	0.970798294086187	0.546830226274943	0.604023634413015	1.05422039292158	1.02325907795167
TWAS21010608	0.567970540984494	1.00035199191321	0.491714651889023	1.04818679037528	1.16723226051012	1.09247459340421	1.0446217440748	0.942521525659308	0.998682286683875	0.909089875268507	0.66564378418383	1.03667033700969	0.651537031354356	0.91697593819383	1.04661636491633	1.02115561652737
TWAS21010609	0.557200545742513	0.995891385534897	0.511935374137218	1.05583984725062	1.22439088624634	1.154097275311	1.06752649155599	1.02162120641284	1.01304368500561	0.916788714981217	0.665343155723164	1.02186810734887	0.65484529370238	1.03911459495444	1.04482989439956	1.03238425832788
TWAS21010613	0.80251935206422	0.963667395355504	1.35921373279817	1.03045262327982	1.01849197247706	1.02982547305046	1.12524190080275	1.01652092889908	1.01381522362385	1.05767990252294	0.847355217889908	1.01233694094037	0.847387471330275	1.11388152236239	1.02104536983945	1.00513367259174
TWAS21010615	0.555335946476136	0.994717991155706	0.475630165174762	1.04491231440467	1.15886479756763	1.15587236730788	1.0699323562987	1.0021436514299	1.02107446718117	0.901223940919821	0.671034013957286	1.02390065131538	0.631070292556237	1.01513301537222	1.05275358999272	1.03242538319732
TWAS21010616	0.809227492774243	1.00335561461437	1.32604941254373	1.02849140515243	1.02217390137178	1.21265648349485	1.09393036428552	1.04915304287133	1.00487682657289	1.05521104578848	0.847883278301254	1.03414673431586	0.8369117607581	1.08197542795272	1.05345717788337	0.978209086109545
TWAS21010617	0.82390208691668	0.975939912508773	1.34215033509213	1.02810373855905	0.979438107047662	1.18757704573471	1.14538598322176	1.07618573158448	0.99809544761981	1.0776584642126	0.992371790442874	0.997936356132204	0.864671326077549	1.16743151793279	1.03267648245994	0.995716348059447
TWAS21010619	0.508168113420669	0.964209268700849	0.565788925305603	0.673443238905162	0.7677930438258	0.264348298144956	0.241030677311698	0.920362096363114	1.02123698803022	0.866374644278046	0.542396500005878	1.00517326317387	0.554931591315415	0.565382843916206	0.575053992795261	0.992833732112382
TWAS21010621	0.830975147245809	0.984752933954957	1.22456082019204	0.990725888955468	0.8025170629759	0.701244464580624	0.955910293322421	1.02419873434371	0.995340565306987	1.11228132353156	0.891386120164272	0.982272956462008	0.892338833433202	1.18672632009704	0.896273913742455	1.00208171959721
TWAS21010622	0.536587510027362	0.99058343681205	0.486295022399021	1.04692988721736	0.820540433621609	0.603656370076519	0.610524426471504	0.891721885840082	1.01037351237898	0.907819785863159	0.648646718167932	1.02223235642099	0.58863822009282	0.620908927740721	0.754781082991762	1.04628886862049
TWAS21010623	0.828550671659726	0.989392665654427	1.37803268937361	1.03482281055688	0.933113943212089	1.25789910325669	1.16298555947704	1.07556712868115	0.998745903699768	1.10995809550468	0.86736136112725	0.982191280071378	0.890629359296748	1.18705463237576	1.04932502548246	1.001883906777
TWAS21010624	0.807942997525179	0.977287849806456	1.31769270516993	1.02445812294331	0.939140248932563	1.10095094777493	1.12905331290624	0.998622077580658	0.992205673051645	1.06900490431598	0.869980328344408	0.99469318562972	0.881977318671755	1.15300378022137	1.01882858463798	0.985422124720109
TWAS21010702	0.80896673061791	0.985120284332535	1.35273678905815	1.04745064408038	1.00185664901377	1.15988400364257	1.1366316850416	1.05784787855747	0.982733164171979	1.05989019247261	0.845717771667536	0.984032818481615	0.901845155472252	1.18193392097748	1.05928899183959	1.0008310714633
TWAS21010705	0.56529122092036	0.999794442805945	0.508316129089918	1.05022745350386	1.2296699466445	1.14425646388003	1.03814426540115	0.998185734330733	1.00174276751481	0.893572592969944	0.655995567114424	1.0253371584846	0.639971043247446	1.00399495938011	1.06366910654119	1.03199542411811
TWAS21010707	0.553433212932154	0.96525417697194	0.445659329905162	1.03878044874646	1.19831497660184	1.09132399779363	1.07063931246775	0.948500026689917	1.0197416416078	0.886990089144321	0.662034483372182	1.04022170424014	0.627275315385847	0.537259123503141	1.02756178715681	1.03205458977598
TWAS21010708	0.798749744346728	1.01287603261691	1.18829419244689	1.03644948735961	0.870758601065296	0.71141858665979	0.94784317561379	1.0293712263354	0.992237032821434	1.08267159892225	0.834999155232667	0.988511164267231	0.871238784602115	1.15835385969748	1.03793449940866	0.994131090105551
TWAS21010712	0.82956267826497	1.00733618650101	1.37759548690875	1.01208001863748	0.930631641573827	1.22550698487747	1.17276886278899	1.04922131912133	0.927405724341678	1.12210982189514	0.846664977413196	0.954848667949385	0.937479058361851	1.16351509515045	1.04891502590962	0.961402414518669
TWAS21010714	0.516742332520869	0.978468449411592	0.544687853105843	0.600950934298795	1.07595250218175	1.15569874962663	1.13525887076286	0.891939380861623	1.02975469806826	0.839853777641245	0.59158615543407	1.08056898738147	0.237223348381466	0.778945511018231	0.993875158249881	1.06042163827293
TWAS21010715	0.803824782866699	0.994965024905145	1.22574670478862	1.01586916257575	0.824724425023826	0.685080289870709	1.01381920842999	0.996241750732769	0.994272715829602	1.09896423369477	0.875689162216108	0.996547445649242	0.903176619733506	1.18009026991063	0.959786732840625	1.00135764507022
TWAS21010716	0.745940765627146	0.909781210755687	1.24574768766151	0.497968084266363	0.60331185498709	1.13971597528169	1.14661161691168	1.03396225190563	0.96298852240732	1.14547910918045	0.85526507928095	0.554128353039545	0.878834652789571	1.20963075055949	0.93628210800035	0.935265338881576
TWAS21010717	0.839883842711606	0.992104160715986	1.25394649147863	1.04608492811578	0.730200894982386	0.723374274016948	1.03282966771399	1.10470341807103	1.03652194611064	1.05829762924879	0.905880224697705	0.996230600780729	0.908082452632581	1.15760258973627	0.861980386556222	1.014957631153
TWAS21010719	0.821216625278689	0.992406967681125	1.29962478928384	1.03790172016894	0.982569921513894	1.0538345810147	1.12193441969222	1.06380394786927	0.993923217749098	1.07876706121191	0.833750838333122	1.00052565752506	0.890181079954322	1.16970581304718	1.03635193677609	0.99985499102757
TWAS21010721	0.504955373854972	1.01226979895236	0.552500730941553	1.05276532722955	0.961952784363589	0.558156988939784	0.647992210576747	0.927850376036411	1.0086355848762	0.911577339992112	0.52687906628934	1.02646053963069	0.546835364637367	0.757656214278363	0.918942999310501	1.052063987671
TWAS21010722	0.820169482392845	0.997494933702046	1.21212148886602	1.04187195942213	0.787593574683031	0.697929918418676	1.00117444960232	1.03973493603999	0.991214459428976	1.08131556620617	0.84164474086765	0.968881651827749	0.909656149284782	1.20116239459863	0.962634054837481	1.00048037363205
TWAS21010724	0.829618368457804	0.985242773962623	1.2129992614056	1.01380786648852	0.794034796410028	0.726837368111416	0.982888618865131	1.04738367138231	0.994239696791421	1.0995984465692	0.94729038489382	0.984987106670992	0.913693686759	1.1935538853181	0.919669795154601	1.00608103278589
TWAS21010803	0.58240762553685	1.01022959969556	0.445852889476832	1.00189369914648	1.15771161408405	1.05888588877009	1.05686533896309	0.929468314517152	0.943944693112009	0.92355344943189	0.693293224362575	0.984582208288785	0.671773915879891	0.804287552325897	1.04206911548847	0.974897160357356
TWAS21010806	0.756405199462125	0.972228597041685	1.23158225011206	1.02692066337965	1.15974899148364	1.0522277005827	1.08964589870013	1.04372030479606	1.01130434782609	1.02800537875392	0.849224562976244	1.03361721201255	0.814377409233528	1.02502017032721	1.03609143881667	1.01386822052891
TWAS21010807	0.56031408677403	0.988172836651757	0.526504406285292	1.05126586218242	1.21622366677634	1.07244804496101	1.06421349363734	0.945366508674735	1.00357482681654	0.917986180893351	0.668270299591829	1.03527696015224	0.641957084292993	0.859190950886148	1.0558633384614	1.0265088525873
TWAS21010813	0.565626891713848	1.03425559947299	0.492513264252395	1.03146031406901	1.17068155111633	1.12647331125592	1.05401844532279	0.946582452017235	0.909347291955988	0.938704910444041	0.646716874977744	0.980237154150198	0.6561620909447	0.818119502902112	1.0254335363031	0.966121853078375
TWAS21010815	0.547698936884117	1.02252498852117	0.493042065482287	1.04469678239678	1.22369582877124	1.16603680288207	1.05985766255784	0.939723801787165	1.00568643379366	0.924916999258291	0.612986967117579	1.03218486207749	0.628501041924204	0.941451806590612	1.05276728004803	1.02834387030693
TWAS21010816	0.810814203254692	1.0136658151314	1.31205084461102	1.05614829088916	1.03122099550071	1.20906222100434	1.13036445120173	1.05318706962848	0.990983744221199	1.05301028029948	0.821195272653343	0.983912171061355	0.872899079811543	1.15952585101963	1.05176391553006	0.963620291879182
