CTRL_A	itraconazole_A	methotrexate_A	tamoxifen_A	beauvericin_A	benomyl_A	bisantrene_A	camptothecin_A	cisplatin_A	colchicine_A	cycloheximide_A	fluconazole_A	imatinib_A	ketoconazole_A	miconazole_A	mitoxantrone_A	valinomycin_A
TWAS21101103	1.082665	0.57021	1.093587	0.52928	1.12709	0.934603	0.7126	0.71128	1.017685	1.1232	0.9900613	0.61045	1.14827	0.64816	0.50996	0.966613	1.15132
TWAS21101104	1.13917	0.914222	1.15627	1.56384	1.18961	1.17671	1.25439	1.26418	1.13958	1.13555	1.23097	0.910859	1.14911	0.989007	1.30165	1.20869	1.11706
TWAS21101105	1.027107	0.79872	1.04818	1.13582	1.018866	0.934279	0.78124	0.925731	1.069432	0.912332	1.12129	0.938815	0.96464	0.938777	1.10585	1.031088	0.97992
TWAS21101106	1.11484	0.924388	1.097817	1.39528	1.16488	0.900668	0.81981	1.18285	1.159	1.11257	1.22788	1.13757	1.096326	1.034382	1.35214	1.080763	1.13134
TWAS21101107	1.11287	0.5992	1.098104	0.53679	1.1541	0.919738	0.70802	0.67042	1.014769	1.13394	1.010157	0.70399	1.1596	0.66064	0.60431	0.83035	1.17436
TWAS21101109	1.14124	0.937861	1.11501	1.53532	1.20103	1.093177	1.3591	1.29071	1.19661	1.12196	1.2066	1.084974	1.11273	1.021237	1.34126	1.21285	1.13679
TWAS21101111	0.51802	0.6118	0.53686	0.60818	0.55865	0.55705	0.58247	0.56948	0.53581	0.50731	0.55842	0.51415	0.44891	0.86879	0.955834	0.58207	0.41134
TWAS21101112	0.945719	0.48738	0.8779	0.59589	0.52583	0.52197	0.70551	0.22065	0.84089	0.949184	0.80077	0.53595	0.89924	0.56433	0.66458	0.62438	0.930686
TWAS21101113	1.13301	0.944846	1.1255	1.53207	1.19211	1.11204	1.25668	1.26841	1.20858	1.1093	1.20568	0.973489	1.11299	1.045292	1.31843	1.19868	1.1175
TWAS21101114	1.1439	0.6687	1.16009	0.57259	1.22033	1.38289	1.4071	1.20827	1.13391	1.13803	1.060966	0.75612	1.16802	0.77234	0.955795	1.2354	1.17882
TWAS21101115	1.12591	0.928514	1.13112	1.57039	1.18054	1.059053	1.37417	1.30391	1.18332	1.083855	1.26917	0.948436	1.081729	1.028248	1.32342	1.18395	1.10493
TWAS21101116	1.12649	0.932101	1.10244	1.51626	1.17923	1.15008	1.24801	1.27132	1.20065	1.11106	1.22974	0.983372	1.1143	1.027442	1.31031	1.18413	1.1212
TWAS21101119	1.14197	0.64444	1.17085	0.56761	1.21244	1.41089	1.35794	1.21456	1.084538	1.13483	1.095789	0.71686	1.17085	0.70057	1.0090089	1.21953	1.18238
TWAS21101121	1.13761	0.63303	1.10825	0.52466	1.17939	1.40896	1.2174	1.21475	1.10482	1.15674	1.066445	0.76758	1.1889	0.70207	0.9923373	1.21033	1.1893
TWAS21101123	0.935523	0.49181	0.9916406	0.46001	0.2289	0.81183	0.68369	0.58468	0.87904	1.045503	0.931166	0.25571	1.017427	0.51476	0.60655	0.67572	0.977822
TWAS21101124	1.12047	0.63785	1.13249	0.54283	1.1778	1.039761	0.73875	0.64303	1.012016	1.11734	1.035389	0.70255	1.15644	0.69421	0.74702	0.909908	1.17311
TWAS21101205	0.967685	0.77705	0.937644	0.79322	1.037883	0.59924	0.87167	0.88354	1.12252	0.945129	0.971145	0.83987	0.958869	0.941038	1.13607	0.9931043	0.929293
TWAS21101217	1.13087	0.913492	1.14031	1.3983	1.13059	0.9952374	0.76069	1.12071	1.15191	1.13541	1.21413	0.910382	1.15515	0.971896	1.27193	1.14786	1.13482
TWAS21101223	0.926725	0.46702	0.88997	0.52109	0.58175	0.69035	0.7501	0.54879	0.967098	0.972223	0.83845	0.54317	0.924364	0.56146	0.57203	0.63306	0.989065
TWAS21101301	0.963038	0.70904	0.931312	1.4477	0.56203	0.83781	1.073807	1.13721	1.038309	1.023072	0.954237	0.81391	0.979458	0.8209	1.16741	0.9914869	0.912234
TWAS21101302	0.9	0.80648	0.95705	1.46968	0.50832	0.8766	1.28261	1.11981	0.962562	0.947828	1.061759	0.83348	0.974255	0.917454	1.27217	0.9937447	0.919351
TWAS21101303	0.57734	0.54144	0.74549	0.52945	0.42183	0.5259	0.71409	0.46804	0.44709	0.44164	0.61202	0.52641	0.48683	0.59874	0.60903	0.57038	0.5459
TWAS21101304	0.9591	0.8136	1.0042758	1.13824	0.51507	0.60352	0.73673	1.019299	1.0083906	1.038464	1.038704	0.87836	0.944667	0.88775	1.26695	0.956774	0.915813
TWAS21101305	0.927471	0.70957	0.88156	1.20208	1.044548	0.916853	0.949047	1.064574	0.981988	0.930709	0.934025	0.84211	0.949821	0.77977	0.988153	0.910909	0.89115
TWAS21101306	1.13131	0.91115	1.14762	1.39012	1.16892	0.958328	0.78747	1.12999	1.13196	1.029065	1.23348	0.89625	1.057973	1.028755	1.24727	1.18419	1.080139
TWAS21101308	0.919512	0.54233	0.981849	0.50755	0.46451	1.19979	1.2512	1.091558	0.967098	0.9988916	0.929552	0.68915	1.051342	0.57811	0.81423	1.0091314	0.959541
TWAS21101309	1.095308	0.59668	1.091527	0.53994	1.16041	0.909868	0.74902	0.65086	1.012385	1.10416	1.0040418	0.71163	1.12482	0.65668	0.72765	0.86897	1.1405
TWAS21101311	1.1182	0.903255	1.14949	1.38109	1.15998	0.970617	0.82111	1.13041	1.13639	1.0084336	1.21386	1.062259	1.047918	1.028852	1.25011	1.16072	1.04677
TWAS21101312	0.966448	0.85967	0.919682	1.47968	0.49918	0.88945	1.17803	1.17569	0.976138	0.969535	1.078881	1.17785	1.016277	1.00059357	1.30185	1.10487	0.93656
TWAS21101313	0.932524	0.49167	0.9909533	0.61113	0.58157	0.67481	0.71423	0.22494	0.8762	0.986156	0.88972	0.57364	0.972657	0.51447	0.26572	0.86802	0.969773
TWAS21101314	0.952798	0.72488	0.92782	1.26212	0.57997	0.902865	1.043929	1.11426	1.025595	0.983314	0.947202	0.77805	0.959655	0.82791	1.071109	0.95572	0.8906
TWAS21101316	1.13476	0.902001	1.15193	1.53079	1.19605	1.19478	1.25169	1.27758	1.11827	1.019323	1.22034	0.949281	1.07744	1.020356	1.22257	1.17144	1.050626
TWAS21101317	1.028706	0.83179	1.055551	1.52145	0.61836	1.079783	1.16368	1.17586	1.039597	1.052073	1.09863	0.922159	1.040139	0.942949	1.32805	1.049666	0.957316
TWAS21101319	1.13519	0.67557	1.12397	0.57027	1.19399	1.36171	1.19414	1.21615	1.094345	1.12761	1.077231	0.79204	1.15494	0.75329	1.076179	1.20191	1.16663
TWAS21101321	1.14255	0.910007	1.15501	1.41656	1.18289	0.951115	0.85426	1.16387	1.11307	1.13388	1.21535	1.0062845	1.1317	1.026136	1.34546	1.19091	1.14384
TWAS21101322	1.11405	0.56852	1.11758	0.53301	1.16157	1.10141	0.74081	0.64755	1.042313	1.14841	1.038455	0.62404	1.15859	0.64246	0.60486	0.9913981	1.19151
TWAS21101323	1.13504	0.959705	1.11859	1.5305	1.18732	1.15008	1.24868	1.28373	1.19984	1.12503	1.23327	0.933415	1.13409	1.020325	1.32804	1.19896	1.11935
TWAS21101324	1.1257	0.923668	1.124	1.46724	1.17577	1.1192	1.24335	1.28107	1.1454	1.020985	1.20922	0.932831	1.063302	1.041051	1.22838	1.13918	1.055855
TWAS21101415	0.932639	0.74059	0.88997	1.40646	0.59064	0.87155	0.986439	1.10231	0.965336	1.019124	0.939111	0.85369	0.921039	0.80623	1.048007	0.9914869	0.88286
TWAS21101417	1.12607	0.902722	1.090739	1.52925	1.14668	1.14408	1.14555	1.22874	1.13395	1.1371	1.2067	0.969696	1.17016	0.9695	1.24799	1.15992	1.124
TWAS21101503	1.10908	0.59319	1.10596	0.48486	1.16867	0.937668	0.7731	0.64543	1.034077	1.10594	1.037992	0.65712	1.12123	0.67974	0.75652	0.8803	1.15405
TWAS21101504	1.096616	0.64177	1.093243	0.66168	1.12932	0.932806	0.82094	0.61036	0.958538	1.005514	1.041347	0.67879	1.056863	0.74208	0.81387	0.9941415	1.088562
TWAS21101505	1.13053	0.63464	1.10845	0.5623	1.16506	1.37829	1.19508	1.20554	1.085784	1.1482	1.0017111	0.75802	1.1852	0.71658	0.61598	1.18166	1.17866
TWAS21101506	1.12712	0.912489	1.10064	1.36909	1.14491	0.900105	0.81164	1.13952	1.095363	1.13021	1.23967	0.942854	1.12451	1.011988	1.32154	1.070703	1.12934
TWAS21101507	1.1551	0.65677	1.16105	0.5827	1.22782	1.45884	1.361	1.21324	1.16404	1.14809	1.097017	0.74183	1.17887	0.75038	0.87829	1.23269	1.19729
TWAS21101508	0.909442	0.45788	0.942302	0.56021	0.62811	0.7648	0.59867	0.64567	0.89073	0.949662	0.83532	0.22943	0.975216	0.54775	0.49923	0.89821	0.920994
TWAS21101509	0.52073	0.44704	0.51073	0.42138	0.52099	0.50669	0.88738	0.5656	0.46952	0.4638	0.59521	0.49632	0.48267	0.52154	0.52455	0.55629	0.48984
TWAS21101511	1.13618	0.910726	1.10974	1.56928	1.17649	1.12303	1.25169	1.28045	1.14338	1.12172	1.23284	0.946064	1.13857	1.041744	1.33651	1.20313	1.13442
TWAS21101513	1.1551	0.65631	1.16797	0.60527	1.21841	1.39231	1.34259	1.22366	1.11334	1.14674	1.08914	0.74557	1.18969	0.74088	0.966186	1.23691	1.19673
TWAS21101514	0.86217	0.47367	0.86785	0.5837	0.56063	1.14803	1.10412	1.0437	0.8761	0.9947877	0.75005	0.55189	0.934896	0.12832	0.5957	0.86868	0.945297
TWAS21101515	0.60898	0.21518	0.53525	0.52752	0.56525	0.79715	0.89473	0.89663	0.5307	0.52423	0.5235	0.48364	0.63956	0.52147	0.55836	0.6027	0.64904
TWAS21101516	1.11978	0.60233	1.11076	0.61366	1.18045	1.032409	0.78287	0.64087	1.033312	1.11058	1.049105	0.64775	1.1239	0.66297	0.73516	0.88962	1.1507
TWAS21101517	1.12455	0.66272	1.13567	0.58581	1.20204	1.074137	0.75825	0.61253	1.064672	1.12939	1.058984	0.63465	1.14529	0.71507	0.88379	1.082676	1.17505
TWAS21101518	1.081968	0.58655	1.087853	0.58072	1.16069	0.89722	0.7446	0.65669	1.0080466	1.092033	0.969428	0.66746	1.10971	0.64924	0.66636	0.84436	1.13778
TWAS21101521	1.15313	0.64888	1.17603	0.55295	1.20297	1.3784	1.34821	1.21826	1.11131	1.14848	1.094697	0.74334	1.18984	0.72573	1.079184	1.23822	1.19735
TWAS21101522	1.13218	0.89853	1.14751	1.3835	1.15674	0.9945505	0.81076	1.13703	1.10539	1.1279	1.2411	0.976857	1.13297	0.980831	1.32323	1.16904	1.1241
TWAS21101605	1.1368	0.931188	1.091833	1.60475	1.16491	1.10986	1.34581	1.28976	1.17871	1.14588	1.22655	0.9885	1.15748	0.984533	1.33548	1.20932	1.15119
TWAS21101609	1.12369	0.910478	1.086391	1.41562	1.16297	0.89727	0.80731	1.17812	1.10465	1.11613	1.22089	0.977279	1.11588	1.028767	1.34506	1.10479	1.14549
TWAS21101615	1.03635	0.83199	1.039537	1.38455	1.087556	1.060099	1.16294	1.18887	1.066517	0.9921199	1.17295	0.85799	0.99984347	0.950787	1.21285	1.078935	1.027743
TWAS21101617	1.11878	0.59237	1.14109	0.55295	1.18526	1.010227	0.76134	0.64574	1.029247	1.1344	1.041312	0.62738	1.15797	0.62844	0.908752	1.091904	1.17552
TWAS21101621	1.14724	0.65288	1.14983	0.52307	1.18832	1.43141	1.26676	1.20597	1.096438	1.16979	1.069935	0.73325	1.2051	0.73172	0.61921	1.21073	1.21189
TWAS21110103	1.15563	0.65444	1.17031	0.59613	1.22983	1.40294	1.32871	1.24118	1.1169	1.14329	1.1046	0.75534	1.17788	0.75363	0.974446	1.22644	1.18061
TWAS21110104	1.15533	0.65796	1.16728	0.54543	1.21697	1.39438	1.35915	1.23773	1.10523	1.14526	1.097752	0.75555	1.17536	0.72533	1.099953	1.23322	1.17837
TWAS21110105	1.13953	0.916733	1.12079	1.54476	1.17565	1.14362	1.17351	1.27132	1.14262	1.12069	1.21173	1.013022	1.13562	1.010623	1.32056	1.19384	1.1264
TWAS21110106	1.14606	0.64622	1.11227	0.56953	1.19735	1.41338	1.2171	1.20437	1.091661	1.16731	1.073412	0.77174	1.20497	0.70868	1.09792	1.22959	1.19964
TWAS21110107	1.12854	0.919491	1.12049	1.37968	1.16383	0.918515	0.83317	1.12421	1.10801	1.11435	1.23916	0.939095	1.11586	0.9946225	1.31453	1.11029	1.12386
TWAS21110108	0.88987	0.44309	0.84398	0.48568	0.44449	0.52997	0.64984	0.65895	0.79316	0.930762	0.66434	0.58755	0.85532	0.53578	0.51407	0.60966	0.986631
TWAS21110109	1.13177	0.65819	1.1591	0.63164	1.20801	1.42014	1.4187	1.20652	1.14973	1.13649	1.071791	0.72156	1.14784	0.71028	1.061544	1.20087	1.17072
TWAS21110111	1.15136	0.902637	1.17161	1.55742	1.19936	1.16215	1.31588	1.29296	1.14562	1.12394	1.2629	0.919812	1.14904	0.988725	1.31348	1.21433	1.11647
TWAS21110112	1.14916	0.900881	1.16581	1.54487	1.19837	1.14167	1.35369	1.28419	1.13881	1.12028	1.24846	0.920033	1.14955	1.0026527	1.31954	1.21318	1.1253
TWAS21110113	0.977829	0.48953	0.950616	0.48779	0.61109	1.15906	1.17208	1.079857	0.925811	1.01198	0.85192	0.461	1.024822	0.41002	0.55991	1.044369	1.00050248
TWAS21110115	0.930034	0.49096	0.915703	0.54926	0.63112	0.66746	0.71813	0.60145	0.89985	0.95954	0.8878	0.56846	0.964554	0.5185	0.59259	0.87512	0.914405
TWAS21110116	0.8457	0.4582	0.75554	0.50269	0.46006	1.11993	0.98169	0.965561	0.42449	0.88626	0.86437	0.48191	0.920071	0.51984	0.55636	0.76572	0.75516
TWAS21110117	0.94248	0.48601	0.952301	0.48384	0.47021	1.055979	1.080159	1.07115	0.974988	1.026815	0.81868	0.55259	1.054099	0.53961	0.51212	1.011204	0.952703
TWAS21110118	0.980407	0.82347	1.017522	1.51794	0.56454	0.965693	1.39705	1.20726	1.078681	1.019569	1.092082	0.88656	0.988436	0.924207	1.34079	1.026624	0.944683
TWAS21110119	1.136	0.66464	1.13823	0.55024	1.20657	1.37135	1.26409	1.20065	1.12744	1.1139	1.048839	0.777	1.13616	0.76449	0.977295	1.20466	1.14724
TWAS21110121	1.14804	0.66526	1.16013	0.60659	1.21011	1.43179	1.34787	1.20614	1.14272	1.14126	1.098809	0.73765	1.17512	0.75238	0.932455	1.22401	1.18567
TWAS21110122	0.88174	0.76334	0.85981	1.3698	0.55257	0.87979	1.020266	1.021804	0.951923	0.90188	0.928074	0.7689	0.93814	0.81898	1.1722	0.88399	0.8904
TWAS21110203	1.19917	0.84563	1.2276	1.21557	1.25391	0.75198	0.81067	0.965731	1.33508	1.19016	1.27122	0.931237	1.20927	0.918073	1.19361	1.20145	1.12899
TWAS21110204	0.971382	0.81491	0.934685	1.16064	0.5964	0.65222	0.81141	1.047859	0.9931517	1.0091917	0.984697	1.011712	0.983708	0.907032	1.3193	0.961386	0.89622
TWAS21110206	0.930034	0.80494	0.88208	1.40111	0.58915	0.7999	1.080273	1.088464	1.022497	0.974197	0.947972	1.12099	0.87796	0.989924	1.20837	0.947308	0.89758
TWAS21110207	1.15675	0.6571	1.16918	0.61699	1.21375	1.41609	1.32985	1.21807	1.11188	1.13653	1.092243	0.7585	1.18427	0.75873	1.048945	1.23859	1.19528
TWAS21110208	1.10046	0.59093	1.09296	0.54627	1.16706	0.938032	0.73777	0.59825	0.9942453	1.10928	1.0042882	0.71182	1.12896	0.65763	0.72671	0.8671	1.14501
TWAS21110209	0.947323	0.46743	0.935049	0.58123	0.56344	0.67367	0.70038	0.57748	0.8552	0.933491	0.84994	0.54147	0.940129	0.22542	0.27621	0.78508	0.9943136
TWAS21110211	1.14061	0.68917	1.14116	0.59888	1.20933	1.41615	1.23147	1.21559	1.16014	1.13748	1.083743	0.76946	1.16329	0.77663	0.983147	1.21688	1.17541
TWAS21110212	1.15095	0.65607	1.1757	0.51773	1.21118	1.38839	1.31841	1.224	1.077704	1.13101	1.088687	0.72519	1.17315	0.72702	0.912165	1.21947	1.17965
TWAS21110213	1.1364	0.64436	1.10436	0.59488	1.16735	1.34194	1.22737	1.20851	1.070502	1.1526	1.048444	0.77079	1.19665	0.77795	0.57059	1.19145	1.17979
TWAS21110214	1.12297	0.65546	1.11969	0.52211	1.20783	1.32467	1.33704	1.22975	1.12921	1.12045	1.043097	0.77921	1.13514	0.75805	1.040416	1.20274	1.15421
TWAS21110215	1.14563	0.67633	1.16075	0.54399	1.21983	1.3988	1.43352	1.2183	1.14204	1.14258	1.075236	0.75968	1.16462	0.76204	0.986154	1.23619	1.1923
TWAS21110216	1.13976	0.63611	1.16174	0.43942	1.18528	1.35411	1.2891	1.20965	1.083504	1.031145	1.086591	0.65643	1.1245	0.80949	1.07124	1.20391	1.1325
TWAS21110217	1.14386	0.915198	1.17674	1.53585	1.18709	1.24552	1.35731	1.2697	1.18586	1.14443	1.2381	0.956318	1.14988	0.963461	1.28055	1.21553	1.13154
TWAS21110218	1.12302	0.68757	1.12496	0.62527	1.19164	1.35514	1.32879	1.23262	1.15976	1.12394	1.042719	0.76395	1.14971	0.73426	1.30528	1.19792	1.16628
TWAS21110219	1.10634	0.61826	1.10199	0.55954	1.16325	0.969051	0.73212	0.62155	0.9996548	1.090113	1.010931	0.72558	1.091901	0.72902	0.75667	0.88088	1.12598
TWAS21110221	0.950318	0.83029	0.984062	1.23832	0.23385	0.64597	0.7185	1.026911	0.963948	1.017871	1.089357	0.913737	0.959668	0.89261	1.32343	0.954517	0.926811
TWAS21110222	0.89549	0.48192	0.83571	0.5019	0.53496	1.098518	1.005254	0.984274	0.8989	0.921086	0.82112	0.61353	0.980774	0.53701	0.75565	0.945324	0.919351
TWAS21110301	1.14819	0.66038	1.15969	0.60167	1.22046	1.44357	1.41123	1.21574	1.12954	1.14993	1.099169	0.74148	1.17712	0.72101	1.052352	1.23263	1.18835
TWAS21110302	0.909761	0.47745	0.89429	0.57433	0.53574	0.67086	0.73866	0.5892	0.78952	0.982153	0.84265	0.53171	0.936923	0.51213	0.60641	0.74415	1.02953
TWAS21110303	0.89128	0.73052	0.78732	1.17377	0.53344	0.57352	0.63455	0.9906679	0.973405	0.89704	1.0040186	0.78852	0.83687	0.85402	1.17839	0.79086	0.85824
TWAS21110304	1.12726	0.64171	1.11894	0.54136	1.19338	1.35586	1.30481	1.22187	1.12663	1.12462	1.034774	0.76432	1.15132	0.7264	1.09792	1.1954	1.16965
TWAS21110305	0.76605	0.62776	0.73852	1.21581	0.22871	0.57976	0.981473	0.89156	0.82835	0.51821	0.84396	0.61219	0.49729	0.6982	1.077198	0.78595	0.50468
TWAS21110306	1.14556	0.66507	1.15662	0.6171	1.16422	1.41499	1.26817	1.19266	1.10504	1.17032	1.0703	0.74997	1.2129	0.74842	0.58642	1.21709	1.20676
TWAS21110307	1.15162	0.906305	1.17076	1.54648	1.20184	1.21126	1.29383	1.27702	1.1512	1.1334	1.21197	0.958174	1.15779	1.0080759	1.32204	1.2254	1.13325
TWAS21110308	1.094638	0.61177	1.089492	0.57441	1.1662	0.934167	0.74652	0.76235	1.022923	1.098878	0.9978003	0.69599	1.097612	0.67699	0.71166	0.86734	1.12716
TWAS21110309	1.12743	0.936458	1.11351	1.40528	1.16775	0.86174	0.83616	1.16832	1.16547	1.11437	1.2488	0.986272	1.10927	1.02517	1.3525	1.10307	1.13248
TWAS21110311	0.960108	0.52376	0.925544	0.60878	0.24369	1.13044	1.057442	1.14904	0.87362	0.982259	0.86018	0.26401	1.040786	0.52258	0.56096	0.956921	0.97964
TWAS21110312	0.88482	0.79468	0.82153	1.12862	0.24097	0.54688	0.67849	0.88109	1.0066221	0.906689	0.957273	0.86896	0.89024	0.942212	1.21898	0.85729	0.83557
TWAS21110313	0.77007	0.75025	0.84284	1.22008	0.57347	0.54828	0.936352	1.027214	0.958933	0.51891	0.83741	0.913193	0.81078	0.76519	1.12723	0.82561	0.79111
TWAS21110314	0.86843	0.48042	0.87812	0.55175	0.57219	0.99971268	1.096115	1.021998	0.904784	0.946091	0.79363	0.55455	0.88352	0.25053	0.56309	0.88371	0.944562
TWAS21110316	1.14753	0.932461	1.14882	1.54889	1.20096	1.22363	1.33445	1.28166	1.2263	1.15745	1.19747	1.070841	1.16587	0.974732	1.3028	1.22691	1.13829
TWAS21110317	0.2	0.53287	0.47864	0.59088	0.60834	0.5814	0.65801	0.58457	0.47718	0.47136	0.61196	0.50442	0.42981	0.50041	0.45329	0.37892	0.44948
TWAS21110318	0.50532	0.57697	0.55077	0.53265	0.47229	0.57125	0.69481	0.57392	0.44978	0.51037	0.53747	0.46103	0.54747	0.47168	0.59991	0.63239	0.44877
TWAS21110319	0.85121	0.66555	0.965533	1.10823	0.5521	0.53242	0.68032	0.912932	0.98234	0.936585	0.931537	0.67142	0.83438	0.82275	0.976745	0.84908	0.84584
TWAS21110322	1.13987	0.919885	1.11453	1.5551	1.19961	1.16139	1.23885	1.28825	1.15293	1.11424	1.21078	0.935417	1.12661	1.029131	1.33304	1.19417	1.12292
TWAS21110323	0.962965	0.83166	1.0034315	1.26	0.23689	0.69702	0.73021	1.029799	1.058248	1.026162	1.067463	0.947539	1.0098395	0.922317	1.33341	1.012972	0.944376
TWAS21110324	0.928848	0.86116	0.979961	1.44722	0.58346	0.961441	1.20123	1.14068	1.013093	0.954792	1.059153	0.917665	0.939167	0.909542	1.25842	0.945493	0.901215
TWAS21110402	1.12518	0.61387	1.15661	0.5497	1.18795	1.03192	0.78198	0.62331	0.988611	1.11185	1.055997	0.62732	1.12314	0.64636	0.85406	1.075508	1.14622
TWAS21110403	1.14265	0.60869	1.16525	0.55509	1.20686	1.39071	1.3105	1.21473	1.11554	1.13698	1.070972	0.71962	1.1807	0.71858	1.24831	1.21846	1.18195
TWAS21110404	1.1115	0.918246	1.10429	1.54248	1.17385	1.048052	1.38801	1.28602	1.19604	1.1059	1.19682	0.955591	1.085876	1.032067	1.32853	1.18227	1.1153
TWAS21110405	1.12246	0.62718	1.12423	0.49475	1.17092	1.094053	0.7	0.68862	1.038744	1.1558	1.044941	0.60928	1.16324	0.70718	0.86557	1.030442	1.20079
TWAS21110406	1.14472	0.932812	1.1214	1.52697	1.18648	1.16279	1.17263	1.26674	1.14856	1.12046	1.22652	0.939986	1.13797	1.025394	1.31599	1.18291	1.12847
TWAS21110407	1.12632	0.58643	1.14439	0.5305	1.19351	1.028795	0.75138	0.62879	0.9925045	1.12164	1.063624	0.64043	1.15196	0.66819	0.87972	1.078493	1.17254
TWAS21110409	1.11932	0.931913	1.10567	1.39394	1.16796	0.907694	0.79643	1.14862	1.13786	1.00023218	1.21469	0.933245	1.05553	1.050125	1.25459	1.087001	1.074335
TWAS21110411	1.12381	0.66162	1.12117	0.56008	1.1973	1.36513	1.24714	1.21212	1.15308	1.12699	1.037949	0.77228	1.14795	0.73433	1.15121	1.1921	1.15499
TWAS21110413	0.911309	0.52496	0.979226	0.52431	0.56641	1.23606	1.12586	1.066086	0.974148	0.95279	0.88946	0.27334	0.953068	0.55153	0.59359	0.967706	0.927694
TWAS21110414	1.1366	0.66507	1.16258	0.60642	1.20466	1.31053	1.3215	1.20382	1.082699	1.015182	1.073284	0.753	1.094223	0.77015	0.94815	1.16242	1.085633
TWAS21110415	1.1275	0.961794	1.11869	1.50635	1.19473	1.17737	1.29268	1.27442	1.20473	1.12087	1.19718	0.955967	1.12102	1.033838	1.31413	1.19031	1.12725
TWAS21110416	1.09084	0.63491	1.10761	0.37722	1.15028	0.984484	0.69924	0.63092	1.027566	1.017279	1.023079	0.72495	1.049402	0.75333	0.74702	0.88369	1.084487
TWAS21110417	1.1443	0.911855	1.16094	1.3916	1.18335	1.0075385	0.80118	1.14973	1.1166	1.11809	1.24962	0.928584	1.12675	1.00000052225	1.34421	1.20199	1.13318
TWAS21110418	1.13552	0.64689	1.11669	0.55417	1.17863	1.42607	1.33516	1.20104	1.15791	1.15695	1.026637	0.77186	1.20425	0.74588	1.23022	1.21487	1.19993
TWAS21110419	0.88514	0.52043	0.85981	0.44551	0.57681	1.14619	1.13033	1.055859	0.962291	0.91311	0.83792	0.6084	0.985095	0.52321	0.80216	0.940734	0.905035
TWAS21110421	1.13613	0.928033	1.11702	1.55687	1.20386	1.11892	1.29764	1.30286	1.19581	1.11552	1.20658	0.934982	1.11064	1.035369	1.34886	1.20601	1.13285
TWAS21110422	1.15572	0.66984	1.14774	0.55615	1.20269	1.44672	1.41602	1.24224	1.18101	1.17973	1.071732	0.75235	1.19577	0.73926	1.13755	1.26688	1.22628
TWAS21110423	1.12542	0.920643	1.10434	1.39221	1.15952	0.88999	0.83319	1.15982	1.1125	1.12179	1.22253	0.973018	1.12375	1.021684	1.32402	1.094316	1.13286
TWAS21110501	1.15401	0.66405	1.18378	0.60292	1.20822	1.40049	1.36995	1.2198	1.10519	1.1234	1.10266	0.74609	1.1812	0.71664	1.093422	1.22477	1.1831
TWAS21110503	0.959906	0.67583	0.93211	1.3288	0.5062	0.76856	1.0030988	1.070219	0.98571	1.062816	0.96327	0.69854	0.961491	1.086661	1.14708	0.93605	0.878
TWAS21110504	1.11642	0.61384	1.11554	0.53949	1.17825	0.939067	0.73511	0.60413	1.015589	1.10985	1.026147	0.70981	1.13587	0.66823	0.71304	0.8609	1.15482
TWAS21110505	1.14729	0.67148	1.17027	0.5392	1.2086	1.36664	1.33338	1.22139	1.10973	1.13719	1.10082	0.75846	1.16885	0.76836	1.079184	1.21805	1.17479
TWAS21110506	1.14118	0.68736	1.12161	0.63103	1.20109	1.35636	1.16525	1.19386	1.096808	1.13263	1.053931	0.79173	1.16813	0.78386	1.02557	1.21076	1.17149
TWAS21110507	1.12962	0.935931	1.10216	1.40983	1.15574	0.904943	0.86477	1.17428	1.18971	1.13771	1.19908	1.013624	1.13066	1.018808	1.32232	1.079143	1.15998
TWAS21110508	0.917056	0.44874	0.88479	0.5995	0.54866	0.54909	0.70218	0.62563	0.79611	0.978396	0.79236	0.50681	0.88243	0.2324	0.5524	0.61227	0.911541
TWAS21110509	1.12889	0.61023	1.15448	0.59774	1.19836	1.061558	0.79021	0.60444	1.028908	1.12103	1.067558	0.65652	1.14211	0.69351	0.89546	1.077218	1.17234
TWAS21110511	0.47667	0.52099	0.51781	0.57715	0.45983	0.54825	0.59994	0.61835	0.42427	0.52209	0.48486	0.54175	0.46199	0.54136	0.55608	0.58636	0.45908
TWAS21110512	0.71053	0.57301	0.43179	1.12258	0.52751	0.50984	0.7802	0.84805	0.19868	0.49865	0.73104	0.58052	0.44124	0.56163	1.014376	0.73475	0.48563
TWAS21110513	0.74385	0.44563	0.67743	0.46265	0.5587	1.016032	1.10399	0.948887	0.74948	0.53938	0.62565	0.48724	0.52994	0.58186	0.58013	0.77657	0.78309
TWAS21110514	0.941045	0.48085	0.938804	0.53839	0.60071	1.067264	1.1539	1.049224	0.918853	0.9969761	0.799	0.5779	0.995358	0.54766	0.58082	0.9970888	0.909255
TWAS21110516	1.1262	0.935732	1.10037	1.39628	1.15843	0.939865	0.82237	1.13636	1.19226	1.14405	1.20445	0.976452	1.14853	0.989714	1.2893	1.031533	1.14622
TWAS21110517	0.926828	0.48685	0.895	0.53388	0.56126	1.0054766	1.051308	1.042763	0.85172	0.936335	0.82801	0.58791	0.973125	0.57524	0.60442	0.970813	0.93166
TWAS21110518	0.77827	0.47767	0.8558	0.56903	0.55161	0.57616	0.68476	0.53282	0.63777	0.65809	0.73403	0.52169	0.75152	0.22904	0.60229	0.58296	0.81105
