CTRL_alpha	itraconazole_alpha	methotrexate_alpha	tamoxifen_alpha	beauvericin_alpha	benomyl_alpha	bisantrene_alpha	camptothecin_alpha	cisplatin_alpha	colchicine_alpha	cycloheximide_alpha	fluconazole_alpha	imatinib_alpha	ketoconazole_alpha	miconazole_alpha	mitoxantrone_alpha	valinomycin_alpha
TWAS21190821	0.78065	0.969071	0.76434	1.18788	0.55835	0.66477	1.0044235	1.032295	0.89619	0.916532	0.912219	0.87599	0.4987	1.080353	1.17845	0.79114	0.86078
TWAS21190822	1.072428	0.8225	1.077295	0.6105	1.18166	1.2384	1.16409	1.079892	1.056661	1.1111	1.0033257	0.73541	1.072389	0.70984	0.59836	1.10547	1.092285
TWAS21190824	1.067105	0.953489	1.07966	1.34512	1.18601	1.081275	1.14463	1.18839	1.11027	1.069632	1.14042	0.86685	1.054561	1.020801	1.30298	1.087347	1.033818
TWAS21190902	1.029348	0.903244	1.027004	1.36364	1.033993	1.023071	1.0041766	1.16047	0.942732	1.091058	1.0881	0.80346	1.015307	0.912531	1.24022	1.075375	1.02788
TWAS21190903	1.019835	0.963018	1.08146	1.33343	0.6215	0.952474	1.12723	1.12035	1.094678	1.028536	1.075492	0.85562	1.063988	0.9927662	1.36136	1.021176	0.947522
TWAS21190906	0.946494	0.948528	0.9913166	1.10158	0.56187	0.65932	0.67567	0.88468	0.9900652	0.9902266	1.019558	0.78324	0.9966012	0.926003	1.31079	0.963654	0.925725
TWAS21190907	1.045372	0.907598	1.04733	1.35466	1.065681	1.08358	0.9972092	1.1372	0.977833	1.070005	1.11041	0.82851	1.0023249	0.910614	1.25201	1.065136	1.021711
TWAS21190909	0.948707	0.77075	0.930592	0.58783	0.57066	1.11612	1.062866	1.025486	0.96295	0.9985845	0.79891	0.63164	1.036306	0.61762	0.52649	0.983981	0.968769
TWAS21190912	1.036819	0.72796	1.027021	0.25262	1.097747	1.19118	1.087296	1.039928	1.0062333	1.057848	0.944821	0.68325	1.02019	0.63416	0.54867	1.089998	1.061488
TWAS21190916	1.075518	0.8806	1.09383	0.65575	1.22119	1.21561	1.14403	1.11725	1.075625	1.13198	1.033535	0.7946	1.099651	0.84398	0.61445	1.054156	1.089332
TWAS21190917	1.073162	0.89622	1.12179	1.33494	1.1804	1.082648	1.066426	1.1484	1.054642	1.10168	1.13123	0.85848	1.089394	1.024629	1.3163	1.043899	1.037635
TWAS21190922	1.052691	0.85991	1.063874	0.58617	1.16044	1.19796	1.050856	1.066071	0.987906	1.090367	0.969622	0.70042	1.079714	0.65373	0.55733	1.084879	1.087481
TWAS21190923	0.85315	0.83563	0.8374	1.21938	0.44847	0.80609	0.953741	0.985366	0.88277	0.956649	0.913811	0.74524	0.957525	0.85397	1.15792	0.903334	0.85908
TWAS21191001	1.072595	0.87822	1.081433	0.60338	1.17067	1.26275	1.13488	1.083076	1.04484	1.10182	1.0060782	0.71618	1.080611	0.68576	0.56625	1.10548	1.098299
TWAS21191002	1.03609	0.79143	0.9980211	0.58118	1.082713	1.16353	0.987082	1.061742	0.984066	1.066391	0.916087	0.69448	1.016643	0.66647	0.55085	1.067584	1.068824
TWAS21191003	0.930296	0.54861	0.96033	0.64697	0.62336	0.70413	0.60362	0.64966	0.86398	0.966842	0.8554	0.59377	1.0097967	0.21526	0.53275	0.86631	0.969148
TWAS21191004	0.973832	0.71342	0.923105	0.58986	0.63697	1.15794	1.023955	1.024887	0.945432	0.9980906	0.88932	0.63686	1.051666	0.60756	0.55356	0.988947	1.00050733
TWAS21191005	0.71933	0.933045	0.66243	0.935852	0.51857	0.57472	0.59478	0.84138	0.72696	0.73013	0.83477	1.11019	0.80892	1.48751	1.15196	0.74185	0.50871
TWAS21191006	0.955074	0.943051	0.9973521	1.35196	0.57414	0.908033	0.99981653	1.13206	0.951641	1.015224	1.035243	0.81651	1.0052169	0.937676	1.31307	0.992779	0.922104
TWAS21191007	1.066271	0.81068	1.095893	0.72007	1.20554	1.22279	1.05116	1.082346	1.0083623	1.077662	1.014842	0.77635	1.07939	0.7937	0.66379	1.025534	1.058786
TWAS21191008	1.064781	0.923402	1.11289	1.21436	1.15817	0.8904	0.73205	1.023811	1.024708	1.10855	1.13792	0.84755	1.062329	1.01914	1.31741	1.022755	1.030465
TWAS21191009	1.060942	0.74435	1.067625	0.60243	1.16405	1.17866	1.032686	1.089359	1.055996	1.10811	0.964024	0.73317	1.063196	0.74893	0.60514	1.079737	1.081861
TWAS21191011	1.065284	0.81838	1.084291	0.60007	1.19098	1.22322	1.12758	1.08468	1.071893	1.067414	1.0082955	0.74565	1.074942	0.76293	0.59789	1.081654	1.076978
TWAS21191012	1.069859	0.958909	1.086944	1.33853	1.16366	1.015715	1.099827	1.15292	1.085867	1.06922	1.13419	0.87318	1.068722	1.012167	1.29982	1.045228	1.031552
TWAS21191014	1.06808	0.74364	1.11877	0.68157	1.18963	1.21004	1.11295	1.035281	1.02322	1.10902	1.012831	0.7451	1.078649	0.73109	0.63768	1.026958	1.072046
TWAS21191015	0.86037	0.959081	0.83062	1.016271	0.21923	0.70616	0.59512	0.87984	0.82765	1.00023092	0.928127	0.81216	0.928931	0.956689	1.26203	0.949841	0.89382
TWAS21191018	0.93107	0.71408	0.912101	0.60486	0.54733	1.15357	1.0046604	1.071999	0.958546	1.089565	0.903746	0.62176	1.016884	0.5833	0.47259	0.9929171	1.0019556
TWAS21191022	1.047055	0.91751	1.038516	1.39348	1.084822	1.097497	1.1273	1.17535	1.061552	1.024945	1.10071	0.83529	0.9938516	0.947308	1.27629	1.066795	1.029997
TWAS21191023	1.046645	0.961834	1.030123	1.28356	1.13961	0.9965689	1.089396	1.18782	1.010103	1.067529	1.1189	0.85698	1.040004	1.017569	1.31038	1.063565	1.04138
TWAS21191024	1.057797	0.83181	1.058754	0.64612	1.18591	1.20732	1.037912	1.10559	1.066238	1.035925	1.0082894	0.75181	1.068603	0.77813	0.63329	1.053789	1.070455
TWAS21191102	0.75221	1.0058373	0.71596	0.961585	0.50613	0.59249	0.64076	0.81438	0.76069	0.84301	0.86396	1.078557	0.8479	1.46673	1.15959	0.82483	0.88891
TWAS21191103	1.078214	0.75392	1.12549	0.67101	1.19349	1.29139	0.79583	1.038926	1.058365	1.13001	1.018629	0.75738	1.08959	0.76042	0.58617	1.039737	1.081561
TWAS21191104	1.057633	0.94038	1.052606	1.3326	1.15941	1.070703	1.038884	1.18408	1.10387	1.073321	1.11969	0.87547	1.056848	1.038471	1.31667	1.0662	1.051059
TWAS21191105	1.050166	0.988674	1.053453	1.33453	1.15772	1.11015	1.051642	1.16716	1.1084	1.048139	1.11534	0.87297	1.029606	1.049957	1.31808	1.062855	1.043735
TWAS21191107	1.076859	0.76696	1.12672	0.63871	1.21519	1.25776	1.15156	1.09201	1.065296	1.10493	1.021608	0.76817	1.098059	0.78429	0.65083	1.041265	1.072614
TWAS21191109	1.035564	0.94503	1.037353	1.14254	1.053549	0.89593	0.6545	0.938332	0.986407	1.049407	1.098902	0.82376	0.984023	0.959061	1.27332	1.063745	1.041346
TWAS21191112	0.952084	0.58965	0.948977	0.63501	0.63465	1.098792	1.19119	1.025513	0.96229	0.987278	0.84937	0.6449	1.042562	0.60952	0.47193	0.984508	0.964573
TWAS21191113	1.075361	0.91946	1.12898	1.22387	1.17114	0.88876	0.73529	1.026581	1.038333	1.11178	1.14715	0.86256	1.073145	1.019922	1.3284	1.02236	1.025602
TWAS21191115	1.029491	0.902547	1.031604	1.3631	1.063917	1.083472	0.96392	1.15107	0.96617	1.041732	1.088292	0.81719	0.988122	0.909861	1.24722	1.058425	1.015129
TWAS21191117	1.063459	0.78417	1.050434	0.57834	1.17063	1.22027	1.062816	1.07445	1.050812	1.070116	0.989241	0.74834	1.079813	0.7441	0.59082	1.076574	1.066147
TWAS21191123	1.065138	0.989955	1.11743	1.21308	1.16858	0.910686	0.70784	1.046947	1.041525	1.11818	1.13513	0.85859	1.071234	1.018038	1.32371	1.04162	1.037755
TWAS21191202	1.049366	0.96141	1.043191	1.34234	1.15613	1.061577	1.031041	1.17693	1.1075	1.052144	1.11887	0.87145	1.044733	1.044533	1.30474	1.057967	1.013376
TWAS21191203	1.064433	0.9959275	1.049578	1.36859	1.16142	1.084224	1.05695	1.18032	1.11453	1.081039	1.12995	0.88544	1.054722	1.0521	1.33707	1.083407	1.064944
TWAS21191204	1.048188	0.969163	1.050366	1.1991	1.12656	0.88435	0.67681	0.9975053	1.030209	1.064158	1.12792	0.86736	1.039031	1.010138	1.30178	1.05138	1.035256
TWAS21191205	1.066824	0.924161	1.077596	1.37243	1.15488	1.11554	1.081362	1.17252	1.038542	1.064679	1.12807	0.85132	1.050923	0.966366	1.29194	1.059386	1.02472
TWAS21191206	1.012127	0.84087	0.9950223	1.24948	1.044848	1.05223	0.927877	1.14249	0.90912	1.00040151	1.054184	0.74735	0.98425	0.79166	1.25098	1.032086	1.01588
TWAS21191207	1.054877	0.978592	1.044719	1.35894	1.13764	1.020385	1.054527	1.18385	1.050036	1.066603	1.12608	1.24823	1.059044	1.050866	1.31463	1.067103	1.051615
TWAS21191208	1.074703	0.9196	1.11557	1.31675	1.19135	1.091198	1.12095	1.13365	1.082172	1.11128	1.11946	0.86905	1.077509	1.0277	1.34265	1.01703	1.034209
TWAS21191212	0.83981	0.50731	0.90087	0.59013	0.21886	0.69166	0.58625	0.58902	0.76372	0.932461	0.77698	0.54612	0.942128	0.21355	0.42524	0.7246	0.907794
TWAS21191214	1.060323	0.950455	1.071289	1.21747	1.14992	0.929519	0.69275	0.9966109	1.088587	1.058963	1.13238	0.8891	1.052206	0.998288	1.32433	1.058582	1.058882
TWAS21191216	1.04484	1.029781	1.07606	1.22521	1.164	0.85921	0.74728	1.058644	1.076675	1.079273	1.12998	0.89178	1.056086	1.070619	1.35203	1.012596	1.048828
TWAS21191218	1.014949	1.012397	0.965016	1.18586	0.59771	0.76942	0.70685	1.025092	1.022737	1.047864	1.083665	0.947002	0.9953312	1.076837	1.39745	0.9964199	0.982925
TWAS21191223	1.0053218	1.0013815	1.032224	1.18559	0.59876	0.74706	0.68083	0.969393	1.046649	1.039739	1.088812	0.84622	1.015015	0.9930536	1.37225	1.018888	0.966858
TWAS21191224	0.9931762	0.971647	0.9979242	1.3719	0.60328	0.968059	1.10994	1.14865	1.052689	1.026551	1.066115	0.84643	1.018302	1.11212	1.34893	1.022457	0.968059
TWAS21191303	1.068942	0.79543	1.1157	0.68119	1.21206	1.23045	1.24561	1.11287	1.053998	1.12207	1.025263	0.75597	1.099614	0.75638	0.30748	1.055208	1.063795
TWAS21191304	1.042948	0.968619	1.01372	1.35584	1.13066	0.980431	1.031825	1.19421	1.028675	1.1285	1.12349	0.85355	1.051947	1.028451	1.30917	1.067137	1.07304
TWAS21191305	0.978962	0.79041	1.012734	0.60223	0.61529	1.22168	1.26935	1.087008	0.987912	1.015778	0.89122	0.61531	1.05929	0.57591	0.51029	0.9933869	1.0022346
TWAS21191307	1.039499	0.9974011	1.036438	1.35754	1.15613	1.039983	1.16558	1.20294	1.10969	1.03082	1.12004	0.87755	1.030004	1.067736	1.32454	1.045867	1.026098
TWAS21191308	1.067633	0.83484	1.10269	0.69382	1.19716	1.25785	1.042069	1.097301	1.056193	1.11683	1.019099	0.78035	1.090444	0.8136	0.70105	1.044792	1.054986
TWAS21191309	0.82838	0.57437	0.901866	0.59826	0.56881	0.989284	0.98927	0.9976562	0.82493	0.937104	0.77506	0.59732	0.97845	0.53719	0.57131	0.86194	0.85551
TWAS21191311	1.058933	0.79754	1.072086	0.6365	1.16021	1.22875	1.020787	1.072786	0.98009	1.070067	0.985088	0.71254	1.069911	0.68834	0.6078	1.060141	1.071458
TWAS21191312	0.934357	0.947933	0.973673	1.11097	0.58858	0.65303	0.62324	0.925234	0.89901	1.012953	1.012306	0.82198	0.978562	0.926522	1.33078	0.950223	0.924044
TWAS21191316	0.933547	0.70507	0.914988	0.62752	0.59493	1.15248	1.1076	0.986772	0.958863	1.042787	0.84809	0.63125	1.037259	0.59989	0.56601	0.963485	0.969859
TWAS21191317	0.49114	0.54219	0.39358	0.59685	0.54959	0.65502	0.6031	0.64541	0.40503	0.53728	0.52774	0.49248	0.56313	0.45936	0.5095	0.53885	0.54406
TWAS21191402	1.009196	0.958156	1.039894	1.3559	0.62832	1.038918	1.080482	1.12655	1.063486	1.071683	1.099397	0.83482	1.026131	0.976846	1.35455	1.033564	0.96658
TWAS21191403	0.86576	0.6257	0.86217	0.58961	0.53253	0.7017	0.57293	0.19747	0.82357	0.961273	0.80795	0.55214	0.960912	0.54306	0.38814	0.78333	0.90661
TWAS21191404	0.957447	0.953288	1.022715	1.099298	0.62711	0.68684	0.66128	0.928633	0.948571	1.0025885	1.045345	0.86361	0.9983124	0.949151	1.31541	0.956973	0.924221
TWAS21191406	1.064307	0.84367	1.080357	0.64658	1.1734	1.22334	1.067931	1.075613	0.9948495	1.095587	0.974389	0.69782	1.069316	0.65375	0.59287	1.088239	1.08375
TWAS21191407	0.9947427	0.927464	1.0088753	1.10845	1.017848	0.75787	0.60626	0.86934	1.0094223	1.055461	1.043941	0.79378	1.014456	1.22263	1.21858	1.017608	1.057226
TWAS21191408	1.059364	0.941607	1.11054	1.20886	1.16386	0.921965	0.69658	1.0056619	1.079268	1.10947	1.12466	0.87145	1.071568	1.030632	1.32737	1.034243	1.02572
TWAS21191411	1.053479	1.012454	1.086479	1.23524	1.17159	0.81058	0.7538	1.058221	1.11638	1.097106	1.14134	0.8838	1.067402	1.096648	1.36322	1.021824	1.043759
TWAS21191412	1.043249	0.9908073	1.041211	1.20544	1.13603	0.82307	0.6927	1.021192	1.092847	1.048645	1.12476	0.872	1.018877	1.05584	1.32431	1.042384	1.050604
TWAS21191414	1.0051458	0.74087	1.034126	0.63795	0.63984	1.20563	1.24914	1.11537	0.935544	1.031652	0.908857	0.64221	1.071888	0.5914	0.46049	1.024402	1.012218
TWAS21191416	1.035746	0.977148	1.012186	1.18309	1.11226	0.82512	0.66663	1.008821	1.0053643	1.061722	1.11282	0.8464	1.01846	1.040536	1.33664	1.035976	1.04222
TWAS21191417	0.905879	0.915899	0.86298	1.27749	0.45016	0.87072	0.934789	1.076862	0.911935	0.9953854	0.9955049	0.81534	0.989991	0.921577	1.27319	0.971065	0.91599
TWAS21191418	1.066368	0.941273	1.083077	1.35011	1.16683	1.060586	1.065833	1.17949	1.013587	1.060533	1.13615	0.84386	1.065139	1.00028968	1.30914	1.07076	1.028299
TWAS21191419	1.054121	0.944776	1.092215	1.32575	1.18076	1.025533	1.22635	1.16165	1.10829	1.10326	1.13033	0.88982	1.071425	1.098126	1.3391	1.038366	1.03794
TWAS21191421	0.964847	0.81492	0.983052	0.44256	0.9947421	0.8107	0.52882	0.5414	0.86222	1.065039	0.89743	0.60633	1.055303	0.56148	0.4097	0.941359	1.035431
TWAS21191423	0.62239	0.938284	0.50122	1.041279	0.53084	0.47464	0.84805	0.86302	0.63323	0.44091	0.73485	0.77404	0.40229	0.92493	1.01673	0.5152	0.66863
TWAS21191424	1.05838	0.964512	1.053625	1.35939	1.16303	1.048512	1.12468	1.18052	1.10127	1.063672	1.13572	0.87428	1.055215	1.047253	1.31647	1.071756	1.062719
TWAS21191505	1.062205	0.83194	1.061092	0.62009	1.16897	1.22068	1.019565	1.056768	1.044474	1.081495	0.9970377	0.73664	1.069445	0.75217	0.54493	1.076774	1.080412
TWAS21191507	0.989837	0.61961	1.017529	0.66956	0.70808	0.80441	0.64198	0.70145	0.947343	1.020341	0.932922	0.67533	1.072911	0.63189	0.54379	0.80403	0.9947223
TWAS21191511	0.902702	0.87451	0.941417	1.25956	0.57514	0.82083	0.927968	0.9970075	0.89649	0.941236	0.958274	0.78036	1.00033024	0.88564	1.2446	0.922085	0.905028
TWAS21191512	1.046267	0.80433	1.076374	0.65064	1.19327	0.81282	0.64258	0.71624	0.9987196	1.1078	0.9967789	0.75894	1.086955	0.76597	0.6388	0.923898	1.04234
TWAS21191513	1.040611	0.82332	1.037078	0.56244	1.082127	1.17264	1.023192	1.058509	0.93531	1.071289	0.94257	0.67476	1.027986	0.63657	0.54823	1.073233	1.081481
TWAS21191514	0.922461	0.54398	0.949211	0.54924	0.54732	0.80112	0.55238	0.51153	0.77157	1.0072382	0.79342	0.57353	0.9901408	0.21746	0.50846	0.83886	0.958467
TWAS21191515	0.990919	0.955838	1.018241	1.15183	0.59247	0.70477	0.68953	0.971742	0.954802	1.040079	1.07177	0.83815	1.019159	0.986016	1.36064	1.023886	0.945121
TWAS21191516	1.052274	0.86905	1.087548	1.26859	1.16054	1.060702	1.020407	1.107	0.994158	1.089775	1.099426	0.81367	1.064727	0.915263	1.3163	1.028608	1.014784
TWAS21191517	1.054628	0.77333	1.047728	0.26546	1.17356	1.2152	0.972613	1.071362	1.049736	1.07001	0.986813	0.73618	1.063542	0.75728	0.59567	1.062459	1.066511
TWAS21191518	1.038891	0.86177	1.041645	0.62757	0.6301	1.2467	1.17629	1.092436	0.962512	1.074641	0.954747	0.63909	1.081765	0.6144	0.55425	1.062155	1.04387
TWAS21191522	1.06498	0.9897	1.084732	1.33474	1.19117	0.9961159	1.043324	1.16112	1.058152	1.079563	1.14064	0.88596	1.086351	1.063624	1.33829	1.040084	1.053559
TWAS21191603	1.065776	0.83312	1.074521	0.62158	1.16633	1.20506	1.081562	1.079397	0.986863	1.094592	0.9913378	0.70998	1.072827	0.67534	0.58935	1.082557	1.088922
TWAS21191608	0.4784	0.40513	0.41576	0.58138	0.50037	0.50215	0.56871	0.58206	0.464	0.6477	0.48752	0.49211	0.62166	0.42243	0.40789	0.47451	0.44682
TWAS21191611	1.055222	0.73159	1.067348	0.59722	1.17111	1.22108	1.16474	1.097529	1.053485	1.053536	0.981324	0.7218	1.058852	0.71679	0.58262	1.06616	1.058344
TWAS21191612	1.059085	0.955661	1.060277	1.36406	1.16151	1.10278	1.11479	1.14953	1.08164	1.091343	1.11765	0.89663	1.057667	1.0096284	1.30143	1.083103	1.023768
TWAS21191613	1.058999	0.943349	1.066797	1.34647	1.15627	1.056222	1.018805	1.13538	1.025753	1.079418	1.12021	0.85	1.056062	1.0032998	1.29694	1.077009	1.023084
TWAS21191615	0.46461	0.45195	0.41877	0.53997	0.40458	0.66421	0.70136	0.67814	0.49504	0.77165	0.53399	0.50211	0.41871	0.47126	0.37884	0.44072	0.62547
TWAS21191617	1.057367	0.938618	1.11343	1.20108	1.16251	0.86729	0.71339	1.0066257	1.025249	1.11411	1.12501	0.85856	1.094528	1.02797	1.32435	1.022592	1.03962
TWAS21191622	0.944191	0.66501	0.87184	0.59525	0.62802	1.075017	1.033656	1.041063	0.88113	1.016293	0.83838	0.61625	1.027165	0.56715	0.51511	0.962873	0.964841
TWAS21200103	1.057953	0.80382	1.075596	0.62034	1.16311	1.21026	1.044978	1.084818	0.9939869	1.069245	0.9919818	0.70314	1.070111	0.65785	0.61262	1.062424	1.071784
TWAS21200104	1.0424	0.951714	1.028185	1.19895	1.12132	0.87216	0.67436	1.011825	1.013756	1.066062	1.1201	0.84205	1.035041	1.021263	1.30822	1.044487	1.051809
TWAS21200105	0.935921	0.22783	0.96353	0.58841	0.61459	1.052503	0.88515	0.931221	0.87276	0.9967131	0.8784	0.63654	1.014313	0.54818	0.59841	0.977148	0.951316
TWAS21200106	1.070761	0.978385	1.11483	1.21153	1.16891	0.87039	0.72161	1.028929	1.030873	1.11126	1.15133	0.86287	1.072823	1.022062	1.31532	1.034784	1.036783
TWAS21200107	0.68515	0.92699	0.64983	0.920597	0.48714	0.48888	0.55396	0.78444	0.71199	0.83315	0.78156	1.05463	0.4389	1.24473	1.1418	0.77509	0.49969
TWAS21200108	1.049951	0.81776	1.041204	0.59624	1.16577	1.16207	1.00093402	1.094246	1.00093256	1.05312	0.989502	0.72337	1.066864	0.70463	0.56925	1.062119	1.054488
TWAS21200109	1.021885	0.948878	0.985081	1.14495	1.029477	0.86843	0.70034	0.984487	0.959405	1.027445	1.097164	0.86304	0.972033	1.0062639	1.28864	1.024715	1.042225
TWAS21200111	0.87957	0.67243	0.8563	0.61346	0.59672	0.73077	0.589	0.6132	0.87032	0.933865	0.80319	0.57691	0.958217	0.53543	0.50625	0.76944	0.92731
TWAS21200112	1.069818	0.7375	1.12671	0.6346	1.19473	1.22817	1.071775	1.084741	0.985617	1.13771	1.026539	0.75431	1.086568	0.74344	0.57256	1.049396	1.081359
TWAS21200114	1.052253	0.80853	1.046013	0.59925	1.17019	1.20125	1.0088995	1.070227	1.060158	1.073612	0.976603	0.72902	1.059428	0.75607	0.59626	1.074734	1.067147
TWAS21200115	1.0074092	0.969735	0.971249	1.3622	0.61975	0.9988769	0.977694	1.16743	1.0056855	1.014749	1.086346	0.85235	1.031019	1.0059664	1.37027	1.01477	0.983863
TWAS21200116	1.041839	0.912253	1.039184	1.17287	1.073308	0.952566	0.65123	0.89343	0.982614	1.055401	1.12185	0.81428	0.989826	0.932484	1.26253	1.052976	1.019699
TWAS21200117	1.0055693	0.94854	1.040762	1.37451	0.63438	0.9982992	1.049857	1.17109	1.0035721	1.055472	1.08092	0.84504	1.026188	0.977524	1.35902	1.038666	0.960328
TWAS21200118	0.920377	0.67211	0.965213	0.49903	0.58238	1.13931	1.34521	1.043738	0.935664	1.035407	0.87279	0.56906	1.051691	0.21588	0.4716	0.9931912	1.021826
TWAS21200119	1.07126	0.922611	1.085459	1.35896	1.17527	1.084219	1.076045	1.19597	1.04199	1.076065	1.13506	0.85567	1.0647	0.986157	1.29666	1.079455	1.035392
TWAS21200122	0.951909	0.69489	0.98754	0.60044	0.56722	1.14063	1.086562	1.066855	0.909767	1.04114	0.86837	0.59881	1.050306	0.56532	0.48656	1.0044046	0.97522
TWAS21200203	1.054797	1.017942	1.066679	1.2135	1.16261	0.84139	0.71348	1.032642	1.021521	1.056878	1.13101	0.87808	1.047205	1.057902	1.34133	1.02967	1.026506
TWAS21200204	0.815	0.927116	0.80856	1.14218	0.55846	0.69779	0.951075	0.934055	0.8436	0.904128	0.89165	0.78999	0.91031	0.952084	1.21537	0.85226	0.80741
TWAS21200205	1.014692	0.912823	0.9950798	1.34536	1.04163	1.047845	0.993664	1.17734	0.967308	1.037209	1.074849	0.82204	0.9901811	0.95846	1.23852	1.044922	1.021898
TWAS21200206	1.055152	0.978496	1.066713	1.19912	1.14313	0.901782	0.68719	0.97471	1.074621	1.051281	1.12125	1.2491	1.046738	1.24584	1.32395	1.06261	1.043593
TWAS21200207	1.067474	0.89246	1.096967	1.29471	1.1808	1.10076	1.013557	1.11556	1.02508	1.091494	1.10456	0.82977	1.070994	0.915484	1.32608	1.040014	1.015664
TWAS21200208	0.948298	0.79843	0.88234	0.51959	0.52358	1.089957	1.10452	0.93688	0.944202	1.024238	0.83626	0.59469	1.0032412	0.61054	0.46002	0.965814	0.945728
TWAS21200209	1.070349	0.920517	1.11045	1.32669	1.17424	1.093161	1.06561	1.1274	1.032375	1.11268	1.12198	0.86117	1.075837	1.019682	1.31507	1.038881	1.035023
TWAS21200212	0.49011	0.82684	0.42593	0.952993	0.44625	0.58592	0.67654	0.74384	0.44877	0.38361	0.48156	0.83594	0.50086	0.89426	0.88035	0.48612	0.45775
TWAS21200213	1.034709	0.931051	1.082292	1.34641	0.63991	0.974249	1.13878	1.12208	1.091905	1.065848	1.10015	0.89105	1.0719	1.024966	1.35317	1.032732	0.950099
TWAS21200214	0.82868	0.88656	0.82657	1.18595	0.54456	0.7463	0.950593	0.934934	0.87452	0.957874	0.87699	0.74441	0.913061	0.917251	1.16402	0.89319	0.83891
TWAS21200216	1.052702	0.922847	1.033959	1.35436	1.10475	1.07759	1.073095	1.17934	1.050674	1.057527	1.11046	0.82893	1.011912	0.961786	1.26992	1.085442	1.015621
TWAS21200217	0.947543	0.57312	0.97284	0.63437	0.59093	1.076324	1.096021	1.011557	0.89869	0.971681	0.88538	0.61289	1.047283	0.53403	0.44751	0.977727	0.960417
TWAS21200218	1.0012353	0.79219	0.942559	0.27106	0.64916	1.17195	1.064386	1.065235	0.949047	1.04771	0.907723	0.66722	1.049919	0.63184	0.51055	1.018129	1.027168
TWAS21200221	0.7592	0.44569	0.7253	0.52566	0.56507	0.5094	0.80454	0.83902	0.58322	0.7646	0.63699	0.55145	0.71929	0.46473	0.44872	0.68873	0.61185
TWAS21200302	1.056859	0.69608	1.092182	0.70258	1.17451	0.903365	0.63415	0.69076	1.008612	1.11368	0.989416	0.74264	1.077868	0.70524	0.30111	0.987883	1.085859
TWAS21200303	1.067308	1.0041512	1.09494	1.34639	1.17466	1.067657	1.031953	1.13256	1.060765	1.097678	1.13829	0.88967	1.085146	1.10892	1.33203	1.019272	1.032702
TWAS21200304	1.061296	0.905719	1.041545	0.55506	1.090038	1.16276	1.0022631	1.030648	0.933524	1.071129	0.928945	0.70305	1.053955	0.65144	0.50188	1.071771	1.084388
TWAS21200305	0.98959	0.92757	1.011262	1.16465	0.57518	0.78629	0.69997	0.981691	1.0094382	1.070545	1.052028	0.83599	0.9963972	0.988133	1.34843	1.0076058	0.963156
TWAS21200306	0.47321	0.41157	0.44165	0.51417	0.50833	0.72994	0.65285	0.6379	0.4993	0.50195	0.49528	0.53474	0.45799	0.3736	0.41437	0.48206	0.45392
TWAS21200309	0.46078	0.34889	0.43005	0.50067	0.40681	0.54631	0.52099	0.48416	0.459	0.48877	0.49737	0.48681	0.44596	0.41788	0.40349	0.4972	0.47934
TWAS21200311	1.0036406	0.57043	1.05556	0.6687	0.65964	0.926072	0.63323	0.66618	0.908508	1.020985	0.937457	0.62477	1.04492	0.59132	0.4507	0.901177	1.002503
TWAS21200312	0.8696	0.84648	0.83794	1.22405	0.52338	0.71308	0.918965	0.984952	0.85804	0.969602	0.88755	0.72898	0.954981	0.87812	1.21219	0.931609	0.89551
TWAS21200313	0.93156	0.968722	0.88272	1.31524	0.45176	0.913261	1.066463	1.096961	1.0099422	1.032865	0.9983653	0.82125	1.0025685	1.012376	1.28937	0.950308	0.93715
TWAS21200315	1.01498	0.8397	1.024934	0.62967	0.60688	1.24377	1.23768	1.066425	1.031802	1.066788	0.941468	0.67703	1.065976	0.59675	0.53623	1.045905	1.032846
TWAS21200316	1.076536	0.939384	1.094238	1.35282	1.1778	1.11557	1.021322	1.14967	1.051193	1.055766	1.13427	0.85462	1.067782	1.01705	1.32396	1.062124	1.027112
TWAS21200317	1.040327	0.989317	1.025065	1.17728	1.11941	0.82853	0.69529	1.0042566	1.017103	1.063611	1.11331	0.85595	1.019616	1.052583	1.31929	1.045013	1.045289
TWAS21200319	1.042585	0.9926387	1.022555	1.20654	1.12354	0.87868	0.69281	1.041909	1.03053	1.049405	1.11966	0.87302	1.035341	1.040587	1.34716	1.041707	1.052893
TWAS21200321	1.066909	0.85508	1.06305	0.62656	1.15881	1.21691	1.043431	1.06409	0.969474	1.095145	0.9924429	0.7148	1.069254	0.6903	0.58912	1.085411	1.096559
TWAS21200324	1.059518	0.987444	1.04968	1.34387	1.17334	1.083722	1.033373	1.18733	1.11627	1.049049	1.13425	0.885	1.054061	1.06176	1.33338	1.06527	1.04071
TWAS21200402	1.032265	0.952616	1.014691	1.3623	1.066925	1.068692	1.056071	1.1989	1.022126	1.036232	1.10408	0.84554	1.0016947	1.0016242	1.3003	1.06856	1.054261
TWAS21200404	0.63423	0.40051	0.51777	0.2618	0.45028	0.64735	0.82322	0.78159	0.49746	0.42523	0.5775	0.48863	0.51195	0.43668	0.40323	0.75942	0.44172
TWAS21200409	1.015183	0.87772	1.075832	1.3365	0.6243	0.926817	0.9987407	1.11706	0.9979359	1.051524	1.090114	0.82998	1.050937	0.944726	1.33513	1.0065826	0.947551
