CTRL_A	itraconazole_A	methotrexate_A	tamoxifen_A	beauvericin_A	benomyl_A	bisantrene_A	camptothecin_A	cisplatin_A	colchicine_A	cycloheximide_A	fluconazole_A	imatinib_A	ketoconazole_A	miconazole_A	mitoxantrone_A	valinomycin_A
TWAS21040717	0.88716	0.73289	0.787	1.27215	0.52937	0.56667	1.011241	1.029983	0.8674	0.91685	0.983904	0.86819	0.8515	0.79411	1.13884	0.84017	0.81344
TWAS21040718	1.115	0.89059	1.13239	1.32996	1.13531	0.913317	0.70495	1.072915	1.16255	1.1371	1.1723	0.950569	1.13516	0.929949	1.24513	1.14497	1.11571
TWAS21040719	0.77161	0.58051	0.81216	0.48195	0.58201	1.0011766	1.12027	0.9951993	0.76273	0.4618	0.67015	0.51254	0.87194	0.51929	0.32187	0.8022	0.82842
TWAS21040721	1.071996	0.87995	1.045838	1.30126	1.077077	0.7859	0.72108	1.043989	1.1042	1.071988	1.15762	0.914518	1.05182	0.960654	1.28953	0.989968	1.076665
TWAS21040722	1.086274	0.5912	1.079162	0.55602	1.124	1.31744	1.30021	1.18334	1.10794	1.11849	0.968935	0.73262	1.15139	0.66076	0.58353	1.10358	1.13564
TWAS21040723	0.64583	0.5321	0.70342	0.52945	0.24542	1.0026873	1.034537	0.63986	0.48485	0.47895	0.59432	0.39894	0.45961	0.45207	0.52907	0.35503	0.48376
TWAS21040803	1.10423	0.62382	1.098684	0.48114	1.15686	1.34649	1.15166	1.17668	1.049508	1.1124	1.0088849	0.73316	1.14493	0.70949	0.947406	1.15209	1.13633
TWAS21040804	0.72761	0.21926	0.71984	0.48374	0.50854	0.939872	0.944544	0.911498	0.67351	0.75621	0.62363	0.52725	0.74939	0.55034	0.53538	0.70411	0.77717
TWAS21040805	1.12781	0.61255	1.13981	0.47042	1.16077	1.4016	1.2659	1.17167	1.037317	1.15085	1.038383	0.6894	1.20101	0.67972	0.60957	1.1699	1.16877
TWAS21040806	0.89694	0.72619	0.95878	1.38812	0.4451	0.73325	1.088253	1.04433	0.88486	0.935252	0.940657	0.82509	0.84078	0.81408	1.21195	0.942426	0.81953
TWAS21040809	1.052693	0.86499	1.056347	1.30259	1.011297	0.7872	0.7524	1.047649	1.021271	0.9977096	1.18963	0.950627	1.015077	0.962794	1.22537	1.017668	1.035422
TWAS21040812	1.102	0.8809	1.11105	1.32642	1.13341	0.87605	0.71405	1.067672	1.15038	1.11655	1.15108	0.911587	1.12644	0.936989	1.24519	1.11102	1.087941
TWAS21040814	1.11679	0.87034	1.11892	1.35099	1.14089	0.930136	0.69194	1.08384	1.1412	1.1316	1.17215	0.937961	1.12453	0.930838	1.2539	1.1215	1.1263
TWAS21040816	0.76701	0.68604	0.75628	0.983118	0.62189	0.54441	0.65725	0.80992	0.85952	0.84498	0.79558	0.78454	0.76607	0.71547	1.11256	0.51182	0.53171
TWAS21040817	1.12658	0.61447	1.13462	0.57686	1.14178	1.44783	1.37016	1.18111	1.12787	1.14276	1.046006	0.70418	1.19036	0.68881	0.59105	1.18623	1.17484
TWAS21040818	0.9953623	0.5294	1.019658	0.49758	1.032575	0.83847	0.64987	0.53519	0.973497	0.984485	0.904941	0.63534	0.985744	0.63376	0.68112	0.77606	1.022403
TWAS21040819	0.84394	0.68735	0.78055	1.049118	0.55624	0.45622	0.6793	0.89678	0.8801	0.87558	0.8778	0.85425	0.83971	0.83485	1.090417	0.7822	0.8102
TWAS21040822	0.89952	0.71232	0.86282	1.30352	0.24335	0.71596	0.9951939	1.016161	1.01845	0.911061	0.89241	0.76194	0.908424	0.8281	1.1127	0.89519	0.83765
TWAS21040824	1.053217	0.87919	1.068047	1.33608	1.0494	0.80628	0.78957	1.081933	1.086169	0.993809	1.16067	0.925729	0.9955982	1.010635	1.24979	1.036285	1.052363
TWAS21040901	1.095924	0.60249	1.13334	0.52096	1.13368	1.27666	1.32764	1.14277	1.039414	1.021411	0.98522	0.7013	1.064675	0.69468	0.97951	1.11939	1.079733
TWAS21040902	1.095063	0.86632	1.061874	1.32475	1.097922	0.88195	0.71428	1.106	1.073381	1.11166	1.15676	1.018972	1.11394	0.936506	1.22392	0.962291	1.095452
TWAS21040905	0.81352	0.45354	0.79024	0.46593	0.61021	0.46383	0.66776	0.53021	0.76049	0.83441	0.71397	0.51308	0.78831	0.54443	0.59235	0.65312	0.82466
TWAS21040906	1.11382	0.60715	1.13793	0.53286	1.16977	1.35588	1.33928	1.16666	1.10609	1.11926	1.03518	0.69846	1.14217	0.70828	0.978307	1.17114	1.15107
TWAS21040909	0.88965	0.75476	0.960448	1.41556	0.59183	0.84913	1.087818	1.094182	0.954008	0.924435	1.02265	0.81356	0.915359	0.82244	1.24607	0.936721	0.86103
TWAS21040912	1.1243	0.63017	1.14273	0.57737	1.1615	1.3448	1.28358	1.16839	1.052749	1.14676	1.022918	0.71806	1.19434	0.71265	0.60725	1.16264	1.17292
TWAS21040916	0.88554	0.7611	0.88912	1.082599	0.57994	0.59964	0.69618	0.965689	0.970396	0.936846	0.960472	0.89301	0.91953	0.80584	1.12144	0.914258	0.87595
TWAS21040918	1.081727	0.58578	1.061021	0.53059	1.12999	1.32751	1.22776	1.16204	1.089966	1.11682	0.956407	0.71466	1.13427	0.65002	0.53021	1.12181	1.13091
TWAS21040919	0.89604	0.75815	0.83757	1.37041	0.60768	0.81024	1.054567	1.072611	1.016594	1.024709	0.8554	0.88054	0.8972	0.81965	1.092048	0.94	0.891
TWAS21040921	0.88535	0.44003	0.82638	0.54603	0.64169	1.1252	0.9936164	1.040034	0.78864	0.9726	0.75199	0.54796	0.913425	0.50464	0.44986	0.88331	0.86206
TWAS21040923	1.12037	0.62415	1.12367	0.59218	1.1556	1.39553	1.3891	1.18899	1.1268	1.1445	1.021143	0.69446	1.17497	0.65695	0.59785	1.17512	1.16868
TWAS21041003	1.063859	0.65449	1.061967	1.098684	1.1087	1.25493	1.1957	1.16286	1.032845	1.082061	0.98018	0.71094	1.1201	0.70957	1.014212	1.078943	1.088755
TWAS21041006	1.065556	0.54389	1.062648	0.55918	1.14995	0.89849	0.67889	0.5991	0.9984355	1.086414	0.958539	0.59812	1.079757	0.60193	0.74022	0.978399	1.11761
TWAS21041009	1.078171	0.62986	1.091898	0.57513	1.108	1.264	1.11958	1.13676	1.014805	1.013183	0.960297	0.70613	1.051869	0.71439	0.982417	1.14023	1.063394
TWAS21041016	1.12143	0.88294	1.14437	1.47915	1.14282	1.10399	1.25585	1.26387	1.069741	1.027407	1.2099	0.941072	1.055132	1.00094419	1.2242	1.14371	1.049558
TWAS21041017	0.86236	0.45063	0.76158	0.52071	0.59394	1.00013114	0.971451	0.968128	0.77133	0.88652	0.69195	0.56392	0.88994	0.5431	0.4332	0.87485	0.85173
TWAS21041018	1.051322	0.56359	1.049655	0.53836	1.11155	0.84004	0.69617	0.52711	0.933074	1.087498	0.944217	0.65053	1.096154	0.62615	0.67343	0.76977	1.10321
TWAS21041019	1.12549	0.88129	1.15775	1.48054	1.16268	1.11917	1.29298	1.25587	1.10392	1.10859	1.24462	0.949803	1.1236	0.978333	1.28758	1.16854	1.0856
TWAS21041022	0.82165	0.41205	0.85719	0.48216	0.57534	1.062548	1.082457	1.029011	0.81212	0.89593	0.71979	0.50778	0.937661	0.56953	0.44428	0.81402	0.87798
TWAS21041024	1.11913	0.61526	1.15595	0.51135	1.18994	1.38339	1.36761	1.20293	1.11937	1.11362	1.030005	0.69161	1.14707	0.70509	1.011225	1.18527	1.14529
TWAS21041101	0.74676	0.23518	0.63128	0.48263	0.57008	0.988793	0.88975	0.89173	0.66343	0.50151	0.61087	0.55121	0.82483	0.54908	0.38714	0.52279	0.76413
TWAS21041104	1.12976	0.62455	1.13703	0.52935	1.18583	1.40703	1.35413	1.19226	1.12617	1.1359	1.04843	0.71734	1.16278	0.71505	1.050194	1.19547	1.16795
TWAS21041105	0.88316	0.69852	0.87024	1.27774	0.57815	0.75621	1.0812	1.026501	0.973497	0.928486	0.937397	0.75864	0.908898	0.76974	1.1014	0.921185	0.82479
TWAS21041106	1.071557	0.56647	1.073628	0.5341	1.12248	0.8502	0.65159	0.6153	0.986191	1.097827	0.941288	0.65434	1.082381	0.62907	0.63695	0.82327	1.12069
TWAS21041108	1.12707	0.88954	1.13409	1.46864	1.15569	1.20822	1.3017	1.25367	1.18787	1.14946	1.19422	0.946162	1.15168	0.922098	1.22524	1.17367	1.090529
TWAS21041109	1.12358	0.6244	1.14192	0.5341	1.19293	1.41755	1.38254	1.18989	1.095304	1.12963	1.032167	0.69311	1.1465	0.70108	1.0010835	1.18775	1.16101
TWAS21041112	1.095753	0.89313	1.062686	1.32938	1.11781	0.83808	0.7464	1.10792	1.079278	1.10226	1.19476	0.969039	1.090937	1.014387	1.29512	1.0166	1.09303
TWAS21041113	1.067084	0.86196	1.043982	1.3252	1.084781	0.79453	0.73554	1.11308	1.072041	1.072322	1.18005	0.965643	1.062314	0.975168	1.29337	0.989415	1.082782
TWAS21041115	0.85848	0.71202	0.939713	1.071679	0.55372	0.46137	0.66967	0.86523	1.0017425	0.958693	0.960067	0.64304	0.69111	0.77793	1.22759	0.88615	0.911559
TWAS21041118	1.11557	0.87724	1.13602	1.31497	1.13546	0.89312	0.72605	1.061188	1.0656	1.1153	1.18636	0.925648	1.10931	0.963852	1.29743	1.12973	1.098847
TWAS21041121	1.11639	0.86463	1.098803	1.34346	1.14192	0.977306	0.70177	1.05811	1.14457	1.13007	1.18555	0.900649	1.12834	0.927175	1.24665	1.10791	1.092708
TWAS21041122	1.080429	0.55187	1.07471	0.48303	1.1259	0.87131	0.69177	0.62114	0.948796	1.090688	0.964805	0.65513	1.11482	0.61815	0.68715	0.79916	1.12469
TWAS21041123	1.068925	0.56009	1.065127	0.57275	1.12462	0.86916	0.67829	0.62152	0.940667	1.10129	0.934035	0.67766	1.10318	0.63108	0.66047	0.79894	1.11861
TWAS21041202	1.11037	0.874	1.1388	1.32965	1.13801	0.93315	0.74566	1.079193	1.089939	1.10811	1.21413	0.89217	1.097815	0.975888	1.30365	1.14166	1.099567
TWAS21041203	0.86675	0.4772	0.910675	0.5411	0.4311	1.038757	1.12891	0.977588	0.82255	0.927335	0.78908	0.51872	0.88277	0.52481	0.68746	0.918384	0.901031
TWAS21041204	1.084813	0.62638	1.098963	0.53521	1.09812	1.20693	1.24288	1.19217	1.0031003	1.011447	0.99944336	0.74782	1.070273	0.72993	0.91047	1.14108	1.060622
TWAS21041208	1.094691	0.59009	1.079722	0.4988	1.15178	0.929917	0.67782	0.68355	1.0043312	1.1299	1.0025405	0.70707	1.14604	0.64356	0.59716	0.81769	1.16841
TWAS21041212	1.10208	0.903716	1.063129	1.45821	1.13439	1.073705	1.28474	1.24587	1.19735	1.11392	1.1814	0.96794	1.12483	0.951636	1.23203	1.13614	1.091128
TWAS21041214	1.12768	0.61412	1.13305	0.57388	1.15243	1.39843	1.41484	1.18592	1.12605	1.15058	1.015819	0.69477	1.17516	0.67126	0.60742	1.20492	1.17993
TWAS21041215	1.084286	0.86296	1.046377	1.29403	1.086908	0.86528	0.68787	1.095332	1.056519	1.10453	1.15461	0.985999	1.10457	0.925839	1.21759	0.942179	1.087521
TWAS21041218	1.12724	0.60202	1.15147	0.55743	1.18692	1.36579	1.27087	1.18253	1.056293	1.12105	1.033083	0.70719	1.15695	0.70673	1.12529	1.19416	1.16035
TWAS21041219	1.13152	0.63822	1.15787	0.56796	1.19265	1.34246	1.26285	1.17949	1.036146	1.13488	1.044569	0.72873	1.16195	0.72295	0.952997	1.19045	1.15693
TWAS21041221	1.06307	0.88715	1.054001	1.34738	1.057905	0.83506	0.77402	1.090098	1.08584	1.0040476	1.16581	0.92953	0.99956272	1.022157	1.25987	1.034561	1.039224
TWAS21041223	1.10043	0.88113	1.075655	1.47005	1.13589	1.055381	1.19273	1.24768	1.098234	1.096391	1.17962	0.946234	1.10315	0.964654	1.28672	1.13743	1.094742
TWAS21041304	1.11787	0.86619	1.14382	1.32078	1.14617	0.943822	0.7362	1.09041	1.081128	1.11316	1.19414	0.919518	1.10684	0.971894	1.29725	1.14491	1.10138
TWAS21041305	0.86653	0.44995	0.82384	0.54695	0.5811	0.57436	0.60477	0.53116	0.76036	0.87596	0.73719	0.53635	0.82979	0.51967	0.57892	0.58121	0.891
TWAS21041306	0.47437	0.5737	0.49686	0.46107	0.55679	0.54561	0.65203	0.60111	0.48501	0.4791	0.56808	0.48557	0.20828	0.53875	0.56059	0.46862	0.48392
TWAS21041307	1.10092	0.86793	1.13469	1.47999	1.11219	1.092916	1.25152	1.2524	1.061588	1.0071254	1.19434	0.88381	1.069759	0.987626	1.21506	1.14298	1.045064
TWAS21041308	0.87661	0.48766	0.88789	0.52581	0.3863	0.58319	0.26314	0.58719	0.78365	0.917641	0.7473	0.57511	0.87799	0.51973	0.63518	0.77569	0.89268
TWAS21041311	0.967465	0.73304	0.946076	1.33583	0.36347	0.71068	1.055743	1.029644	0.914604	0.944359	0.958911	0.79527	0.8994	0.85354	1.20422	0.968902	0.8384
TWAS21041313	1.12607	0.59907	1.1352	0.51256	1.16771	1.35552	1.32596	1.19779	1.068091	1.14993	1.019271	0.72219	1.18274	0.66314	0.58835	1.18029	1.16436
TWAS21041314	1.061753	0.58017	1.08213	0.56775	1.087265	0.88973	0.66222	0.60823	0.978837	0.989735	0.972117	0.6487	1.047778	0.62678	0.71326	0.82967	1.064474
TWAS21041315	1.11909	0.85987	1.13734	1.32975	1.14623	0.8999	0.70999	1.095309	1.076051	1.11329	1.2353	0.9917048	1.11911	0.963701	1.30746	1.15704	1.10719
TWAS21041318	0.8341	0.4752	0.76374	0.39892	0.58472	1.011758	1.020907	1.03863	0.83484	0.944085	0.77967	0.57372	0.8943	0.50475	0.42223	0.84246	0.86534
TWAS21041402	0.85718	0.67213	0.87052	1.29389	0.53276	0.70749	1.093123	1.036802	0.931033	0.90846	0.939111	0.77223	0.86151	0.77606	1.0011392	0.85233	0.83163
TWAS21041403	1.12113	0.87738	1.097133	1.32392	1.1147	0.89854	0.75402	1.094302	1.068808	1.13813	1.22068	0.964036	1.15416	0.986176	1.25651	1.12562	1.11661
TWAS21041405	1.12549	0.85641	1.13395	1.53485	1.17248	1.14609	1.23337	1.27599	1.10547	1.12212	1.19296	0.931243	1.13316	0.951139	1.29012	1.19556	1.10429
TWAS21041406	0.74716	0.48181	0.67575	0.55814	0.38712	1.012159	0.83972	0.8729	0.51113	0.81388	0.5085	0.53506	0.77597	0.49552	0.55774	0.7595	0.52594
TWAS21041409	1.10425	0.88304	1.084154	1.5147	1.13561	1.087446	1.16846	1.25026	1.1041	1.085569	1.19538	0.932443	1.087789	0.967897	1.28293	1.13047	1.081064
TWAS21041411	1.12966	0.57537	1.12721	0.47357	1.17923	1.44023	1.36799	1.21638	1.1296	1.15527	1.013483	0.71314	1.18823	0.6381	0.982658	1.18847	1.18121
TWAS21041413	1.10643	0.58515	1.074025	0.53605	1.1529	1.36549	1.10834	1.17432	1.066241	1.13636	0.971294	0.73227	1.17253	0.67912	0.58722	1.12663	1.14515
TWAS21041414	1.10408	0.61018	1.08853	0.51484	1.14606	1.31844	1.20783	1.18023	1.050046	1.10478	0.965816	0.71461	1.13284	0.69021	0.9	1.14723	1.12482
TWAS21041417	1.1127	0.87752	1.13208	1.3467	1.14933	0.952259	0.72917	1.067573	1.14526	1.10998	1.22298	0.9944478	1.10411	0.956677	1.30055	1.15091	1.10741
TWAS21041418	0.81586	0.72587	0.86671	1.11473	0.52937	0.53999	0.67532	0.85977	0.86104	0.89208	0.920668	0.85465	0.82298	0.78434	1.17623	0.85687	0.77342
TWAS21041421	1.094105	0.8665	1.085364	1.46735	1.13642	1.082158	1.24502	1.25298	1.14773	1.095697	1.20823	0.913481	1.091735	0.985203	1.28043	1.12021	1.085985
TWAS21041422	0.73546	0.64502	0.73865	1.094985	0.56781	0.57591	0.906031	0.97757	0.83845	0.45882	0.78142	0.7292	0.75207	0.70178	0.949953	0.74955	0.52691
TWAS21041423	0.88514	0.65808	0.84668	1.32133	0.60564	0.78498	1.016201	1.017416	0.941375	0.930149	0.88564	0.7803	0.952157	0.79513	1.0077208	0.85184	0.82432
TWAS21041424	1.10194	0.91508	1.07053	1.34579	1.11998	0.89846	0.74734	1.092775	1.14637	1.1297	1.18218	0.981264	1.1217	0.963758	1.2524	0.967886	1.11819
TWAS21041503	1.082989	0.62005	1.088018	0.54358	1.14612	1.27368	1.24918	1.18449	1.066733	1.02121	1.0053614	0.73079	1.062346	0.73001	0.955172	1.13214	1.074971
TWAS21041504	0.85787	0.45493	0.85289	0.47198	0.43195	1.029055	1.15043	1.083465	0.84191	0.88162	0.74092	0.55592	0.8985	0.50968	0.60784	0.89068	0.85554
TWAS21041505	0.66741	0.5603	0.6841	0.503	0.24387	0.950744	0.935271	0.78745	0.70667	0.72456	0.6078	0.47828	0.71728	0.55733	0.4807	0.74069	0.53479
TWAS21041508	0.69641	0.55991	0.78457	1.10635	0.5778	0.55935	0.983787	0.84101	0.88017	0.74978	0.76718	0.8033	0.70566	0.5567	0.51598	0.74164	0.52549
TWAS21041509	0.6372	0.52884	0.50517	0.924096	0.39561	0.53488	0.65096	0.54681	0.57627	0.49749	0.6522	0.54679	0.51064	0.55564	0.84135	0.63571	0.54201
TWAS21041512	0.51063	0.43096	0.53483	0.43206	0.61359	0.54157	0.58188	0.43874	0.52208	0.41399	0.57442	0.49346	0.52421	0.43951	0.45732	0.50444	0.41816
TWAS21041514	1.068807	0.61124	1.085411	0.51698	1.098788	0.85059	0.66851	0.56602	0.9977877	1.013608	0.961681	0.69144	1.040712	0.71399	0.72176	0.87771	1.07054
TWAS21041516	1.10927	0.61261	1.087027	0.55602	1.14829	1.29726	1.14259	1.16709	1.041327	1.13498	0.98935	0.75539	1.16588	0.73039	0.59984	1.13309	1.14741
TWAS21041517	0.89863	0.7114	0.93521	1.11623	0.47552	0.54666	0.69585	0.87002	0.8101	0.942139	1.017332	0.81495	0.89232	0.80089	1.2063	0.922056	0.86897
TWAS21041518	0.87211	0.76037	0.84888	1.10285	0.54114	0.59244	0.67043	0.966785	0.970965	0.922288	0.93092	0.85461	0.88256	0.81698	1.21991	0.86954	0.87801
TWAS21041519	1.077929	0.85583	1.05065	1.51478	1.11937	1.011887	1.19679	1.2451	1.081334	1.089928	1.19574	0.938862	1.08046	0.957365	1.29452	1.11845	1.080703
TWAS21041521	0.66878	0.56886	0.66273	1.13597	0.44893	0.5439	0.88044	0.944181	0.47581	0.69127	0.78774	0.69442	0.70935	0.66391	1.09499	0.78691	0.69202
TWAS21041522	0.80676	0.46427	0.81573	0.47186	0.59814	0.58097	0.6507	0.59351	0.79619	0.978248	0.7485	0.49693	0.91953	0.51259	0.48156	0.53118	0.906376
TWAS21041606	1.078095	0.85649	1.10507	1.30434	1.06781	0.85241	0.72822	1.067366	1.041169	1.0049383	1.18837	0.9967333	1.028531	0.953688	1.2199	1.090972	1.045478
TWAS21041609	1.059266	0.54912	1.051065	0.52172	1.11998	0.84779	0.65307	0.58062	0.958069	1.097966	0.92358	0.61632	1.11569	0.59791	0.52812	0.77999	1.097102
TWAS21041611	1.11625	0.88032	1.15324	1.47199	1.11836	1.14336	1.23166	1.25758	1.069519	1.035603	1.24933	0.943919	1.075264	0.9974365	1.21901	1.12973	1.04591
TWAS21041613	1.11981	0.87222	1.1248	1.37064	1.14049	0.987508	0.70788	1.10623	1.15064	1.13849	1.17309	0.955623	1.12945	0.939828	1.26988	1.14363	1.12695
TWAS21041614	1.12961	0.61161	1.13687	0.52275	1.15897	1.43469	1.40694	1.19434	1.11264	1.14745	1.02915	0.71353	1.18789	0.68702	0.60004	1.20199	1.19427
TWAS21041615	0.986604	0.54826	1.019074	0.56395	0.9918344	0.85392	0.71173	0.5354	0.8994	0.961232	0.939498	0.60234	0.979897	0.58943	0.69809	0.81658	1.006281
TWAS21041617	1.081927	0.54939	1.1159	0.5419	1.12216	0.89266	0.73826	0.62397	0.952763	1.10216	0.970957	0.64934	1.10917	0.6071	0.75801	0.9930428	1.13601
TWAS21041618	0.88239	0.47563	0.87176	0.52115	0.36146	1.025319	1.068322	0.966227	0.78724	0.89216	0.78103	0.55554	0.86684	0.5041	0.28866	0.8784	0.911868
TWAS21041621	1.10505	0.60149	1.10263	0.51104	1.17302	1.34628	1.24376	1.18032	1.091101	1.11618	1.0055278	0.71124	1.12544	0.69971	0.959533	1.16818	1.13994
TWAS21050103	1.091797	0.86106	1.052736	1.54152	1.11828	1.022209	1.28207	1.24294	1.10891	1.11412	1.16685	0.920785	1.13146	0.92869	1.21685	1.1018	1.091132
TWAS21050104	0.89942	0.76369	0.83599	1.11907	0.53574	0.5862	0.65421	0.966389	0.913947	0.924638	0.933438	0.979791	0.88292	0.83304	1.23336	0.84348	0.84114
TWAS21050105	0.52466	0.45568	0.47598	0.48144	0.56607	0.45636	0.6838	0.56135	0.48831	0.43551	0.55803	0.47867	0.53171	0.52506	0.55263	0.56864	0.46594
TWAS21050106	1.10151	0.59504	1.13649	0.50661	1.14946	1.28377	1.27459	1.15496	1.020177	1.099669	0.98919	0.66654	1.13532	0.67678	1.078658	1.17191	1.12839
TWAS21050107	1.085347	0.89284	1.11751	1.4589	1.091091	1.11071	1.2499	1.23744	1.087498	1.018878	1.185	0.925466	1.056864	1.00038305	1.21688	1.15904	1.019415
TWAS21050108	1.1184	0.59021	1.12897	0.52575	1.15075	1.37795	1.29008	1.19497	1.041364	1.15314	1.017318	0.68061	1.18149	0.63692	0.59763	1.1551	1.16662
TWAS21050111	1.090844	0.89704	1.067395	1.46739	1.14182	1.032079	1.21095	1.2407	1.15774	1.10161	1.1982	0.98485	1.090934	0.974662	1.26617	1.12358	1.084287
TWAS21050112	1.10421	0.62704	1.083345	0.54543	1.14339	1.31661	1.30976	1.18688	1.12118	1.12348	0.975405	0.74154	1.16024	0.69017	0.945831	1.14474	1.14185
TWAS21050113	1.11769	0.65802	1.12849	0.53237	1.18161	1.28235	1.25999	1.21719	1.091004	1.026942	1.027463	0.77398	1.081317	0.79161	0.87823	1.16323	1.08775
TWAS21050114	0.919466	0.77532	0.911429	1.14104	0.57768	0.5529	0.72026	0.970735	1.01845	0.941853	0.964241	1.43101	0.88689	0.88108	1.29714	0.948211	0.86737
TWAS21050115	1.13779	0.62052	1.15264	0.49669	1.17231	1.44929	1.39875	1.20654	1.12059	1.16022	1.047758	0.71605	1.18886	0.68676	1.19653	1.22605	1.18908
TWAS21050116	1.11979	0.916432	1.074444	1.3723	1.1316	0.86593	0.918719	1.13608	1.095128	1.1317	1.18195	0.967901	1.12579	0.969374	1.28739	1.043526	1.13978
TWAS21050117	1.13515	0.8954	1.14862	1.37854	1.1802	0.946069	0.77363	1.1329	1.1295	1.12524	1.19822	0.934757	1.11949	1.009984	1.3104	1.16887	1.12638
TWAS21050118	1.13079	0.905335	1.14343	1.50361	1.19288	1.19996	1.34443	1.25826	1.1749	1.11702	1.21917	0.957927	1.12316	0.9947529	1.30147	1.19388	1.1008
TWAS21050119	1.13296	0.918042	1.15094	1.51643	1.18687	1.18232	1.38866	1.26208	1.18085	1.13177	1.19536	0.950059	1.14803	1.0018186	1.31709	1.2003	1.12723
TWAS21050121	0.82462	0.80725	0.78517	1.37139	0.48455	0.83361	0.99965983	1.097012	0.973791	0.88073	0.923034	0.77971	0.84809	0.77949	1.12338	0.75208	0.84653
TWAS21050122	1.022051	0.81616	0.97995	1.22358	0.45293	0.57561	0.67571	1.03367	0.953159	1.0050941	1.010068	1.034115	0.918908	0.972184	1.3031	0.930011	0.90131
TWAS21050203	1.10427	0.88574	1.10532	1.43328	1.14698	1.094663	1.16426	1.25266	1.15712	1.09751	1.20384	0.943475	1.1058	0.982812	1.26929	1.14954	1.08297
TWAS21050204	0.81813	0.23307	0.82367	0.49307	0.42602	1.013255	1.078711	0.926461	0.73292	0.83428	0.66741	0.53742	0.8225	0.49323	0.59949	0.85334	0.82799
TWAS21050205	1.075402	0.56699	1.066167	0.55394	1.11067	1.24223	1.13657	1.1197	1.0025369	1.079808	0.941529	0.67778	1.10746	0.65157	0.8787	1.10553	1.089839
TWAS21050206	1.10706	0.61697	1.11847	0.53986	1.1688	0.9957147	0.66988	0.68308	1.0026566	1.10997	0.9910684	0.63148	1.12053	0.67688	0.78403	1.035014	1.15581
TWAS21050208	1.059484	0.89536	1.040704	1.30591	1.06776	0.73959	0.7443	1.10794	1.025004	1.067005	1.18833	1.014864	1.027656	0.9942148	1.30748	0.978023	1.065892
TWAS21050212	1.12365	0.88613	1.1497	1.56541	1.17295	1.13821	1.33085	1.2802	1.12317	1.10462	1.23301	0.929258	1.12022	0.9917291	1.31379	1.18606	1.09872
TWAS21050213	0.8875	0.79003	0.92915	1.21583	0.59932	0.5806	0.7202	1.0067245	0.924906	0.919061	0.961141	1.032598	0.904855	0.89644	1.18436	0.83734	0.84872
TWAS21050216	0.83489	0.45089	0.77596	0.51157	0.5378	1.0042444	0.9983749	0.918652	0.80165	0.904509	0.69377	0.59061	0.87943	0.09821	0.58721	0.86465	0.86131
TWAS21050217	1.11071	0.59096	1.1258	0.51474	1.18318	0.9964567	0.71376	0.62539	1.035563	1.11966	1.01859	0.62985	1.12041	0.64753	0.80564	1.056937	1.16575
TWAS21050218	1.09904	0.904328	1.080605	1.39799	1.1229	0.79971	0.75808	1.14032	1.151	1.1185	1.22627	0.966504	1.087176	1.0021231	1.3348	1.017561	1.1213
TWAS21050219	1.083733	0.60874	1.088688	0.50362	1.14093	0.942348	0.72762	0.547	1.002379	1.018497	1.0030255	0.68391	1.043891	0.69445	0.74527	0.87228	1.077082
TWAS21050221	1.12449	0.908429	1.088444	1.53601	1.17426	1.047084	1.30583	1.27071	1.1229	1.11317	1.23514	1.13426	1.1179	1.021937	1.33389	1.18131	1.1191
TWAS21050222	0.84441	0.7158	0.77318	1.24005	0.2419	0.61619	0.98556	1.082624	0.916186	0.85872	0.88947	0.76753	0.88293	0.75912	1.073488	0.87084	0.83559
TWAS21050302	1.10697	0.86617	1.14843	1.49557	1.13852	1.077606	1.2531	1.25825	1.084196	1.032138	1.19618	0.922929	1.059397	0.978443	1.23163	1.15182	1.046485
TWAS21050303	1.12915	0.61161	1.14756	0.53086	1.16923	1.3979	1.27067	1.20966	1.061296	1.16353	1.028382	0.70819	1.19843	0.66788	0.61435	1.20633	1.1779
TWAS21050304	1.060249	0.56069	1.054312	0.55686	1.12121	0.84925	0.68503	0.60444	0.982771	1.087495	0.929639	0.66651	1.073178	0.62932	0.66122	0.82081	1.1109
TWAS21050305	0.71635	0.60096	0.64028	1.10096	0.53894	0.59516	0.83837	0.917725	0.53188	0.77801	0.74422	0.76609	0.6997	0.73388	0.941035	0.70022	0.49615
TWAS21050308	0.20312	0.51495	0.43559	0.61268	0.42495	0.56667	0.74726	0.54161	0.51737	0.38731	0.56431	0.51131	0.53909	0.23162	0.59031	0.66449	0.5026
TWAS21050309	1.1098	0.59408	1.12724	0.51766	1.16792	0.974553	0.69806	0.63854	1.021223	1.11436	0.9901141	0.63395	1.13083	0.64712	0.83841	1.056556	1.15386
TWAS21050311	1.099226	0.59529	1.11778	0.55886	1.16263	0.946629	0.68868	0.65311	1.0096319	1.10115	0.989539	0.64873	1.11056	0.66356	0.77531	1.032788	1.14286
TWAS21050312	0.914227	0.74998	0.948403	1.47294	0.58374	0.83504	1.068913	1.12744	0.964536	0.956449	0.968633	0.80254	0.951186	0.82642	1.11707	0.88851	0.88628
TWAS21050313	1.13481	0.64226	1.16493	0.59586	1.17725	1.3427	1.35332	1.21416	1.046975	1.036615	1.056383	0.72521	1.1117	0.73764	0.88713	1.18685	1.10021
