CTRL_A	itraconazole_A	methotrexate_A	tamoxifen_A	beauvericin_A	benomyl_A	bisantrene_A	camptothecin_A	cisplatin_A	colchicine_A	cycloheximide_A	fluconazole_A	imatinib_A	ketoconazole_A	miconazole_A	mitoxantrone_A	valinomycin_A
TWAS21050805	0.984656	0.82684	1.011217	0.62102	1.89659	1.20953	1.25272	0.9979242	0.96759	1.11104	1.85087	1.88506	1.025621	1.66972	1.239	1.2012	1.10536
TWAS21050806	1.062498	0.74619	1.036437	0.55582	1.13638	1.25161	1.21962	1.10462	1.026334	1.060825	0.912941	0.62323	1.073326	1.14768	1.71062	1.1219	1.044275
TWAS21050809	1.069702	1.20419	1.080467	1.41141	1.11658	1.92485	1.15711	1.02678	1.10232	1.074555	1.16931	1.19756	1.067995	1.21509	1.32261	1.069121	1.051329
TWAS21050811	1.68197	0.75717	1.7158	1.24826	0.41937	1.70945	1.91637	1.79161	1.69727	1.74164	1.75749	0.87912	1.7193	1.82762	1.11297	1.83479	1.75181
TWAS21050812	1.18625	0.80343	1.17624	0.5484	1.33355	1.46627	1.42494	1.26137	1.20866	1.068009	1.056547	0.61653	1.17856	1.057761	1.29081	1.050773	1.057734
TWAS21050813	1.12811	1.29627	1.08532	1.44265	1.26582	1.88304	1.72219	1.18669	1.14298	1.060102	1.21655	1.32067	1.099269	1.26723	1.17201	0.89646	0.996044
TWAS21050814	0.47509	1.26854	0.53526	0.41692	0.47533	0.56673	1.18138	0.57153	0.58504	0.54128	0.54734	0.50436	0.50584	0.34962	0.89545	0.59178	0.54691
TWAS21050816	1.13374	1.24832	1.15603	1.67868	1.017997	1.40666	1.34983	1.21991	1.14395	1.27505	1.24996	1.2042	1.17351	1.30952	1.58526	1.36954	1.28767
TWAS21050817	1.13152	1.28249	1.080898	1.54574	1.32828	1.12497	1.26495	1.36338	1.19149	1.045825	1.21216	1.33265	1.11155	1.23717	1.15135	1.014761	0.99951302
TWAS21050819	1.77616	1.95778	1.76061	1.32724	0.78969	1.73618	0.9939578	0.9902976	1.84128	1.74257	0.87203	0.978114	1.76931	1.79875	1.86594	1.73803	1.6939
TWAS21050821	0.48829	0.5673	0.49132	0.42041	0.73046	1.34979	1.86892	0.22703	0.91969	0.40283	0.55421	0.418	0.41922	0.47366	0.33724	0.49084	0.35421
TWAS21050823	1.10674	1.24109	1.076387	1.41926	1.28164	1.84184	1.73643	1.13792	1.12076	1.039561	1.20992	1.34386	1.083883	1.23598	1.15051	0.89282	0.9980523
TWAS21050824	1.14153	1.25213	1.1396	1.50184	1.21989	1.18545	1.33313	1.26773	1.14157	1.080923	1.2278	1.23258	1.12966	1.21055	1.30717	1.13914	1.10751
TWAS21050903	1.20608	0.77426	0.51413	0.52841	0.64427	0.53847	1.12154	0.65877	0.4839	0.50631	0.56682	0.47169	0.52691	0.53752	0.52803	0.21373	0.51141
TWAS21050904	0.51189	1.12393	0.49081	0.61979	0.50717	0.52642	0.57862	0.48989	0.50748	0.74951	0.56773	0.50155	0.44359	1.66541	1.66951	0.57974	0.56272
TWAS21050905	1.70336	0.59037	1.71481	0.53734	0.60413	0.56534	0.951851	0.86924	1.093898	1.66765	1.68704	0.56589	1.6817	0.79937	0.58656	0.58496	1.7291
TWAS21050906	1.082366	1.21831	1.10638	1.48075	1.14812	1.15032	1.20996	1.21048	1.089421	1.056086	1.15034	1.23353	1.094749	1.23728	1.33737	1.16044	1.099967
TWAS21050907	1.60044	1.78207	1.59588	1.99189	0.58423	1.20628	1.80225	1.75121	1.62469	1.64088	1.64545	1.74739	1.58714	1.79033	1.82147	1.62468	1.58513
TWAS21050908	1.13908	1.21128	1.11182	1.50172	1.29444	1.099187	1.28797	1.32058	1.15333	1.032413	1.21485	1.24139	1.11906	1.1517	1.11808	1.034201	1.0042669
TWAS21050911	0.87134	1.61576	0.83996	0.55938	0.9968943	1.92089	0.61638	0.6515	1.8318	0.79838	1.75634	0.7019	0.81518	1.64	0.47528	0.48098	0.77383
TWAS21050912	1.70214	1.95969	1.71191	1.073379	0.54897	1.21618	1.6576	1.77507	1.72948	1.69046	1.77453	0.923356	1.71157	0.9923544	1.026003	1.71788	1.67623
TWAS21050913	1.73292	0.68488	0.79618	1.13947	0.40119	1.2572	1.70187	1.73572	1.75798	1.80589	0.81059	0.929947	1.7849	1.062736	1.19713	1.87868	1.81295
TWAS21050914	1.094227	0.76281	1.095278	0.43084	1.2606	1.98642	1.68738	1.67893	1.09054	1.038335	0.957647	0.6985	1.11038	1.80909	0.56808	1.74583	1.026683
TWAS21050915	0.52955	0.65714	0.72123	0.55818	0.58194	0.55756	0.2462	0.68415	0.52499	0.45146	0.69608	0.46846	0.49766	0.51586	0.43415	0.38442	0.47028
TWAS21050916	0.52615	1.32226	0.46764	0.5618	0.5006	0.52683	0.86737	0.57027	1.48535	0.40796	0.59905	0.55857	0.51657	0.51308	0.54129	0.49708	0.49494
TWAS21050917	1.15051	0.71854	1.19017	0.54857	1.25651	1.39685	1.37768	1.22102	1.11055	1.15666	1.046212	0.69252	1.17536	1.79397	1.11867	1.24694	1.16142
TWAS21050918	1.13019	1.29735	1.16395	1.49147	1.22436	1.011608	1.442	1.11444	1.14497	1.19408	1.25549	1.25556	1.1185	1.28714	1.41749	1.17325	1.15367
TWAS21050919	1.74636	1.020613	1.71605	1.1108	0.56535	0.54641	1.55178	1.90929	1.74645	1.71095	1.81237	1.16512	1.65886	1.16743	1.085303	1.73509	1.73456
TWAS21050921	1.67335	0.69815	1.70527	0.52537	0.59067	1.86711	0.966258	1.79102	1.66673	1.64673	1.67446	0.07617	1.69126	0.38411	0.53617	1.74396	1.65632
TWAS21050923	1.11379	0.79414	1.13516	0.56717	1.10766	1.36742	1.34466	1.11544	1.078854	1.12638	0.97362	0.77454	1.15485	1.23019	1.78712	1.23734	1.15919
TWAS21050924	1.73985	1.91533	1.74756	1.30785	0.53095	1.69154	0.9839	1.86663	1.77295	1.74912	1.80261	0.9349	1.76334	1.79875	1.016736	1.7906	1.76407
TWAS21051003	1.017553	0.81564	0.99912776	0.54348	1.098835	1.17666	1.25959	1.080364	0.979328	1.0010441	0.901428	0.85087	1.023267	1.53828	1.73368	1.091491	1.0022939
TWAS21051004	1.052718	1.23213	1.054094	1.38424	1.12793	1.86972	1.74863	1.03862	1.03788	1.083198	1.12553	1.25377	1.060339	1.27097	1.35578	0.953575	1.048969
TWAS21051005	1.73599	1.88466	1.67016	1.15558	0.73046	1.64875	1.82832	1.88985	1.76096	1.64258	1.79433	0.84505	1.70145	1.86956	1.81146	1.67499	1.60681
TWAS21051006	1.68508	0.82585	1.68973	1.97683	0.55342	0.56597	1.649	1.81874	1.74731	1.67925	1.74028	0.82392	1.71433	1.84404	1.82396	1.60556	1.62851
TWAS21051008	0.52518	0.58086	0.49067	0.49784	0.53344	0.50583	1.6243	0.55536	0.53049	0.39714	0.54035	0.48819	0.43778	0.5364	0.54651	0.55384	0.46078
TWAS21051009	1.68426	0.77174	1.67907	1.22647	0.3402	1.69246	1.97659	1.73504	1.68082	1.72105	1.74447	0.918238	1.7075	1.85165	1.11589	1.80347	1.76857
TWAS21051014	1.74254	0.62551	1.78843	0.55325	0.46689	1.02137	1.077805	1.79165	1.82008	1.76412	1.70448	0.60651	1.72248	0.33664	1.64858	1.89219	1.84095
TWAS21051015	1.74653	1.04911	1.7078	1.18005	0.5385	0.54592	0.86658	1.73872	1.73557	1.80973	1.80948	1.09026	1.7327	1.14772	1.24558	1.81187	1.86073
TWAS21051016	0.84709	0.67293	0.8802	0.58459	0.6205	1.24131	0.88561	0.63539	1.8824	1.85937	1.79152	0.5763	1.84978	1.83615	0.56325	1.73067	0.85621
TWAS21051017	1.10022	0.79491	1.11066	0.52147	1.19878	1.39005	1.23658	1.18022	1.10253	1.12163	0.978516	0.68251	1.12531	1.33964	1.67821	1.19758	1.114
TWAS21051018	1.13094	0.77303	1.12893	0.56757	1.1655	1.40966	1.4589	1.18823	1.15632	1.19039	1.014003	0.7432	1.14459	1.34739	1.78252	1.30882	1.1914
TWAS21051019	1.15948	1.34797	1.2138	1.63457	1.012028	1.19914	1.52933	1.23235	1.1493	1.23171	1.25842	1.39731	1.19064	1.38833	1.64162	1.41078	1.2937
TWAS21051021	1.14246	0.75948	1.16352	0.61695	1.0083669	1.45492	1.48793	1.11884	1.10793	1.24689	1.037128	0.73562	1.1589	1.14759	1.093169	1.37977	1.28432
TWAS21051022	1.15889	1.23837	1.15448	1.41655	1.2994	1.94285	0.972502	1.17319	1.14934	1.072663	1.25584	1.23333	1.12524	1.20337	1.14977	1.019944	1.037181
TWAS21051023	0.75682	0.58033	0.48186	0.50706	0.46406	1.4842	1.6711	1.65508	1.03299	0.932175	0.583	0.46487	0.49385	0.54634	0.5367	0.54588	0.5198
TWAS21051024	1.10027	0.75441	1.16658	0.60947	1.058406	2.0422	0.906983	0.909595	1.041868	1.11872	0.973125	0.76784	1.1229	0.82414	1.76854	1.065402	1.18191
TWAS21051101	1.022825	1.74092	1.0041208	0.45868	1.14502	1.94106	0.987759	0.61178	2.0157	0.968615	0.8142	0.56738	1.023076	1.7072	0.54298	1.80127	0.91887
TWAS21051102	1.59905	0.54906	1.56651	0.44126	0.50308	0.61386	0.76762	0.44808	0.5332	1.66979	1.23925	0.55817	1.23789	0.55916	0.53651	0.57811	1.49663
TWAS21051103	1.041171	1.22011	1.052739	1.37366	1.093237	1.88082	0.932857	1.98683	1.01807	1.048035	1.11896	1.26345	1.050429	1.22182	1.3648	1.91538	1.03546
TWAS21051104	0.9942003	1.20422	1.014578	1.49537	1.82537	1.9433	1.16451	1.08004	0.936676	1.055474	1.079837	1.29756	1.010084	1.24388	1.45962	1.16357	1.10143
TWAS21051105	1.055471	1.23859	1.10126	1.38739	1.12338	1.1989	0.99970246	1.96736	1.031439	1.06937	1.14056	1.23713	1.05714	1.26361	1.36789	1.10834	1.065384
TWAS21051106	1.0084007	1.1641	0.9977455	1.49737	1.073061	1.95011	1.34798	1.20871	1.046807	1.021489	1.078244	1.2407	1.003048	1.19579	1.30372	1.055735	0.9974794
TWAS21051107	1.042724	1.15324	1.01746	1.38502	1.19455	1.023935	1.23416	1.20107	1.044503	0.939778	1.073449	1.16663	1.037608	1.12768	1.085333	0.989484	0.964489
TWAS21051109	1.10404	0.77499	1.082159	0.54883	1.29497	1.39486	1.28397	1.19327	1.092293	1.014548	0.968557	0.70928	1.10391	1.80679	0.57553	1.022816	0.98152
TWAS21051111	1.075045	1.18875	1.12	1.59343	1.073806	1.12732	1.36297	1.17224	1.053018	1.063102	1.12948	1.21541	1.068112	1.21864	1.38213	1.18576	1.11427
TWAS21051112	1.69025	0.67293	1.70386	0.56044	0.59487	1.35786	1.64865	0.57986	1.70812	1.68991	1.66802	0.54253	1.67125	0.26783	0.5932	0.66482	1.67285
TWAS21051114	1.14504	0.69234	1.083329	0.50948	1.29092	1.28063	1.28875	1.26513	1.11365	1.034707	0.987035	0.59794	1.10359	1.53828	1.64772	1.038507	1.014916
TWAS21051115	1.62429	0.69467	1.62219	0.47694	0.58151	1.74932	1.83945	1.77511	1.62499	1.58711	1.31922	0.57697	1.58572	0.57058	0.5646	1.66544	1.62359
TWAS21051116	1.65807	0.86098	1.64802	0.40632	0.54071	1.7683	1.81879	1.76211	1.66814	1.57456	1.59056	0.50873	1.61412	0.48244	0.481	0.53056	1.57613
TWAS21051118	1.80022	0.64121	0.78805	0.51753	0.59003	1.0085343	1.02737	1.87323	1.81579	1.78329	1.73349	0.60782	1.80282	1.64579	0.60051	1.87171	1.78847
TWAS21051119	1.14082	1.23903	1.15009	1.52391	1.21682	1.96044	1.88774	1.13271	1.11551	1.14798	1.23614	1.26084	1.14207	1.2869	1.39929	1.14163	1.12402
TWAS21051121	1.076979	1.26754	1.07863	1.4743	1.1218	1.085667	1.51325	1.12891	1.072273	1.078318	1.16723	1.34887	1.096425	1.3105	1.43579	1.015273	1.10986
TWAS21051122	1.80946	1.7057	1.7655	0.46051	0.23426	1.0060555	0.965111	1.91277	1.83629	1.74802	1.7345	0.64806	1.77089	1.81799	0.52861	1.7368	1.74057
TWAS21051123	1.56572	0.72146	1.61834	0.54281	0.51522	0.53478	0.59995	0.61607	1.48736	1.61963	1.22547	0.49765	1.1117	0.52806	0.57454	0.5901	1.54485
TWAS21051124	1.11608	0.8401	1.079685	0.59316	1.02178	1.031959	1.78055	0.66291	1.071256	1.27414	0.962422	1.88727	1.12671	0.80619	1.63348	1.94323	1.2646
TWAS21051202	1.064017	0.65714	1.079944	0.56136	1.19508	2.0069	0.88323	0.62211	0.96528	1.0010973	0.938551	0.72521	1.10077	1.7281	0.59417	0.87419	1.0014225
TWAS21051203	1.0367	1.18368	1.046321	1.41332	1.13054	2.0477	1.23691	1.19046	1.059186	1.055353	1.13249	1.18309	1.029309	1.18507	1.27363	1.091264	1.040785
TWAS21051204	1.033134	1.17358	1.0080599	1.36975	1.072783	1.052935	1.19495	1.12628	1.042309	1.023387	1.10901	1.27654	1.031895	1.19354	1.31704	1.086378	1.026423
TWAS21051205	1.54666	0.56038	0.51697	0.51231	0.59737	0.54736	1.62805	0.52022	1.42052	0.52505	0.20527	0.45989	1.33326	0.47052	0.42621	0.43351	0.41279
TWAS21051206	1.64979	1.74518	1.65304	1.06025	0.55756	1.36789	1.82657	1.76405	1.66729	1.61302	1.70919	1.77152	1.62695	1.78683	1.90443	1.67299	1.61124
TWAS21051207	0.939946	1.17361	0.949415	1.32624	1.79705	0.72558	1.7696	1.83642	1.9513	2.0077	0.981801	1.2183	1.94349	1.22495	1.36561	1.91005	1.036411
TWAS21051209	1.062834	1.28198	1.12015	1.44852	0.909062	1.90012	1.015254	0.931016	1.0066647	1.15174	1.1657	1.2796	1.083992	1.28679	1.5185	1.20822	1.16975
TWAS21051212	1.084957	1.21259	1.044415	1.59069	1.1322	1.074301	1.21305	1.27297	1.08904	1.076906	1.16783	1.25856	1.081045	1.25842	1.37097	1.12496	1.050988
TWAS21051214	0.79898	1.7096	0.84681	0.60123	0.54214	1.045643	1.14955	1.88379	1.78534	1.85016	1.7328	0.64197	1.86852	1.67146	1.71461	0.971231	0.87878
TWAS21051217	1.16125	0.73805	1.19827	0.57513	1.23228	1.43724	1.30713	1.17761	1.093989	1.080659	1.022743	0.74073	1.18184	1.8459	1.19026	1.19445	1.13417
TWAS21051218	0.84371	2.0581	0.85979	1.25852	0.57167	1.35786	0.908048	1.90153	1.81855	1.85067	0.925884	1.021985	1.84762	0.89828	1.24629	1.88954	1.87632
TWAS21051219	1.64715	0.73998	1.58766	0.47474	0.55819	1.79708	1.76407	1.7439	1.20255	1.60022	1.6413	0.51744	1.60818	0.54515	0.51446	1.63265	1.56249
TWAS21051222	1.13061	0.82112	1.1417	0.53952	1.18911	1.41543	1.45056	1.16778	1.12547	1.11891	1.010204	0.73297	1.14089	1.38936	1.25883	1.23947	1.14409
TWAS21051223	1.14367	0.74604	1.10969	0.58608	1.34878	1.047589	1.69327	1.68974	1.094525	1.08267	0.9951236	0.4402	1.13901	1.72702	1.44539	0.89451	1.020148
TWAS21051224	1.12118	1.28783	1.10787	1.5988	1.14794	1.097787	1.26577	1.28868	1.089936	1.1424	1.2088	1.35134	1.10693	1.3076	1.44122	1.20061	1.12126
TWAS21051303	1.056323	1.24292	1.11254	1.44953	1.89581	1.066033	1.30014	1.098505	1.025963	1.14419	1.16756	1.26076	1.073334	1.26386	1.49424	1.24432	1.17003
TWAS21051304	1.034002	1.2112	1.013986	1.32819	1.099189	1.51245	1.7135	1.0095686	1.030118	1.042945	1.1072	1.24505	1.019974	1.22891	1.30447	0.89387	1.0090357
TWAS21051305	1.61149	1.81398	1.56909	1.99853	0.23079	1.44414	1.82573	1.76306	1.63455	1.58602	1.67454	0.82271	1.56236	1.84172	1.82442	1.6447	1.55116
TWAS21051306	1.0036769	1.23193	1.025559	1.57551	1.85805	1.052054	1.30143	1.11822	0.9975909	1.076478	1.1345	1.20436	1.00053743	1.24118	1.46154	1.16833	1.10967
TWAS21051307	1.0526	1.14269	0.9910179	1.5117	1.19895	1.0074708	1.22916	1.28121	1.043486	0.935196	1.1235	1.24088	1.037667	1.16041	1.10445	0.932755	0.905993
TWAS21051308	1.083751	1.26014	1.10922	1.52984	1.15023	1.15362	1.24514	1.24079	1.096723	1.13002	1.19129	1.23217	1.097284	1.26938	1.40228	1.21722	1.13525
TWAS21051309	1.086524	0.71606	1.14154	0.55751	0.919419	1.3882	1.31782	1.08758	1.019665	1.1463	0.977825	0.66369	1.1287	0.73822	1.074617	1.27933	1.19984
TWAS21051311	1.64572	1.59253	1.62955	0.32154	0.58854	0.81709	1.85281	1.80659	1.67927	1.5956	1.60636	0.50325	1.63019	0.51488	0.50923	1.554	1.5721
TWAS21051312	1.12905	1.31314	1.11793	1.53327	1.31406	1.88897	1.78293	1.19971	1.19353	1.073404	1.22229	1.31446	1.12678	1.29932	1.20903	0.87783	1.036227
TWAS21051314	1.14042	1.28424	1.17859	1.65462	1.23104	1.16247	1.49197	1.33214	1.18721	1.16697	1.23073	1.3223	1.14002	1.30719	1.464	1.26679	1.18183
TWAS21051315	1.1283	1.29486	1.065877	1.41788	1.2785	1.90155	1.48715	1.15528	1.14429	1.045447	1.21412	1.31132	1.096434	1.29164	1.15627	0.85177	0.9977333
TWAS21051316	1.14525	0.76919	1.18261	0.48253	0.9939074	1.87518	0.79863	0.902508	1.097855	1.26073	1.073505	0.69899	1.20456	0.71178	1.8174	1.35162	1.24699
TWAS21051317	1.16124	2.0008	1.18521	1.86727	1.22372	0.62623	1.74497	1.92653	1.12794	0.970961	1.19314	1.15575	1.13514	1.82031	1.91142	0.932111	1.024649
TWAS21051318	1.69845	1.88573	1.71831	2.0319	0.54238	0.55326	0.966994	1.76565	1.73854	1.69093	1.77826	0.72722	1.65883	1.8311	1.0094448	1.74615	1.66426
TWAS21051319	1.084178	0.71729	1.086237	0.60524	0.946911	1.30478	1.33685	1.077108	1.086062	1.18706	0.953562	0.85087	1.10311	0.74109	1.77946	1.25962	1.19225
TWAS21051322	1.06402	1.13705	1.01344	1.29886	1.25879	1.90683	1.48107	1.086329	1.064905	0.985733	1.092781	1.10467	1.014083	0.87185	1.13381	1.027415	1.033311
TWAS21051323	1.70537	0.55465	1.73127	0.629	0.45476	0.58802	1.30962	0.47637	0.902295	1.72166	1.68329	0.57216	1.70903	0.60302	0.61246	1.090704	1.79376
TWAS21051324	1.11406	1.31393	1.10687	1.50111	1.17467	1.082829	1.44303	1.12637	1.12217	1.15479	1.20744	1.31693	1.11886	1.33261	1.4577	1.033987	1.16695
TWAS21051401	1.59878	0.76177	1.59544	0.49127	0.54705	0.57138	0.926496	0.59121	1.454	1.55765	1.13086	0.47707	1.60566	0.4881	0.55078	1.6532	1.59229
TWAS21051402	1.66936	1.82645	1.67952	1.16302	0.52053	1.28647	1.84732	1.80081	1.68727	1.67889	1.74955	0.7955	1.66199	1.86082	1.91247	1.73729	1.66765
TWAS21051403	1.072201	1.14737	1.069199	1.41404	1.21622	1.11658	1.26477	1.2547	1.087983	1.0090586	1.1533	1.19558	1.031333	1.13133	1.08565	0.999979735	0.959947
TWAS21051404	1.55401	1.72201	1.56817	1.82855	0.40503	0.5401	0.81975	1.54758	1.61429	1.57643	1.6347	1.70196	1.37332	1.77717	1.84187	1.25289	1.60233
TWAS21051405	0.976587	0.76996	0.977111	0.55602	1.87847	1.21618	0.78093	0.22544	1.88405	1.095926	1.7861	0.55212	1.045903	0.8048	1.32233	1.83792	1.0983
TWAS21051406	1.0075527	1.10155	0.947784	1.27051	1.15419	1.021225	2.0501	1.16335	1.014597	0.90962	1.027535	1.12511	0.963932	0.85506	1.031062	0.926532	0.903971
TWAS21051407	1.061068	0.79888	1.051026	0.53283	1.12291	1.26039	1.15387	1.095323	0.975883	0.979548	1.91273	0.75592	1.07769	1.80365	1.65574	1.063809	0.9987367
TWAS21051408	1.63714	1.60936	1.61788	0.52382	0.58225	1.13747	1.46273	0.55892	1.13228	1.60626	1.36821	0.5349	1.61624	0.56031	0.52833	0.1621	1.60179
TWAS21051409	1.7185	1.88543	1.73113	1.076618	0.67369	0.25746	1.62161	1.78348	1.77744	1.64358	0.75603	0.84408	1.6901	1.82614	1.86571	1.65392	1.65214
TWAS21051412	1.092168	0.72678	1.098124	0.53616	1.14948	1.97514	1.36618	1.63099	1.097809	1.12906	0.96088	0.67709	1.1126	1.2095	1.080625	1.87883	1.17289
TWAS21051413	1.64224	0.64775	1.63199	0.50887	0.8519	1.79894	1.85726	1.79278	1.67643	0.54003	1.65587	0.51672	1.56931	0.55279	0.40819	1.62531	1.55081
TWAS21051416	1.69428	1.88605	1.68477	1.18354	0.50972	1.65159	1.90978	1.85723	1.673	1.68561	1.78151	0.934217	1.66408	1.87564	1.015476	1.74061	1.70213
TWAS21051417	1.10898	0.80282	1.099313	0.56325	0.949661	1.96414	0.80468	0.57099	1.0022778	1.2171	0.957271	0.69949	1.132	0.71079	1.11769	1.93212	1.24598
TWAS21051418	1.71828	1.058923	1.69793	1.15308	0.56323	0.59487	1.72153	1.88027	1.78039	1.73007	1.82672	1.20165	1.69161	1.19773	1.14674	1.73112	1.72796
TWAS21051421	1.03143	0.83589	1.081181	0.53811	1.92199	1.87464	1.7447	0.22467	1.0052793	1.15332	1.93325	0.77095	1.1061	1.69984	1.22229	1.91233	1.19426
TWAS21051422	1.097647	0.83382	1.11645	0.55371	1.0027152	1.93588	0.82358	0.22248	1.031813	1.22888	0.959458	0.75053	1.14289	1.069316	0.84691	1.89635	1.23179
TWAS21051424	1.70868	1.65642	1.699	0.56713	0.64347	0.935471	0.951476	1.86976	1.78149	1.69814	1.68815	0.57422	1.73711	0.44204	0.47838	1.65239	1.6737
TWAS21051503	1.077913	1.16431	1.092592	1.30789	0.957901	1.25485	1.38352	1.12288	1.056979	1.19353	1.093927	1.18947	1.10524	1.21141	1.38121	1.28592	1.20923
TWAS21051504	1.59995	0.64335	1.43174	0.53193	0.48681	1.64446	1.83778	1.64878	0.943475	1.42856	0.965885	0.54543	1.42346	0.56913	0.49014	1.70422	1.66139
TWAS21051505	1.08871	0.8328	1.13211	0.58399	1.066243	1.38955	1.32945	1.06407	1.048259	1.081745	0.958066	0.74536	1.10016	1.7391	1.30754	1.18859	1.1311
TWAS21051506	0.924326	0.989233	0.918316	1.23555	0.984387	1.95166	1.97294	1.045533	0.906572	0.927024	0.9930133	1.080835	0.930785	1.12628	1.1855	0.967199	0.931846
TWAS21051507	1.067664	1.23106	1.093773	1.46844	1.17728	1.12101	1.26651	1.2188	1.1121	1.076917	1.1615	1.20055	1.073444	1.22416	1.30494	1.12421	1.063205
TWAS21051511	1.70527	0.66216	1.689	0.52548	0.59079	1.31458	0.88858	0.6234	1.72109	1.68518	0.939174	0.54385	1.72296	0.15205	0.53628	0.74976	1.68189
TWAS21051512	1.14248	1.28496	1.088112	1.57506	1.31156	1.12886	1.16387	1.36753	1.17685	1.077833	1.21077	1.32021	1.14573	1.24124	1.17377	1.045761	1.0090906
TWAS21051513	1.09877	0.76364	1.11854	0.53247	0.920122	1.96765	1.1301	0.57233	1.017168	1.18203	0.982524	0.69323	1.14718	1.84842	1.1854	1.92547	1.22288
TWAS21051514	1.054001	0.73223	1.096192	0.58232	1.90344	1.96511	0.8489	0.84405	0.975121	1.16944	0.924549	1.022005	1.10506	0.85075	1.22276	1.91039	1.19639
TWAS21051515	0.51912	0.58153	0.50761	0.44696	0.23637	0.56025	1.64476	1.53737	0.42703	0.42827	0.58726	0.4922	1.20527	0.52227	0.51305	1.43919	0.45232
TWAS21051516	1.10504	1.3033	1.095164	1.45916	1.15348	1.86725	1.74727	1.12523	1.085775	1.13984	1.20198	1.33751	1.13247	1.32457	1.44049	1.024286	1.1331
TWAS21051517	0.81973	1.042417	1.75728	1.37578	0.55185	1.7494	1.038281	1.05006	1.83927	1.8125	0.88197	1.061679	1.82208	1.07955	1.14499	1.87698	1.78839
TWAS21051518	1.11885	1.18373	1.13463	1.44993	1.17232	1.16018	1.43808	1.23555	1.11456	1.14283	1.19566	1.40893	1.10425	1.26914	1.35957	1.20072	1.12308
TWAS21051519	1.099269	0.78872	1.091794	0.53422	1.17352	1.35358	1.32841	1.16494	1.11602	1.11559	0.970009	0.69704	1.1046	1.8711	1.74612	1.20649	1.13323
TWAS21051521	1.6619	0.80088	1.67785	0.53098	0.5582	1.26736	0.84887	0.59245	1.70088	1.57434	1.62345	0.51563	1.65462	0.55703	0.55232	1.25289	1.60878
TWAS21051522	1.76189	1.64355	1.79286	0.53914	0.57969	1.17506	0.59403	0.57945	1.76427	1.73082	1.73603	0.59369	1.73842	1.83232	0.59669	1.70399	1.77723
TWAS21051603	1.57661	0.81493	1.56436	0.46061	0.55624	1.73637	1.79119	1.70895	1.12063	1.5498	1.40308	0.52606	0.5276	0.4963	0.54528	1.16645	1.6269
TWAS21051605	1.64334	1.028814	1.56651	1.92015	0.55067	0.56628	1.69213	1.77876	1.65106	0.52671	1.6544	1.72116	1.6412	1.31694	1.62485	0.48637	0.49738
TWAS21051609	1.059056	0.71684	1.061168	0.54333	1.20238	1.97989	0.89041	0.69084	1.98669	0.98117	0.926431	0.75397	1.058349	1.70779	1.47291	0.82258	0.940816
TWAS21051611	1.57809	1.73134	1.54886	1.90533	0.48153	1.30303	1.75289	1.64174	0.52634	0.51993	1.58802	0.89397	1.37332	1.71853	1.77468	1.67518	0.982102
TWAS21051612	0.52986	1.083911	0.52955	0.49475	0.46697	0.53529	0.77815	0.5024	0.41778	0.50213	0.53398	0.52944	0.53703	2.5813	1.73945	0.55505	0.48655
TWAS21051613	1.083427	0.74004	1.068784	0.53626	1.16663	1.91108	1.68631	1.63756	1.059751	1.13158	0.963295	0.66699	1.097784	1.26471	0.954626	1.84392	1.12568
TWAS21051614	1.19716	2.132	1.20845	0.52259	1.24363	1.49316	1.33862	1.21265	1.13083	1.18447	1.071553	0.72674	1.19718	1.6973	0.953555	1.27011	1.1914
TWAS21051616	0.953077	1.08191	0.932717	1.22766	1.031307	0.921449	1.6695	0.9911829	0.9985184	0.8646	1.00024662	1.11441	0.936752	1.078116	1.040902	0.81783	0.87132
TWAS21051617	1.123	0.71163	1.10561	0.51985	1.1954	1.36438	1.26182	1.15565	1.12504	1.14435	0.988555	0.65857	1.12875	1.15671	1.78358	1.2224	1.14535
TWAS21051618	1.69416	0.75433	1.68599	2.046	0.47763	0.56466	0.81789	1.74974	1.71191	1.74824	1.77568	0.944675	1.70478	0.90612	1.11552	1.77904	1.74892
TWAS21051619	1.10684	0.81927	1.15133	0.57519	0.974824	1.96356	1.7143	0.8233	0.82982	1.22538	1.000215	0.78068	1.16363	1.70064	1.84913	1.17164	1.2798
TWAS21051621	1.088263	1.26807	1.063791	1.53193	1.15097	1.076498	1.39244	1.11399	1.089483	1.080949	1.18402	1.32943	1.058102	1.33333	1.44164	1.013331	1.12064
TWAS21051622	1.75315	0.6913	1.74475	0.55478	0.24511	1.35786	0.87972	0.58143	1.76572	1.75202	1.68112	0.55159	1.73789	1.87628	0.50803	0.69976	1.77667
TWAS21060103	1.14942	1.31493	1.16555	1.52291	1.20472	1.99117	1.442	1.064942	1.14531	1.19129	1.25775	1.24827	1.14902	1.25664	1.45481	1.18643	1.17796
TWAS21060104	1.16572	0.75266	1.15292	0.56092	1.21917	1.44954	1.37947	1.18984	1.12091	1.18148	1.037658	0.69184	1.18325	1.25208	1.16334	1.26547	1.17471
TWAS21060105	1.13865	1.2285	1.69757	1.7408	0.45619	0.57432	1.11711	0.54893	0.957911	0.51796	1.58343	0.55429	0.47925	1.67985	1.7581	0.58835	0.70682
