CTRL_alpha	itraconazole_alpha	methotrexate_alpha	tamoxifen_alpha	beauvericin_alpha	benomyl_alpha	bisantrene_alpha	camptothecin_alpha	cisplatin_alpha	colchicine_alpha	cycloheximide_alpha	fluconazole_alpha	imatinib_alpha	ketoconazole_alpha	miconazole_alpha	mitoxantrone_alpha	valinomycin_alpha
TWAS21200504	1.054233	1.24294	1.030412	1.25621	1.1418	1.8529	0.62294	1.040851	1.020436	1.048832	1.14694	1.14713	1.04874	1.28197	1.41861	1.049131	1.049825
TWAS21200505	0.83261	1.10308	1.77732	1.038447	0.44441	1.81507	0.71698	1.90579	0.83848	0.85865	0.86323	1.57434	1.78345	0.84663	1.24661	1.83717	1.81001
TWAS21200506	1.097123	1.20113	1.098979	1.42608	1.20665	1.07025	1.11206	1.20458	1.084009	1.017141	1.17532	0.82409	1.11559	0.75621	1.35203	1.075901	1.052419
TWAS21200507	1.053826	1.21278	1.060905	1.41078	1.17952	1.044989	1.2311	1.18999	1.050065	1.044868	1.12555	0.68319	1.052777	1.22785	1.37617	1.08848	1.040741
TWAS21200508	1.81612	0.55953	1.80935	0.27165	0.61255	1.71525	0.63999	0.54398	1.8272	1.74005	1.77665	0.58895	1.77564	0.55903	0.56334	1.74643	1.76875
TWAS21200511	1.023553	0.918977	1.038657	1.31225	1.14096	1.06272	1.031045	1.087446	1.027781	1.018337	1.092643	0.67026	1.0731	0.88623	1.30892	1.038724	1.022186
TWAS21200512	1.051821	1.22534	1.036339	1.25024	1.14158	1.87765	1.28788	1.0010069	1.058415	1.047015	1.1247	1.1142	1.061608	1.25517	1.34875	1.035873	1.062409
TWAS21200513	1.050535	1.23593	1.090558	1.65846	1.16616	0.931766	0.64039	0.61502	0.912281	1.059123	0.982643	0.7809	0.989963	0.64962	0.60131	1.018884	1.087208
TWAS21200514	1.058238	1.76822	1.090463	1.59337	1.14037	1.99566	0.77513	1.63655	1.0037503	1.062428	0.93756	0.70412	1.082109	0.57463	0.61292	0.96752	1.10179
TWAS21200515	0.938567	1.7523	1.93769	0.5544	1.051045	0.83548	0.59365	0.5847	0.86162	1.042949	1.80158	0.87631	1.14642	0.59672	0.57166	1.84609	0.926343
TWAS21200516	1.085163	2.2795	1.054819	1.33905	1.2038	1.12187	1.7926	1.096979	1.096534	0.975299	1.22766	1.1917	0.900417	1.34533	1.42195	1.089698	1.023655
TWAS21200517	1.10572	1.85785	1.076412	1.67076	1.22268	1.18896	0.81261	1.16008	1.063849	1.076102	0.9981136	0.65425	1.12094	0.71021	1.3611	1.092442	1.068512
TWAS21200518	1.021345	0.914856	1.093341	1.27953	1.077124	1.98004	0.87855	1.10987	0.988418	0.940472	0.987791	0.86101	1.10867	0.923906	2.111	1.013352	0.905316
TWAS21200519	1.057029	1.23681	1.054272	1.26177	1.15561	1.88247	1.74577	1.19134	1.071869	1.03495	1.14251	0.87221	1.037381	0.975935	1.32413	1.085399	1.031177
TWAS21200521	1.14393	2.3628	1.12072	1.407	1.29059	1.83559	0.75837	1.12897	1.2139	1.043657	1.28755	1.23144	1.041372	1.34591	1.46001	1.13514	1.13246
TWAS21200523	1.74112	1.58049	1.73757	0.53922	0.5331	1.88708	0.964439	1.84709	1.73902	1.6946	1.69427	1.11492	1.6573	0.58461	0.47739	1.73282	1.74199
TWAS21200524	1.12585	2.3056	1.068593	1.47137	1.24896	1.90371	1.29919	1.32249	1.21015	1.0027246	1.22896	1.23489	0.926756	1.39251	1.46595	1.19001	1.057903
TWAS21200602	0.989597	0.87887	1.014205	1.25069	1.056289	1.039832	0.88125	1.086339	0.946798	1.016524	1.048323	0.85454	1.022249	1.91312	1.25211	1.0026634	0.974772
TWAS21200604	1.056029	1.18001	1.072732	1.32378	1.15396	1.10059	1.17531	1.13341	1.051837	1.079766	1.12601	0.66214	1.0827	0.8143	1.34099	1.065825	1.065093
TWAS21200606	1.017808	1.77157	1.012393	0.87413	1.11998	1.90538	0.73824	1.60279	0.97875	1.028855	0.902581	0.6927	1.020746	0.64825	0.60715	0.89605	1.019547
TWAS21200611	1.15366	2.309	1.12028	1.47252	1.27895	0.99944965	1.23754	1.29286	1.21523	1.020221	1.2833	1.21591	1.040038	1.31983	1.43009	1.17719	1.11602
TWAS21200612	0.959248	1.7197	1.96948	0.52667	1.046607	1.29939	1.079338	0.962224	0.88766	1.094677	0.85059	0.87631	1.045581	0.73979	0.57341	0.971614	0.963692
TWAS21200615	1.15449	0.89423	1.1847	1.64475	1.30205	1.14436	1.23386	1.19155	1.16846	1.050567	1.10105	0.64824	1.0085972	0.651	1.37235	1.17986	1.099358
TWAS21200617	1.55504	0.45414	0.51359	0.47951	0.82899	0.55719	0.56465	0.56869	0.52014	0.48217	0.50394	0.5491	0.50536	0.44707	0.45724	0.49049	1.19899
TWAS21200619	1.1048	0.62233	1.10253	1.49573	1.22931	1.84594	0.71337	1.5326	1.092351	1.012183	1.059899	0.68399	0.99983077	0.61185	0.59265	0.992772	1.10722
TWAS21200621	1.15275	0.981005	1.12897	1.61038	1.2786	1.14319	1.22732	1.19027	1.18155	1.005479	1.071435	0.96114	0.988373	0.79607	0.56145	1.14883	1.12526
TWAS21200701	0.951339	1.25534	0.9976357	1.25571	0.60723	1.19633	0.74118	2.0042	1.070376	0.901751	1.048634	0.743	0.86035	0.89437	1.47114	0.964589	0.929941
TWAS21200702	1.066919	1.22164	1.070925	1.29296	1.16941	1.89821	0.7044	0.99967337	1.089475	1.080455	1.13604	1.10213	1.058524	1.21661	1.38112	1.074823	1.072873
TWAS21200703	1.7924	2.0115	1.79527	1.19523	0.63029	1.29559	1.93017	1.96654	1.79564	1.65336	1.86438	0.85445	1.78661	1.99205	1.13902	1.7983	1.77962
TWAS21200705	0.47008	1.64749	0.42585	1.62877	0.42122	0.49592	1.70731	1.60214	0.44869	0.50608	1.52214	1.67163	0.40198	1.76254	1.76437	0.42311	0.47855
TWAS21200706	0.961777	1.70494	1.95691	0.51536	1.034029	0.88977	0.56594	0.51186	0.84924	1.08331	0.81469	0.85465	1.069269	0.69831	0.54803	1.82674	1.0016301
TWAS21200707	0.93152	1.11667	0.911408	1.3407	1.23806	1.91581	1.12598	1.04721	0.985459	0.902703	1.0021042	0.65855	0.908367	1.11949	1.34507	0.915843	0.89738
TWAS21200708	1.063344	1.15416	1.055792	1.32762	1.14514	1.074263	1.1528	1.14217	1.0309	1.054864	1.13825	0.7104	1.04908	0.74124	1.34153	1.089081	1.04593
TWAS21200709	0.85547	1.13167	0.87421	1.11491	0.21879	0.909283	0.63742	0.922671	0.89079	1.81088	0.919068	2.0616	0.87288	1.035996	1.31054	1.85413	1.8502
TWAS21200711	0.989352	2.2256	0.985439	1.43174	0.6138	1.74367	1.11123	1.14753	1.066384	0.87722	1.10584	1.12979	0.83949	1.21534	1.43378	1.053925	0.937707
TWAS21200712	0.922546	1.64709	0.89452	1.62715	0.75351	1.18218	1.14511	1.012913	0.901741	0.929034	0.8669	0.67442	0.966108	0.56229	0.45917	0.90554	0.924716
TWAS21200713	1.032659	1.82457	1.023535	0.63541	1.13975	1.92049	0.74118	0.7445	1.0058212	1.031129	0.943625	0.83762	1.07645	0.64234	0.61451	1.92018	1.038777
TWAS21200714	1.06027	1.77222	1.052584	1.60421	1.20295	1.25875	1.22865	1.073675	1.055632	1.047244	0.959283	0.74314	1.075192	1.77007	0.5635	1.074545	1.060972
TWAS21200715	1.060085	1.23093	1.082505	1.26144	1.17365	1.85171	0.70988	0.985921	1.11899	1.017248	1.1509	1.13426	1.017669	0.76995	1.35389	1.051741	1.033787
TWAS21200716	1.0040247	1.72257	1.018692	1.65205	1.13215	1.90398	0.60306	0.6318	0.88128	0.970384	0.909778	0.81468	1.060959	1.71577	0.59979	1.0012285	0.9989693
TWAS21200718	0.79892	1.094033	1.75152	1.0093255	0.5415	0.81532	0.60831	1.84653	1.81238	1.82035	0.85864	0.957645	1.80195	0.928347	1.21577	1.78472	1.77753
TWAS21200719	1.75304	0.98989	1.76815	1.97418	0.54029	1.37422	1.69194	1.81925	1.72217	1.7947	1.81489	0.93276	1.76093	1.96705	1.17647	1.75372	1.76465
TWAS21200721	0.951623	0.989854	1.97531	0.50907	1.067855	1.23574	0.983713	0.948641	0.941067	1.068771	0.82114	0.7809	1.11026	0.57711	0.41027	0.99978138	0.96651
TWAS21200722	1.7586	1.62164	1.7706	0.71797	0.57284	0.9965526	0.976166	1.82836	1.82921	1.77867	1.69938	0.61668	1.71047	0.59657	0.5596	1.74781	1.78756
TWAS21200723	1.57251	0.82004	1.55962	0.57924	0.58131	1.47665	1.70891	1.64344	1.51157	1.56548	0.74172	0.59542	1.51595	0.48347	0.46682	0.50077	0.44518
TWAS21200724	1.055927	1.21505	1.0092075	1.3347	1.13732	2.0276	1.17241	1.18392	1.029744	1.018773	1.12876	1.12623	1.05062	1.24082	1.33764	1.076815	1.036224
TWAS21200802	1.6437	0.956282	1.70359	1.86905	0.43713	0.76881	0.58412	1.70058	1.66631	1.65425	1.72875	0.84187	1.70719	1.97894	2.0734	1.6137	1.72866
TWAS21200803	0.922809	2.2376	0.89863	1.20927	0.58502	1.41563	0.66482	1.068052	1.030667	1.76649	1.05186	1.12413	1.78466	1.17882	1.38306	0.948701	0.86666
TWAS21200804	0.972844	1.083739	1.99948	1.07975	1.013363	0.88109	0.57952	1.86961	0.87997	1.087959	0.9932209	0.75052	1.09493	0.909234	1.27754	0.951362	1.021094
TWAS21200805	0.87695	0.59694	0.84645	1.6449	0.78221	1.044086	0.70319	0.60493	0.87851	1.78724	1.85598	0.59148	1.67813	0.52225	0.42877	1.743	1.76551
TWAS21200809	0.79687	1.60132	0.80765	0.25823	0.65843	0.976814	0.986466	0.89182	0.82048	1.79742	1.73843	0.58464	0.80242	0.62299	0.53912	1.81117	1.76483
TWAS21200812	1.097647	0.58424	1.11675	1.62123	1.21035	1.82738	1.69948	1.68811	1.061002	0.9946242	1.053462	0.6789	0.9907805	0.73725	0.59752	1.019907	1.05639
TWAS21200814	1.053127	1.23593	1.066292	0.62912	1.16745	1.22361	1.18778	1.027207	1.014521	1.038324	0.968201	0.7757	1.048158	0.84357	0.59574	1.036477	1.037721
TWAS21200815	1.11047	0.963049	1.3057	1.50643	1.23634	1.76551	1.1319	1.23593	1.051967	1.76649	1.15574	1.03746	1.80336	1.030982	2.1948	1.051003	1.0023764
TWAS21200819	1.075768	1.22391	1.060462	1.33587	1.19717	1.063953	1.20693	1.14314	1.09852	1.086074	1.1585	1.12356	1.058813	1.24009	1.32175	1.070868	1.076954
TWAS21200823	0.8776	1.020118	1.8745	1.18464	0.54342	1.96204	1.063778	0.932784	1.80903	0.976912	0.86168	0.82772	0.932036	1.035221	1.24163	1.81675	1.83681
TWAS21200824	0.929646	1.095524	1.94089	1.051355	0.9958492	1.89141	0.64965	0.86537	0.84451	1.0085968	0.956485	0.72841	1.058779	0.86174	1.23864	0.917354	1.0013926
TWAS21200901	1.053464	1.18035	1.072208	1.3428	1.13353	1.1236	1.14915	1.1426	1.059327	1.074056	1.12718	0.68541	1.072056	0.71109	1.31894	1.087991	1.06702
TWAS21200902	0.957767	1.41972	1.97586	0.54719	1.05717	1.18645	1.0064302	0.81563	0.89694	1.08082	0.857	0.65277	1.045685	0.72645	0.51545	0.941769	1.012069
TWAS21200903	1.0058181	0.983222	2.0024	1.96092	1.076884	0.62188	0.66421	1.81169	1.0037759	1.14244	1.0084643	1.37112	1.12312	0.84754	2.0848	0.983886	1.033132
TWAS21200904	1.070595	1.1987	1.094488	1.36533	1.19449	1.15455	1.16522	1.15251	1.10645	1.0515	1.12871	0.75346	1.010895	0.75468	1.35132	1.075136	1.068584
TWAS21200905	1.13937	2.2692	1.12178	1.50175	1.25955	0.969389	1.16504	1.30434	1.1749	0.978681	1.25457	0.70168	0.947479	0.68884	1.35089	1.18658	0.9965873
TWAS21200906	1.074399	1.23594	1.085328	1.64581	1.19725	1.20297	1.19281	1.11311	1.067883	1.042279	1.0044773	0.76287	1.079242	0.69522	0.62116	1.079309	1.065166
TWAS21200907	0.85778	1.60476	0.88811	1.48459	0.75267	1.70676	0.60482	1.62381	1.86058	1.82629	1.82931	0.943075	0.89315	0.55827	0.52367	1.75029	1.81392
TWAS21200908	0.868	2.1992	0.8328	1.31403	0.58597	1.69944	1.12284	1.079227	0.985661	1.76071	0.958406	0.72841	1.70628	0.83499	1.28331	0.922613	1.83511
TWAS21200911	1.072268	1.79643	1.079542	1.46003	1.19004	1.21343	1.18286	1.10212	1.041103	1.044505	0.9918994	0.80257	1.096724	0.66327	0.58639	1.090906	1.072917
TWAS21200912	1.033004	1.8146	1.06874	1.62571	1.13862	1.88269	0.76396	0.60596	0.9975144	0.980458	0.94597	0.65606	1.0031185	0.74463	0.54338	1.8835	1.043818
TWAS21200914	1.044252	1.71287	1.059319	1.6164	1.12991	1.98605	1.66644	0.60853	0.979156	1.0062528	0.968407	0.71533	1.075307	1.71224	0.59287	0.972269	1.041385
TWAS21200915	0.929055	1.10895	1.94594	1.09409	0.904815	1.87724	0.71055	0.88246	0.8628	1.032113	0.940484	0.83414	1.010739	1.16598	1.3393	0.909341	0.965071
TWAS21200916	1.029419	0.914856	1.027661	1.29439	1.13529	1.059394	1.11206	1.12278	0.987377	1.050138	1.1083	0.930195	1.047776	0.80773	1.29934	1.026227	1.026107
TWAS21200918	0.79676	0.49618	0.81023	0.62096	0.46243	1.70408	0.55178	0.62548	1.76885	1.77294	1.73361	0.65707	0.81482	0.50082	0.47775	1.73937	1.77508
TWAS21200919	1.044631	1.15262	1.044967	1.22898	1.11197	1.97882	0.72452	1.99059	1.022654	1.049433	1.14971	0.958176	1.038408	2.1291	1.33877	1.044911	1.037625
TWAS21200921	0.955257	2.1803	0.937466	1.27316	0.62676	1.67139	0.71845	1.0071491	1.0062465	0.77397	1.064614	0.65087	0.77973	0.64163	1.37407	0.970521	0.940664
TWAS21200922	1.075187	1.81529	1.073615	1.59942	1.20068	1.2404	1.22419	1.087519	1.05721	1.070208	0.999933124	0.67529	1.083302	0.78984	0.57654	1.098785	1.085518
TWAS21200923	0.987057	1.7741	0.975718	0.55826	1.081567	1.84092	0.64374	0.65342	0.960938	0.988188	0.915039	0.80174	0.989496	0.68248	0.536	1.89228	0.989358
TWAS21200924	0.7672	1.044525	0.76065	1.1526	0.51824	1.73049	1.021228	0.91371	0.81774	1.75083	0.83633	0.97088	1.73399	1.10162	1.1805	1.77681	1.77996
TWAS21201002	0.970489	1.70456	1.97589	0.62537	1.052232	1.33292	1.088194	0.979513	0.905593	1.12772	0.82767	0.75618	1.18325	0.70592	0.55676	1.0072524	1.034965
TWAS21201003	0.99954026	0.962015	1.0058173	1.28584	1.11665	1.053111	0.85637	1.090591	0.968924	0.9943803	1.071356	0.63533	1.01644	0.81504	1.27555	1.038782	0.99945542
TWAS21201004	1.14374	0.6396	1.15909	1.6801	1.27021	1.13249	1.24649	1.19601	1.16691	0.973569	1.069966	0.69183	1.020394	0.65919	0.51415	1.16933	1.069309
TWAS21201005	0.945924	1.19353	0.984839	1.20461	0.80359	1.10941	0.68514	1.9484	0.955793	0.913908	1.035847	0.77155	0.929641	0.72775	1.4375	0.919104	0.964679
TWAS21201006	1.065104	1.2153	1.098996	1.26333	1.1458	1.89226	0.68239	1.017243	1.042154	1.043286	1.16164	0.76165	1.012546	0.946306	1.37979	1.086064	1.067111
TWAS21201012	1.063819	1.81147	1.01242	1.59164	1.21751	1.19871	1.14121	1.12051	1.087265	1.11754	1.0075445	0.66853	1.16064	0.6759	1.54938	1.14531	1.069986
TWAS21201014	0.924635	1.71258	1.93508	0.56396	1.036477	0.87436	0.66956	0.68041	0.8671	1.048073	1.80919	0.78195	1.072692	0.72554	0.55843	1.80928	0.986892
TWAS21201016	1.089079	1.20777	1.093425	1.39635	1.1995	1.13176	1.25317	1.19449	1.10755	1.086566	1.13617	0.83414	1.05012	0.7532	1.37901	1.11173	1.10081
TWAS21201017	0.92357	1.93508	1.9994	1.15202	1.0077484	1.12904	1.033831	0.973193	0.85255	1.0074441	0.951692	0.65606	1.069325	0.87562	1.25505	0.931248	0.930048
TWAS21201018	0.9951822	1.17558	0.972697	1.24691	1.097122	1.94171	0.82031	1.12833	1.016361	0.967188	1.057723	0.743	0.99906148	1.1453	1.18008	1.077982	0.906066
TWAS21201023	1.094249	2.3158	1.070551	1.35754	1.20152	1.75361	1.81577	1.12034	1.10939	0.983522	1.2164	0.63306	0.974847	1.2953	1.43603	1.08407	1.08218
TWAS21201101	0.88595	0.49813	0.967257	1.71943	0.62642	1.33658	0.64032	0.61575	1.79739	1.71449	1.85051	0.60229	1.60114	0.49037	0.50153	1.73472	1.76545
TWAS21201102	0.944983	2.2221	0.90133	1.36464	0.60725	1.66542	1.16282	1.095792	0.976922	1.81563	1.028965	0.76917	0.82768	1.22394	1.32604	0.961845	1.82494
TWAS21201103	1.023335	1.23528	1.018278	1.23725	1.13914	1.83389	1.73091	1.037618	1.072659	1.017639	1.095829	0.66352	1.046909	1.22747	1.31069	1.03288	0.985888
TWAS21201104	1.70577	1.052564	2.0135	1.016063	0.50964	1.71031	0.9987718	1.85517	1.68718	1.76277	1.77057	1.9704	1.74174	1.096509	1.11618	1.69911	1.69821
TWAS21201105	1.49478	1.6769	0.4159	1.66805	0.52338	0.54092	1.67687	1.61561	0.51408	0.43028	1.5602	1.098902	0.45097	1.70031	1.61845	0.4377	0.85172
TWAS21201106	0.89943	1.14777	0.87051	1.29152	0.67862	1.9346	1.049883	1.07747	0.927025	0.913169	0.961111	1.05139	0.87122	0.919873	1.31718	0.90991	0.88463
TWAS21201107	1.050057	1.15404	1.042395	1.27959	1.16342	1.11583	1.20388	1.12781	1.068877	1.089694	1.111	0.83414	1.058078	0.69731	1.27545	1.088293	1.04555
TWAS21201108	1.023394	1.16929	1.0095357	1.21069	1.1141	0.88909	0.66026	0.906301	1.006082	1.049682	1.094331	0.87221	1.0076751	0.8652	1.29386	1.037924	1.045379
TWAS21201111	1.017541	1.78379	1.034285	0.965692	1.1408	1.20941	1.19916	1.037042	0.9906053	1.012513	0.89927	0.69969	1.022279	1.75701	0.56114	1.039175	1.024071
TWAS21201112	1.039623	1.74424	1.019724	0.57912	1.15331	1.94359	0.59552	0.6318	0.982179	1.041	0.945655	0.87631	1.020703	0.70641	0.56787	0.9928293	1.053593
TWAS21201113	1.73978	1.94161	2.4757	1.029848	0.54793	1.82695	1.93807	1.83752	1.73319	1.79313	1.77035	0.89027	1.81558	1.94478	1.15636	1.73174	1.75269
TWAS21201114	0.972403	1.67413	0.962491	0.78668	0.60678	1.20713	1.1355	1.035597	0.983485	0.932676	0.909123	0.77376	0.977534	0.715	0.5544	0.951804	0.937156
TWAS21201117	1.037044	0.944911	1.035653	0.78668	1.10793	1.20799	1.10932	1.013846	0.960151	0.9986133	0.945254	0.68447	1.01906	0.64338	0.60714	1.022109	1.041636
TWAS21201119	1.068157	1.77573	1.079188	0.62381	1.149	1.26318	1.1588	1.05618	1.01066	1.019695	0.982274	0.73434	1.087176	1.80781	0.2988	1.10406	1.045665
TWAS21201121	0.89812	1.16329	0.87802	1.14988	0.58148	1.14823	0.74041	1.92279	0.943687	1.83262	0.9903476	1.018916	0.87267	0.87644	1.34194	0.944815	0.88732
TWAS21201122	1.015621	1.23888	1.022768	1.24917	1.12907	1.84346	0.70988	1.044726	1.017011	1.012306	1.11516	1.14026	0.9991847	1.25955	1.39583	1.03449	1.029222
TWAS21201123	0.976374	1.08995	1.9677	1.068059	1.030574	0.947234	0.69857	0.87295	0.88605	1.099265	1.010815	0.78267	1.10391	0.80656	1.2642	0.980695	1.034716
TWAS21201124	0.980652	1.75994	1.0063693	0.56966	1.084681	1.89405	0.62294	1.5811	0.8982	1.031934	0.85511	0.67146	1.077318	0.64167	0.55454	1.83824	0.99945039
TWAS21201202	1.0603	1.00061677	1.071562	1.37009	1.15606	1.095493	0.968106	1.18463	1.052795	1.029443	1.1281	2.013	1.047398	0.85513	1.35831	1.08421	1.059037
TWAS21201203	0.993311	1.24078	1.019172	1.23532	1.10872	1.86662	0.63634	0.903415	1.01776	1.027809	1.088261	1.15178	0.98809	1.25162	1.36802	0.92339	0.9903229
TWAS21201207	1.082624	1.23235	1.082895	1.34974	1.15762	1.05967	0.93344	1.19773	1.081469	1.064466	1.15891	1.15963	1.056796	1.27085	1.35774	1.073313	1.070122
TWAS21201209	1.087687	1.83492	1.090648	1.65908	1.20814	1.22168	1.22801	1.097146	1.096199	1.030386	1.0014322	0.78624	1.11266	0.79741	0.60866	1.11023	1.055166
TWAS21201211	0.9961573	1.16093	0.9949262	1.26738	1.10439	1.96643	0.968106	1.15765	0.97144	1.0048718	1.087685	0.7875	0.9985102	0.968337	1.29987	1.015594	0.98688
TWAS21201213	1.1271	2.1377	1.13091	1.43636	1.25094	0.972716	1.17334	1.27405	1.12327	0.988881	1.24342	0.75764	1.006349	0.8222	1.42522	1.1316	1.11805
TWAS21201214	0.962603	0.5569	0.955878	1.17769	0.72765	0.976938	1.23997	1.1395	1.028243	0.83841	0.909937	0.67936	0.79439	0.61477	0.4128	0.95643	0.960576
TWAS21201218	1.58006	2.1552	1.57055	1.91646	0.33425	0.939411	1.82042	1.75189	1.59592	0.84462	1.69739	0.8784	0.48874	1.97837	1.87304	1.46903	1.12096
TWAS21201223	1.0017974	0.66755	0.987261	1.71014	0.68783	1.054696	1.15738	1.082044	1.015984	0.84084	0.977071	0.63497	1.7508	0.64749	0.52875	0.89895	0.926988
TWAS21201302	0.912994	1.59213	0.923138	1.60917	0.62668	1.79753	0.74419	1.61444	0.919248	0.89961	1.81726	0.61668	0.86943	0.57189	0.42392	1.79177	0.88579
TWAS21201303	1.10706	1.83543	1.08987	0.60822	1.22653	1.32858	1.24843	1.088675	1.084477	1.079222	1.0099442	0.62799	1.11909	0.71139	0.6062	1.12348	1.11578
TWAS21201304	0.73893	0.927414	2.4163	1.020693	0.46889	1.84991	1.90001	1.81757	1.73235	0.83723	0.72566	1.87122	0.86505	1.93197	1.11928	1.72541	1.71965
TWAS21201305	1.026476	0.62021	1.012121	1.65948	0.57422	1.081709	1.2422	1.11675	1.10266	0.86897	0.98223	0.74945	0.88469	0.6524	0.5727	1.032638	0.98068
TWAS21201306	0.81196	1.65291	0.81058	1.57251	0.72743	1.016152	1.098841	0.942942	0.86665	1.79628	1.74911	0.56135	1.7393	0.71999	0.61679	1.86185	1.79016
TWAS21201308	0.85331	1.58674	0.85778	1.65055	0.75267	1.77033	0.70319	1.62509	0.7636	1.81072	1.81285	0.62568	1.77785	0.5751	0.45351	1.76316	1.83607
TWAS21201309	0.75667	0.57024	2.4605	0.53057	0.53813	1.11423	0.951833	0.83213	1.74494	0.80217	1.70082	0.65249	0.84751	0.58166	0.4998	1.78355	1.78776
TWAS21201311	1.0027747	1.82173	0.985119	0.5682	1.11997	1.15061	1.15548	1.05997	0.9968846	0.959678	0.91183	0.72636	1.01849	0.6675	0.57045	1.014113	0.953007
TWAS21201313	1.19171	0.88782	1.16336	0.932033	1.3293	1.17863	1.32029	1.20453	1.18588	1.032239	1.11797	0.7997	1.024104	0.67012	0.60474	1.22032	1.1526
TWAS21201314	1.11816	2.2542	1.12316	1.33225	1.16499	1.78053	0.61811	1.053041	1.11158	0.963455	1.23505	1.17463	0.984148	0.950475	1.40901	1.079439	1.099942
TWAS21201315	0.9953927	2.2788	0.98271	1.28644	0.964964	1.04046	0.87821	2.0363	1.050518	0.92732	1.080186	1.13674	1.7648	0.978071	1.43683	1.0028096	1.93134
TWAS21201316	0.89548	0.56557	0.88518	0.26647	0.57093	1.087877	1.1653	1.0027954	0.948239	0.81122	1.85096	0.54894	0.89036	0.55976	0.56942	0.921963	0.88758
TWAS21201317	1.21634	0.72438	1.25543	1.66651	1.29448	1.16951	1.3531	1.16961	1.19919	1.090542	1.12992	0.71596	1.0060507	0.78288	0.30892	1.19695	1.21592
TWAS21201321	1.042282	0.89594	1.019339	1.61872	1.15818	1.2354	0.905101	1.092951	1.044654	1.017412	0.960922	0.65754	1.077533	0.66589	0.5951	1.05195	1.018304
TWAS21201323	1.56054	0.4616	1.77583	0.41796	0.55823	1.84597	1.80336	1.67657	1.59016	1.53839	1.54787	0.53376	1.69082	0.51483	0.44446	1.51706	1.61631
TWAS21201324	0.99948251	1.7614	0.984657	0.27506	1.1151	1.84766	0.63112	0.63877	0.935121	1.025788	0.88801	0.81773	0.9909433	0.72653	0.58593	0.901083	1.0057036
TWAS21201401	1.0039632	1.23014	0.9956438	1.19202	1.093309	0.78481	0.72452	1.020095	1.019392	1.064083	1.074734	0.73506	0.981742	1.24576	1.3218	1.017992	0.962271
TWAS21201402	0.941917	1.11454	1.95303	1.086379	1.0092521	1.9017	0.56726	0.926587	0.85803	1.1002	0.953279	0.8617	1.066355	1.16028	1.31148	0.957997	1.019043
TWAS21201403	1.033607	1.24484	1.015578	1.2284	1.13771	1.83887	0.7122	1.0305	1.025472	1.024594	1.11811	1.12653	0.917536	1.23706	1.36188	1.019925	1.034166
TWAS21201405	0.915677	2.4012	0.83031	1.19868	0.81502	1.085863	0.83496	1.077724	0.982739	1.77366	1.016883	1.2253	1.76553	1.47671	1.43703	0.966383	1.84035
TWAS21201406	0.941356	1.1419	1.96875	1.14864	1.045291	2.0466	1.19227	1.043644	0.910191	1.070774	0.98033	0.958176	1.040045	0.83142	1.26277	0.98179	0.989443
TWAS21201407	0.89825	1.20273	0.904129	1.17369	0.62351	1.089622	1.75069	1.98856	0.965246	0.909884	1.015533	1.029025	0.89809	0.81181	1.39287	0.91144	1.85652
TWAS21201409	1.08238	1.81699	1.069045	1.62043	1.22389	1.29999	1.20246	1.067915	1.071609	1.11312	0.976502	0.66528	1.11055	0.84408	0.59617	1.090261	1.10391
TWAS21201411	1.04572	1.20002	1.010048	1.28252	1.14292	1.058192	0.93344	1.14033	1.037842	1.043354	1.10515	0.67019	1.053728	1.20012	1.3269	1.051367	1.022175
TWAS21201412	1.077623	1.18158	1.083753	1.3287	1.16809	0.9933058	0.86704	1.21858	1.077211	1.14308	1.15432	1.014923	1.074007	0.900185	1.38198	1.10911	1.087634
TWAS21201413	1.13011	2.2774	1.12438	1.36041	1.24558	1.80882	0.74665	1.098038	1.14974	1.041422	1.25675	0.7111	1.018986	1.020754	1.4638	1.16314	1.15182
TWAS21201415	0.93132	0.985651	1.96242	1.12408	1.011824	1.14895	1.11324	0.98309	0.84342	1.020401	0.964119	0.958176	1.10199	0.931804	1.22975	0.954558	0.9996873
TWAS21201418	1.76159	1.075714	1.76707	2.0533	0.57507	0.52417	0.70367	1.85705	1.83248	1.77171	1.8467	0.9074	1.75314	0.86885	1.21852	1.76865	1.76665
TWAS21201419	0.900335	2.183	0.88452	1.16889	1.65054	0.991239	1.74585	0.9965593	0.959744	1.75361	1.000655	0.75955	1.71314	2.083	1.26061	0.908687	1.80362
TWAS21201421	1.71894	0.52855	1.71373	1.64907	0.56516	0.46757	0.74118	0.66171	1.76845	1.61301	1.78435	0.54338	1.6425	0.49943	0.3939	1.63225	1.65403
TWAS21201422	1.018375	1.73403	1.029245	0.61063	1.1001	1.95771	0.67452	0.53915	0.84228	1.017019	0.932736	1.07498	1.022702	0.71338	0.59507	0.951639	1.022584
TWAS21201503	0.970466	1.1403	0.991736	1.39684	0.58904	1.87817	1.16947	1.11831	1.022629	0.931067	1.042765	0.75749	0.9922569	0.938285	1.35249	0.9920686	0.951995
TWAS21201504	1.11134	1.22995	1.13112	1.40325	1.24301	1.12893	1.28171	1.18458	1.12802	1.069714	1.19104	1.17751	1.066202	0.77359	1.40575	1.11022	1.071418
