CTRL_A	itraconazole_A	methotrexate_A	tamoxifen_A	beauvericin_A	benomyl_A	bisantrene_A	camptothecin_A	cisplatin_A	colchicine_A	cycloheximide_A	fluconazole_A	imatinib_A	ketoconazole_A	miconazole_A	mitoxantrone_A	valinomycin_A
TWAS21051303	1.094966	0.88074	1.16106	1.45655	1.11553	1.065648	1.23938	1.22953	1.065501	1.043273	1.22725	0.90605	1.050637	0.975006	1.21957	1.13025	1.036716
TWAS21051304	1.081795	0.917477	1.080574	1.30123	1.11348	0.84329	0.76398	1.0826	1.12588	1.10906	1.16035	0.950263	1.066334	0.983953	1.28787	0.976727	1.092337
TWAS21051305	0.87582	0.70195	0.86417	1.18635	0.23079	0.65574	1.062148	1.093002	0.969713	0.97618	1.072913	0.80095	0.89016	0.81516	1.052011	0.86617	0.84317
TWAS21051306	1.08378	0.87615	1.14383	1.49472	1.083985	1.064941	1.33446	1.23658	1.11835	1.040581	1.22047	0.930177	1.019731	0.966143	1.2064	1.13315	1.024261
TWAS21051307	1.096723	0.87662	1.051514	1.55431	1.12772	1.042681	1.27114	1.25379	1.12481	1.12064	1.17566	1.0415	1.11424	0.946345	1.24905	1.098494	1.083705
TWAS21051308	1.12346	0.89298	1.14392	1.51046	1.16948	1.16605	1.2214	1.25093	1.10592	1.13094	1.20843	0.912929	1.13224	0.989484	1.28439	1.18204	1.09825
TWAS21051309	1.11449	0.64149	1.14121	0.55751	1.14842	1.31612	1.26688	1.20781	1.051463	1.055801	1.034583	0.71593	1.094443	0.728	0.8541	1.15642	1.087343
TWAS21051311	0.87681	0.46147	0.87701	0.32154	0.56252	1.01967	1.21551	1.010516	0.965785	0.985518	0.81056	0.50325	0.949821	0.51488	0.50923	0.962434	0.906376
TWAS21051312	1.12876	0.943859	1.086162	1.41381	1.1391	0.902848	0.82928	1.14247	1.11057	1.16499	1.21269	0.996826	1.16376	0.9916381	1.29561	1.044577	1.14467
TWAS21051314	1.14768	0.920706	1.16549	1.54284	1.19951	1.17921	1.41324	1.29054	1.19567	1.15305	1.25758	0.927871	1.14542	1.0019118	1.3176	1.21718	1.12213
TWAS21051315	1.12283	0.942501	1.079453	1.37733	1.12853	0.910568	0.82468	1.13566	1.11591	1.14747	1.18543	1.23593	1.13743	1.36159	1.28571	1.0196	1.14115
TWAS21051316	1.15772	0.63938	1.17651	0.48253	1.23393	0.909918	0.961339	0.968054	1.097589	1.10058	1.13031	0.72431	1.12671	0.73002	0.936312	1.19806	1.099257
TWAS21051317	1.1946	0.75665	1.18507	1.18479	1.23546	0.68875	0.83417	1.0080992	1.37267	1.23574	1.23047	0.87497	1.20232	0.86969	1.018162	1.11252	1.12588
TWAS21051318	0.934262	0.73643	0.8633	1.061653	0.54238	0.55326	0.73672	1.027632	0.98571	1.019259	0.91446	0.72611	0.958404	0.7949	1.18478	0.912734	0.87242
TWAS21051319	1.1037	0.65995	1.11809	0.60524	1.16001	1.29152	1.28194	1.18259	1.10321	1.03773	1.015246	0.75614	1.076084	0.74856	0.947699	1.15291	1.077009
TWAS21051322	1.11159	0.86807	1.14521	1.34834	1.13605	0.925319	0.86503	1.11732	1.10137	1.13966	1.15588	0.92121	1.11196	0.912863	1.27977	1.16477	1.12687
TWAS21051323	0.949198	0.46579	0.965533	0.629	0.45476	0.58709	0.69646	0.47637	0.72083	1.083951	0.84877	0.57216	0.938658	0.24946	0.59966	0.70213	1.056057
TWAS21051324	1.12119	0.919882	1.095314	1.38465	1.1506	0.87602	0.83496	1.15443	1.09561	1.13074	1.24997	0.940254	1.1182	1.023413	1.32764	1.085521	1.12728
TWAS21051401	0.88452	0.47788	0.87555	0.49127	0.54705	0.57138	0.70415	0.59121	0.83618	0.907459	0.72599	0.47707	0.87256	0.4881	0.55078	0.66003	0.89042
TWAS21051402	0.988068	0.67983	0.948237	1.33545	0.52053	0.80634	1.012576	1.085383	0.988731	1.020993	0.959315	0.7333	0.952157	0.77507	1.078012	0.914258	0.903375
TWAS21051403	1.11713	0.88927	1.12903	1.48965	1.14444	1.17532	1.34463	1.26338	1.19284	1.14676	1.20286	0.92706	1.14522	0.919419	1.22816	1.16325	1.094104
TWAS21051404	0.83527	0.75936	0.82582	1.11958	0.40503	0.5401	0.73388	0.83279	0.935305	0.77871	0.947242	0.72231	0.76452	0.71244	1.16271	0.75691	0.76939
TWAS21051405	1.038299	0.58475	1.044298	0.55602	1.070297	0.80707	0.75645	0.22544	0.946753	1.012816	0.956738	0.60259	1.017826	0.63821	0.68589	0.83301	1.038369
TWAS21051406	1.082637	0.88895	1.036791	1.48306	1.10409	1.061793	1.080373	1.24971	1.10797	1.10903	1.13982	0.950857	1.10085	0.900546	1.19518	1.074045	1.082521
TWAS21051407	1.10828	0.6092	1.10939	0.53283	1.14733	1.3104	1.18355	1.17812	1.040198	1.13973	0.984446	0.74501	1.14853	0.71207	1.12945	1.14299	1.13614
TWAS21051408	0.86321	0.46311	0.84375	0.52382	0.55753	0.69617	0.71573	0.56541	0.74137	0.961885	0.70806	0.5349	0.89514	0.56031	0.52833	0.55601	0.925085
TWAS21051409	0.920031	0.74795	0.84991	1.10951	0.61028	0.57697	0.73939	0.985307	0.952356	1.0057855	0.89626	0.76842	0.967921	0.75559	1.091158	0.928439	0.87754
TWAS21051412	1.1065	0.6306	1.11257	0.53616	1.17932	0.9928221	0.79369	0.70765	1.046363	1.12906	1.0087042	0.69629	1.11485	0.69183	0.76018	0.928594	1.15163
TWAS21051413	0.908082	0.48142	0.966197	0.50887	0.55531	0.967447	1.096264	1.048628	0.931737	0.54003	0.83051	0.51672	1.04925	0.55279	0.40819	0.960532	1.044718
TWAS21051416	1.0056643	0.72357	0.914446	1.38242	0.50972	0.926255	1.020137	1.062881	1.047621	0.9987513	0.9941215	0.88026	0.984506	0.82585	1.18129	0.944946	0.915349
TWAS21051417	1.089889	0.61886	1.10043	0.56325	1.13329	0.965981	0.73846	0.57099	0.980855	1.033923	0.991121	0.72208	1.05515	0.65306	0.70729	0.932359	1.072698
TWAS21051418	0.935288	0.88691	0.918202	1.18624	0.56323	0.37065	0.79216	1.022769	0.9921932	1.0028109	0.981799	1.33404	0.937288	1.14633	1.32795	0.93605	0.957433
TWAS21051421	1.078916	0.62743	1.096321	0.53811	1.12218	0.900833	0.77643	0.22467	1.0139	1.049985	0.989342	0.69126	1.048728	0.66324	0.70075	0.904361	1.079062
TWAS21051422	1.09179	0.629	1.10444	0.55371	1.16028	0.966878	0.76744	0.22248	1.022448	1.024317	1.015131	0.72208	1.057851	0.66661	0.77327	0.89192	1.078877
TWAS21051424	0.89967	0.49938	0.85857	0.56713	0.59961	1.1999	1.28197	1.01215	1.014134	0.89241	0.83195	0.57422	0.902056	0.52981	0.47838	0.940292	0.85698
TWAS21051503	1.097689	0.85794	1.11851	1.37103	1.15226	1.26039	1.32056	1.2366	1.10853	1.045895	1.17722	0.917273	1.061778	0.967271	1.22399	1.13814	1.067491
TWAS21051504	0.85782	0.4808	0.71366	0.53193	0.48681	1.07309	1.12267	1.089451	0.78127	0.87694	0.72937	0.54543	0.8378	0.58013	0.49014	0.929699	0.904417
TWAS21051505	1.12293	0.6162	1.15002	0.58399	1.18075	1.40251	1.3384	1.1902	1.12063	1.13508	1.025891	0.70499	1.14259	0.67697	1.069681	1.18717	1.15888
TWAS21051506	1.037725	0.81127	1.02219	1.359	1.064112	1.05377	1.014173	1.18638	1.033614	1.068534	1.11402	0.925922	1.053132	0.940778	1.24522	1.051033	1.032449
TWAS21051507	1.12185	0.8973	1.14214	1.47284	1.17391	1.16005	1.3137	1.25208	1.17124	1.14772	1.21281	0.943122	1.13303	0.960806	1.28534	1.18537	1.093126
TWAS21051511	0.929857	0.48757	0.915195	0.52548	0.59909	0.71303	0.7091	0.6234	0.84649	1.0057855	0.81321	0.54385	0.950482	0.57533	0.53628	0.67464	0.94743
TWAS21051512	1.12953	0.921312	1.08736	1.55384	1.16763	1.15253	1.14792	1.25492	1.15742	1.16125	1.18222	0.979395	1.14987	1.17254	1.28313	1.18714	1.12774
TWAS21051513	1.095083	0.62438	1.1015	0.53247	1.12551	0.9900141	0.70779	0.57233	0.9954882	1.042166	1.02749	0.71603	1.070191	0.69071	0.74875	0.916458	1.083014
TWAS21051514	1.082224	0.58564	1.08885	0.58232	1.10695	1.013666	0.73872	0.60879	0.987095	1.038845	0.987241	0.69056	1.082196	0.64196	0.69821	0.928074	1.060562
TWAS21051515	0.51912	0.58153	0.50761	0.44696	0.23637	0.56025	0.911617	0.8379	0.42703	0.42827	0.57696	0.4922	0.72938	0.52227	0.51305	0.71306	0.45232
TWAS21051516	1.12391	0.927204	1.097682	1.37375	1.14775	0.88843	0.83443	1.15588	1.080456	1.13906	1.19944	1.012504	1.11532	1.01115	1.31911	1.064863	1.1266
TWAS21051517	0.950136	0.85721	0.86087	1.49424	0.55185	0.981397	1.076314	1.19421	0.958444	1.0014068	1.046968	0.901011	0.96946	1.48398	1.29417	0.97807	0.901689
TWAS21051518	1.13699	0.911082	1.15148	1.43809	1.19573	1.19343	1.35099	1.23645	1.1125	1.15008	1.2243	0.950543	1.13025	0.99904643	1.26085	1.1819	1.081252
TWAS21051519	1.12855	0.63913	1.11857	0.53422	1.19383	1.37587	1.30569	1.21103	1.13876	1.1456	1.026082	0.74188	1.14854	0.73132	1.047197	1.19847	1.15221
TWAS21051521	0.917897	0.47452	0.939966	0.53098	0.5582	0.68479	0.69836	0.59245	0.82977	0.969708	0.81455	0.51563	0.942956	0.55703	0.55232	0.65932	0.979685
TWAS21051522	0.930034	0.50899	0.928447	0.53914	0.56753	0.74382	0.59675	0.57945	0.89495	0.938809	0.87598	0.59369	0.9987824	0.5537	0.59669	0.911033	0.939788
TWAS21051603	0.81987	0.50021	0.85817	0.46061	0.55624	1.19692	1.18172	1.076826	0.8534	0.933432	0.7128	0.52606	0.5276	0.4963	0.54528	0.81832	0.86701
TWAS21051605	0.86965	0.6762	0.92339	1.10406	0.55067	0.56628	1.015223	1.17407	0.87982	0.52671	0.92026	0.66754	0.975792	0.75519	1.24762	0.48637	0.49738
TWAS21051609	1.095271	0.56705	1.11368	0.54333	1.12331	1.0026213	0.70574	0.64594	0.9914063	1.14998	0.973974	0.58997	1.14541	0.6249	0.922903	0.955842	1.13642
TWAS21051611	0.77759	0.62285	0.8904	0.9966781	0.48153	0.70908	0.918884	0.984076	0.52634	0.51993	0.89158	0.28572	0.68485	0.70352	1.094602	0.80471	0.69505
TWAS21051612	0.52986	0.52538	0.52955	0.49475	0.46697	0.53529	0.69041	0.5024	0.41778	0.50213	0.53398	0.52944	0.53703	0.87665	0.68328	0.55852	0.48655
TWAS21051613	1.093226	0.62407	1.082088	0.53626	1.17006	0.922563	0.72853	0.70226	1.037981	1.12684	1.0064214	0.7115	1.11515	0.68451	0.73678	0.87264	1.14347
TWAS21051614	1.14829	0.66853	1.16806	0.52259	1.2117	1.39428	1.30583	1.22666	1.084558	1.15725	1.079776	0.74433	1.1693	0.72958	0.84378	1.21597	1.17316
TWAS21051616	1.05013	0.85696	1.036949	1.27355	1.031776	0.85154	0.80743	1.05522	1.045613	1.082416	1.10832	0.962861	1.082658	0.905191	1.23771	0.949565	1.03486
TWAS21051617	1.13163	0.66655	1.12809	0.51985	1.19629	1.36602	1.23587	1.188	1.13683	1.14651	1.033544	0.77656	1.14464	0.74062	0.940836	1.19811	1.15967
TWAS21051618	0.939169	0.72721	0.89825	1.068162	0.47763	0.56466	0.73528	1.08175	0.97365	1.0093876	0.911728	0.97345	0.943332	0.84314	1.19045	0.935031	0.989431
TWAS21051619	1.099153	0.61847	1.13067	0.57519	1.15929	0.964476	0.78787	0.6199	0.921256	1.046946	1.036239	0.78068	1.067592	0.65688	0.913549	1.059062	1.087948
TWAS21051621	1.10523	0.913668	1.07905	1.39755	1.14968	0.8646	0.88171	1.17458	1.11783	1.12482	1.18956	0.983618	1.088494	1.029739	1.33781	1.064726	1.11898
TWAS21051622	0.977974	0.49692	0.89389	0.55478	0.24511	0.7357	0.7119	0.58143	0.942472	0.984998	0.908679	0.55159	1.014098	0.54851	0.50803	0.65018	0.931041
TWAS21060103	1.13217	0.918489	1.14438	1.38425	1.16718	1.016835	0.83824	1.094062	1.15263	1.13029	1.23469	0.961771	1.11428	0.990649	1.30067	1.17486	1.12233
TWAS21060104	1.14473	0.64946	1.16767	0.56092	1.2098	1.37747	1.33974	1.20599	1.087113	1.15792	1.076841	0.73203	1.16773	0.72797	0.960352	1.20718	1.17435
TWAS21060105	0.72083	0.58634	0.76346	1.17079	0.45619	0.57462	0.8122	0.54893	0.70611	0.51796	0.83835	0.55429	0.47925	0.7901	1.044823	0.58835	0.62433
TWAS21060106	1.1107	0.61161	1.12526	0.53301	1.17409	0.9967059	0.81044	0.68367	0.968295	1.13552	1.025093	0.60827	1.13328	0.64007	0.9917645	1.066732	1.15925
TWAS21060108	0.957761	0.77546	0.914721	1.30433	0.54129	0.86478	1.022552	1.12912	1.039714	0.970798	1.069122	0.900388	0.8907	0.89635	1.10537	0.93569	0.9956989
TWAS21060109	1.11613	0.88871	1.13359	1.38555	1.15846	0.968901	0.786	1.12063	1.15958	1.13955	1.21279	0.923763	1.11399	0.960091	1.31515	1.15541	1.12264
TWAS21060111	1.13585	0.902791	1.14735	1.37618	1.16682	0.93273	0.83645	1.13658	1.085077	1.14806	1.20081	1.13116	1.13237	0.976997	1.32484	1.18747	1.13118
TWAS21060112	1.14664	0.910976	1.16697	1.51137	1.20084	1.20423	1.25847	1.27682	1.12317	1.15082	1.20477	0.923606	1.14518	0.989179	1.30671	1.19721	1.11546
TWAS21060113	1.12063	0.89059	1.1352	1.33834	1.15373	0.915667	0.81382	1.076082	1.080155	1.12503	1.22413	0.903206	1.11987	0.974401	1.29193	1.16012	1.11002
TWAS21060114	0.983734	0.52688	1.013244	0.60048	0.41649	1.14071	1.11064	1.11093	0.925631	1.10132	0.909961	0.59197	0.9903461	0.55172	0.81065	1.058973	1.053605
TWAS21060116	1.10909	0.62446	1.10621	0.52559	1.16075	0.961824	0.75048	0.62316	1.042008	1.13665	1.015521	0.70255	1.12282	0.68484	0.71031	0.85562	1.15198
TWAS21060118	0.5195	0.70343	0.50174	0.4656	0.53083	0.50806	0.73511	0.62032	0.51879	0.48382	0.71566	0.51272	0.53332	0.69652	0.59194	0.60142	0.45062
TWAS21060119	1.12449	0.63673	1.14461	0.56255	1.20875	1.13763	0.75301	0.65164	1.038321	1.14934	1.052996	0.60302	1.1331	0.67353	0.929826	1.072388	1.17809
TWAS21060121	0.952798	0.4724	0.940074	0.53721	0.64262	1.061781	1.056547	1.096682	0.913527	0.96085	0.77922	0.56576	0.973911	0.54647	0.58642	0.929291	0.96626
TWAS21060122	1.13316	0.929136	1.096862	1.55838	1.17124	1.11382	1.20267	1.27216	1.14562	1.14937	1.19278	0.957219	1.14099	0.988098	1.30268	1.17374	1.14241
TWAS21060203	0.907109	0.79893	0.8802	1.16342	0.48934	0.55596	0.70519	1.035525	0.982101	1.090951	0.971894	0.95617	0.937241	0.947269	1.27814	1.015384	0.9980303
TWAS21060204	0.5303	0.55484	0.53582	0.55224	0.55694	0.50325	0.82233	0.745	0.50572	0.46065	0.7288	0.51836	0.20532	0.55445	0.52098	0.56556	0.43926
TWAS21060205	1.10448	0.61616	1.085287	0.51016	1.13984	0.931274	0.81277	0.69326	1.005916	1.146	0.991242	0.68986	1.15247	0.68938	0.59955	0.85386	1.15879
TWAS21060206	1.11902	0.952546	1.099265	1.48688	1.17206	1.069459	1.26012	1.26983	1.17577	1.13564	1.19124	0.9927545	1.10503	1.0058487	1.31701	1.18461	1.1263
TWAS21060207	1.1242	0.917672	1.10047	1.50878	1.16378	1.16037	1.2229	1.26099	1.12587	1.13371	1.19699	1.21639	1.12425	1.011263	1.30878	1.16704	1.10826
TWAS21060208	0.9684	0.49297	1.097606	0.47128	0.51806	0.74655	0.70596	0.47857	0.87962	1.097395	0.86217	0.51898	0.977819	0.5833	0.63758	0.75643	1.023839
TWAS21060209	1.11187	0.58286	1.13944	0.53901	1.17189	0.988577	0.74812	0.66181	0.9503	1.13931	1.05373	0.61118	1.13725	0.63654	0.88184	1.059453	1.15111
TWAS21060211	1.13131	0.64373	1.14536	0.55669	1.20968	1.41425	1.37423	1.21095	1.16141	1.16348	1.058088	0.70761	1.16937	0.70131	1.12197	1.22666	1.17758
TWAS21060212	1.18896	0.81449	1.21248	1.085415	1.2482	0.6796	0.88017	0.9959255	1.29955	1.20022	1.26248	0.89155	1.18831	0.922167	1.179	1.16763	1.12407
TWAS21060213	1.12426	0.62295	1.13831	0.52073	1.17891	1.059327	0.74832	0.67839	0.9949119	1.14326	1.050299	0.68193	1.13258	0.65499	0.923458	1.060106	1.16339
TWAS21060215	0.19776	0.52548	0.53357	0.56557	0.54428	0.55852	0.78065	0.73427	0.46308	0.42181	0.52921	0.46361	0.52003	0.49597	0.48722	0.50042	0.42605
TWAS21060217	0.50363	0.53651	0.5165	0.5623	0.51461	0.50428	0.64755	0.77865	0.47482	0.46904	0.58546	0.48669	0.20463	0.58457	0.51812	0.56257	0.44726
TWAS21060218	0.975396	0.49969	0.919521	0.44849	0.5566	1.14249	1.26069	1.13061	1.029719	1.042504	0.88801	0.57288	1.016555	0.5916	0.57018	0.977791	1.00050248
TWAS21060221	0.936085	0.47869	0.966197	0.59316	0.22775	0.57908	0.72433	0.59994	0.87699	1.019178	0.86919	0.5134	0.9940747	0.41925	0.53215	0.81481	1.014136
TWAS21060301	1.11975	0.921142	1.099308	1.39699	1.16709	0.903271	0.79865	1.14273	1.16353	1.12978	1.2347	1.055535	1.083267	1.016913	1.33957	1.076651	1.13126
TWAS21060302	0.932639	0.51451	0.953251	0.62945	0.5312	1.21211	1.13152	1.10887	0.9906516	1.010762	0.935365	0.60071	1.021679	0.56369	0.909609	1.056137	1.0011299
TWAS21060303	1.14131	0.65164	1.15395	0.59048	1.20039	1.36785	1.371	1.21229	1.070075	1.14824	1.050017	0.74473	1.1611	0.70318	1.060614	1.19445	1.16862
TWAS21060304	1.13155	0.917485	1.10841	1.52701	1.17117	1.13834	1.16386	1.26504	1.11992	1.13594	1.23306	1.071252	1.13182	1.027623	1.33206	1.18963	1.12834
TWAS21060306	0.972724	0.81631	0.929577	1.23099	0.68596	0.907041	1.066849	1.10542	1.032355	1.0057855	0.95196	0.81382	1.021789	0.81648	1.10251	1.01512	0.89666
TWAS21060309	0.96782	0.51534	0.907071	0.50608	0.67445	1.25586	1.27117	1.11229	1.021392	0.9966583	0.930085	0.44246	0.9940931	0.55536	0.58091	1.033451	0.915643
TWAS21060312	1.10386	0.60446	1.10215	0.55935	1.17301	1.016489	0.7774	0.63838	1.035561	1.13024	1.018659	0.69924	1.12255	0.6608	0.69817	0.88291	1.15477
TWAS21060313	1.13489	0.923428	1.11167	1.52467	1.18097	1.093963	1.23354	1.28014	1.12232	1.13137	1.21319	0.943823	1.11661	1.044289	1.3199	1.17789	1.12303
TWAS21060314	1.13527	0.912138	1.12321	1.52097	1.19006	1.11194	1.22154	1.27013	1.13359	1.13791	1.20982	0.973794	1.13708	0.9934014	1.31383	1.19576	1.11314
TWAS21060316	1.12391	0.930162	1.083114	1.51709	1.16452	1.085959	1.30637	1.27152	1.22432	1.15268	1.19984	1.10344	1.15806	0.972292	1.25956	1.17403	1.12777
TWAS21060317	1.13696	0.911159	1.15435	1.39059	1.18261	0.967462	0.84415	1.13452	1.092087	1.14265	1.20216	0.972786	1.12399	0.988585	1.32328	1.1843	1.13104
TWAS21060318	0.988803	0.74656	0.94096	1.41146	0.54514	0.84786	1.062974	1.13721	1.023672	1.065323	0.98018	0.85623	1.043665	0.83091	1.17458	0.988705	0.908565
TWAS21060321	1.099902	1.62666	1.080646	1.40094	1.13229	0.83709	0.914358	1.18442	1.141	1.12124	1.17915	0.987339	1.078627	1.56798	1.34528	1.085317	1.12195
TWAS21060322	0.937984	0.6992	0.87351	1.35368	0.56295	0.8509	0.982294	1.0341	0.9956025	0.954316	0.906337	0.72504	0.944475	0.74922	1.099959	0.932903	0.84118
TWAS21060323	0.969545	0.48088	0.957694	0.55983	0.5696	0.46459	0.72645	0.60027	0.82309	1.024854	0.8478	0.49973	0.9984452	0.53763	0.60887	0.73094	1.0016304
TWAS21060324	0.85833	0.47364	0.87755	0.4949	0.56423	1.14623	1.055296	1.025157	0.84911	0.967465	0.63407	0.56523	0.966867	0.24062	0.56808	0.913669	0.917153
TWAS21060402	0.84148	0.26887	0.950616	0.47703	0.5312	1.16392	1.16314	1.063097	0.8412	0.948469	0.80038	0.51811	0.947121	0.54443	0.50492	0.80501	0.906578
TWAS21060404	0.968076	0.49763	0.956964	0.56569	0.59449	0.23208	0.58013	0.55386	0.84916	1.012555	0.84633	0.10686	0.911473	0.22518	0.57732	0.21838	0.980724
TWAS21060406	0.949254	0.51061	0.933671	0.47943	0.62883	1.14875	1.20101	1.1664	1.0071802	0.961456	0.939174	0.56997	0.9951423	0.53838	0.60116	0.985524	0.92903
TWAS21060407	1.1263	0.907516	1.1008	1.44763	1.16419	1.089533	1.2416	1.25985	1.21397	1.14546	1.16858	0.98144	1.12818	0.933682	1.26136	1.17244	1.10313
TWAS21060408	0.937984	0.75653	0.945431	1.43641	0.47352	0.88063	1.036752	1.054923	1.0050368	0.9955688	0.958289	0.85395	0.974943	0.83304	1.23451	0.987503	0.91225
TWAS21060409	0.974	0.914094	0.923573	1.32255	0.58144	0.974105	1.019376	1.068726	1.058109	1.067808	0.927012	0.82474	1.0138	0.86934	1.049539	1.012589	0.972833
TWAS21060411	0.52351	0.54805	0.52175	0.55181	0.36603	0.4881	0.71072	0.53589	0.48327	0.47739	0.53251	0.50591	0.45811	0.975668	0.60576	0.57767	0.48219
TWAS21060412	0.8808	0.71293	0.907778	1.077411	0.55431	0.75843	1.11919	1.051353	0.9859	0.946172	0.8995	0.63534	0.88798	0.925726	1.05618	0.84752	0.76394
TWAS21060414	1.11428	0.909634	1.08286	1.533	1.1599	1.054268	1.23972	1.26507	1.085567	1.12051	1.19552	1.034937	1.10511	1.0086617	1.31957	1.16786	1.11378
TWAS21060417	1.11934	0.910073	1.14449	1.36014	1.15994	0.921683	0.82671	1.10563	1.090772	1.12647	1.23137	0.938155	1.12031	0.994585	1.31804	1.16835	1.11772
TWAS21060418	0.89898	0.75132	0.957991	1.22184	0.53053	0.56127	0.77608	0.957872	0.99933298	1.0078636	1.082165	0.97978	0.50976	0.83206	1.077838	0.953189	0.86653
TWAS21060419	0.51424	0.53748	0.51138	0.55672	0.49608	0.54145	0.66016	0.74408	0.50982	0.40427	0.58515	0.45492	0.49841	0.59563	0.54672	0.51507	0.46905
TWAS21060421	0.917752	0.81583	0.86646	1.46452	0.55388	0.959477	1.081592	1.13377	0.954517	0.983887	1.015758	0.86621	0.936689	0.89106	1.27358	0.950431	0.88733
TWAS21060422	1.1215	0.930116	1.098167	1.38531	1.138	0.84097	0.82334	1.14293	1.089026	1.14796	1.24067	1.24282	1.12045	1.013268	1.31248	1.082352	1.12667
TWAS21060423	0.920031	0.4958	0.959527	0.52604	0.55301	1.19998	1.25701	1.073249	1.018926	1.019259	0.939112	0.51001	1.013696	0.57555	0.62272	1.034579	0.954583
TWAS21060424	0.963641	0.75239	0.940088	1.10752	0.22866	0.57914	0.74265	1.060355	1.030697	1.020804	0.944368	1.03052	1.016809	0.8751	1.21401	0.961386	0.942372
TWAS21060501	1.11695	0.63767	1.13827	0.53862	1.18065	1.086102	0.70912	0.62496	1.057902	1.1326	1.043397	0.58143	1.13292	0.6465	0.938857	1.069828	1.15683
TWAS21060502	1.12952	0.942822	1.10587	1.47148	1.17064	1.10793	1.33701	1.25651	1.17736	1.14941	1.21974	1.076992	1.13197	1.013679	1.31531	1.18021	1.11817
TWAS21060503	1.14327	0.64238	1.15267	0.56419	1.21265	1.41693	1.41214	1.2096	1.14146	1.1744	1.055101	0.72314	1.18017	0.72418	1.054458	1.23365	1.198
TWAS21060504	0.928594	0.75456	0.88283	1.2028	0.41471	0.55302	0.609	0.964908	0.81265	0.945447	1.0022782	0.88372	0.82012	0.87657	1.26629	0.76475	0.84539
TWAS21060505	1.088558	0.913848	1.094919	1.38111	1.12482	0.81518	0.81695	1.15573	1.11052	1.036701	1.19384	0.959363	1.018695	1.06657	1.27086	1.073721	1.069026
TWAS21060506	0.919481	0.4709	0.88721	0.54481	0.59146	1.11194	1.045131	1.072903	0.82386	0.958242	0.78915	0.53233	0.9934243	0.5495	0.52492	0.937306	0.942372
TWAS21060507	0.84935	0.78064	0.79468	1.14865	0.51325	0.53273	0.71616	0.966275	0.9988835	0.934776	0.968211	0.83318	0.84562	0.87037	1.081584	0.77288	0.82754
TWAS21060508	1.11073	0.56372	1.13155	0.52911	1.18407	0.983331	0.75463	0.60998	0.965574	1.13321	1.026042	0.61026	1.13141	0.6268	0.88673	1.035766	1.15231
TWAS21060509	1.14363	0.64626	1.15202	0.59034	1.20605	1.41736	1.37477	1.20958	1.14158	1.16172	1.06329	0.73715	1.16828	0.71973	1.022847	1.21696	1.17651
TWAS21060511	1.10899	0.62832	1.13604	0.48124	1.15644	1.019431	0.77325	0.56167	0.950938	1.052764	1.01708	0.60642	1.073117	0.64113	0.85779	1.065694	1.08529
TWAS21060512	1.11689	0.933472	1.093912	1.55661	1.16406	1.086585	1.30252	1.28373	1.14549	1.13415	1.2395	0.936056	1.12058	1.55927	1.3316	1.17952	1.12154
TWAS21060514	1.13469	0.910057	1.15705	1.53636	1.19193	1.11687	1.29415	1.27428	1.14188	1.14375	1.19804	0.905982	1.13691	0.965206	1.30717	1.20602	1.11513
TWAS21060515	1.10517	0.6288	1.1008	0.48736	1.17133	1.0036485	0.77475	0.7019	1.046902	1.13273	1.019491	0.70143	1.11631	0.66768	0.73618	0.8629	1.14842
TWAS21060516	1.11621	0.66735	1.10371	0.56136	1.18467	1.30624	1.21155	1.21495	1.081573	1.13699	1.042566	0.76267	1.13943	0.74182	0.955243	1.17282	1.14729
TWAS21060517	1.12112	0.906601	1.1376	1.40156	1.14535	0.927942	0.947487	1.14056	1.10052	1.12669	1.24776	0.956666	1.11001	1.013066	1.31688	1.16038	1.11685
TWAS21060518	0.80083	0.59585	0.76115	0.53491	0.62501	1.054121	0.85143	0.75725	0.77131	0.46276	0.52613	0.58425	0.87658	0.5512	0.47138	0.50624	0.74198
TWAS21060519	0.72832	0.4688	0.80971	0.48404	0.44299	0.55228	0.75061	0.2288	0.70345	0.82391	0.65216	0.42788	0.72296	0.25732	0.60694	0.62057	0.88353
TWAS21060521	1.10015	0.62391	1.086731	0.53907	1.16362	0.89166	0.73632	0.67036	0.9937517	1.12639	0.989784	0.7052	1.11704	0.68417	0.71544	0.87588	1.14589
TWAS21060522	1.12153	0.920833	1.10161	1.5591	1.16021	1.092008	1.23442	1.2716	1.1366	1.13849	1.20086	1.015925	1.12072	1.0015822	1.32423	1.17645	1.12494
TWAS21060523	0.982223	0.5667	1.0019285	0.65151	0.54276	0.84549	0.77329	0.60794	1.0095809	1.026832	1.015045	0.55354	1.03913	0.56317	0.49168	0.918798	1.0063301
TWAS21060601	1.11436	0.900968	1.09717	1.50234	1.16325	1.075763	1.37526	1.26081	1.11408	1.043877	1.20893	0.947378	1.068039	1.028525	1.23791	1.15377	1.061618
TWAS21060602	0.87855	0.82758	0.87525	1.41334	0.56865	0.922401	1.027914	1.10658	0.9913387	0.955473	1.0027872	0.920037	0.954289	0.87751	1.27269	0.989774	0.927996
TWAS21060606	1.14123	0.64598	1.15617	0.62082	1.21614	1.41898	1.39953	1.2198	1.14544	1.15973	1.077872	0.71759	1.16367	0.71665	1.022817	1.22907	1.18242
