CTRL_alpha	itraconazole_alpha	methotrexate_alpha	tamoxifen_alpha	beauvericin_alpha	benomyl_alpha	bisantrene_alpha	camptothecin_alpha	cisplatin_alpha	colchicine_alpha	cycloheximide_alpha	fluconazole_alpha	imatinib_alpha	ketoconazole_alpha	miconazole_alpha	mitoxantrone_alpha	valinomycin_alpha
TWAS21231411	1.074954	0.86674	1.067155	0.63999	1.20942	1.23094	1.076249	1.12498	1.10577	1.078069	1.013288	0.76593	1.087728	0.80184	0.61386	1.074017	1.10042
TWAS21231413	1.058714	0.9976009	1.080487	0.66938	1.18883	1.0020696	0.66976	0.68756	0.976276	1.050794	1.0091974	0.72796	1.053543	0.68434	0.73793	1.01244	1.060646
TWAS21231414	0.87609	0.79134	1.032862	0.57639	0.54072	1.097645	1.0081481	0.917332	0.86834	0.983554	0.82944	0.54439	0.986771	0.5406	0.42154	0.931088	0.94301
TWAS21231415	1.066842	1.04054	1.066116	1.36722	1.16721	1.11383	1.11341	1.17553	1.05115	1.078019	1.14039	0.88327	1.056995	1.0542	1.33831	1.074874	1.079805
TWAS21231417	1.032944	0.80189	1.21263	0.47696	1.089421	1.0036784	0.59966	0.54475	0.967443	1.044209	0.941814	0.70908	1.0033318	0.63828	0.2719	0.963788	1.058062
TWAS21231418	1.014127	0.943718	1.17135	0.47924	1.022942	1.10776	0.87639	0.989985	0.89352	1.052051	0.88906	0.70761	1.018594	0.66744	0.53289	1.041339	1.067599
TWAS21231419	1.081711	0.68684	1.14018	0.68152	1.21206	1.25087	1.091727	1.10083	1.0092271	1.13858	1.03208	0.77457	1.10307	0.81228	0.67436	1.072486	1.10953
TWAS21231421	1.033007	0.81079	1.20896	0.52259	1.084275	0.924312	0.5713	0.56185	0.953789	1.054448	0.915429	0.69393	0.9964241	0.65212	0.52732	0.965441	1.054816
TWAS21231422	1.046431	0.849	1.071777	0.6201	0.64872	1.26915	1.33641	1.13379	1.052268	1.069594	0.962185	0.67681	1.069158	0.64356	0.53061	1.067597	1.055325
TWAS21231423	1.072467	1.038731	1.10385	1.22621	1.16315	0.94568	0.67558	1.034788	1.043507	1.080953	1.14441	0.85932	1.058851	1.032365	1.34273	1.066748	1.071359
TWAS21231504	0.978278	1.023975	0.977245	1.37126	0.61967	0.9960859	1.069964	1.11876	0.9972961	1.065212	1.062068	0.85586	1.0269	0.9970132	1.35719	1.023028	0.970145
TWAS21231505	1.076541	1.0051246	1.077666	1.2346	1.1442	0.960237	0.71176	0.99901188	1.10089	1.13226	1.16153	0.86824	1.064733	1.053483	1.33663	1.033614	1.094339
TWAS21231506	1.035255	1.077594	1.056382	0.64369	0.64765	1.26559	1.28099	1.096996	1.042731	1.07914	0.957754	0.65969	1.059584	0.62186	0.5473	1.066626	1.048952
TWAS21231507	1.082614	0.87198	1.1085	0.6953	1.20095	1.23867	1.1143	1.11367	1.014348	1.080479	1.01525	0.73705	1.089109	0.70215	0.6269	1.083528	1.10542
TWAS21231508	1.073104	0.987317	1.084264	1.38039	1.18473	1.14496	1.10237	1.16778	1.1056	1.090216	1.14352	0.86681	1.051649	1.0036722	1.31691	1.083874	1.057805
TWAS21231509	1.075571	1.027925	1.10352	1.37829	1.19122	1.091971	1.10002	1.17523	1.041731	1.073883	1.14107	0.8747	1.053336	1.046238	1.34026	1.084866	1.060147
TWAS21231511	1.050208	0.940884	1.074079	0.62466	1.17246	0.99987795	0.62343	0.62371	0.95171	1.046776	1.0031612	0.71154	1.057698	0.63716	0.60297	0.996786	1.06852
TWAS21231513	0.9934105	1.031147	1.033383	0.64981	0.68188	1.19162	1.20452	1.095258	0.974022	1.046995	0.921131	0.57166	1.065929	0.62875	0.41468	1.029581	1.01917
TWAS21231514	1.051349	1.051312	1.034998	1.22214	1.11733	0.88088	0.66684	1.059725	1.035242	1.096889	1.1295	0.89515	1.049508	1.062379	1.35848	1.050219	1.078286
TWAS21231515	1.080412	0.86116	1.082379	0.59685	1.19849	1.24737	1.10752	1.11693	1.085706	1.08563	1.023546	0.76905	1.088729	0.80857	0.6347	1.090651	1.096828
TWAS21231516	1.069772	0.9947003	1.10213	1.38863	1.18298	1.10361	1.077835	1.17501	1.04441	1.069237	1.13378	0.86256	1.060546	1.015277	1.32339	1.078383	1.044653
TWAS21231517	1.04942	1.028014	1.041856	1.40089	1.13492	1.038405	1.089951	1.16698	1.046936	1.088287	1.12444	0.88056	1.051784	1.050573	1.34406	1.072038	1.069112
TWAS21231518	0.9967467	0.970092	1.21373	1.41201	0.57282	1.056011	1.014706	1.13714	0.957507	1.027817	1.049583	0.82463	1.011962	0.930629	1.31498	1.033736	0.936125
TWAS21231519	0.960526	0.911291	0.930344	0.59208	0.59775	1.12761	1.079392	1.079873	0.912796	1.033666	0.85358	0.66213	1.016994	0.5718	0.53167	0.9920464	0.95422
TWAS21231521	1.052286	1.022588	1.08012	1.22967	1.16158	0.89855	0.701	1.025796	1.092914	1.050765	1.12907	0.85601	1.041169	1.078013	1.31832	1.054177	1.050541
TWAS21231522	1.073111	1.084901	1.11071	1.32849	1.18474	1.02033	1.032477	1.15484	1.047652	1.1308	1.13964	0.87954	1.088893	1.054018	1.3062	1.039571	1.04601
TWAS21231603	1.060213	1.007555	1.2299	1.39804	1.11093	1.077027	1.034779	1.24644	1.078457	1.092096	1.1309	0.86659	1.023753	1.017936	1.30138	1.08	1.071857
TWAS21231605	0.947461	0.950346	0.98326	0.65073	0.62447	1.17126	1.33236	1.067196	0.940129	1.023835	0.88409	0.59093	1.031217	0.60352	0.52729	0.973727	0.969754
TWAS21231607	1.081231	1.0885	1.13296	1.35104	1.21099	1.12804	1.15591	1.16673	1.11955	1.10818	1.13895	0.88813	1.086761	1.054887	1.32621	1.045552	1.028793
TWAS21231608	1.072509	1.019126	1.094563	1.37239	1.19639	1.13117	1.11585	1.19305	1.12254	1.065627	1.14127	0.87974	1.040311	1.044121	1.32057	1.087101	1.041799
TWAS21231609	0.958994	0.94186	0.967269	0.63122	0.62401	1.18231	1.11428	1.068271	0.964819	1.019603	0.88811	0.58102	1.044716	0.64525	0.48064	1.0011786	1.00045148
TWAS21231611	1.048996	0.930035	1.057202	0.61988	1.17552	0.934326	0.63246	0.65283	1.0059005	1.076443	0.9956374	0.74675	1.052527	0.69539	0.77324	0.966101	1.077025
TWAS21231612	1.077171	1.063968	1.087431	1.24075	1.18496	0.966043	0.72794	1.039663	1.1058	1.072789	1.15286	0.87944	1.069528	1.051276	1.34429	1.077114	1.062488
TWAS21231613	1.056073	1.056597	1.06055	1.37633	1.18051	1.068816	1.18129	1.19967	1.11495	1.05486	1.13593	0.88985	1.035628	1.069695	1.34663	1.072949	1.060671
TWAS21231614	1.037922	0.933595	1.22729	1.29115	1.088125	1.07747	0.972594	1.1783	0.973537	1.037801	1.081956	0.7591	1.0066184	0.84172	1.29236	1.050667	1.048647
TWAS21231615	1.074139	0.922369	1.098251	0.60911	1.21426	1.24132	1.094172	1.13	1.033216	1.0607	1.033173	0.74385	1.070651	0.75773	0.65243	1.073536	1.088649
TWAS21231616	1.068793	1.052549	1.071118	1.25976	1.16849	0.901755	0.69113	1.074501	1.10744	1.061419	1.14964	0.88038	1.038958	1.074609	1.364	1.062276	1.06899
TWAS21231617	0.95419	1.069099	0.945003	1.34218	0.58398	0.915992	1.050419	1.12389	1.026874	1.015062	1.03217	0.85551	1.0091044	1.055253	1.34276	1.010342	0.931166
TWAS21231619	1.040704	0.903625	1.046845	0.61438	1.15327	0.933239	0.60587	0.65471	0.956373	1.079674	0.970015	0.71796	1.044351	0.65474	0.56021	0.948324	1.073228
TWAS21231621	0.956331	0.951445	0.969928	0.63649	0.65881	0.86838	0.60816	0.58854	0.913209	1.0074314	0.89224	0.58256	1.012405	0.58463	0.52017	0.80098	0.967201
TWAS21231622	1.052247	0.85497	1.092907	0.66013	1.18903	1.0089679	0.64249	0.67932	0.9972101	1.10181	1.0027524	0.75295	1.072403	0.72958	0.58172	0.93691	1.071995
TWAS21240103	1.051539	1.39932	1.085535	1.24005	1.16966	0.905526	0.70849	1.067884	1.073804	1.11666	1.12266	0.950869	1.057621	1.12019	1.3802	1.035695	1.076275
TWAS21240104	1.067742	0.87787	1.07234	0.60404	1.17394	1.21833	0.9905809	1.11104	1.017851	1.078892	1.0072336	0.73999	1.078161	0.74268	0.60042	1.081219	1.09543
TWAS21240105	1.044479	0.89095	1.059833	0.66572	1.16615	0.959101	0.63715	0.67742	0.955639	1.03358	0.97768	0.72715	1.050943	0.65365	0.66052	0.944136	1.049865
TWAS21240106	1.075885	1.14267	1.11047	1.35957	1.1826	1.056809	1.13547	1.13347	1.074424	1.11429	1.14406	0.88089	1.068709	1.072156	1.36212	1.043303	1.064658
TWAS21240107	1.08648	0.86027	1.099917	0.62512	1.19675	1.25186	1.15408	1.10613	1.070188	1.076881	1.015127	0.7516	1.10097	0.74719	0.57687	1.092206	1.11103
TWAS21240108	1.051249	0.924882	1.21589	0.55499	1.090268	1.16454	0.9968415	1.104	0.985376	1.075337	0.958605	0.70921	1.033704	0.66433	0.54955	1.084881	1.086481
TWAS21240109	1.047617	1.027254	1.080062	1.40546	0.67319	1.061702	1.073352	1.18417	1.043428	1.056812	1.11529	0.86719	1.053491	1.029706	1.37797	1.053974	0.9977607
TWAS21240111	1.073424	0.86218	1.093167	0.60924	1.19745	1.22203	1.24594	1.12148	1.062305	1.088228	1.014099	0.74119	1.073209	0.75389	0.74777	1.092328	1.095066
TWAS21240112	1.052413	0.917462	1.061854	0.61274	1.17588	0.98655	0.63823	0.65853	0.969357	1.048558	0.97951	0.72806	1.041241	0.6713	0.63069	0.950104	1.05859
TWAS21240113	1.083833	0.88869	1.086353	0.6514	1.20028	1.27359	1.16098	1.10598	1.076727	1.097177	1.020088	0.73749	1.085263	0.70171	0.62768	1.10686	1.10799
TWAS21240114	1.072463	1.027722	1.10366	1.38212	1.18913	1.11962	1.075861	1.1986	1.066437	1.06571	1.14183	0.87803	1.052885	1.037709	1.32478	1.076909	1.048839
TWAS21240115	1.052065	0.7023	1.085715	0.6739	1.18329	0.91834	0.68138	0.68899	0.9749	1.11256	0.9902383	0.7429	1.079055	0.724	0.61307	0.933295	1.075158
TWAS21240117	1.061491	1.025695	1.064032	1.37304	1.17756	1.087836	1.046321	1.20703	1.065722	1.066451	1.14069	0.87461	1.049883	1.048208	1.34564	1.064425	1.067338
TWAS21240119	1.068256	0.933915	1.090062	1.19835	1.19802	1.19402	1.092575	1.14399	1.061507	1.056657	1.068487	0.8047	1.067427	0.88518	1.10995	1.071733	1.069594
TWAS21240121	0.87386	0.53397	1.053828	0.26113	0.55754	0.80818	0.54747	0.50211	0.78029	0.930895	0.87766	0.52319	0.945563	0.53487	0.47622	0.74743	0.957517
TWAS21240122	1.059349	1.0046127	1.083116	1.36786	1.1638	1.041924	1.10595	1.17491	1.0299	1.068172	1.12565	0.85094	1.048236	1.0031925	1.31251	1.076332	1.045606
TWAS21240203	1.075722	0.9963365	1.10133	1.38542	1.16126	1.13462	1.027267	1.14936	1.039059	1.10758	1.14692	0.85366	1.053282	0.9965833	1.32291	1.088594	1.052744
TWAS21240207	1.017928	0.982363	1.051267	0.65596	0.60578	1.23564	1.24391	1.086136	0.968436	1.054281	0.937738	0.65286	1.0656	0.60899	0.56469	1.04198	1.04197
TWAS21240208	1.02196	0.961134	1.051108	0.62445	0.6496	1.24236	1.30834	1.10246	1.02904	1.074245	0.92132	0.6689	1.077883	0.61354	0.43817	1.049122	1.057351
TWAS21240209	0.95415	0.955592	0.94856	0.60144	0.66007	0.82916	0.58059	0.59923	0.908912	1.039528	0.84447	0.62215	1.026288	0.57181	0.51859	0.82854	0.99914772
TWAS21240211	1.075509	1.040196	1.097746	1.23002	1.16301	0.89802	0.69709	1.023523	1.031906	1.068148	1.14201	0.88651	1.079403	1.026609	1.33971	1.060237	1.06974
TWAS21240212	0.952721	1.027551	1.11246	0.62723	0.56447	1.17368	1.055829	1.028251	0.950338	1.0091674	0.84483	0.66302	1.010024	0.57542	0.45196	0.980089	1.0069361
TWAS21240213	1.020925	0.54489	1.21902	0.55604	0.57882	1.21869	1.20666	1.11677	0.9905981	1.085769	0.89904	0.67049	1.043703	0.58812	0.51475	1.070474	1.062842
TWAS21240214	1.080282	0.81369	1.13735	0.68064	1.21279	1.2529	1.13636	1.09929	1.010103	1.10767	1.023538	0.74824	1.10158	0.77965	0.70879	1.056709	1.099382
TWAS21240215	1.01165	0.65144	1.027388	0.68454	0.77999	0.989328	0.6745	0.70542	0.936937	1.057704	0.974512	0.68953	0.9949971	0.65261	0.62038	0.83167	0.99945714
TWAS21240216	1.041368	1.040759	1.069355	1.41197	0.63993	1.088163	1.11321	1.18955	1.045229	1.067162	1.11797	0.985181	1.043887	1.029315	1.38854	1.049811	0.989632
TWAS21240217	1.022592	1.065044	1.068938	1.20551	0.67836	0.83711	0.74222	1.0087524	1.020952	1.017415	1.099002	0.85337	1.02659	1.01957	1.39545	1.02659	0.982089
TWAS21240218	0.9945925	1.073333	0.95449	1.407	0.65777	1.013708	1.073301	1.15265	1.0061241	1.056508	1.089227	0.9942638	1.0081617	1.13466	1.39181	1.035314	1.003448
TWAS21240219	1.073321	0.931875	1.11456	0.71248	1.20703	1.2637	1.041341	1.10042	1.048325	1.12907	1.021498	0.78076	1.087862	0.79541	0.5921	1.047634	1.090547
TWAS21240221	1.057185	1.039216	1.084925	1.22865	1.16169	0.908456	0.69734	1.04529	1.034162	1.041925	1.13764	0.85898	1.039631	1.039804	1.33269	1.049935	1.051465
TWAS21240222	1.080407	0.84821	1.11498	0.67104	1.18974	1.27975	1.067927	1.091845	1.054141	1.13393	1.01836	0.77519	1.092682	0.8095	0.77086	1.061161	1.11654
TWAS21240304	1.079412	1.023849	1.091731	1.37747	1.19819	1.11875	1.17174	1.19824	1.1194	1.071828	1.14309	0.87605	1.062992	1.043991	1.34079	1.099129	1.062834
TWAS21240306	1.055938	1.043131	1.079258	0.66901	0.64752	1.27513	1.29991	1.13598	1.055025	1.063576	0.99931889	0.70882	1.08027	0.65717	0.51179	1.074181	1.065797
TWAS21240307	1.075802	0.88322	1.099102	0.6533	1.2083	1.24878	1.16074	1.12017	1.064641	1.044805	1.021569	0.74248	1.070244	0.76066	0.67882	1.090426	1.085561
TWAS21240309	1.060111	0.65784	1.13154	0.72359	0.71021	1.28894	1.37867	1.134	1.066245	1.13592	1.010493	0.71029	1.11376	0.63543	0.52853	1.033727	1.069259
TWAS21240317	1.048818	1.50964	1.060333	1.24855	0.65748	0.82034	0.71006	1.087221	1.0453	1.080559	1.14043	1.099257	1.033299	1.32077	1.4321	1.019307	1.039727
TWAS21240319	1.070214	0.82663	1.087529	0.65525	1.19155	1.22891	1.093423	1.12994	1.019091	1.067082	1.010614	0.72548	1.077284	0.67733	0.59836	1.08244	1.092788
TWAS21240321	1.051505	0.949543	1.048775	0.59419	1.17023	0.975592	0.62724	0.63782	0.972054	1.083816	0.977712	0.71378	1.056801	0.67032	0.5921	0.957258	1.077502
TWAS21240322	1.075778	0.80823	1.091842	0.6293	1.19351	1.22702	1.11446	1.11129	1.0085301	1.069343	1.011718	0.74969	1.067776	0.74677	0.67497	1.083191	1.092504
TWAS21240323	1.071934	1.38497	1.10529	1.38292	1.18183	1.12999	1.12395	1.17612	1.05373	1.087354	1.13226	1.30129	1.049406	1.29126	1.32528	1.076433	1.052323
TWAS21240324	1.060772	1.032619	1.063888	1.36143	1.18258	1.048331	1.086957	1.20029	1.10524	1.034915	1.13067	0.8784	1.047261	1.072573	1.34182	1.061231	1.05556
TWAS21240403	1.062706	0.84532	1.072361	0.69815	1.19961	1.214	1.1046	1.13624	1.079858	1.043805	1.013747	0.75995	1.063168	0.79136	0.59248	1.079998	1.088169
TWAS21240405	1.06341	0.955592	1.073132	0.63125	1.17864	1.011112	0.63261	0.64578	0.953128	1.067804	0.987571	0.72813	1.056446	0.65659	0.30574	0.99948597	1.076166
TWAS21240406	1.05174	0.922369	1.073043	0.61319	1.18296	1.022946	0.61425	0.62677	1.0097136	1.057774	1.01847	0.72381	1.051401	0.66247	0.60821	1.0059081	1.078375
TWAS21240407	1.058938	0.915067	1.25248	0.57867	1.10643	1.19711	1.068033	1.1053	0.959129	1.055014	0.967924	0.70144	1.038392	0.64217	0.59033	1.088311	1.075957
TWAS21240409	1.084365	0.9918673	1.085262	1.36685	1.19252	1.13055	1.151	1.19378	1.10881	1.092758	1.14913	0.88381	1.069988	1.041824	1.33288	1.086849	1.065671
TWAS21240411	1.07806	1.042474	1.094344	1.37331	1.18533	1.14708	1.12163	1.18635	1.10364	1.11136	1.1423	0.87519	1.069087	1.036489	1.34514	1.10071	1.076846
TWAS21240412	1.056902	0.9978972	1.22346	1.38476	1.099072	1.050705	1.082772	1.23791	1.05271	1.059476	1.12838	0.84831	1.0092485	0.9917627	1.30855	1.078318	1.072465
TWAS21240413	1.012482	0.969562	1.20979	1.42072	0.61546	1.16576	1.049143	1.18273	0.970841	1.055875	1.05301	0.83867	0.988609	0.924376	1.3611	1.048558	0.936427
TWAS21240414	1.098393	1.272	1.14504	1.35901	1.18005	1.076599	1.038254	1.13864	1.041361	1.12193	1.1426	0.903602	1.082135	1.073272	1.36944	0.9920536	1.095839
TWAS21240415	1.049587	1.062864	1.22641	1.21475	1.099659	0.940511	0.65265	1.0039352	1.072571	1.037008	1.1143	0.86374	0.978475	1.043326	1.32241	1.047646	1.05485
TWAS21240417	1.062059	0.88894	1.23348	0.56008	1.11261	1.16137	0.958556	1.084548	0.987708	1.077148	0.946115	0.71544	1.031811	0.67112	0.61998	1.088523	1.084033
TWAS21240418	1.047978	0.84658	1.092847	0.68819	1.17257	0.936774	0.67507	0.68459	0.984443	1.075989	0.988895	0.74583	1.069914	0.70776	0.75209	0.91742	1.07013
TWAS21240421	0.911023	0.94493	0.918859	0.65226	0.60096	0.80946	0.55651	0.61341	0.81196	0.970517	0.85635	0.55879	0.9913448	0.54082	0.43046	0.81626	0.948206
TWAS21240422	1.071218	0.8712	1.080696	0.65261	1.2104	1.24602	1.16873	1.10864	1.073383	1.060262	1.020464	0.74282	1.070576	0.7448	0.60364	1.086507	1.088736
TWAS21240423	1.065271	1.025945	1.058476	1.37062	1.16976	1.07408	1.078983	1.17709	1.057376	1.064875	1.12951	0.87383	1.055074	1.055517	1.32568	1.066149	1.066665
TWAS21240424	1.037592	0.89928	1.040114	0.59656	1.14355	0.94524	0.62753	0.65467	0.907948	1.069648	0.966247	0.68739	1.052241	0.62796	0.60509	0.913962	1.057383
TWAS21240504	0.81439	0.958119	0.72416	1.069643	0.49124	0.66956	0.8672	0.928164	0.80011	0.87941	0.83351	0.91108	0.939064	1.03771	1.12801	0.938727	0.51274
TWAS21240507	1.039039	1.023054	1.19826	1.39709	1.081837	1.06075	0.9900335	1.25704	1.024212	1.037941	1.11116	0.85484	0.974279	1.023106	1.30738	1.065713	1.042056
TWAS21240513	1.064274	1.034853	1.11515	1.2897	1.18123	1.11465	1.037886	1.11367	1.015311	1.11944	1.10036	0.83708	1.066756	0.937721	1.35002	1.03662	1.053476
TWAS21240514	1.058437	0.972531	1.26079	1.39027	1.098631	1.098872	0.991533	1.19639	1.0074661	1.080889	1.12242	0.85083	1.016312	0.94453	1.2811	1.0914	1.047882
TWAS21240515	1.074937	1.0036579	1.097937	1.37564	1.17842	1.098206	1.074514	1.19502	1.050483	1.066359	1.13113	0.85936	1.069235	0.9985053	1.31032	1.09416	1.044615
TWAS21240516	1.049082	1.061814	1.076482	1.23006	0.62378	0.928782	0.66774	1.02774	1.041826	1.043898	1.12645	0.86838	1.051216	1.052694	1.39518	1.037633	0.9924314
TWAS21240517	0.981896	1.063276	0.967737	1.36986	0.59587	0.989284	0.973064	1.14654	0.987131	1.008049	1.065414	0.85881	1.018337	1.041369	1.35667	1.01569	0.960218
TWAS21240519	1.063765	1.28062	1.094125	1.34441	1.18035	0.99977876	1.08755	1.15061	1.039373	1.10348	1.13209	1.089149	1.067985	1.075318	1.35192	1.043776	1.054763
TWAS21240521	1.032043	1.039091	1.0048173	1.38598	0.62647	1.0099955	1.072435	1.16573	1.081641	1.061955	1.10513	0.934782	1.037649	1.082124	1.39299	1.038423	0.9979449
TWAS21240522	1.063366	0.89715	1.089122	0.6086	1.18429	0.95706	0.69238	0.63787	0.961779	1.069456	0.99987871	0.7114	1.065196	0.63808	0.58021	1.0015768	1.072532
TWAS21240523	1.073336	1.14559	1.14861	1.3433	1.19574	1.081683	1.10122	1.15807	1.052998	1.12423	1.1454	0.87259	1.08301	1.04147	1.33543	1.047038	1.033927
TWAS21240602	1.064076	0.89506	1.26453	0.26247	1.13123	1.21425	1.12174	1.092352	1.035627	1.069649	0.988365	0.7004	1.01917	0.6314	0.5492	1.10001	1.095267
TWAS21240603	1.072767	0.84018	1.076152	0.6551	1.17409	1.21491	1.036851	1.1181	1.020248	1.089485	1.0044663	0.73436	1.063202	0.77411	0.61548	1.086779	1.099499
TWAS21240605	1.075556	1.063486	1.078194	1.3539	1.17252	1.060398	1.014167	1.17842	1.043293	1.067569	1.13686	0.88103	1.067131	1.055193	1.35219	1.076216	1.072737
TWAS21240606	1.048908	0.86819	1.08808	0.68285	1.19811	0.906647	0.66442	0.72193	0.996887	1.10632	0.9979025	0.75451	1.075023	0.72242	0.72351	0.947782	1.071943
TWAS21240607	1.074081	0.86943	1.086318	0.67207	1.19985	1.26364	1.15416	1.11047	1.07387	1.088137	1.019387	0.74224	1.065059	0.70655	0.73034	1.095794	1.087143
TWAS21240608	1.073542	1.030336	1.13688	1.30629	1.16175	1.069623	1.014354	1.099091	1.0055616	1.1218	1.12446	0.823	1.058526	0.923272	1.36734	1.042907	1.08379
TWAS21240611	1.064137	1.33891	1.087389	1.22047	1.16594	0.95401	0.67211	1.018228	1.047813	1.059702	1.14143	1.26226	1.042444	1.043079	1.33718	1.063517	1.053669
TWAS21240612	1.039861	0.64303	1.10203	0.66662	0.69444	1.24889	1.33279	1.11266	1.05311	1.08403	0.979355	0.69401	1.085256	0.643	0.50517	1.017115	1.048723
TWAS21240613	1.1016	1.34404	1.10085	1.37911	1.24348	1.1127	1.11142	1.23636	1.11558	1.14357	1.19338	0.88717	1.15912	1.084933	1.38326	1.045954	1.10956
TWAS21240615	1.047856	1.0091974	1.21499	1.37583	1.096459	1.093517	0.954011	1.20631	1.016732	1.043211	1.11232	0.85258	0.998159	0.9945845	1.29136	1.070781	1.034781
TWAS21240617	1.063439	1.021578	1.073734	1.35952	1.19669	1.16148	1.086107	1.20219	1.12955	1.046618	1.14707	0.87689	1.052982	1.051901	1.31978	1.067337	1.050716
TWAS21240621	1.051256	0.88634	1.091663	0.65251	1.18815	1.0055224	0.65927	0.66109	1.015716	1.10328	1.013764	0.76195	1.071144	0.78413	0.63792	0.909999	1.077812
TWAS21240622	1.059433	1.15591	1.12188	1.36334	0.6489	0.969958	1.18902	1.15863	1.093163	1.091481	1.11553	0.88027	1.078026	1.036374	1.38283	1.029572	0.98369
TWAS21240623	1.012333	1.074525	0.989734	1.3721	0.65907	1.051493	1.097865	1.17575	1.083155	1.025338	1.097625	0.88487	1.0079198	1.070981	1.37956	1.050412	0.9947389
TWAS21240624	1.045954	0.89095	1.071611	0.60861	1.17124	0.937443	0.62939	0.61583	0.984614	1.058315	0.983603	0.70773	1.059224	0.65653	0.58423	0.99919899	1.073698
TWAS21240702	1.047579	0.81781	1.073982	0.60643	1.17979	1.018423	0.6214	0.65141	1.0010322	1.049213	0.9931978	0.70629	1.052795	0.63872	0.62168	0.9944695	1.058501
TWAS21240703	1.06631	1.031507	1.092929	1.23191	1.18235	0.975991	0.69025	1.026765	1.10929	1.072055	1.14367	0.8625	1.050165	1.032222	1.3319	1.068677	1.052372
TWAS21240708	1.063908	1.0087852	1.084266	1.22563	1.16605	0.93707	0.66572	1.016094	1.037716	1.069358	1.14063	0.908738	1.044177	0.99917582	1.32057	1.077749	1.050102
TWAS21240709	1.068821	0.8552	1.08427	0.62974	1.21005	1.24482	1.25581	1.13729	1.088137	1.056304	1.0091014	0.73339	1.069119	0.69063	0.61145	1.079926	1.078531
TWAS21240715	1.056591	0.6803	1.096357	0.67007	1.18918	0.960342	0.636	0.72154	0.964126	1.094557	1.010365	0.7442	1.089917	0.7226	0.69414	0.946986	1.056686
TWAS21240716	1.05931	0.86491	1.099952	0.6837	1.18868	0.921489	0.72829	0.66796	0.979552	1.086302	1.019838	0.76377	1.071898	0.79027	0.80868	0.946274	1.055016
TWAS21240721	1.011471	1.35578	1.032305	1.33982	0.69957	0.967353	1.042515	1.1468	1.087764	1.062331	1.093228	0.89823	1.057472	1.074696	1.3725	1.0061297	0.97966
TWAS21240722	0.991704	1.0077729	1.012839	1.14114	0.60938	0.79538	0.68012	0.944967	0.956574	1.045287	1.072993	0.81697	1.010898	0.9909775	1.36108	1.019766	0.967454
TWAS21240723	1.061377	0.88549	1.070162	0.61099	1.18618	1.22178	1.075454	1.11072	1.061309	1.051796	0.9975361	0.7477	1.062102	0.77354	0.61067	1.065504	1.081875
TWAS21240724	1.036744	1.46381	1.042042	1.21848	0.66111	0.82078	0.70533	1.059066	1.03558	1.067559	1.12522	0.944949	1.045219	1.10513	1.40929	1.015308	1.013295
TWAS21240801	1.062912	0.81254	1.069991	0.62835	1.17461	1.198	1.064075	1.1137	1.016235	1.066504	0.9949255	0.74257	1.073108	0.74241	0.70656	1.073386	1.076183
TWAS21240803	1.076791	1.016008	1.091557	1.37158	1.1854	1.11056	1.1651	1.19911	1.11695	1.068266	1.14379	0.87654	1.068534	1.032017	1.3208	1.085745	1.044106
TWAS21240805	1.045523	0.915067	1.060715	0.5767	1.15135	0.945381	0.58069	0.67925	0.969513	1.090273	0.962981	0.70284	1.054123	0.62822	0.54325	0.991812	1.078645
TWAS21240807	0.966752	1.042073	1.19723	1.15966	0.58361	0.7441	0.68928	0.980087	1.015493	1.022939	1.051816	0.87392	0.976387	1.033731	1.35608	1.010917	0.976635
TWAS21240808	1.023868	1.039478	1.052482	1.40527	0.65304	1.043388	1.087951	1.17955	1.025684	1.054249	1.11098	0.86776	1.049689	1.36138	1.36885	1.04249	0.972649
TWAS21240809	1.020849	1.00091406	1.246	1.44139	0.5868	1.062722	1.012459	1.17616	1.0069268	1.054617	1.071678	0.83776	1.009879	0.967879	1.35001	1.05126	0.96639
TWAS21240811	1.0070497	0.9976009	1.011114	0.64949	0.67897	1.19768	1.21645	1.12079	1.030337	1.064951	0.912104	0.65176	1.050174	0.6278	0.45806	1.044201	1.041269
TWAS21240813	1.07742	0.849	1.097918	0.63134	1.18757	1.24685	1.15102	1.081268	1.059518	1.077532	1.0097845	0.74487	1.077727	0.69967	0.57328	1.087652	1.10426
TWAS21240815	1.052656	0.960592	1.054192	1.28458	1.13109	1.059758	1.001714	1.11699	0.9943298	1.11446	1.093537	0.76953	1.048754	0.904643	1.3362	1.071795	1.061693
TWAS21240817	1.027104	1.04887	1.063598	1.20185	0.63266	0.87961	0.70232	1.0075331	1.013515	1.054746	1.10782	0.901869	1.031431	1.00087812	1.39543	1.048586	0.981435
TWAS21240819	1.060937	0.8346	1.088979	0.64277	1.19474	1.14354	1.1029	1.11613	1.0090175	1.068643	1.009503	0.74046	1.07094	0.6857	0.61855	1.080945	1.086528
TWAS21240821	0.88618	0.49599	0.950259	0.50228	0.54841	0.947021	1.039773	1.0050909	0.83124	0.926149	0.74212	0.53099	1.0095124	0.48826	0.36193	0.963553	0.938005
TWAS21240823	1.05912	1.05944	1.056963	1.23518	1.14194	0.918183	0.69508	1.032647	1.048516	1.063413	1.13588	0.87384	1.041415	1.052694	1.34666	1.050115	1.057544
