CTRL_A	itraconazole_A	methotrexate_A	tamoxifen_A	beauvericin_A	benomyl_A	bisantrene_A	camptothecin_A	cisplatin_A	colchicine_A	cycloheximide_A	fluconazole_A	imatinib_A	ketoconazole_A	miconazole_A	mitoxantrone_A	valinomycin_A
TWAS21051122	0.940093	0.57765	0.85724	0.46051	0.23426	1.24547	1.072789	1.06314	1.071353	0.97928	0.916811	0.57198	0.995197	0.60461	0.52861	0.955561	0.941887
TWAS21051123	0.95444	0.54969	1.037699	0.54281	0.51522	0.53478	0.59995	0.61607	0.86486	0.95251	0.76891	0.49765	0.92606	0.52806	0.57454	0.59195	1.017269
TWAS21051124	1.10398	0.61597	1.11727	0.59316	1.15787	0.93189	0.87136	0.66291	0.970149	1.038317	1.029241	0.76436	1.087518	0.63792	0.948915	0.965256	1.08744
TWAS21051202	1.094266	0.55106	1.10892	0.56136	1.15033	1.094195	0.79438	0.62211	0.974792	1.13848	0.9901852	0.72521	1.14377	0.66908	0.59417	0.986314	1.15621
TWAS21051203	1.11771	0.949479	1.14186	1.4953	1.1532	1.084086	1.2642	1.25506	1.10999	1.1297	1.2212	0.916651	1.13361	0.941296	1.2795	1.16773	1.087868
TWAS21051204	1.093511	0.958398	1.0902	1.44245	1.1321	1.094807	1.22367	1.24057	1.17337	1.11698	1.20049	0.941719	1.082521	0.983295	1.29191	1.13837	1.087847
TWAS21051205	0.939554	0.56038	0.51697	0.51231	0.58847	0.54736	0.86541	0.52022	0.81255	0.52505	0.20527	0.45989	0.995459	0.47052	0.42621	0.43351	0.41279
TWAS21051206	0.982779	0.73633	0.966197	1.27049	0.54761	0.982185	1.15604	1.10608	1.053827	1.080465	0.99904311	0.88619	1.10443	0.83131	1.071634	0.980823	0.96626
TWAS21051207	1.047668	0.89315	1.044871	1.30289	1.21685	0.75987	0.88811	1.14318	1.069058	1.019276	1.13233	1.025247	1.010768	0.931201	1.20952	1.11389	1.01906
TWAS21051209	1.10079	0.911293	1.13315	1.34359	1.11243	1.02248	0.8034	1.050597	1.10264	1.038303	1.19381	0.923074	1.036137	0.9979092	1.22245	1.11554	1.054589
TWAS21051212	1.12393	0.975364	1.099859	1.55151	1.15646	1.099999	1.22209	1.27526	1.14904	1.13144	1.22605	0.972942	1.13107	0.9979068	1.29848	1.17478	1.10618
TWAS21051214	0.940322	0.57432	1.013179	0.60123	0.54214	1.22077	1.2894	1.08627	0.976852	0.972204	0.977419	0.64197	0.989176	0.61249	1.052213	1.035914	0.956341
TWAS21051217	1.15294	0.65867	1.1662	0.57513	1.20596	1.38861	1.30802	1.22345	1.095425	1.18738	1.064556	0.74805	1.1771	0.69161	0.981154	1.23116	1.18566
TWAS21051218	0.982206	0.915726	1.016696	1.26721	0.57167	0.77538	0.81743	1.048635	1.052856	1.032888	1.11338	0.89749	1.0019767	0.90184	1.36027	0.9986361	0.964331
TWAS21051219	1.0066362	0.54553	0.984652	0.47474	0.55819	1.0043264	1.069841	1.11235	0.922557	1.1497	0.92528	0.51744	1.14417	0.54515	0.51446	1.021586	1.059756
TWAS21051222	1.13678	0.67021	1.15759	0.53952	1.20382	1.37206	1.41892	1.2097	1.13835	1.14706	1.057047	0.7213	1.16	0.69549	1.029071	1.20721	1.16726
TWAS21051223	1.12124	0.60385	1.1311	0.58608	1.1575	1.048842	0.8827	0.73327	0.969958	1.16272	1.028581	0.57854	1.16132	0.68879	1.055475	1.025958	1.18406
TWAS21051224	1.1258	0.954301	1.10337	1.54127	1.16999	1.10017	1.22463	1.27983	1.14146	1.12987	1.24357	0.951231	1.12152	1.015018	1.32672	1.17851	1.1148
TWAS21051303	1.09764	0.903379	1.16208	1.4583	1.12156	1.071935	1.24245	1.23334	1.074113	1.047074	1.22866	0.908484	1.054821	0.9918448	1.22093	1.13284	1.039797
TWAS21051304	1.084097	1.0024647	1.082192	1.3045	1.11843	0.84319	0.83063	1.090901	1.12961	1.1118	1.16191	0.951932	1.070096	0.988169	1.29045	0.983631	1.094684
TWAS21051305	0.981476	0.77828	0.983346	1.1964	0.23079	0.73841	1.062807	1.18224	1.072573	1.069772	1.079641	0.81034	1.014699	0.88288	1.050924	0.979193	0.97093
TWAS21051306	1.087777	0.89996	1.14556	1.4962	1.091943	1.072788	1.33647	1.24096	1.12467	1.046522	1.22244	0.933312	1.027112	0.940595	1.20879	1.13691	1.029082
TWAS21051307	1.097892	0.943435	1.052675	1.55493	1.13105	1.045875	1.27224	1.25487	1.12727	1.12256	1.17639	1.042396	1.11578	0.950006	1.2526	1.10063	1.085331
TWAS21051308	1.1248	0.94715	1.14464	1.51129	1.17305	1.16844	1.2236	1.2525	1.10931	1.1325	1.20929	0.914659	1.13396	0.9932944	1.28581	1.1834	1.099783
TWAS21051309	1.11589	0.65164	1.14192	0.55751	1.1523	1.31688	1.26845	1.211	1.057651	1.057868	1.03839	0.71528	1.096262	0.72457	0.85286	1.15782	1.088615
TWAS21051311	1.022375	0.52615	0.87701	0.32154	0.60843	1.023965	1.21781	1.0059814	1.045191	0.985518	0.907443	0.50325	0.949821	0.51488	0.50923	1.047271	0.906376
TWAS21051312	1.1304	0.958012	1.087548	1.41557	1.14348	0.936215	0.88261	1.1479	1.11413	1.16709	1.21366	0.9981749	1.16582	0.9949322	1.29828	1.05061	1.14646
TWAS21051314	1.14869	0.983973	1.16601	1.54333	1.2028	1.18149	1.4137	1.29159	1.19711	1.15429	1.25818	0.929123	1.14686	1.0053771	1.31836	1.21823	1.12331
TWAS21051315	1.12462	0.958978	1.081042	1.37989	1.13333	0.955132	0.88698	1.14188	1.12002	1.15007	1.18656	1.23667	1.14002	1.36431	1.28928	1.026488	1.14317
TWAS21051316	1.159	0.67093	1.17719	0.48253	1.23755	0.98215	0.86909	0.928587	1.10371	1.10205	1.13312	0.72768	1.12835	0.73024	0.934954	1.19945	1.10063
TWAS21051317	1.19641	0.83743	1.18606	1.27786	1.24044	0.67487	0.916545	1.021998	1.37407	1.23856	1.23219	0.88046	1.20463	0.86833	1.15198	1.11988	1.12928
TWAS21051318	0.971135	0.82301	0.8633	1.073655	0.54238	0.55326	0.83025	1.069751	1.04286	1.019259	0.92585	0.67624	1.044295	0.80754	1.19283	1.0305	0.958534
TWAS21051319	1.10555	0.65595	1.1193	0.60524	1.16424	1.29277	1.28365	1.18689	1.10738	1.040329	1.020525	0.76402	1.07869	0.74321	0.947056	1.15471	1.078736
TWAS21051322	1.11455	0.927758	1.14704	1.35295	1.14212	0.971616	0.959454	1.12987	1.10953	1.14383	1.15801	0.925421	1.11652	0.9038	1.28484	1.16916	1.12997
TWAS21051323	0.949198	0.45041	0.965533	0.629	0.45476	0.61021	0.76696	0.47637	0.81055	1.15323	0.954932	0.57216	1.054727	0.60302	0.60425	0.74889	1.059228
TWAS21051324	1.12291	0.976538	1.096784	1.38664	1.15508	0.921328	0.89301	1.15971	1.10025	1.13276	1.25085	0.941839	1.12058	1.027169	1.32873	1.089661	1.12885
TWAS21051401	0.9975996	0.5526	0.997534	0.49127	0.54705	0.57138	0.79122	0.59121	0.933486	1.01665	0.81481	0.47707	0.977392	0.4881	0.55078	0.75487	1.0039087
TWAS21051402	1.026301	0.70522	0.948237	1.34009	0.52053	0.963534	1.012576	1.098546	1.071394	1.063581	1.026083	0.75357	1.061956	0.78655	1.091438	0.984865	0.928356
TWAS21051403	1.11962	0.961214	1.13047	1.49163	1.1497	1.17937	1.34647	1.26637	1.1961	1.15036	1.20438	0.929932	1.14836	0.922115	1.2336	1.16685	1.097645
TWAS21051404	0.967076	0.7968	0.94797	1.238	0.40503	0.5401	0.77529	0.96444	1.047215	0.84393	1.11335	0.78779	0.82496	0.77464	1.31408	0.85314	0.85668
TWAS21051405	1.043977	0.61863	1.04847	0.55602	1.079706	0.82855	0.77319	0.22544	0.959476	1.019313	1.038903	0.5237	1.02544	0.61985	0.65719	0.87629	1.042903
TWAS21051406	1.085721	0.970974	1.040036	1.48542	1.1102	1.06861	1.095405	1.25308	1.11453	1.11394	1.14207	0.953663	1.10523	0.905336	1.20189	1.079846	1.086385
TWAS21051407	1.1122	0.64197	1.11199	0.53283	1.15462	1.31292	1.19054	1.18772	1.055431	1.14548	0.9969496	0.7388	1.15234	0.75445	1.28693	1.14839	1.14001
TWAS21051408	0.927854	0.5142	0.89988	0.52382	0.57328	0.81407	0.82823	0.58392	0.82435	1.029553	0.80081	0.5349	0.977169	0.56031	0.52833	0.67024	0.925085
TWAS21051409	0.920031	0.85404	0.85774	1.11688	0.63284	0.59134	0.85615	1.060972	0.965152	1.01812	0.75603	0.77468	0.967921	0.77049	1.098679	0.973825	1.0084148
TWAS21051412	1.10789	0.64901	1.11346	0.53616	1.18273	1.043445	0.903611	0.78025	1.051034	1.13055	1.012747	0.69566	1.11656	0.69705	0.77476	0.982588	1.15254
TWAS21051413	1.056838	0.51745	0.966197	0.50887	0.68742	0.976315	1.10272	1.17378	1.063092	0.54003	0.913941	0.51672	1.04925	0.55279	0.40819	1.021586	1.044718
TWAS21051416	1.003957	0.79439	0.975991	1.38684	0.50972	1.085172	1.10709	1.067068	1.1294	1.10643	0.9941215	0.88675	1.041635	0.85181	1.19143	1.065761	0.9902154
TWAS21051417	1.092156	0.60629	1.10196	0.56325	1.13851	1.015533	0.77087	0.57099	0.9947439	1.036755	0.9981844	0.72424	1.058403	0.59192	0.61371	1.0031246	1.074441
TWAS21051418	0.935288	0.973942	0.937303	1.19525	0.56323	0.61621	0.86973	1.042829	1.022448	1.0045144	0.9920364	1.33452	1.028748	1.15045	1.33302	1.0011115	0.957433
TWAS21051421	1.082293	0.58974	1.098405	0.53811	1.12837	0.954977	0.82579	0.22467	1.026739	1.053638	0.989342	0.69849	1.05347	0.63214	0.63284	0.93241	1.081385
TWAS21051422	1.095019	0.66313	1.10655	0.55371	1.16625	1.03652	0.79779	0.22248	1.022448	1.028412	1.023444	0.72481	1.062141	0.5812	0.73319	0.943265	1.081358
TWAS21051424	0.89967	0.55019	0.86563	0.56713	0.64347	1.20216	1.28388	1.023824	1.014134	0.907406	0.92507	0.57422	0.914119	0.58474	0.47838	0.940292	0.86752
TWAS21051503	1.098802	0.88462	1.11917	1.3727	1.15538	1.2613	1.32123	1.23821	1.11075	1.047211	1.1782	0.918764	1.063397	0.971308	1.22534	1.13916	1.068475
TWAS21051504	0.967395	0.52005	0.83177	0.53193	0.48681	1.23853	1.23957	1.22496	0.86912	0.975471	0.84306	0.54543	0.928744	0.58013	0.49014	1.022812	1.048738
TWAS21051505	1.125	0.64686	1.15116	0.58399	1.1853	1.40327	1.33992	1.19562	1.1259	1.13777	1.031849	0.70302	1.14498	0.65445	1.054626	1.1894	1.16047
TWAS21051506	1.042428	0.87555	1.026021	1.36276	1.072292	1.053853	1.062034	1.19218	1.044535	1.074959	1.11742	0.929309	1.059492	0.935964	1.25044	1.056989	1.037556
TWAS21051507	1.12373	0.951039	1.14319	1.4743	1.17808	1.16343	1.31543	1.25453	1.17393	1.15	1.21401	0.945288	1.13545	0.949428	1.28816	1.18754	1.095598
TWAS21051511	0.9900607	0.52638	0.915195	0.52548	0.59909	0.8298	0.78136	0.6234	0.89879	1.051601	0.88493	0.54385	1.050625	0.56897	0.53628	0.71702	1.021035
TWAS21051512	1.13034	0.939085	1.088128	1.55436	1.17064	1.15438	1.15027	1.25578	1.159	1.16234	1.18277	0.980211	1.1508	1.17556	1.2858	1.1884	1.12879
TWAS21051513	1.096987	0.65309	1.10279	0.53247	1.13025	1.059229	0.73413	0.57233	0.923148	1.044558	1.032263	0.71209	1.072643	0.66679	0.69392	0.962604	1.084563
TWAS21051514	1.085333	0.59948	1.090916	0.58232	1.11359	1.091545	0.78928	0.60879	1.0023216	1.042425	0.9959458	0.71441	1.085964	0.78515	0.63408	0.9947458	1.063219
TWAS21051515	0.51912	0.58153	0.50761	0.44696	0.23637	0.56025	1.096616	0.975019	0.42703	0.42827	0.58904	0.4922	0.83648	0.52227	0.51305	0.82966	0.45232
TWAS21051516	1.1257	0.9944546	1.099215	1.37609	1.1525	0.956958	0.915296	1.16171	1.085898	1.14115	1.20066	1.013707	1.11777	1.014966	1.32043	1.069666	1.12841
TWAS21051517	0.958668	0.964443	0.87134	1.49607	0.55185	1.082641	1.084287	1.1999	0.977028	1.012719	1.052815	0.904826	0.981213	1.48691	1.29893	0.987111	0.913869
TWAS21051518	1.13845	0.984644	1.15229	1.4398	1.19949	1.1961	1.35196	1.23901	1.11653	1.15191	1.22534	0.951597	1.13242	1.0031885	1.26321	1.18373	1.083567
TWAS21051519	1.13065	0.64253	1.1201	0.53422	1.19826	1.37692	1.30759	1.21551	1.14293	1.14802	1.03244	0.73788	1.15097	0.67572	1.045678	1.20061	1.15394
TWAS21051521	1.024872	0.55876	0.939966	0.53098	0.5582	0.78814	0.75963	0.59245	0.89317	1.075835	0.911846	0.51563	1.034455	0.55703	0.55232	0.698	1.067785
TWAS21051522	0.930034	0.57957	0.936881	0.53914	0.56794	0.82334	0.7947	0.57945	0.940781	0.955373	0.929623	0.59369	0.9987824	0.6115	0.59669	0.9956325	0.951302
TWAS21051603	0.941791	0.58657	0.9924503	0.46061	0.55624	1.19692	1.21169	1.17786	0.9935875	1.050158	0.79834	0.52606	0.5276	0.4963	0.54528	0.932476	0.963091
TWAS21051605	0.974188	0.81031	1.0048268	1.11609	0.55067	0.56628	1.17197	1.17407	0.979833	0.52671	0.974052	0.70005	1.025187	0.943058	1.24578	0.48637	0.49738
TWAS21051609	1.097377	0.58477	1.1149	0.54333	1.12775	1.050024	0.77852	0.67716	0.9914063	1.15256	0.97908	0.69314	1.14757	0.67518	1.16742	0.963976	1.13845
TWAS21051611	0.88717	0.70206	0.926565	0.9978047	0.48153	0.83681	1.053457	1.12206	0.52634	0.51993	1.041123	0.56375	0.76185	0.79299	1.09386	0.906032	0.79566
TWAS21051612	0.52986	0.6343	0.52955	0.49475	0.46697	0.53529	0.72757	0.5024	0.41778	0.50213	0.53398	0.52944	0.53703	1.10753	0.78227	0.58694	0.48655
TWAS21051613	1.094992	0.63915	1.083475	0.53626	1.17378	0.974691	0.79299	0.76838	1.043552	1.12853	1.010935	0.71187	1.11704	0.6834	0.767	0.915531	1.14464
TWAS21051614	1.14879	0.69381	1.16832	0.52259	1.21435	1.39452	1.3065	1.22797	1.086715	1.15787	1.08115	0.74523	1.16985	0.69702	0.85278	1.21655	1.1736
TWAS21051616	1.052941	0.925909	1.039049	1.27722	1.038305	0.89604	0.92478	1.064442	1.051675	1.086801	1.11022	0.964869	1.086267	0.922095	1.24204	0.956845	1.038406
TWAS21051617	1.13308	0.67053	1.12911	0.51985	1.19994	1.36682	1.23827	1.19185	1.13993	1.14817	1.038038	0.77055	1.14635	0.72645	0.939471	1.19965	1.16087
TWAS21051618	0.939169	0.77062	1.015718	1.080505	0.47763	0.56466	0.77421	1.26845	1.018275	1.11301	0.924199	0.976845	1.031462	0.83337	1.1976	1.072239	1.051798
TWAS21051619	1.10152	0.58953	1.13191	0.57519	1.16426	1.011524	0.86828	0.6199	0.85721	1.04963	1.042032	0.78068	1.070722	0.62998	0.912224	1.063294	1.089586
TWAS21051621	1.10806	0.977559	1.08153	1.39986	1.15561	0.8719	0.972505	1.18153	1.1243	1.12831	1.19128	0.985307	1.093088	1.033905	1.33929	1.070954	1.12144
TWAS21051622	0.977974	0.54283	0.89389	0.55478	0.24511	0.84989	0.78167	0.58143	1.032855	0.984998	0.974052	0.55159	1.042982	0.62029	0.50803	0.6825	0.931041
TWAS21060103	1.13379	0.981086	1.14531	1.38631	1.17161	1.080537	0.917898	1.1034	1.15564	1.13228	1.2356	0.96368	1.11671	0.994833	1.30196	1.17707	1.12398
TWAS21060104	1.14611	0.65293	1.16844	0.56092	1.21357	1.37821	1.34102	1.20961	1.092472	1.1595	1.080569	0.7256	1.16918	0.70318	0.958958	1.20872	1.17551
TWAS21060105	0.83528	0.69202	0.88055	1.40188	0.45619	0.59976	0.86797	0.54893	0.82011	0.51796	0.970663	0.55429	0.47925	0.925042	1.22991	0.58835	0.67029
TWAS21060106	1.11247	0.61969	1.12629	0.53301	1.17804	1.069951	0.909978	0.78043	0.963295	1.13742	1.029844	0.66723	1.13515	0.66468	0.9903256	1.070691	1.1605
TWAS21060108	1.0071585	0.908065	0.984652	1.31069	0.54129	1.0016038	1.021837	1.13731	1.15349	1.088496	1.071869	0.906475	0.962602	0.918493	1.11918	0.9914869	1.060018
TWAS21060109	1.11984	0.960553	1.13588	1.3891	1.16509	1.027056	0.85289	1.13464	1.16493	1.14398	1.21494	0.927869	1.11905	0.944813	1.31828	1.1604	1.12625
TWAS21060111	1.13767	0.957348	1.14845	1.37876	1.17152	0.970521	0.916289	1.14447	1.090962	1.15031	1.20201	1.13204	1.13483	0.957622	1.32638	1.18991	1.13301
TWAS21060112	1.14803	0.975097	1.1677	1.51256	1.20475	1.2068	1.26087	1.27853	1.12727	1.15252	1.20584	0.925406	1.14699	1.0016691	1.30832	1.19889	1.11715
TWAS21060113	1.12296	0.94807	1.13653	1.34202	1.15923	0.976011	0.86899	1.090179	1.087486	1.12788	1.22554	0.906225	1.12296	0.96136	1.29447	1.1632	1.11255
TWAS21060114	0.983734	0.56866	1.020531	0.60048	0.41649	1.14713	1.12037	1.11093	0.99910034	1.25181	1.050011	0.59197	1.10357	0.52058	0.905821	1.14775	1.19277
TWAS21060116	1.11146	0.63558	1.10781	0.52559	1.16544	1.033928	0.8201	0.62316	1.049582	1.13919	1.022008	0.70713	1.12585	0.66919	0.66812	0.89285	1.15377
TWAS21060118	0.5195	0.84441	0.50174	0.4656	0.53083	0.50806	0.83745	0.85155	0.51879	0.48382	0.80057	0.51272	0.53332	0.83513	0.59194	0.60142	0.45062
TWAS21060119	1.12638	0.61628	1.14566	0.56255	1.21292	1.14202	0.82621	0.65164	1.046616	1.15136	1.057882	0.56954	1.13536	0.6876	1.000036481	1.077348	1.17932
TWAS21060121	1.0045872	0.53534	0.984652	0.53721	0.71512	1.069353	1.066772	1.12897	0.9982755	1.064534	0.8907	0.56576	1.043369	0.54647	0.58642	1.063381	1.10905
TWAS21060122	1.1344	0.99923612	1.097958	1.55914	1.17504	1.11745	1.20536	1.27328	1.14828	1.15103	1.19366	0.958461	1.1427	0.9917801	1.30484	1.17584	1.14385
TWAS21060203	0.907109	0.83218	0.8895	1.1712	0.48934	0.55596	0.71689	1.11537	1.056228	1.090954	0.980518	0.95961	1.059782	0.953513	1.28248	1.092681	0.9980303
TWAS21060204	0.5303	0.68356	0.55361	0.55224	0.55694	0.50325	0.948217	0.85389	0.50572	0.46065	0.85116	0.51836	0.20532	0.63495	0.52098	0.56556	0.43926
TWAS21060205	1.10596	0.64447	1.086486	0.51016	1.14356	0.987103	0.931016	0.73742	1.012897	1.14791	0.9949304	0.68693	1.15388	0.731	0.59955	0.8712	1.16009
TWAS21060206	1.1212	0.9906677	1.10102	1.48862	1.17666	1.075815	1.26261	1.27213	1.17926	1.13851	1.19276	0.9941704	1.10853	1.010165	1.31904	1.18708	1.12861
TWAS21060207	1.12575	0.9937325	1.10177	1.50993	1.16773	1.16324	1.22545	1.26282	1.12952	1.13569	1.1981	1.21726	1.12632	1.015057	1.3105	1.16908	1.11011
TWAS21060208	1.068449	0.52337	1.093907	0.47128	0.51806	0.84516	0.77326	0.47857	0.95592	1.30844	0.935278	0.51898	1.036605	0.5833	0.64003	0.77229	1.14294
TWAS21060209	1.11572	0.59334	1.14149	0.53901	1.17832	1.050958	0.84029	0.66181	0.89127	1.14287	1.062013	0.58359	1.14162	0.61246	0.972353	1.067726	1.15378
TWAS21060211	1.13337	0.62098	1.14666	0.55669	1.21383	1.41502	1.37556	1.21555	1.16474	1.16574	1.063319	0.70518	1.17144	0.6918	1.13658	1.22868	1.17919
TWAS21060212	1.19055	0.88069	1.21333	1.13027	1.25234	0.71422	0.952882	1.0082694	1.30121	1.20197	1.26381	0.89632	1.19044	0.923102	1.18608	1.17154	1.12656
TWAS21060213	1.12602	0.61183	1.13931	0.52073	1.18315	1.084614	0.83404	0.68693	0.989276	1.14531	1.054719	0.6863	1.13461	0.65194	1.034047	1.064976	1.16479
TWAS21060215	0.19776	0.52548	0.53357	0.56557	0.54428	0.55852	0.914646	0.84794	0.46308	0.42181	0.52921	0.46361	0.52003	0.49597	0.48722	0.50042	0.42605
TWAS21060217	0.50363	0.63809	0.5165	0.5623	0.51461	0.50428	0.64755	0.89513	0.47482	0.46904	0.58546	0.48669	0.20463	0.68593	0.51812	0.56257	0.44726
TWAS21060218	1.026301	0.54463	0.9900403	0.44849	0.55699	1.14885	1.26511	1.16962	1.064088	1.061151	0.981957	0.57288	1.04365	0.36546	0.57018	1.086323	1.015934
TWAS21060221	1.033163	0.54964	0.966197	0.59316	0.22775	0.7096	0.78552	0.59994	0.927047	1.1249	0.951825	0.5134	1.10242	0.58748	0.53215	0.89978	1.024044
TWAS21060301	1.12166	0.985363	1.1008	1.39885	1.17168	0.943797	0.86387	1.14965	1.16644	1.13212	1.23575	1.056502	1.086523	1.020885	1.34065	1.081387	1.13306
TWAS21060302	0.932639	0.55373	0.963685	0.62945	0.5312	1.2174	1.14159	1.11027	1.0719	1.0091988	0.999942873	0.60071	1.021679	0.57882	1.048989	1.096241	1.001238
TWAS21060303	1.14297	0.7176	1.15495	0.59048	1.20455	1.36879	1.37217	1.21656	1.07732	1.15052	1.055066	0.73802	1.16303	0.69144	1.045688	1.19661	1.17017
TWAS21060304	1.13328	0.974199	1.10987	1.52815	1.17563	1.14247	1.1685	1.26683	1.12454	1.13813	1.23408	1.072414	1.1341	1.031319	1.33386	1.19174	1.13025
TWAS21060306	1.010624	0.968557	0.929577	1.24039	0.73137	1.058954	1.11044	1.16267	1.098242	1.062201	1.014863	0.82332	1.020982	0.83036	1.10233	1.01512	0.912234
TWAS21060309	0.96782	0.58543	0.91744	0.50608	0.76405	1.25922	1.2752	1.14511	1.057179	0.9966583	0.9966518	0.31351	0.9940931	0.61795	0.58091	1.036441	0.915643
TWAS21060312	1.10579	0.63426	1.10357	0.55935	1.17696	1.092661	0.8909	0.67781	1.04207	1.13223	1.023777	0.69595	1.1248	0.62202	0.65855	0.923432	1.15611
TWAS21060313	1.13655	0.980649	1.11301	1.5258	1.18532	1.099091	1.23652	1.28216	1.12724	1.13361	1.21439	0.94533	1.11915	1.048083	1.32128	1.18001	1.12487
TWAS21060314	1.13818	0.980987	1.12531	1.52269	1.19593	1.11976	1.2269	1.27312	1.14054	1.14152	1.21179	0.976295	1.14089	0.972427	1.31661	1.19893	1.11647
TWAS21060316	1.12528	0.965652	1.084328	1.51816	1.16818	1.090049	1.30767	1.27291	1.22587	1.15472	1.20071	1.10404	1.15974	0.975696	1.26316	1.17609	1.12945
TWAS21060317	1.13866	0.980796	1.15533	1.3928	1.18703	1.02163	0.912631	1.1421	1.097445	1.14476	1.20325	0.974625	1.12655	0.968881	1.32464	1.18669	1.13284
TWAS21060318	0.988803	0.83835	0.953497	1.41657	0.54514	0.948232	1.078695	1.14331	1.047405	1.14486	0.98018	0.86594	1.061658	0.84433	1.18697	1.088594	0.967504
TWAS21060321	1.10202	1.61042	1.082364	1.40253	1.13707	0.917974	1.0053734	1.18897	1.14437	1.1237	1.18057	0.988459	1.082099	1.56991	1.3463	1.089256	1.12377
TWAS21060322	0.937984	0.76906	0.87351	1.35706	0.56295	1.0072519	0.982294	1.047563	1.031188	0.954316	0.917251	0.72611	1.0054095	0.75379	1.11005	0.961848	0.91224
TWAS21060323	1.035949	0.49396	1.013244	0.55983	0.57001	0.46459	0.78956	0.60027	0.85862	1.1183	0.936251	0.49973	1.073425	0.53763	0.61124	0.80838	1.10947
TWAS21060324	0.978452	0.53496	0.989192	0.4949	0.56423	1.15154	1.054544	1.12911	0.95909	1.078509	0.68701	0.56523	1.092453	0.60463	0.56808	1.053017	1.055107
TWAS21060402	0.975356	0.58332	1.014503	0.47703	0.5312	1.16392	1.17123	1.19473	0.959048	1.060767	0.907825	0.51811	1.068587	0.54443	0.50492	0.942561	1.046479
TWAS21060404	1.0017963	0.58068	0.956964	0.56569	0.59492	0.23208	0.58013	0.55386	0.913659	1.11457	0.939786	0.57441	0.9964124	0.22518	0.57732	0.21838	1.051798
TWAS21060406	0.949254	0.56435	0.942743	0.47943	0.60809	1.15433	1.20655	1.1664	1.093787	0.961457	0.996271	0.23004	1.054607	0.59124	0.60116	1.090704	0.92903
TWAS21060407	1.1294	0.965256	1.10322	1.45125	1.17085	1.089533	1.24642	1.26425	1.21758	1.15059	1.17092	0.984016	1.13234	0.92788	1.26722	1.17751	1.10789
TWAS21060408	0.937984	0.83269	0.945431	1.43947	0.47352	1.011121	1.048129	1.0717	1.058594	1.10165	0.969755	0.86048	1.087008	0.87135	1.24194	1.04732	0.986181
TWAS21060409	1.020257	0.9918104	0.944599	1.32777	0.61525	1.11777	1.023444	1.083699	1.074412	1.065391	0.937272	0.83177	1.0138	0.92138	1.061756	1.012589	1.096803
TWAS21060411	0.52351	0.67346	0.52175	0.55181	0.36603	0.4881	0.76008	0.53589	0.48327	0.47739	0.53251	0.50591	0.45811	0.976453	0.60576	0.57767	0.48219
TWAS21060412	1.0060532	0.76915	0.974916	1.090054	0.55431	0.89114	1.18583	1.1778	1.12095	1.063463	1.031594	0.67071	1.0033561	0.926789	1.13556	0.9976251	0.86612
TWAS21060414	1.11677	0.973893	1.085088	1.53416	1.16536	1.053904	1.24287	1.26739	1.093404	1.12393	1.19715	1.036318	1.10881	1.013076	1.32171	1.17078	1.11635
TWAS21060417	1.12179	0.951756	1.14584	1.36357	1.16565	0.989423	0.8701	1.1171	1.098465	1.12953	1.23274	0.940524	1.12374	0.972448	1.31983	1.17158	1.12014
TWAS21060418	1.0076137	0.87189	1.078037	1.25766	0.53053	0.56127	0.88345	1.058032	1.097907	1.085755	1.19698	0.9866	0.50976	0.916821	1.098294	1.072489	0.971591
TWAS21060419	0.51424	0.66534	0.51138	0.55672	0.49608	0.54145	0.71929	0.86157	0.50982	0.40427	0.59803	0.45492	0.49841	0.70185	0.54672	0.51507	0.46905
TWAS21060421	0.926169	0.902319	0.87492	1.46639	0.68172	1.087874	1.087848	1.14055	0.969303	0.9939218	1.021276	0.87015	0.948102	0.89472	1.2786	0.958942	0.8981
TWAS21060422	1.12313	0.963135	1.099467	1.38714	1.14244	0.86835	0.89673	1.14801	1.093405	1.14987	1.24157	1.24357	1.12292	1.016907	1.31376	1.08621	1.12837
TWAS21060423	0.922579	0.51403	0.968774	0.52604	0.55301	1.2052	1.26197	1.073249	1.072791	1.019432	0.981329	0.49662	1.01733	0.637	0.62272	1.072552	0.968374
TWAS21060424	1.033421	0.84187	0.956964	1.10768	0.22866	0.69938	0.80279	1.15917	1.087972	1.055011	0.944368	1.033589	1.048034	0.88698	1.22271	0.975874	0.959845
TWAS21060501	1.12031	0.66615	1.14017	0.53862	1.18654	1.13091	0.77049	0.62496	1.068995	1.13623	1.052302	0.52728	1.13725	0.60862	1.026844	1.077547	1.15924
TWAS21060502	1.13202	1.031824	1.10799	1.47375	1.17568	1.11477	1.3391	1.25926	1.18076	1.15218	1.22142	1.078097	1.13542	1.017993	1.31786	1.1835	1.12125
TWAS21060503	1.14493	0.68345	1.15364	0.56419	1.21653	1.41761	1.41296	1.21361	1.14506	1.17619	1.059891	0.72274	1.18182	0.72917	1.037175	1.23534	1.19926
TWAS21060504	1.029215	0.79176	0.965381	1.27729	0.41471	0.55302	0.609	1.075959	0.919317	1.0099224	1.12905	0.88388	0.901729	0.960828	1.26377	0.83462	0.92968
TWAS21060505	1.091941	0.92441	1.097333	1.38376	1.13171	0.82192	0.8808	1.1644	1.11671	1.040843	1.19573	0.960977	1.025539	1.070335	1.27106	1.079383	1.07208
