CTRL_alpha	itraconazole_alpha	methotrexate_alpha	tamoxifen_alpha	beauvericin_alpha	benomyl_alpha	bisantrene_alpha	camptothecin_alpha	cisplatin_alpha	colchicine_alpha	cycloheximide_alpha	fluconazole_alpha	imatinib_alpha	ketoconazole_alpha	miconazole_alpha	mitoxantrone_alpha	valinomycin_alpha
TWAS21181511	0.904601	0.51074	0.87581	0.56729	0.50638	1.087812	1.0043008	1.012978	0.86018	0.99964061	0.7636	0.58962	0.977964	0.45282	0.43723	1.012559	0.47896
TWAS21181512	1.076784	0.85924	1.11757	0.59778	1.20072	1.24034	1.078242	1.089749	1.013646	1.12675	1.019339	0.74969	1.10689	0.6941	0.81871	1.06187	1.089523
TWAS21181513	1.071556	1.03974	1.07648	1.34635	1.15147	1.083697	1.22928	1.15699	1.027981	1.10078	1.12487	0.85018	1.069945	0.9917103	1.29961	1.083559	1.048743
TWAS21181515	0.9970157	1.16952	1.011287	0.62081	0.63674	1.24679	1.27198	1.068203	0.99962891	1.057879	0.909431	0.59438	1.054728	0.64137	0.52579	1.045406	1.044241
TWAS21181516	1.064467	0.87562	1.052554	0.73556	1.15543	1.17845	1.02818	1.066048	1.015838	1.096002	0.982757	0.72068	1.078659	0.65468	0.53216	1.082579	1.081159
TWAS21181517	0.9923719	1.078561	1.018819	0.58387	0.58625	1.22173	1.29278	1.070417	1.012078	1.067291	0.921301	0.55395	1.068547	0.53147	0.47292	1.042647	1.025888
TWAS21181518	1.081148	0.59112	1.12947	0.6214	1.19368	1.24948	1.075299	1.070379	1.0059245	1.12282	1.030616	0.75048	1.10191	0.81186	0.31099	1.067885	1.090135
TWAS21181519	1.07183	0.927482	1.073813	0.58526	1.19676	1.23638	1.15377	1.087733	1.055018	1.091963	1.0096341	0.72207	1.070677	0.64982	0.62581	1.0953	1.087137
TWAS21181521	1.060733	0.915394	1.094658	0.69635	1.19717	1.17823	1.54422	1.08631	1.043975	1.1356	1.0077757	0.73318	1.078602	0.81348	0.81712	1.04019	1.076411
TWAS21181522	1.035783	0.9992532	1.46677	0.51801	1.075573	1.16886	0.946813	1.037834	1.0016681	1.027608	0.950866	0.72704	1.018893	0.55782	0.50794	1.069444	1.07595
TWAS21181603	0.97734	1.070719	0.86232	1.18526	0.52889	0.6061	0.5854	0.988774	1.0096187	1.08341	1.01316	1.20943	1.11004	1.45947	1.23252	1.0019101	1.024412
TWAS21181604	1.069579	0.86172	1.068164	0.62098	1.18737	1.24419	1.19153	1.10407	1.054704	1.082514	0.9904093	0.7167	1.083282	0.67259	0.5944	1.086054	1.085438
TWAS21181605	1.043163	0.63252	1.094103	0.66067	1.20023	1.20081	0.72554	0.71886	0.935463	1.080905	1.004437	0.75186	1.082581	0.70072	0.81895	0.968191	1.038369
TWAS21181606	1.071608	1.53436	1.089971	1.34372	1.19056	1.071617	1.09056	1.15336	1.11632	1.1088	1.13706	0.88534	1.07505	1.069966	1.35227	1.054738	1.062287
TWAS21181608	1.057869	1.053138	1.063452	1.20272	1.1415	0.924232	0.61161	1.015593	1.030085	1.068512	1.12661	0.84198	1.051358	0.9940474	1.3063	1.045827	1.03543
TWAS21181609	1.067209	1.049472	1.077931	1.35269	1.18993	1.10366	1.17035	1.18164	1.10545	1.054878	1.13208	0.86793	1.054728	1.037545	1.31086	1.073446	1.036041
TWAS21181611	1.053375	0.944911	1.85687	0.56954	1.099372	1.19967	1.13959	1.040772	1.0054567	1.11032	0.951182	0.68823	1.055596	0.66986	0.53512	1.1027	1.091898
TWAS21181612	0.944483	1.043857	0.9924657	1.3469	0.67239	1.03418	1.10272	1.11822	1.028654	0.9923569	1.02205	0.84137	1.025699	0.960911	1.29564	1.014352	0.932372
TWAS21181613	1.002541	1.32694	1.85687	1.09079	0.9988667	0.9910936	0.65127	0.51886	0.83013	1.068905	0.88557	0.79137	1.037893	0.8844	1.24597	0.938047	1.062319
TWAS21181614	1.059484	1.07514	1.078858	1.22079	1.153	0.9932621	0.74089	0.9973015	1.095499	1.062619	1.13745	0.908129	1.040518	1.010603	1.32215	1.060255	1.047758
TWAS21181616	1.054222	0.915587	1.065142	0.58859	1.17161	1.022859	0.66467	0.61973	0.9970007	1.049851	0.984861	0.69706	1.055072	0.67334	0.57028	0.98898	1.064628
TWAS21181618	1.044385	1.088268	1.034204	1.20998	1.13714	1.00033275	0.61239	0.9912757	1.091535	1.059393	1.1124	0.88484	1.037965	1.036543	1.33802	1.051074	1.061905
TWAS21181619	1.069613	1.031371	1.077168	1.34363	1.15195	1.080219	1.022903	1.14706	1.031036	1.061989	1.12292	0.83895	1.06603	0.97494	1.27851	1.083692	1.045847
TWAS21181621	1.019021	1.56803	1.039301	1.33872	0.58938	1.031103	1.0043943	1.12957	1.071965	1.032859	1.09787	0.88477	1.04866	1.037155	1.36691	1.019114	0.978274
TWAS21181622	0.86417	0.935056	0.88791	1.24182	0.51465	1.0178	1.00067347	0.989504	0.928773	1.028091	0.919702	0.71482	0.978092	0.87974	1.20863	0.941856	0.96299
TWAS21190103	1.041544	1.18451	1.85687	1.37645	1.057363	1.099517	0.956012	1.1225	0.979416	1.059024	1.094333	0.81387	1.02455	0.910111	1.25301	1.067504	1.021905
TWAS21190104	0.951779	0.59155	0.91627	0.62185	0.62912	1.061144	1.04518	1.026553	0.92983	0.9925876	0.90452	0.52166	1.027101	0.64559	0.47553	0.964526	0.986468
TWAS21190113	0.969896	1.034799	1.011092	1.38887	0.63459	1.042037	1.034561	1.12721	0.977083	1.063055	1.0511	0.88995	1.028109	0.950181	1.33905	1.016038	0.944722
TWAS21190114	1.041189	0.74927	1.85687	0.56614	1.065183	1.17633	0.969829	1.020828	0.92441	1.061795	0.939165	0.66499	1.025065	0.66221	0.55321	1.07966	1.080149
TWAS21190115	1.065597	0.8604	1.071415	0.69687	1.18024	1.22788	1.059324	1.091632	0.989757	1.07267	0.99976804	0.72235	1.06693	0.63769	0.60709	1.090197	1.079068
TWAS21190116	1.013596	1.10294	1.048409	1.3805	0.622	1.13147	1.18353	1.16373	1.0577	1.074339	1.085371	0.87884	1.065239	1.02457	1.37476	1.051605	1.00029263
TWAS21190117	1.032224	1.044358	1.47571	1.33795	1.10044	1.22365	1.064766	1.19733	1.056453	1.075165	1.12746	0.88341	0.989273	0.984372	1.28413	1.078291	1.081527
TWAS21190118	0.979831	1.71246	0.969692	1.32001	0.58565	1.24301	1.069186	1.10997	1.061406	1.010078	1.061499	0.8643	1.03123	1.07794	1.32725	1.013186	0.948111
TWAS21190119	1.049777	1.041438	1.43956	1.35757	1.078592	1.119	0.934697	1.18194	1.018279	1.065871	1.10634	0.85059	1.010359	0.967169	1.28687	1.075107	1.061585
TWAS21190121	1.065913	0.975291	1.072141	0.59191	1.17742	1.24331	1.0117	1.098215	1.003508	1.081195	1.011264	0.70819	1.072901	0.74397	0.59145	1.076677	1.08818
TWAS21190203	1.044533	0.978978	1.045193	1.28657	1.12793	1.04067	0.980647	1.12721	0.9960518	1.053781	1.082337	0.74867	1.073641	0.79637	1.3149	1.062993	1.054153
TWAS21190204	0.904833	1.038873	0.93073	1.13184	0.50236	0.73557	0.7182	1.025998	0.950618	0.972783	0.978338	1.13195	0.47942	1.35994	1.080252	0.983783	0.965319
TWAS21190205	1.035229	1.092835	1.043468	1.21082	1.14971	0.83387	0.66549	1.070538	1.068088	1.021996	1.11873	0.85794	1.040423	1.055668	1.33815	1.038915	1.057642
TWAS21190207	1.045252	1.051235	1.031568	1.34952	1.15038	1.06616	1.051125	1.18667	1.039734	1.057209	1.12521	0.87155	1.041543	1.010318	1.30913	1.06027	1.039071
TWAS21190208	0.8859	0.5584	0.86202	0.62985	0.67252	0.897	0.63811	0.56098	0.80468	0.986071	0.88546	0.56865	0.977684	0.54874	0.46806	0.83335	0.932222
TWAS21190209	1.06053	1.075709	1.04276	1.20933	1.13437	0.87123	0.72455	1.04005	1.030243	1.07465	1.13594	0.910183	1.043016	1.030489	1.33984	1.060992	1.063977
TWAS21190211	1.068145	1.36642	1.13056	1.34892	1.19961	1.1113	1.21429	1.14608	1.0486	1.12965	1.12734	0.87264	1.079782	1.06398	1.3227	1.03746	1.019155
TWAS21190212	0.951467	1.016199	0.970326	0.64439	0.63547	1.070754	1.10839	1.027806	0.937675	0.987552	0.88579	0.64952	1.012224	0.60585	0.51601	0.948949	0.953901
TWAS21190214	1.02064	1.06904	0.9948561	1.38275	0.56739	1.070261	1.075611	1.16482	1.01466	1.080736	1.098879	0.86408	1.030296	1.00042483	1.36062	1.044137	0.984801
TWAS21190215	0.913487	0.51793	1.36527	0.56329	0.5408	0.92786	0.54623	0.46788	0.88016	1.0016473	0.88036	0.60204	0.986057	0.50674	0.46193	1.11141	0.970391
TWAS21190216	0.976224	1.17145	1.0094746	0.60903	0.57348	1.16544	1.22635	1.038119	1.00064018	1.021144	0.913791	0.56358	1.073299	0.62622	0.48904	1.0099779	0.99973065
TWAS21190218	1.051343	0.986836	1.019838	0.58848	1.13779	1.16838	0.983468	1.05537	0.986546	1.11614	0.965992	0.70173	1.065113	0.6486	0.62108	1.071386	1.098416
TWAS21190219	1.060745	1.078536	1.084911	1.22095	1.16635	0.937647	0.69664	1.027004	1.086866	1.043985	1.13007	0.88192	1.050287	1.035065	1.32272	1.059624	1.054144
TWAS21190221	0.88092	1.023856	1.21551	1.29379	0.5304	1.06568	0.84699	1.022051	0.941457	1.016865	0.933019	0.85671	0.955151	0.922688	1.27726	1.14253	0.952208
TWAS21190302	1.054828	1.038444	1.024527	1.34947	1.14882	1.10639	1.21763	1.18614	1.051011	1.10661	1.14037	0.85952	1.063561	0.9937727	1.29684	1.067162	1.073919
TWAS21190303	1.037191	0.935953	1.46201	0.5544	1.084183	1.18444	0.95594	1.021749	0.9943262	1.064815	0.942118	0.7107	1.010051	0.81741	0.57726	1.084459	1.071839
TWAS21190305	0.952157	1.17145	1.42735	0.5908	0.57006	1.1919	1.097036	0.976776	0.940019	1.054992	0.84823	0.54285	1.035377	0.29292	0.52306	1.0096521	1.021315
TWAS21190306	1.066099	1.056734	1.087523	1.35947	1.16839	1.11551	1.0086423	1.17351	1.04544	1.06708	1.13964	0.84738	1.049962	0.976531	1.29306	1.074256	1.026277
TWAS21190307	0.89465	0.55917	0.93272	0.59344	0.5277	0.952358	0.68928	0.66016	0.83802	1.054857	0.87558	0.51396	1.0072072	0.48379	0.46713	0.83737	0.948339
TWAS21190314	0.991241	1.13358	1.39916	0.35302	1.0090071	1.053969	1.026933	0.919529	0.954884	1.098604	0.86741	0.69375	1.053512	0.77141	0.3754	1.037638	1.033816
TWAS21190315	1.040549	1.36617	1.10696	1.34191	0.58547	1.014018	1.15627	1.13253	1.089661	1.082469	1.10793	0.85807	1.06603	1.0067793	1.3702	1.022245	0.986564
TWAS21190316	1.05765	0.86827	1.046911	0.60976	1.18194	1.20735	1.019776	1.10382	1.068419	1.061772	0.9909424	0.73251	1.059129	0.7848	0.80362	1.077087	1.065894
TWAS21190321	0.960297	1.099313	0.931289	1.13377	0.61597	0.87124	0.61326	0.98033	0.980254	1.0032756	1.043763	0.88778	0.9961948	1.035445	1.35808	0.983929	0.964363
TWAS21190401	1.009383	1.34637	1.060223	1.34486	0.57345	1.010879	1.062387	1.12457	1.0010845	1.051596	1.088161	0.84166	1.060529	0.9901191	1.34757	1.014115	0.968059
TWAS21190402	0.939142	1.095316	0.979024	0.60555	0.22918	1.12908	1.25291	1.02638	0.943797	1.013413	0.97175	0.48121	1.058243	0.51579	0.47292	1.0058635	0.9924186
TWAS21190403	1.062848	0.62448	1.10798	0.65647	1.18001	1.034651	0.79288	0.69463	0.911908	1.10037	1.011506	0.72123	1.087967	0.63698	0.4629	1.0071538	1.082405
TWAS21190405	1.015286	1.019803	1.85687	0.56568	1.056713	0.986668	0.59581	0.54336	0.8256	1.042839	0.903869	0.56965	1.032812	0.22733	0.57707	0.953698	1.046336
TWAS21190406	0.98066	1.30198	0.937752	1.35514	0.69068	1.04173	1.029956	1.11472	0.981644	1.073586	1.061179	0.85815	1.023174	1.0083834	1.35255	1.023258	0.974839
TWAS21190407	1.066266	1.047344	1.083316	1.35605	1.16567	1.09457	1.025757	1.17965	1.033597	1.070419	1.13868	0.84897	1.068309	0.985224	1.30018	1.080651	1.05725
TWAS21190408	1.070619	0.90099	1.088772	0.60572	1.19133	1.20916	1.10102	1.10524	1.010029	1.078988	1.010976	0.7537	1.079195	0.6371	0.59842	1.082777	1.09451
TWAS21190409	1.061713	1.047121	1.090785	1.36174	1.17523	1.092304	1.022578	1.18607	1.051496	1.03118	1.12922	0.86493	1.0649	1.0081413	1.30452	1.064652	1.024926
TWAS21190411	0.967636	0.913866	1.015399	0.68256	0.57157	1.14426	1.27176	1.020545	0.982028	1.020592	0.936954	0.5201	1.075681	0.61406	0.47084	0.983404	1.017101
TWAS21190415	1.042105	0.972394	1.043479	1.27216	1.13828	1.070686	1.0022198	1.1196	0.984462	1.044102	1.091794	0.72829	1.043133	0.8433	1.29584	1.051062	1.031991
TWAS21190416	1.061787	1.068194	1.081962	1.21895	1.1647	0.994476	0.71293	1.015226	1.097161	1.045832	1.13496	0.86341	1.054019	1.016352	1.31961	1.051599	1.03731
TWAS21190419	1.059333	0.902993	1.062719	0.55546	1.16421	1.22313	1.029967	1.075023	1.072421	1.090154	0.985518	0.71598	1.059101	0.6681	0.81237	1.076265	1.088189
TWAS21190422	1.048187	1.0025082	1.059586	0.62219	1.15846	0.954944	0.62823	0.64282	0.9919701	1.06844	0.984062	0.70597	1.060647	0.69953	0.58769	1.0028869	1.071011
TWAS21190424	1.069477	0.84789	1.11768	0.75317	1.20612	1.20675	1.12235	1.09794	1.011848	1.092212	1.017423	0.71826	1.10254	0.73653	0.69998	1.055812	1.076168
TWAS21190502	1.0020869	1.059879	1.04428	1.15402	0.58273	0.8616	0.75756	1.013275	0.975564	1.039804	1.064302	0.83549	1.034714	0.963625	1.35819	1.016419	0.974503
TWAS21190505	1.048769	0.91945	1.85687	0.5888	1.097473	1.17922	1.029682	1.062397	1.025183	1.047176	0.938459	0.66697	1.018291	0.81278	0.57317	1.088433	1.067317
TWAS21190509	1.031117	1.3467	1.071549	1.35445	0.63373	1.012864	1.14579	1.13109	1.015858	1.075744	1.11481	0.85131	1.075564	0.988885	1.35269	1.024687	0.968008
TWAS21190511	0.940802	0.47703	0.960527	0.58024	0.56755	1.0563	0.94145	1.027714	0.89068	0.50647	0.77751	0.56958	1.11453	0.49103	0.4181	1.03901	1.0060617
TWAS21190513	1.063376	1.48361	1.10769	0.909207	1.17218	1.20586	1.15894	1.066722	0.985678	1.091899	0.987937	0.898	1.094315	0.968932	1.12993	1.054003	1.080647
TWAS21190515	1.070618	1.059744	1.041157	1.37045	1.17512	1.040279	1.10803	1.20591	1.076156	1.060112	1.14019	0.8657	1.071073	1.51053	1.33854	1.07524	1.061077
TWAS21190601	1.066758	0.935953	1.078108	0.63297	1.16315	1.19927	1.14805	1.10503	0.9904664	1.10602	0.9950719	0.70759	1.089183	0.6796	0.57491	1.086818	1.087579
TWAS21190602	1.05447	1.076068	1.041659	1.21192	1.14599	0.89265	0.64156	1.041387	1.049512	1.044126	1.12583	0.87012	1.041363	1.042755	1.32868	1.046596	1.047103
TWAS21190603	0.952668	1.0016636	1.39681	1.34516	0.52979	1.11655	1.0091341	1.058205	0.97026	1.025047	0.9932011	0.82234	0.9957624	0.902742	1.27254	1.0031599	0.930067
TWAS21190604	1.065935	1.034153	1.076304	1.35264	1.16905	1.099619	1.106	1.16981	1.10809	1.093746	1.13289	0.85923	1.053263	1.0086636	1.30059	1.08331	1.044309
TWAS21190605	1.0019822	0.62902	1.042065	0.62767	0.66846	1.14462	1.15367	1.034041	1.026985	1.048292	0.936954	0.62294	1.056494	0.61265	0.4848	0.987907	1.027661
TWAS21190606	1.057085	1.055026	1.031651	1.34055	1.14169	1.042051	0.9987245	1.16028	1.043983	1.058439	1.12145	0.86247	1.040437	1.031979	1.30934	1.069785	1.051901
TWAS21190607	1.049481	1.05715	1.06772	1.19148	1.13246	0.917603	0.75929	0.985986	1.019668	1.085363	1.11334	0.82391	1.050783	0.975905	1.31095	1.065543	1.058438
TWAS21190608	1.06768	0.915587	1.08162	0.63461	1.19662	1.24197	1.17762	1.11151	1.057317	1.05381	1.010631	0.70995	1.072001	0.67638	0.64549	1.077827	1.079434
TWAS21190609	1.043339	1.44826	1.075324	1.3037	1.18669	0.935396	1.072103	1.14003	1.066596	1.079885	1.09514	0.85266	1.066967	1.044953	1.2887	1.0080992	1.043321
TWAS21190613	1.01622	0.938145	0.967261	0.59354	0.65084	1.21262	1.080821	1.10512	0.98592	1.023628	0.953896	0.67441	1.062265	0.63505	0.5082	1.029976	1.028332
TWAS21190614	0.934256	0.53809	0.964838	0.58982	0.62025	0.921449	0.60488	0.56483	0.81629	0.9918523	0.9438	0.5592	1.022977	0.54524	0.47775	0.87344	0.952687
TWAS21190615	1.055341	1.50561	1.10802	1.35343	0.65927	1.07285	1.34374	1.12049	1.027494	1.085018	1.12055	0.8684	1.069388	1.0037288	1.38963	1.057023	1.01069
TWAS21190618	1.040489	0.906337	1.048741	0.11444	1.15979	0.968655	0.65737	0.61719	0.987942	1.060725	0.971251	0.67052	1.060445	0.6146	0.52601	0.994261	1.066943
TWAS21190622	1.04284	1.25525	1.00013273	0.64219	0.69513	1.25685	1.11641	1.10966	1.0055687	1.061176	0.922113	0.60142	1.063996	0.5707	0.56724	1.062122	1.056323
TWAS21190624	1.06271	0.645	1.10361	0.6192	1.20042	0.982357	0.80482	0.60917	0.953454	1.11568	1.011483	0.7172	1.10051	0.6122	0.67875	1.0068797	1.071613
TWAS21190702	1.05558	1.018006	1.85687	1.36413	1.09932	1.075175	1.10579	1.18385	1.060518	1.062254	1.10692	0.82929	1.045134	0.950558	1.27601	1.090199	1.05353
TWAS21190705	1.054851	0.99936368	1.049952	1.28891	1.13435	1.058625	1.014042	1.12469	0.984478	1.1125	1.10176	0.73356	1.069005	0.7654	1.31304	1.054928	1.065849
TWAS21190706	0.918121	0.49251	0.8902	0.60344	0.53809	0.988702	0.71674	0.72242	0.922067	0.954821	0.91724	0.46525	0.989973	0.44707	0.45724	0.82532	0.9946656
TWAS21190711	1.042849	0.54961	1.091072	0.69385	1.17979	0.962785	0.75366	0.73353	1.0050792	1.090734	1.0043014	0.74954	1.063131	0.68517	0.44614	0.967271	1.042005
TWAS21190712	1.060637	1.012502	1.067822	1.36417	1.15585	1.098816	1.13809	1.17209	1.035835	1.071159	1.12192	0.83953	1.061218	0.961242	1.28564	1.078269	1.044076
TWAS21190714	1.05741	1.032121	1.076295	1.34559	1.1534	1.066151	1.0043888	1.15384	1.025384	1.065781	1.12326	0.84521	1.050812	0.981779	1.28684	1.080362	1.030491
TWAS21190715	0.983172	1.71551	0.963371	1.31998	0.5862	1.13147	1.066074	1.13476	1.074321	1.058126	1.083984	0.86394	1.030649	1.033299	1.34369	0.982747	0.964824
TWAS21190717	1.026126	1.067568	1.051856	1.38082	0.69176	1.079074	1.12971	1.15859	1.098358	1.073612	1.10686	0.917693	1.053488	1.011871	1.36009	1.057538	0.978935
TWAS21190718	1.044848	0.64892	1.055865	0.67722	0.6	1.26699	1.10326	1.11758	1.0060057	1.082227	0.985786	0.70882	1.1061	0.60797	0.59921	1.014374	1.044811
TWAS21190719	1.05515	0.944911	1.85687	0.57411	1.11043	1.21292	1.090722	1.041392	1.013654	1.053353	0.948878	0.66685	1.025514	0.76047	0.56296	1.079591	1.085463
TWAS21190722	1.059986	0.66795	1.10081	0.70217	1.19911	1.025322	0.62375	0.67344	1.0027015	1.11335	1.020099	0.75254	1.084867	0.60801	0.982659	0.9911916	1.075608
TWAS21190801	1.041866	0.985651	1.036457	1.27759	1.13117	1.085372	0.979473	1.10331	0.984275	1.10013	1.086434	0.80689	1.042598	0.88683	1.3277	1.050834	1.04668
TWAS21190802	1.0016727	1.025128	1.030312	1.3707	0.6686	1.037985	1.15763	1.13348	1.062922	1.037141	1.076857	0.81717	1.039622	0.953568	1.33158	1.053093	0.975778
TWAS21190804	1.078957	0.959381	1.082321	0.59139	1.20024	1.26617	1.13645	1.091419	1.061386	1.079676	1.010898	0.75341	1.081946	0.65646	0.54004	1.095837	1.10328
TWAS21190805	0.952902	0.958003	1.45775	1.36462	0.51021	1.11561	0.947095	1.042218	0.908306	1.034016	1.015378	0.9583	0.986369	0.89314	1.2705	1.0046242	0.942988
TWAS21190806	0.51148	0.43314	0.47374	0.51086	0.46572	0.54973	0.62152	0.55564	0.44539	0.83949	0.55643	0.16545	0.48199	0.42639	0.37964	0.50732	0.47771
TWAS21190807	1.070413	1.12486	1.10551	1.29278	1.20058	1.096627	1.1613	1.12853	1.021802	1.10619	1.10892	0.76854	1.097481	0.957333	1.34272	1.015293	1.016562
TWAS21190808	1.066641	1.064594	1.070595	1.21033	1.13673	0.959544	0.74678	1.0042271	1.026423	1.071593	1.13385	0.83993	1.044492	1.010805	1.3225	1.074101	1.056035
TWAS21190812	1.043035	0.83629	1.05058	0.63475	1.16412	0.968655	0.61426	0.63224	0.987627	1.072767	0.974507	0.70945	1.061354	0.62591	0.55746	0.9940243	1.073061
TWAS21190814	1.049587	0.944911	1.064335	0.61224	1.16361	0.967805	0.59496	0.64329	0.9904536	1.087062	0.978305	0.68832	1.072505	0.62659	0.59755	0.9906025	1.067276
TWAS21190816	1.04062	0.84647	1.073914	0.75578	1.16488	0.914669	0.69181	0.62002	0.95791	1.085454	0.9914292	0.7277	1.071432	0.6947	0.79234	0.954113	1.061371
TWAS21190818	1.015621	1.21216	1.045054	0.62562	0.79373	1.23757	1.28925	1.13736	1.029838	1.05263	0.948495	0.57323	1.088562	0.55373	0.52005	1.038631	1.05762
TWAS21190819	0.988685	1.15647	1.44472	0.52562	0.56794	1.20188	1.21372	1.054549	0.964948	1.039309	0.86397	0.62663	1.00212	0.63074	0.47182	1.035037	1.011092
TWAS21190821	0.959804	1.069249	0.947242	1.20516	0.55906	0.904736	1.033969	1.034968	1.11414	1.0095377	1.073237	0.9970603	0.4987	1.087908	1.17946	0.955053	1.0036816
TWAS21190822	1.074741	0.915558	1.079221	0.64465	1.18546	1.24105	1.17368	1.085199	1.062163	1.11351	1.009436	0.74407	1.075035	0.6149	0.903121	1.11075	1.10539
TWAS21190824	1.068807	1.057259	1.080874	1.34783	1.18921	1.088916	1.15438	1.19	1.11395	1.07185	1.14188	0.87157	1.057206	1.015609	1.30505	1.092223	1.046603
TWAS21190902	1.035045	0.950106	1.49378	1.3678	1.045024	1.15358	0.980159	1.16573	0.96062	1.096787	1.093687	0.80804	1.023737	0.910084	1.25085	1.088691	1.044532
TWAS21190903	1.023665	1.51314	1.083822	1.3362	0.70582	0.970586	1.14056	1.12347	1.1002	1.038793	1.079036	0.85512	1.071119	0.999531	1.36255	1.030598	0.964937
TWAS21190906	0.954532	1.48949	0.9972222	1.11293	0.5826	0.919182	0.74216	1.029714	1.00025651	1.008288	1.025417	0.78574	1.015897	0.947687	1.31507	0.982408	0.945729
TWAS21190907	1.048059	1.0054486	1.85687	1.35761	1.071162	1.089931	1.024475	1.14068	0.987063	1.072906	1.11302	0.8265	1.006163	0.908085	1.25717	1.073736	1.034422
TWAS21190909	0.951272	0.87417	0.93328	0.60462	0.59369	1.11848	1.07456	1.028072	0.969168	1.0030854	0.8071	0.64362	1.039683	0.62822	0.52649	0.9920122	0.975987
TWAS21190912	1.038056	0.82564	1.85687	0.58283	1.10045	1.19223	1.098114	1.042538	1.011305	1.059199	0.948443	0.65763	1.021634	0.58939	0.54867	1.094926	1.072026
TWAS21190916	1.077212	0.973431	1.095414	0.64315	1.22435	1.21932	1.15319	1.12007	1.079497	1.13643	1.037256	0.74645	1.10229	0.8259	0.80017	1.058746	1.1026
TWAS21190917	1.075076	1.26496	1.12312	1.33791	1.18417	1.094163	1.079094	1.15034	1.059212	1.10647	1.13277	0.86221	1.093038	1.026264	1.31716	1.048862	1.051767
TWAS21190922	1.05511	0.975291	1.065631	0.58617	1.16418	1.20131	1.065382	1.070797	0.9959661	1.093351	0.975842	0.71615	1.082491	0.66322	0.55733	1.090862	1.099193
TWAS21190923	1.013542	0.918854	0.987794	1.23052	0.44847	1.061933	0.978987	1.00096893	1.033899	1.096687	0.969179	0.70657	1.0018144	0.85676	1.18034	1.051388	1.022585
TWAS21191001	1.075732	0.9960606	1.084117	0.60364	1.17555	1.2657	1.14749	1.090214	1.051561	1.10575	1.014332	0.7218	1.084157	0.66204	0.56625	1.11163	1.11206
TWAS21191002	1.03865	0.89762	1.45379	0.58118	1.087316	1.16621	0.979289	1.066292	0.9919891	1.069039	0.924523	0.69774	1.019573	0.77167	0.55085	1.075554	1.080527
TWAS21191003	0.941914	0.60252	0.970557	0.64727	0.58336	0.914538	0.69089	0.6988	0.85734	0.9926869	0.955577	0.47191	1.031308	0.21526	0.53275	0.921433	0.976965
TWAS21191004	0.981884	1.076899	0.933882	0.59012	0.65201	1.16543	1.043881	1.034933	0.960667	1.010844	0.954423	0.54962	1.065034	0.63562	0.55356	1.0073474	1.018911
TWAS21191005	0.921391	1.023294	0.89003	1.16196	0.51857	0.57472	0.73003	1.032295	0.944172	0.87185	1.043135	1.11354	0.952821	1.48967	1.15191	0.971778	0.50871
TWAS21191006	0.959996	1.040203	1.00079252	1.35447	0.26016	1.014997	1.01556	1.13445	0.961261	1.022203	1.038952	0.83151	1.014187	0.947678	1.31609	1.0042434	0.936951
TWAS21191007	1.0683	0.89882	1.097676	0.68631	1.2089	1.22668	1.08565	1.086415	1.014006	1.082172	1.019512	0.73723	1.082106	0.78209	0.65774	1.030714	1.072247
TWAS21191008	1.066518	1.39534	1.11409	1.21942	1.1617	0.976845	0.75544	1.030406	1.029486	1.1126	1.13914	0.85051	1.066007	1.011833	1.31816	1.02786	1.043412
TWAS21191009	1.061676	0.82182	1.068302	0.61632	1.1661	1.17983	1.043744	1.090719	1.059449	1.10892	0.966386	0.71539	1.064146	0.74026	0.60514	1.083614	1.091668
TWAS21191011	1.067146	0.909345	1.085593	0.63091	1.19424	1.22577	1.13801	1.088894	1.076572	1.069891	1.012887	0.76415	1.077319	0.79443	0.79404	1.086669	1.089614
TWAS21191012	1.071436	1.063102	1.088072	1.34105	1.16668	1.025115	1.111	1.15467	1.089658	1.071837	1.13558	0.88148	1.071554	1.0096384	1.30274	1.050167	1.043345
TWAS21191014	1.06917	0.86345	1.11955	0.59302	1.19221	1.21272	1.12385	1.039319	1.026541	1.11115	1.015321	0.72143	1.080224	0.70299	0.86025	1.030946	1.084284
TWAS21191015	0.86962	1.048104	1.19511	1.027672	0.56123	0.8137	0.65134	0.87984	0.83444	1.01011	0.935728	0.89464	0.94521	0.956638	1.26833	0.951218	0.910433
TWAS21191018	0.957183	0.954331	0.926249	0.60513	0.54733	1.1697	1.071909	1.089542	0.9914826	1.11136	0.93321	0.57459	1.056473	0.58362	0.47259	1.033422	1.080631
TWAS21191022	1.050392	1.018203	1.85687	1.39655	1.091264	1.10604	1.14136	1.17941	1.067997	1.029733	1.10436	0.85207	0.99970429	0.957888	1.28075	1.077263	1.044405
TWAS21191023	1.049416	1.062678	1.033112	1.28786	1.14408	1.037236	1.10347	1.18939	1.017791	1.071505	1.12122	0.85474	1.044852	1.0080244	1.31382	1.070346	1.054563
TWAS21191024	1.060603	0.928374	1.061392	0.63864	1.18985	1.21097	1.073427	1.11016	1.072228	1.039924	1.014427	0.74261	1.072278	0.79736	0.63329	1.06059	1.084095
TWAS21191102	0.931974	1.087828	0.924433	1.18599	0.50613	0.59249	0.71044	0.988873	0.9941095	0.964097	1.012524	1.082436	0.974503	1.46906	1.15509	1.03739	1.05392
