CTRL_alpha	itraconazole_alpha	methotrexate_alpha	tamoxifen_alpha	beauvericin_alpha	benomyl_alpha	bisantrene_alpha	camptothecin_alpha	cisplatin_alpha	colchicine_alpha	cycloheximide_alpha	fluconazole_alpha	imatinib_alpha	ketoconazole_alpha	miconazole_alpha	mitoxantrone_alpha	valinomycin_alpha
TWAS21230109	1.051185	0.91945	1.052564	0.61225	1.1606	0.979665	0.63471	0.657	0.9683	1.073124	0.9964703	0.70057	1.052885	0.65839	0.63742	1.015657	1.088432
TWAS21230111	1.07145	1.15032	1.098257	1.29392	1.17859	1.10291	1.044012	1.11537	1.028793	1.12554	1.11543	1.11521	1.071911	0.950834	1.34638	1.037152	1.05321
TWAS21230113	0.999988281	1.065614	1.026033	1.38723	0.6711	1.093504	1.1787	1.17398	1.077824	1.025349	1.082943	0.87113	1.034801	1.019556	1.35965	1.016912	0.970819
TWAS21230114	1.012795	1.072707	1.34271	1.44738	0.57858	1.080941	1.11757	1.1458	1.049269	1.056688	1.059352	0.85305	1.023833	1.026575	1.35261	1.045755	0.9920255
TWAS21230115	1.10939	1.35132	1.16488	1.36453	1.23742	1.16114	1.06055	1.17247	1.063474	1.13929	1.17486	0.87923	1.1476	1.13423	1.35469	1.041862	1.07466
TWAS21230116	1.072462	0.934251	1.061158	0.67464	1.18431	1.21624	1.0078925	1.11624	1.030147	1.0633	1.014417	0.74006	1.064182	0.78759	0.83956	1.081152	1.081077
TWAS21230117	1.025699	1.061937	1.049857	1.39027	0.58625	1.015895	1.010369	1.16966	1.019284	1.052246	1.085451	0.86779	1.051165	1.0051238	1.3629	1.044934	0.977168
TWAS21230119	1.064147	1.074733	1.050723	1.35393	1.16121	1.067228	1.065175	1.17206	1.046577	1.042797	1.12889	0.8712	1.047872	1.044181	1.32728	1.068209	1.058708
TWAS21230121	0.933792	1.058778	0.89097	0.49912	0.61003	1.15316	1.11496	1.040237	0.93544	0.978602	0.88708	0.58804	1.039407	0.55924	0.5665	0.962793	0.9963815
TWAS21230122	0.9919264	1.128	0.976083	1.19294	0.55567	0.7806	0.67301	1.027183	1.057678	1.018431	1.080782	0.906538	1.006943	1.08932	1.39866	0.981888	0.986951
TWAS21230203	1.022297	0.64645	1.036443	0.67939	0.70608	1.22853	1.17066	1.1063	1.021716	1.073647	0.953555	0.68623	1.064815	0.66697	0.41715	1.01473	1.057477
TWAS21230204	1.06388	0.86172	1.052951	0.67817	1.18461	1.20128	1.062383	1.11902	1.020615	1.050466	0.984807	0.72611	1.070871	0.68034	0.7335	1.069641	1.073842
TWAS21230205	1.065237	1.074007	1.052188	1.24075	1.16642	0.956184	0.67382	1.049898	1.093824	1.057297	1.13585	0.87191	1.040734	1.049025	1.34752	1.056674	1.059249
TWAS21230206	1.012904	1.18	1.34712	0.61037	0.5775	1.20082	1.16841	1.099195	0.93399	1.062281	0.89526	0.57769	1.025667	0.57789	0.49028	1.029151	1.052662
TWAS21230207	0.914617	0.902195	0.927696	0.66589	0.65855	0.86366	0.60026	0.61252	0.8638	0.968036	0.931263	0.53291	1.020038	0.58816	0.55469	0.961865	1.011197
TWAS21230208	1.069992	1.097333	1.069522	1.24044	1.17088	0.91737	0.6555	1.064707	1.070528	1.050104	1.15258	0.8831	1.048637	1.060392	1.34163	1.052301	1.04915
TWAS21230209	1.074631	0.943983	1.065611	0.62822	1.19222	1.20391	1.029506	1.11704	1.030606	1.10089	1.0007656	0.75826	1.071248	0.68109	0.60699	1.093839	1.101
TWAS21230213	0.9989572	1.051249	1.31479	1.19254	0.6184	0.73851	0.63046	0.929554	1.035222	1.031699	1.072087	0.83558	0.976801	0.9946285	1.36005	1.026429	0.960267
TWAS21230216	0.981612	1.063217	1.010032	1.38994	0.58409	1.06037	1.60311	1.13903	1.042705	1.038178	1.050671	0.85683	1.041414	1.0019944	1.34841	1.030296	0.962206
TWAS21230217	0.9957875	1.020321	1.014896	1.3664	0.58915	1.092345	0.9918791	1.10812	0.987591	1.059477	1.075375	0.8296	1.045006	0.973468	1.32402	1.035523	0.963977
TWAS21230218	1.062895	1.056159	1.045049	1.37375	1.17068	1.10784	1.0045712	1.16923	1.057063	1.066701	1.13137	0.87779	1.049099	1.04028	1.33727	1.06731	1.056151
TWAS21230219	0.88963	1.098449	0.86816	1.31393	0.55474	0.920866	0.993884	1.084104	0.939933	0.989299	0.962695	0.91457	0.968754	1.37395	1.29542	0.937433	1.013774
TWAS21230221	1.082567	1.064837	1.097737	1.38335	1.18287	1.12754	1.049667	1.18985	1.054799	1.08709	1.14999	0.88067	1.079889	1.023693	1.32894	1.075823	1.06069
TWAS21230222	1.058098	0.87576	1.051958	0.63561	1.1866	1.19478	1.074075	1.12667	1.051864	1.052889	0.9921482	0.74743	1.062908	0.76644	0.68806	1.071109	1.077766
TWAS21230302	1.057059	1.085344	1.081291	1.40706	0.72428	1.10983	1.10666	1.17683	1.057408	1.089593	1.13691	0.8688	1.071415	1.021952	1.40452	1.081118	1.02247
TWAS21230303	1.061756	0.88795	1.058262	0.62846	1.19789	1.21923	1.14229	1.14002	1.071988	1.05048	1.0079815	0.74122	1.056987	0.77218	0.70188	1.095654	1.082134
TWAS21230304	0.9954419	1.18894	1.017868	0.64629	0.65476	0.919619	0.65981	0.6815	0.87739	1.0091931	0.92672	0.56681	1.035301	0.55221	0.57114	0.946478	1.0031975
TWAS21230305	1.068565	1.029937	1.076249	1.36598	1.18948	1.1425	1.17657	1.17291	1.10505	1.076593	1.13879	0.85712	1.052154	1.004705	1.31521	1.083434	1.041594
TWAS21230306	1.082678	1.18362	1.14082	1.34723	1.20031	1.10757	1.0926	1.14449	1.041805	1.1012	1.14716	0.87588	1.088564	1.045046	1.33529	1.057339	1.040974
TWAS21230307	1.036533	1.083523	1.3356	1.18931	1.072249	0.902131	0.60939	0.983289	1.035112	1.04578	1.11128	0.85464	0.964819	1.02542	1.32193	1.048421	1.056187
TWAS21230308	1.064928	1.061611	1.053417	1.36476	1.18839	1.095013	1.11311	1.17959	1.10784	1.0456	1.12368	0.88044	1.035462	1.062899	1.33188	1.059062	1.040293
TWAS21230309	1.063329	1.090592	1.050558	1.23406	1.15251	0.929639	0.68653	1.050236	1.058438	1.059954	1.13195	0.8789	1.046105	1.05739	1.35566	1.054215	1.078049
TWAS21230313	1.024579	0.63777	1.0069222	0.66656	0.70122	1.21139	1.13231	1.070832	0.979611	1.060671	0.967177	0.72474	1.08362	0.64321	0.56469	1.027482	1.050348
TWAS21230314	1.083834	1.28375	1.13452	1.35176	1.198	1.15809	1.23596	1.15473	1.11485	1.12923	1.14197	0.89321	1.08156	1.055236	1.34739	1.052976	1.053571
TWAS21230316	1.074609	0.9956993	1.061376	0.59144	1.2139	1.21175	1.030452	1.12881	1.042516	1.058793	1.03312	0.76791	1.064947	0.68194	0.63406	1.076239	1.085612
TWAS21230317	1.0040532	1.096234	0.958817	1.37555	0.64535	1.032559	1.085569	1.14749	1.019443	1.030555	1.087477	0.88583	1.014546	1.052851	1.37273	1.032593	0.968261
TWAS21230319	1.062823	0.87615	1.05803	0.6087	1.16254	1.16018	1.0034232	1.095346	1.0031911	1.088042	0.9987878	0.7432	1.069208	0.7384	0.30898	1.078326	1.094575
TWAS21230321	1.072959	1.094981	1.045319	1.24425	1.15171	0.949239	0.70992	1.073917	1.061506	1.081045	1.15133	0.932814	1.058407	1.067551	1.36912	1.066166	1.064108
TWAS21230322	1.00819	1.033149	1.037002	1.37774	0.63068	0.976361	1.11437	1.15605	1.072667	1.058808	1.071992	0.89056	1.042707	1.26629	1.34729	1.033532	0.953279
TWAS21230323	1.060473	1.09136	1.050368	1.22587	1.1434	0.911742	0.6651	1.036088	1.042947	1.068987	1.13084	0.88139	1.036496	1.054049	1.34616	1.054496	1.071673
TWAS21230324	0.927079	1.38	1.16607	1.099674	0.5556	0.71938	0.62046	0.936559	0.956245	1.026001	0.982971	0.934922	0.966828	1.04188	1.33839	0.948191	0.968097
TWAS21230402	1.072763	1.047052	1.088523	1.36157	1.18886	1.10952	1.29495	1.17106	1.05428	1.054068	1.13625	0.87387	1.061723	1.019652	1.31439	1.074173	1.040972
TWAS21230403	1.072689	0.929083	1.11024	0.64537	1.214	1.30315	1.22998	1.095555	1.073593	1.12198	1.026625	0.76826	1.10742	0.80587	0.62887	1.058952	1.085065
TWAS21230404	1.067464	0.976508	1.059555	0.66102	1.1946	1.23555	1.045409	1.11386	1.085185	1.063868	1.013728	0.74313	1.060389	0.807	0.7491	1.082859	1.089659
TWAS21230405	1.014886	1.57639	1.075668	1.2056	0.59777	0.81957	0.75167	1.024614	0.9967527	1.050174	1.10341	0.95827	1.059322	1.080485	1.39531	1.016469	0.9945265
TWAS21230406	0.983779	1.042992	1.00052243	0.61694	0.59165	1.18574	1.21187	1.11417	0.948965	1.019418	0.89403	0.55377	1.059808	0.63154	0.5095	1.0037523	0.98203
TWAS21230408	0.91844	0.58571	0.89651	0.63901	0.61301	0.92778	0.61626	0.65739	0.87533	0.973833	0.86844	0.52288	0.9916288	0.52191	0.4507	0.63714	0.948722
TWAS21230409	1.07351	0.931863	1.086032	0.58308	1.20691	1.24193	1.22173	1.1268	1.089823	1.10505	1.014106	0.75212	1.082348	0.70202	0.61158	1.10296	1.11925
TWAS21230413	1.030209	1.034264	1.29648	1.1983	1.05663	0.87888	0.79151	0.988767	1.0032714	1.03412	1.1001	0.83391	0.9980999	0.9921486	1.3095	1.039879	1.04429
TWAS21230414	1.056599	1.393	1.098584	1.35472	0.68567	1.013123	1.14822	1.15452	1.11066	1.11409	1.12567	0.87858	1.072165	1.030158	1.38632	1.043244	0.9977166
TWAS21230415	1.044154	1.018591	1.36583	1.17145	1.069725	0.926064	0.63257	0.81731	0.985053	1.050549	1.11497	0.8366	0.9935338	0.922219	1.27386	1.050648	1.039531
TWAS21230416	1.06621	1.19267	1.36084	0.42745	1.10925	1.19307	1.14865	1.058709	1.01912	1.090301	0.973193	0.7319	1.053502	0.6133	0.45455	1.10815	1.10741
TWAS21230417	1.0046195	1.12032	0.978218	0.63375	0.68381	1.1925	1.11499	1.10785	0.959318	1.058056	0.916628	0.68975	1.067983	0.5744	0.45889	1.0331	1.026782
TWAS21230418	1.026508	1.057587	1.05019	1.37576	0.62346	1.024321	1.16517	1.17016	1.076084	1.061449	1.096036	0.941891	1.044196	1.029572	1.36227	1.049749	0.973309
TWAS21230421	0.925484	0.63188	0.924048	0.66407	0.60507	1.015697	1.041635	1.012446	0.9922664	0.9925746	0.95844	0.52724	1.052476	0.65359	0.50794	0.956524	1.044185
TWAS21230422	1.029154	1.017991	1.3387	1.16254	1.033948	0.88635	0.38234	0.943302	0.955567	1.06722	1.099622	0.82347	1.036013	0.968722	1.27918	1.027729	1.064178
TWAS21230423	1.054208	1.1062	1.075102	1.24166	0.68955	0.907577	0.66755	1.04171	1.11374	1.076426	1.12503	0.901271	1.046973	1.054035	1.4285	1.070966	1.0092525
TWAS21230424	1.07538	0.900348	1.09022	0.64739	1.18699	1.22118	1.087457	1.11156	1.0063404	1.091302	1.019926	0.73459	1.090869	0.73649	0.76754	1.084688	1.097244
TWAS21230502	0.975862	1.15969	1.0044998	0.60768	0.63287	1.19439	1.28365	1.078839	0.981737	1.078568	0.931586	0.59628	1.069355	0.64262	0.49934	1.039962	1.022911
TWAS21230503	1.059507	1.41658	1.10092	1.33649	1.19712	1.081	1.12201	1.16937	1.10895	1.095058	1.13561	0.88838	1.063034	1.091041	1.35388	1.040388	1.067722
TWAS21230504	1.075242	1.040244	1.080198	1.37565	1.1853	1.14381	1.15558	1.18509	1.12171	1.062519	1.13428	0.87152	1.05475	1.040231	1.31807	1.08685	1.048918
TWAS21230505	1.071775	1.36002	1.11762	1.23689	1.17352	0.919852	0.70245	1.030834	1.080616	1.12552	1.13604	0.87235	1.069675	1.047918	1.35608	1.042944	1.068687
TWAS21230506	1.061845	1.017443	1.071113	1.30849	1.16625	1.10642	1.043759	1.13831	1.015186	1.073733	1.11048	0.81559	1.063429	0.904461	1.32446	1.048016	1.052594
TWAS21230507	1.04898	0.975291	1.053185	0.6441	1.17535	0.933576	0.62893	0.64826	1.0067402	1.067829	0.98651	0.73623	1.058809	0.66198	0.30006	0.946327	1.081837
TWAS21230508	1.071245	1.068293	1.081341	1.22681	1.14802	0.932946	0.67443	1.00483	1.015713	1.11125	1.14574	0.86643	1.061198	1.014923	1.33023	1.083541	1.07064
TWAS21230509	1.083036	1.069926	1.090252	1.37982	1.20674	1.14131	1.16711	1.22185	1.1357	1.041938	1.15747	0.909472	1.079731	1.05617	1.33417	1.067258	1.055491
TWAS21230512	0.96761	1.094597	0.93241	1.37099	0.72235	1.03065	0.981245	1.11758	0.980468	1.026788	1.030116	0.8509	1.014252	1.39057	1.3275	0.9958814	0.955202
TWAS21230513	0.968705	1.053005	0.942747	1.36478	0.63603	1.012652	1.050932	1.1481	0.9924327	1.029625	1.052093	0.87633	1.020749	1.13063	1.34792	0.984965	0.960565
TWAS21230514	1.061968	0.88274	0.979874	0.67766	1.16793	1.23204	0.9964778	1.10349	1.015298	1.063914	1.0028792	0.75493	1.061318	0.7992	0.57577	1.064998	1.068617
TWAS21230515	0.945107	1.07425	0.96768	1.13838	0.52198	0.79346	0.64718	1.071238	1.034306	1.027751	1.0041765	0.83948	1.021255	0.9729	1.35807	0.987295	0.980694
TWAS21230516	1.063975	1.030561	1.052958	1.38158	1.16042	1.099309	1.016549	1.16643	1.052779	1.092551	1.13371	0.8838	1.045278	1.020203	1.31731	1.076099	1.068695
TWAS21230517	1.047774	1.042949	1.022295	1.37928	1.14217	1.051577	1.10114	1.14765	1.045654	1.093018	1.12097	0.85979	1.042691	1.025505	1.32915	1.082677	1.065917
TWAS21230518	0.94654	1.057454	0.970188	0.63586	0.67091	0.989179	0.64589	0.64118	0.909862	0.9918555	0.910369	0.56925	1.0035784	0.57425	0.51517	0.87675	0.964024
TWAS21230519	0.89731	1.054708	1.072463	0.5498	0.56112	1.083607	0.9955442	1.0080246	0.84006	1.010345	0.88708	0.55503	0.966292	0.58479	0.3689	0.943544	0.946795
TWAS21230521	1.0095763	1.010091	1.26635	1.36604	1.04249	1.08837	1.021877	1.19197	1.00033698	1.065995	1.080345	0.82609	0.973866	0.936395	1.26137	1.053988	1.029278
TWAS21230522	1.038404	0.74675	1.37102	0.57936	1.088721	1.15005	1.062378	1.1042	0.961368	1.045161	0.920591	0.67376	1.019252	0.58745	0.54819	1.079979	1.057516
TWAS21230523	1.015144	1.072132	0.974362	1.40555	0.64477	1.028282	1.041121	1.17734	1.036272	1.071035	1.09453	0.88778	1.043207	1.121	1.37703	1.031691	0.982777
TWAS21230524	1.070612	1.073865	1.079558	1.21479	1.14709	0.956605	0.65366	1.027463	1.030267	1.085211	1.14136	0.86157	1.05451	1.018403	1.34078	1.068504	1.066783
TWAS21230601	1.067905	0.89023	1.066304	0.64152	1.20361	1.22897	1.060004	1.13121	1.031936	1.047562	1.02229	0.75344	1.071501	0.79619	0.63743	1.070726	1.089877
TWAS21230602	1.056191	0.908748	1.057896	0.64713	1.17831	1.17934	1.080771	1.12574	1.058185	1.077966	0.984119	0.72792	1.082911	0.76566	0.56895	1.07501	1.094738
TWAS21230603	1.048088	0.935953	1.047011	0.60966	1.15963	0.951743	0.57743	0.68771	0.959002	1.072246	0.977431	0.70628	1.056373	0.62441	0.53623	0.951728	1.077715
TWAS21230605	1.031909	0.969812	1.02263	0.4982	1.14056	0.88726	0.63736	0.65098	0.940597	1.054467	0.950416	0.71081	1.065948	0.62478	0.53436	0.932256	1.084722
TWAS21230606	1.076951	0.950859	1.10502	0.73373	1.21767	1.25128	1.11292	1.11479	1.037885	1.11431	1.029438	0.77329	1.10466	0.8299	0.80167	1.019799	1.10378
TWAS21230607	1.056541	0.63429	1.091325	0.63268	1.19218	0.97279	0.71112	0.64899	0.988627	1.10044	1.0045427	0.7409	1.086883	0.6632	0.65019	0.972369	1.061356
TWAS21230608	1.029477	0.60927	1.090901	0.69256	0.65359	1.062053	0.66213	0.64085	0.975206	1.067647	0.958073	0.62697	1.086792	0.62228	0.54545	1.010383	1.046498
TWAS21230609	1.060391	1.40869	1.074677	1.2343	1.17142	0.934298	0.69258	1.051568	1.047882	1.11463	1.12788	0.87735	1.066205	1.062608	1.35504	1.020978	1.052294
TWAS21230611	0.907858	0.83848	0.86862	0.63613	1.018005	0.929543	0.83746	0.88467	1.0070503	0.976596	0.924938	0.68457	0.951369	0.72711	1.13853	0.92443	0.86063
TWAS21230612	1.019117	0.67219	1.073297	0.70644	0.68328	1.11313	0.69547	0.63486	0.978447	1.093672	0.953455	0.50612	1.055195	0.62065	0.57235	0.93277	1.062311
TWAS21230621	0.966069	1.070177	0.929607	1.36598	0.58101	1.020541	1.039374	1.13318	0.957351	0.99913244	1.044573	0.909433	1.016639	0.9926006	1.32975	1.0044736	0.963625
TWAS21230622	1.056918	0.87857	1.026419	0.68487	0.67924	1.26686	1.24112	1.14688	1.062686	1.062315	0.982687	0.74158	1.083369	0.6522	0.57583	1.060948	1.064212
TWAS21230623	1.066915	1.084224	1.057039	1.35743	1.17126	1.085277	1.017755	1.18745	1.056514	1.048328	1.14401	0.87088	1.056217	1.04437	1.33344	1.070374	1.060569
TWAS21230624	1.064415	1.075928	1.076675	1.23447	1.17004	0.975821	0.66748	1.032807	1.089099	1.065596	1.14156	0.85619	1.049403	1.022369	1.33465	1.067567	1.051452
TWAS21230701	1.052303	1.066994	1.069379	1.4	0.67895	1.089533	1.1152	1.18279	1.11584	1.062581	1.12831	0.87808	1.050737	1.044768	1.38965	1.062147	0.9923607
TWAS21230702	1.073066	1.22926	1.11873	1.33555	1.21953	1.14004	1.13726	1.16102	1.11938	1.1337	1.14289	0.87982	1.084851	1.057455	1.32542	1.048308	1.048087
TWAS21230704	1.053018	1.017212	1.046694	1.29356	1.15621	1.10449	1.0069599	1.12507	1.0091708	1.069673	1.091105	0.76977	1.051901	0.88234	1.32702	1.068317	1.046764
TWAS21230705	1.069342	1.072014	1.073794	1.23942	1.17467	0.936244	0.68199	1.003215	1.10695	1.071911	1.14107	0.88046	1.049877	1.035617	1.32651	1.069638	1.060701
TWAS21230706	1.0584	0.933792	1.068193	0.62295	1.18379	1.0055594	0.66106	0.66809	0.986541	1.073591	0.9939283	0.70633	1.075515	0.64601	0.53117	1.0014283	1.10508
TWAS21230707	0.949686	0.49692	0.944679	0.27121	0.53429	1.14805	0.9970949	0.981691	0.907945	1.052533	0.84254	0.57479	1.071614	0.46782	0.41653	1.0066538	1.00041479
TWAS21230708	1.079905	1.060577	1.091859	1.3633	1.2006	1.13888	1.13243	1.18012	1.11006	1.076494	1.14376	1.18766	1.076057	1.039296	1.33452	1.084175	1.065631
TWAS21230709	0.910269	0.985411	0.8933	0.60582	0.57873	0.78743	0.66554	0.61401	0.83228	0.989211	0.83763	0.55953	0.9931882	0.54581	0.4273	0.8197	0.939161
TWAS21230711	0.99985167	1.075128	1.019481	0.72698	0.60582	1.17898	1.12272	1.092708	0.979152	1.050216	0.938897	0.69111	1.056806	0.61769	0.55571	1.029434	1.040711
TWAS21230713	1.077907	1.049684	1.092755	1.37763	1.17283	1.091365	1.035663	1.18285	1.05295	1.093833	1.14572	0.86353	1.06261	1.010318	1.31765	1.08338	1.059682
TWAS21230714	0.915898	1.022358	0.931525	1.0046904	0.50077	0.58542	0.57753	1.047709	0.969079	0.93279	0.913791	0.75729	1.045657	0.929083	1.19756	1.074904	0.955349
TWAS21230715	1.065469	1.092019	1.052919	1.23904	1.15408	0.962427	0.70166	1.063393	1.058625	1.059112	1.14507	0.87572	1.039681	1.067736	1.35211	1.059473	1.066948
TWAS21230717	0.958737	0.986371	1.30043	1.35535	0.55125	1.019648	0.979395	1.05119	0.961555	1.035031	1.018838	0.965915	1.0034983	0.89913	1.3176	0.974254	0.948586
TWAS21230718	1.062972	1.086578	1.071174	1.21497	1.15024	0.955421	0.68835	0.98492	1.096713	1.093097	1.13218	0.86928	1.047267	1.034456	1.34113	1.07828	1.062731
TWAS21230719	1.052688	1.093262	1.05099	1.23251	1.16098	0.88684	0.68795	1.051873	1.096483	1.060733	1.13555	0.88449	1.038418	1.051198	1.33658	1.045726	1.049046
TWAS21230721	1.051226	1.0959	1.037086	1.2303	1.13691	0.87144	0.67885	1.032035	1.027803	1.078971	1.12771	1.034773	1.041197	1.28983	1.36637	1.058655	1.069009
TWAS21230722	1.079482	1.4271	1.10585	1.23999	1.19565	0.933098	1.18494	1.030189	1.054118	1.14701	1.16662	0.87791	1.1079	1.043385	1.35186	1.032117	1.073755
TWAS21230723	1.067572	1.081272	1.057268	1.34798	1.18751	1.15978	1.12166	1.19609	1.11286	1.068183	1.13201	0.87552	1.053486	1.05035	1.32724	1.083405	1.07152
TWAS21230724	1.046887	0.8431	1.051704	0.63051	1.15656	1.0051581	0.63414	0.63467	0.947514	1.063374	0.975168	0.68894	1.048798	0.63421	0.59268	0.9955344	1.068726
TWAS21230803	1.068014	1.054156	1.046066	1.21201	1.17355	1.085497	1.040313	1.15919	1.084599	1.079952	1.13706	0.87138	1.048652	1.043314	1.32258	1.07906	1.075396
TWAS21230804	1.078176	1.048672	1.083882	1.38876	1.17512	1.11736	1.025287	1.17245	1.05682	1.072505	1.13608	0.86503	1.064197	1.011158	1.32695	1.088046	1.058238
TWAS21230805	1.047603	0.940368	1.061703	0.69282	1.16806	0.964592	0.61993	0.66685	0.968288	1.038037	1.00067111	0.71277	1.050901	0.67925	0.7803	0.99947231	1.058715
TWAS21230811	0.915385	0.52136	1.046439	0.54227	0.5143	0.75491	0.60238	0.46886	0.901234	0.95526	0.89743	0.55193	0.95615	0.20987	0.38045	0.73572	1.033528
TWAS21230813	0.99940975	1.024422	1.33052	1.42254	0.58705	1.10968	0.986693	1.16512	0.986804	1.071247	1.062132	0.83706	0.9912255	0.935343	1.33878	1.046934	0.966916
TWAS21230815	1.067091	1.51265	1.097259	1.23946	1.1869	0.9988769	0.68582	1.063245	1.078048	1.1174	1.13262	0.88855	1.062423	1.090886	1.34946	1.030994	1.067075
TWAS21230818	1.078093	1.052675	1.085928	1.35207	1.19197	1.12351	1.14318	1.19175	1.11542	1.084197	1.14572	0.87645	1.059867	1.031582	1.31783	1.08548	1.030543
TWAS21230819	0.99936953	1.10001	0.944767	1.36622	0.56634	0.959249	1.027272	1.15031	1.015626	1.03304	1.074849	0.9972945	1.02264	1.047463	1.3701	1.035882	0.979764
TWAS21230822	0.87053	1.15128	0.87501	1.24259	0.56144	0.52557	0.9985194	0.9942804	0.89414	0.917308	0.88645	0.76367	0.89311	0.89577	1.18568	0.940391	0.85805
TWAS21230823	1.034828	0.975291	1.039345	0.65272	0.65738	1.24084	1.28102	1.1228	0.978071	1.099733	0.937662	0.65144	1.068968	0.60141	0.49811	1.059106	1.066433
TWAS21230824	1.05072	1.085735	1.036179	1.21289	1.14094	0.916208	0.68932	1.047273	1.033235	1.058422	1.12574	0.8689	1.035743	1.041922	1.33249	1.047692	1.068743
TWAS21230901	1.059213	1.0057124	1.3796	1.18908	1.080328	0.967382	0.64564	0.949166	0.99930763	1.058701	1.1275	0.84061	0.9986219	0.964519	1.30268	1.075201	1.055969
TWAS21230902	0.9915188	1.17209	0.970474	0.61935	0.65326	0.89605	0.54669	0.66703	0.87286	1.034149	0.89776	0.56992	1.0052615	0.51707	0.60551	0.87904	0.978819
TWAS21230904	1.075068	1.041674	1.089647	1.3879	1.1736	1.17798	1.099789	1.1993	1.056915	1.067732	1.13339	0.86468	1.049044	1.017911	1.31609	1.073014	1.055834
TWAS21230905	1.084322	1.024521	1.095478	1.39888	1.17444	1.13457	1.01162	1.17298	1.058809	1.12133	1.16076	0.86657	1.054305	1.00088955	1.31486	1.084073	1.065932
TWAS21230906	1.052003	1.011964	1.057011	1.30405	1.15464	1.10291	1.0045296	1.12409	1.01889	1.067366	1.094841	0.8153	1.037976	0.87594	1.325	1.06518	1.044924
TWAS21230908	1.04956	1.078216	1.07377	1.38881	0.72133	1.059352	1.053091	1.17559	1.095621	1.067016	1.12093	0.88475	1.051136	1.0311	1.39261	1.050756	0.988703
TWAS21230909	1.044901	1.017592	1.33398	1.36596	1.097828	1.093864	0.99935997	1.22064	1.051648	1.069065	1.1167	0.83115	1.0056171	0.970696	1.28296	1.079656	1.037386
TWAS21230912	1.043046	1.081618	1.38154	0.72948	1.11339	1.091684	0.6143	0.60195	0.960046	1.040194	0.969249	0.67198	0.9930693	0.587	0.61912	1.0063586	1.056333
TWAS21230913	0.8658	0.966771	0.79779	1.08954	0.47482	0.85597	0.981363	1.031875	0.917751	0.49663	0.923341	0.906538	0.45313	1.039651	1.26047	1.015833	0.82724
TWAS21230914	1.048466	1.065023	1.35927	1.20748	1.096158	0.98933	0.61054	0.847	1.065389	1.057808	1.12174	0.84204	1.020305	0.9972177	1.30574	1.075967	1.056757
TWAS21230915	1.068553	1.065709	1.075594	1.23764	1.17171	0.959559	0.67808	1.015869	1.10022	1.086243	1.1395	0.87195	1.04237	1.047531	1.35321	1.071064	1.06687
TWAS21230916	1.06839	1.030213	1.092224	1.37162	1.16375	1.1081	1.069868	1.16956	1.052805	1.072893	1.129	0.85947	1.055469	0.979243	1.31952	1.080198	1.070958
TWAS21230917	1.074932	0.93166	1.099488	0.58726	1.19369	1.22466	1.16214	1.11274	1.016583	1.079549	1.014424	0.7329	1.064486	0.69927	0.76139	1.07952	1.10117
TWAS21230918	1.072334	0.8726	1.079504	0.63446	1.20974	1.24706	1.2097	1.12813	1.080945	1.04071	1.031613	0.75606	1.058445	0.75695	0.862	1.08496	1.076731
TWAS21230919	0.9939561	0.947233	0.964053	0.62514	0.62581	1.16872	1.11836	1.10874	0.9956447	1.029894	0.86962	0.66606	1.047319	0.63536	0.54103	0.9932699	1.017003
TWAS21230922	1.060185	1.077977	1.049294	1.22389	1.14321	0.89972	0.66148	1.058313	1.034425	1.060685	1.13784	0.86667	1.036827	1.065412	1.34884	1.033888	1.057685
TWAS21230923	1.071841	1.071839	1.080285	1.24678	1.17057	0.975851	0.68587	1.043638	1.10503	1.084825	1.15305	0.87659	1.063446	1.027599	1.34148	1.066866	1.071694
TWAS21231001	1.06943	1.54643	1.083759	1.24802	1.16849	1.021055	0.74536	1.059621	1.033053	1.085555	1.13799	0.88219	1.07635	1.2928	1.37546	1.006341	1.074999
TWAS21231002	1.054679	0.929557	1.062148	0.60139	1.18724	0.967686	0.70088	0.6731	1.0044155	1.04301	0.9923265	0.71765	1.04909	0.68262	0.74017	0.9928929	1.072532
TWAS21231003	1.055844	0.91945	1.064248	0.01444	1.19333	1.018605	0.60472	0.6871	1.0014983	1.053224	0.9977562	0.71214	1.047995	0.64668	0.59503	1.0049332	1.079557
TWAS21231004	1.079374	0.909921	1.089418	0.65574	1.19691	1.24319	1.066547	1.1051	1.018946	1.073313	1.019427	0.74841	1.073767	0.65574	0.79864	1.082796	1.082644
TWAS21231005	1.076104	0.89049	1.077038	0.62242	1.20261	1.23393	1.053648	1.10287	1.025334	1.075432	1.026399	0.74009	1.065702	0.704	0.78825	1.083108	1.082471
TWAS21231006	0.909673	1.011574	0.82839	1.10438	0.51343	0.80389	0.999972541	1.021688	0.946508	1.022834	0.954129	1.0028949	0.48998	1.071007	1.12332	0.974948	0.9981178
TWAS21231007	1.069106	0.938266	1.065362	0.67568	1.18908	1.19797	1.023223	1.12694	1.027113	1.080532	1.012276	0.75014	1.070231	0.70683	0.57448	1.079464	1.087214
TWAS21231008	1.071143	1.072206	1.076812	1.23447	1.17309	0.972953	0.64251	0.973587	1.10725	1.10304	1.15058	0.87065	1.053643	1.036166	1.35122	1.073014	1.069661
