CTRL_A	itraconazole_A	methotrexate_A	tamoxifen_A	beauvericin_A	benomyl_A	bisantrene_A	camptothecin_A	cisplatin_A	colchicine_A	cycloheximide_A	fluconazole_A	imatinib_A	ketoconazole_A	miconazole_A	mitoxantrone_A	valinomycin_A
TWAS21051312	1.12848	0.931343	1.08593	1.41358	1.13834	0.89447	0.80551	1.14155	1.10997	1.14728	1.21253	0.9965315	1.16341	0.9912791	1.29484	1.043549	1.14437
TWAS21051314	1.14751	0.907272	1.16541	1.54296	1.19894	1.17883	1.41317	1.29036	1.19543	1.12851	1.25748	0.927501	1.14518	1.0016516	1.31773	1.21701	1.12193
TWAS21051315	1.12253	0.927488	1.079186	1.37682	1.1277	0.89938	0.7972	1.13461	1.11521	1.13055	1.18524	1.23575	1.13699	1.36135	1.28447	1.018422	1.14082
TWAS21051316	1.1575	0.63301	1.1764	0.48253	1.2333	0.88966	0.983116	0.981342	1.096547	1.072248	1.12984	0.72418	1.12643	0.73024	0.937229	1.19782	1.099026
TWAS21051317	1.1943	0.74181	1.1849	1.098901	1.2346	0.69306	0.79725	0.9910961	1.37243	1.21829	1.23018	0.87416	1.20193	0.87018	1.04162	1.11127	1.12531
TWAS21051318	0.915209	0.71922	0.8633	1.059136	0.54238	0.55326	0.70091	0.973174	0.958681	0.949318	0.912471	0.73895	0.919244	0.79279	1.18185	0.86802	0.87242
TWAS21051319	1.10339	0.65833	1.11788	0.60524	1.15927	1.29131	1.28166	1.18186	1.1025	1.010398	1.014349	0.75508	1.075646	0.74978	0.948482	1.15261	1.07672
TWAS21051322	1.11109	0.85626	1.1449	1.34736	1.13501	0.912951	0.82044	1.11514	1.09997	1.12482	1.15553	0.920838	1.11118	0.914693	1.27803	1.16403	1.12634
TWAS21051323	0.949198	0.4697	0.965533	0.629	0.45476	0.58263	0.67198	0.47637	0.68115	0.99926441	0.80364	0.57216	0.89129	0.25346	0.62157	0.68019	0.9571
TWAS21051324	1.1209	0.908479	1.095068	1.38435	1.14983	0.86514	0.80877	1.15354	1.094824	1.10701	1.24982	0.93986	1.1178	1.023139	1.32768	1.084821	1.12702
TWAS21051401	0.818	0.45749	0.80738	0.49127	0.54705	0.57138	0.67266	0.59121	0.78418	0.83697	0.68362	0.47707	0.80978	0.4881	0.55078	0.56451	0.82272
TWAS21051402	0.917897	0.66104	0.88208	1.3343	0.52053	0.73908	1.0133	1.095415	0.929547	0.9984862	0.927115	0.72845	0.917181	0.77543	1.073848	0.914258	0.85753
TWAS21051403	1.11671	0.87428	1.12879	1.48926	1.14354	1.17464	1.34433	1.26288	1.19229	1.13107	1.20261	0.926687	1.14469	0.919122	1.22624	1.16264	1.093507
TWAS21051404	0.76566	0.75352	0.76045	1.033524	0.40503	0.5401	0.71916	0.76814	0.86584	0.7345	0.87553	0.68742	0.72742	0.68548	1.11387	0.71066	0.72156
TWAS21051405	1.037333	0.57656	1.043592	0.55602	1.06867	0.7972	0.75036	0.22544	0.931937	0.987879	0.923412	0.63732	1.016521	0.64471	0.69483	0.83301	1.037601
TWAS21051406	1.082118	0.87123	1.036243	1.48247	1.10304	1.060629	1.076231	1.24915	1.10685	1.098585	1.13944	0.950683	1.10011	0.89985	1.19269	1.073059	1.081868
TWAS21051407	1.10762	0.6017	1.10895	0.53283	1.14608	1.30997	1.18236	1.17647	1.037516	1.12383	0.98226	0.7466	1.14788	0.69287	0.960329	1.14207	1.13549
TWAS21051408	0.80387	0.45115	0.7852	0.52382	0.55462	0.59852	0.60248	0.56541	0.70095	0.86089	0.66577	0.5349	0.89514	0.56031	0.52833	0.55359	0.925085
TWAS21051409	0.887	0.72572	0.84856	1.10783	0.60415	0.57432	0.69339	0.962928	0.950113	0.983796	0.89504	0.76812	0.967921	0.75307	1.088176	0.928439	0.83301
TWAS21051412	1.10627	0.62545	1.11242	0.53616	1.17872	0.977383	0.74739	0.67619	1.045572	1.1057	1.0080202	0.69694	1.11456	0.69006	0.75224	0.910536	1.15148
TWAS21051413	0.906608	0.47341	0.87776	0.50887	0.58696	0.965918	1.095164	1.012394	0.87424	0.54003	0.78245	0.51672	0.97084	0.55279	0.40819	0.88256	0.968675
TWAS21051416	0.967465	0.70999	0.86418	1.38134	0.50972	0.84994	1.0029759	1.06142	0.984698	0.976916	0.9941215	0.87995	0.984506	0.82082	1.17802	0.944052	0.891
TWAS21051417	1.089509	0.61382	1.10017	0.56325	1.13239	0.952666	0.72697	0.57099	0.978413	1.0056928	0.989912	0.72216	1.054601	0.67366	0.74072	0.911926	1.072406
TWAS21051418	0.901904	0.86735	0.918202	1.18432	0.56323	0.59487	0.76	1.020397	0.955386	0.950897	0.980024	1.33359	0.917517	1.14593	1.32615	0.916922	0.929561
TWAS21051421	1.078347	0.6226	1.095971	0.53811	1.12111	0.88625	0.75693	0.22467	1.011656	1.023727	0.988534	0.69051	1.047924	0.67509	0.72414	0.89671	1.078672
TWAS21051422	1.091245	0.62219	1.10408	0.55371	1.15926	0.946262	0.7559	0.22248	1.022448	0.9954429	1.013702	0.72208	1.057125	0.76521	0.79285	0.87835	1.07846
TWAS21051424	0.89967	0.48638	0.85736	0.56713	0.60441	1.19952	1.28165	1.010118	1.014134	0.89654	0.83195	0.57422	0.89994	0.51327	0.47838	0.940292	0.85514
TWAS21051503	1.097502	0.85193	1.1184	1.37057	1.15172	1.26024	1.32044	1.23633	1.10816	1.018988	1.17705	0.91715	1.061506	0.966981	1.22378	1.13797	1.067327
TWAS21051504	0.79481	0.47186	0.66113	0.53193	0.48681	0.976522	1.051913	1.003045	0.7385	0.81132	0.67654	0.54543	0.78074	0.58013	0.49014	0.87288	0.85115
TWAS21051505	1.12258	0.60957	1.14982	0.58399	1.17997	1.40238	1.33815	1.18928	1.11974	1.11299	1.024876	0.70588	1.14219	0.68635	1.069603	1.1868	1.15861
TWAS21051506	1.036928	0.79897	1.021542	1.35806	1.062701	1.033302	1.0013135	1.18539	1.031719	1.055547	1.11345	0.925779	1.052047	0.942052	1.2435	1.050019	1.031582
TWAS21051507	1.12154	0.88652	1.14197	1.47261	1.17319	1.15948	1.3134	1.25167	1.17079	1.12633	1.21261	0.942888	1.13262	0.96313	1.28459	1.18501	1.09271
TWAS21051511	0.87763	0.47866	0.87055	0.52548	0.59909	0.66759	0.68339	0.6234	0.81235	0.983796	0.77173	0.54385	0.89618	0.57533	0.53628	0.6559	0.929581
TWAS21051512	1.12939	0.908457	1.087231	1.55389	1.1671	1.15222	1.14752	1.25477	1.15715	1.14214	1.18213	0.979163	1.14971	1.17234	1.28209	1.18693	1.12756
TWAS21051513	1.094763	0.61837	1.10129	0.53247	1.12469	0.96897	0.69922	0.57233	0.993652	1.015387	1.02668	0.71724	1.069778	0.7126	0.77328	0.903675	1.082754
TWAS21051514	1.0817	0.58668	1.088504	0.58232	1.10581	0.986666	0.72031	0.60879	0.984405	1.012174	0.985742	0.68651	1.08156	0.66619	0.72001	0.908134	1.060115
TWAS21051515	0.51912	0.58153	0.50761	0.44696	0.23637	0.56025	0.83015	0.77076	0.42703	0.42827	0.57696	0.4922	0.67572	0.52227	0.51305	0.66201	0.45232
TWAS21051516	1.12361	0.91337	1.097426	1.37333	1.14693	0.8707	0.79812	1.15489	1.079532	1.1154	1.19924	1.012223	1.11491	1.010838	1.31907	1.064049	1.1263
TWAS21051517	0.948665	0.83398	0.85904	1.49385	0.55185	0.981397	1.074948	1.19324	0.955113	0.9968315	1.045973	0.900804	0.96741	1.48351	1.29249	0.976509	0.89955
TWAS21051518	1.13674	0.89522	1.15134	1.43778	1.19508	1.19298	1.35083	1.23601	1.11182	1.12573	1.22412	0.950098	1.12989	0.9986786	1.26038	1.18159	1.080863
TWAS21051519	1.12819	0.63642	1.11832	0.53422	1.19306	1.37569	1.30537	1.21028	1.13805	1.12277	1.024997	0.74303	1.14813	0.73249	1.048222	1.19811	1.15192
TWAS21051521	0.86511	0.45106	0.89906	0.53098	0.5582	0.61109	0.67739	0.59245	0.79202	0.89596	0.76154	0.51563	0.89011	0.55703	0.55232	0.6429	0.917828
TWAS21051522	0.930034	0.48879	0.926992	0.53914	0.56746	0.71237	0.59675	0.57945	0.86238	0.935191	0.86194	0.59369	0.951596	0.53543	0.59669	0.85728	0.937778
TWAS21051603	0.75597	0.47467	0.7865	0.46061	0.55624	1.091751	1.10918	1.0058837	0.78041	0.85876	0.67377	0.52606	0.5276	0.4963	0.54528	0.76045	0.80878
TWAS21051605	0.81344	0.62266	0.92339	1.10141	0.55067	0.56628	0.932356	1.062586	0.82147	0.52671	0.86044	0.65133	0.906726	0.70473	1.034526	0.48637	0.49738
TWAS21051609	1.094917	0.56577	1.11348	0.54333	1.12255	0.987641	0.67995	0.63521	0.983403	1.13546	0.973106	0.6132	1.14505	0.60679	0.83961	0.954442	1.13608
TWAS21051611	0.72137	0.61806	0.78458	0.996868	0.48153	0.62661	0.86343	0.904939	0.52634	0.51993	0.81844	0.27955	0.64604	0.66502	1.095775	0.76403	0.64774
TWAS21051612	0.52986	0.49068	0.52955	0.49475	0.46697	0.53529	0.67851	0.5024	0.41778	0.50213	0.53398	0.52944	0.53703	0.78419	0.63338	0.56589	0.48655
TWAS21051613	1.09293	0.61979	1.081856	0.53626	1.16941	0.909146	0.70506	0.6742	1.037034	1.1034	1.0056562	0.71193	1.11483	0.68542	0.72262	0.86038	1.14327
TWAS21051614	1.14821	0.66242	1.16801	0.52259	1.21123	1.39424	1.30571	1.22645	1.084196	1.13204	1.079546	0.74461	1.16921	0.7359	0.84083	1.21587	1.17309
TWAS21051616	1.049657	0.84291	1.036597	1.27263	1.030653	0.81674	0.75691	1.053632	1.04458	1.075994	1.108	0.962875	1.082049	0.902085	1.23594	0.948316	1.034261
TWAS21051617	1.13138	0.66372	1.12792	0.51985	1.19565	1.36589	1.23547	1.18735	1.1363	1.12273	1.032783	0.77799	1.14435	0.74384	0.941757	1.19785	1.15947
TWAS21051618	0.939169	0.71883	0.85958	1.065593	0.47763	0.56466	0.72145	1.012446	0.922935	0.944093	0.909539	0.973717	0.89025	0.8453	1.18804	0.88433	0.922434
TWAS21051619	1.098755	0.61272	1.13046	0.57519	1.15844	0.951939	0.75475	0.6199	0.941652	1.0191	1.035253	0.62067	1.067065	0.66694	0.914443	1.058347	1.087674
TWAS21051621	1.10475	0.900705	1.078633	1.39723	1.14866	0.86062	0.83747	1.17339	1.11673	1.10327	1.18927	0.983247	1.087716	1.029385	1.33778	1.063665	1.11856
TWAS21051622	0.914092	0.48561	0.89389	0.55478	0.24511	0.6905	0.68707	0.58143	0.90755	0.968807	0.85479	0.55159	0.961615	0.52486	0.50803	0.63674	0.931041
TWAS21060103	1.1319	0.905992	1.14423	1.38396	1.16641	0.9963489	0.80222	1.092454	1.15212	1.10469	1.23454	0.961495	1.11388	0.9902405	1.30069	1.17448	1.12205
TWAS21060104	1.1445	0.64674	1.16754	0.56092	1.20915	1.37735	1.33953	1.20538	1.086203	1.1329	1.076212	0.73366	1.16749	0.73088	0.961292	1.20693	1.17415
TWAS21060105	0.66719	0.54822	0.70726	1.16557	0.45619	0.57432	0.78827	0.54893	0.58973	0.51796	0.77103	0.55429	0.47925	0.72642	0.97365	0.58835	0.6044
TWAS21060106	1.11041	0.59571	1.12509	0.53301	1.17341	0.974242	0.76792	0.59756	0.969964	1.11152	1.024288	0.63413	1.13296	0.63147	0.86943	1.066063	1.15904
TWAS21060108	0.89225	0.74467	0.85619	1.30283	0.54129	0.80252	1.021639	1.083875	0.962656	0.913936	0.962094	0.900255	0.84067	0.89081	1.10117	0.87923	0.922528
TWAS21060109	1.1155	0.87481	1.13321	1.385	1.15733	0.951219	0.75875	1.11818	1.15868	1.11843	1.21243	0.923185	1.11314	0.963078	1.31459	1.15456	1.12203
TWAS21060111	1.13555	0.89203	1.14716	1.37574	1.166	0.923541	0.80047	1.13523	1.084076	1.12412	1.20061	1.1309	1.13196	0.980776	1.32475	1.18707	1.13088
TWAS21060112	1.14641	0.89824	1.16684	1.51122	1.20016	1.2038	1.25806	1.27654	1.12248	1.1263	1.20459	0.923181	1.14488	0.9938892	1.30654	1.19693	1.11518
TWAS21060113	1.12024	0.8793	1.13498	1.33764	1.15278	0.9	0.79007	1.073613	1.078902	1.10103	1.22389	0.902695	1.11935	0.977086	1.29148	1.15961	1.10959
TWAS21060114	0.983734	0.51636	1.013244	0.60048	0.41649	1.13962	1.10896	1.11093	0.87613	1.014671	0.8619	0.59197	0.951913	0.55882	0.76421	1.0044881	0.977198
TWAS21060116	1.10869	0.62155	1.10594	0.52559	1.15994	0.939393	0.72392	0.62316	1.040711	1.11371	1.014413	0.70225	1.12231	0.69178	0.7255	0.84456	1.15168
TWAS21060118	0.5195	0.64078	0.50174	0.4656	0.53083	0.50806	0.69569	0.62032	0.51879	0.48382	0.67617	0.51272	0.53332	0.63704	0.59194	0.60142	0.45062
TWAS21060119	1.12417	0.62716	1.14443	0.56255	1.20803	1.13689	0.72486	0.65164	1.036896	1.12446	1.052168	0.61783	1.13273	0.66832	0.87775	1.071546	1.17788
TWAS21060121	0.88404	0.4562	0.87175	0.53721	0.61783	1.060484	1.054779	1.040213	0.85754	0.89528	0.7234	0.45279	0.92753	0.54647	0.58642	0.921185	0.905188
TWAS21060122	1.13295	0.909432	1.096679	1.55837	1.17058	1.11321	1.20222	1.27198	1.14517	1.12711	1.19263	0.956891	1.1407	0.987744	1.30216	1.17338	1.14217
TWAS21060203	0.907109	0.79176	0.87859	1.16175	0.48934	0.55596	0.70153	1.01337	0.942267	1.012961	0.970408	0.956352	0.902185	0.946563	1.27665	0.965398	0.9980303
TWAS21060204	0.5303	0.51053	0.42434	0.55224	0.55694	0.50325	0.76751	0.69713	0.50572	0.46065	0.67399	0.51836	0.20532	0.52714	0.52098	0.56556	0.43926
TWAS21060205	1.10424	0.61024	1.085086	0.51016	1.13919	0.915999	0.76148	0.67543	1.0047216	1.12889	0.9906186	0.69094	1.15224	0.67179	0.59955	0.84095	1.15857
TWAS21060206	1.11865	0.926035	1.098971	1.48656	1.17127	1.068375	1.2597	1.26944	1.17518	1.11431	1.19099	0.9924236	1.10443	1.005398	1.31668	1.1842	1.12591
TWAS21060207	1.12394	0.902972	1.10026	1.50861	1.1631	1.15989	1.22247	1.26068	1.12526	1.11185	1.19681	1.21635	1.1239	1.01095	1.30847	1.1667	1.10795
TWAS21060208	0.931026	0.48656	0.9908403	0.47128	0.51806	0.70702	0.68238	0.47857	0.83098	1.0025969	0.81685	0.51898	0.924127	0.5833	0.63609	0.74732	0.963272
TWAS21060209	1.11122	0.58537	1.1391	0.53901	1.17079	0.969857	0.71234	0.66181	0.966366	1.11442	1.052308	0.62395	1.13651	0.64479	0.83205	1.058033	1.15067
TWAS21060211	1.13097	0.64001	1.14515	0.55669	1.20897	1.41412	1.37401	1.21017	1.16084	1.13966	1.0572	0.70859	1.16902	0.70602	1.12321	1.22633	1.17731
TWAS21060212	1.18869	0.80268	1.21234	1.025285	1.24749	0.66805	0.84443	0.981954	1.29927	1.17502	1.26226	0.89094	1.18795	0.922328	1.17731	1.16697	1.12365
TWAS21060213	1.12396	0.61288	1.13815	0.52073	1.17818	1.044292	0.7152	0.67529	0.9968894	1.11952	1.049551	0.68171	1.13224	0.6565	0.86319	1.05928	1.16316
TWAS21060215	0.19776	0.52548	0.53357	0.56557	0.54428	0.55852	0.7246	0.57484	0.46308	0.42181	0.52921	0.46361	0.52003	0.49597	0.48722	0.50042	0.42605
TWAS21060217	0.50363	0.50406	0.5165	0.5623	0.51461	0.50428	0.64755	0.65216	0.47482	0.46904	0.58546	0.48669	0.20463	0.58121	0.51812	0.56257	0.44726
TWAS21060218	0.930086	0.48863	0.89906	0.44849	0.55653	1.1414	1.25994	1.071101	0.980462	0.974002	0.83137	0.57288	1.016555	0.23703	0.57018	0.93605	1.007507
TWAS21060221	0.908304	0.45958	0.918202	0.59316	0.22775	0.60511	0.70237	0.59994	0.84138	0.965763	0.81883	0.5134	0.952157	0.58748	0.53215	0.76916	1.014309
TWAS21060301	1.11943	0.907908	1.099058	1.39674	1.1663	0.89374	0.77138	1.14155	1.16304	1.10629	1.23452	1.055262	1.082719	1.016578	1.33964	1.075849	1.13096
TWAS21060302	0.932639	0.50509	0.951438	0.62945	0.5312	1.21121	1.12978	1.11073	0.947829	0.9926093	0.88338	0.60071	0.9900694	0.5597	0.83698	1.0038856	0.963022
TWAS21060303	1.14103	0.63785	1.15379	0.59048	1.19967	1.36769	1.37081	1.21157	1.068836	1.12356	1.049159	0.74637	1.16078	0.70894	1.061563	1.19409	1.16836
TWAS21060304	1.13127	0.905878	1.10817	1.52691	1.17041	1.13764	1.16308	1.26473	1.11914	1.11185	1.23288	1.071076	1.13144	1.027288	1.33179	1.18927	1.12802
TWAS21060306	0.919512	0.77836	0.929577	1.22893	0.66936	0.83492	1.039427	1.06142	1.031188	0.983796	0.924658	0.81288	1.019982	0.81402	1.10331	1.01512	0.8515
TWAS21060309	0.930964	0.49505	0.905267	0.50608	0.64143	1.2553	1.27049	1.073888	0.9915175	0.980275	0.87239	0.45987	0.9940931	0.53519	0.58091	0.961167	0.915643
TWAS21060312	1.10354	0.59981	1.10192	0.55935	1.17233	0.9909129	0.73061	0.65785	1.03445	1.10664	1.017789	0.70037	1.12217	0.67514	0.71156	0.87044	1.15454
TWAS21060313	1.13461	0.911513	1.11145	1.52457	1.18021	1.093094	1.23304	1.2798	1.12149	1.10788	1.21299	0.943388	1.11619	1.043983	1.31984	1.17753	1.12272
TWAS21060314	1.13478	0.8982	1.12285	1.52079	1.18905	1.1106	1.22063	1.26962	1.13241	1.11341	1.20949	0.973318	1.13643	0.9977851	1.31344	1.19523	1.11258
TWAS21060316	1.12369	0.925616	1.082911	1.51694	1.16389	1.085267	1.30615	1.27129	1.22406	1.13627	1.19969	1.10311	1.15778	0.97192	1.2582	1.17369	1.12748
TWAS21060317	1.13667	0.89742	1.15418	1.39029	1.18184	0.953109	0.81275	1.13322	1.091178	1.11722	1.20197	0.972452	1.12355	0.9924903	1.3233	1.1839	1.13074
TWAS21060318	0.942212	0.72805	0.938763	1.41033	0.54514	0.80091	1.060204	1.12033	0.988246	1.0058027	0.98018	0.85537	1.040786	0.82848	1.17105	0.944052	0.87957
TWAS21060321	1.099546	1.62852	1.080358	1.40075	1.13147	0.82227	0.88028	1.18364	1.14044	1.099123	1.17892	0.987015	1.078041	1.5675	1.34532	1.084651	1.12165
TWAS21060322	0.88067	0.68609	0.87351	1.35275	0.56295	0.78114	0.982294	1.031744	0.98571	0.938629	0.904432	0.7254	0.944475	0.74864	1.09651	0.8923	0.84118
TWAS21060323	0.915206	0.46684	0.944599	0.55983	0.56953	0.46459	0.70368	0.60027	0.80017	0.9524	0.79578	0.49973	0.940655	0.53763	0.60938	0.69426	0.968804
TWAS21060324	0.79148	0.45793	0.8116	0.4949	0.56423	1.065458	1.051281	0.956635	0.78841	0.89235	0.61271	0.45196	0.88827	0.57829	0.56808	0.83938	0.83817
TWAS21060402	0.77106	0.22248	0.88255	0.47703	0.5312	1.14057	1.16314	0.978181	0.777	0.87394	0.74516	0.51811	0.8718	0.54443	0.50492	0.73973	0.82784
TWAS21060404	0.947985	0.47344	0.956964	0.56569	0.59441	0.23208	0.58013	0.55386	0.80856	0.971111	0.7925	0.57441	0.85355	0.22518	0.57732	0.21838	0.959928
TWAS21060406	0.949254	0.49631	0.932103	0.47943	0.63421	1.1478	1.20007	1.12975	0.953587	0.945652	0.89068	0.56997	0.950644	0.52242	0.60116	0.933321	0.92903
TWAS21060407	1.12577	0.89506	1.10039	1.44689	1.16305	1.1139	1.24078	1.25911	1.21336	1.13001	1.16819	0.981006	1.12748	0.934961	1.25951	1.17158	1.10232
TWAS21060408	0.912461	0.74166	0.945431	1.43565	0.47352	0.8191	1.034776	1.051954	0.958103	0.946326	0.956289	0.85365	0.924517	0.82481	1.2319	0.947175	0.87957
TWAS21060409	0.923089	0.86616	0.944599	1.32124	0.58136	0.89473	1.018774	1.066096	1.019247	1.04206	0.925228	0.82419	1.0138	0.85641	1.045553	0.980823	0.972833
TWAS21060411	0.52351	0.50501	0.52175	0.55181	0.36603	0.4881	0.69382	0.53589	0.48327	0.47739	0.53251	0.50591	0.45811	0.956572	0.60576	0.57767	0.48219
TWAS21060412	0.80979	0.70744	0.83862	1.074667	0.55431	0.70432	1.052485	0.972226	0.903232	0.87073	0.82663	0.61939	0.81933	0.79424	1.057183	0.77419	0.71061
TWAS21060414	1.11387	0.89661	1.082486	1.53291	1.15896	1.05377	1.23919	1.26468	1.084224	1.098824	1.19525	1.034682	1.10449	1.0082317	1.31922	1.16737	1.11334
TWAS21060417	1.11892	0.901649	1.14427	1.35952	1.15896	0.90328	0.80747	1.10365	1.089455	1.10222	1.23114	0.937682	1.11973	0.99916454	1.31792	1.16781	1.11732
TWAS21060418	0.83378	0.7246	0.88399	1.12348	0.53053	0.56127	0.73213	0.89574	0.931349	0.941495	1.019721	0.980006	0.50976	0.78865	1.072315	0.8835	0.8038
TWAS21060419	0.51424	0.49456	0.51138	0.55672	0.49608	0.54145	0.64127	0.69248	0.50982	0.40427	0.58082	0.45492	0.49841	0.55536	0.54672	0.51507	0.46905
TWAS21060421	0.916299	0.79826	0.86499	1.46404	0.5538	0.911759	1.080526	1.13262	0.954517	0.979239	1.014819	0.86603	0.934697	0.89063	1.27163	0.948964	0.88545
TWAS21060422	1.12123	0.918787	1.097949	1.38502	1.13723	0.83853	0.79105	1.14207	1.088285	1.12696	1.24052	1.24271	1.12004	1.012979	1.31242	1.081701	1.12639
TWAS21060423	0.920031	0.49294	0.957929	0.52604	0.55301	1.1991	1.25617	1.073249	0.975052	1.0034004	0.89134	0.51989	0.987414	0.55538	0.62272	0.984906	0.952156
TWAS21060424	0.917764	0.73419	0.922608	1.11123	0.22866	0.57896	0.72032	1.011259	0.977347	0.964454	0.944368	1.030752	0.942156	0.87274	1.21102	0.906031	0.942372
TWAS21060501	1.11638	0.63245	1.13795	0.53862	1.17964	1.067424	0.68772	0.62496	1.055978	1.10726	1.041864	0.60236	1.13218	0.65952	0.88591	1.068506	1.15642
TWAS21060502	1.1291	0.923288	1.10551	1.47109	1.16978	1.10676	1.33665	1.25605	1.17678	1.12613	1.21946	1.07667	1.13139	1.013224	1.31489	1.17966	1.11765
TWAS21060503	1.143	0.63346	1.15251	0.56419	1.21198	1.41681	1.412	1.20892	1.14085	1.14975	1.054289	0.7237	1.1799	0.7223	1.051914	1.23336	1.19779
TWAS21060504	0.86373	0.74875	0.83009	1.16189	0.41471	0.55302	0.609	0.89586	0.6783	0.88871	0.942454	0.88332	0.76657	0.84371	1.17231	0.67777	0.79349
TWAS21060505	1.087987	0.910321	1.094514	1.38073	1.12363	0.81197	0.78925	1.15425	1.10947	1.00996	1.19352	0.95887	1.017526	1.066388	1.27154	1.072758	1.068512
TWAS21060506	0.85181	0.45871	0.82441	0.54481	0.5864	1.032854	1.045131	1.015579	0.76795	0.89242	0.73156	0.53233	0.921951	0.5495	0.52492	0.86767	0.88756
TWAS21060507	0.78134	0.68219	0.73014	1.052208	0.51325	0.53273	0.69064	0.89406	0.923928	0.86989	0.901154	0.8329	0.78693	0.87077	1.081563	0.71226	0.75726
TWAS21060508	1.11035	0.57181	1.13134	0.52911	1.1833	0.962931	0.71166	0.60998	0.971552	1.10947	1.025024	0.63725	1.13098	0.63317	0.82899	1.034723	1.15203
TWAS21060509	1.14335	0.64423	1.15185	0.59034	1.20535	1.41726	1.37456	1.20877	1.1409	1.13751	1.06249	0.73778	1.16799	0.72497	1.023823	1.21664	1.17628
TWAS21060511	1.10866	0.6209	1.13587	0.48124	1.15563	0.99613	0.74451	0.56167	0.955577	1.025214	1.01606	0.63086	1.072661	0.65011	0.83567	1.06502	1.085048
TWAS21060512	1.11648	0.918998	1.093569	1.55666	1.16317	1.085491	1.30216	1.2834	1.14462	1.11252	1.23928	0.935546	1.12002	1.55887	1.33157	1.17909	1.12115
TWAS21060514	1.1344	0.89412	1.15689	1.53635	1.19121	1.11609	1.29383	1.27395	1.14113	1.12037	1.19782	0.905498	1.13654	0.965778	1.3069	1.2057	1.11479
TWAS21060515	1.10477	0.62274	1.10048	0.48736	1.17053	0.988733	0.74287	0.68388	1.045633	1.10917	1.018405	0.70183	1.11581	0.67484	0.72251	0.84585	1.14811
TWAS21060516	1.11586	0.66128	1.10343	0.56136	1.18395	1.30599	1.21099	1.21439	1.080491	1.11356	1.041724	0.76432	1.13903	0.74506	0.956178	1.17244	1.14701
TWAS21060517	1.12075	0.89714	1.1374	1.40128	1.14443	0.905896	0.901584	1.13924	1.099437	1.10261	1.24757	0.956318	1.10949	1.012723	1.31705	1.15993	1.11652
TWAS21060518	0.73847	0.43052	0.70605	0.53491	0.62958	0.963301	0.80074	0.73235	0.72779	0.46276	0.52613	0.58425	0.81646	0.5512	0.47138	0.50624	0.6853
TWAS21060519	0.67684	0.4591	0.74846	0.48404	0.44299	0.55228	0.72943	0.2288	0.60606	0.76203	0.55323	0.42788	0.67179	0.22597	0.60694	0.61018	0.81637
TWAS21060521	1.099918	0.61924	1.086542	0.53907	1.16302	0.87932	0.7174	0.6454	0.9925101	1.10405	0.989072	0.70587	1.1168	0.68436	0.72192	0.8668	1.14572
TWAS21060522	1.12134	0.906553	1.10147	1.5592	1.15963	1.091496	1.23416	1.27146	1.1362	1.11662	1.20074	1.0157	1.12045	1.0013532	1.32405	1.17622	1.12473
TWAS21060523	0.979641	0.5559	1.00026053	0.65151	0.54276	0.7936	0.73433	0.60794	0.976138	1.014356	1.0083275	0.55039	1.038523	0.554	0.49168	0.88969	1.0039928
TWAS21060601	1.11392	0.8967	1.096807	1.50232	1.16223	1.074476	1.37498	1.26032	1.11302	1.015542	1.20866	0.946891	1.067325	1.028218	1.23835	1.15334	1.061123
TWAS21060602	0.87625	0.8032	0.87525	1.41257	0.56865	0.85767	1.017442	1.10478	0.963475	0.952171	1.0015063	0.919965	0.913513	0.877	1.27066	0.980332	0.89608
TWAS21060606	1.14096	0.63664	1.15601	0.62082	1.21548	1.41888	1.39939	1.21918	1.14489	1.1357	1.077194	0.71809	1.16335	0.71724	1.023818	1.22882	1.18221
TWAS21060608	1.127	0.88382	1.15336	1.52272	1.17437	1.18076	1.34086	1.25262	1.11116	1.11808	1.18774	0.951638	1.12769	0.971079	1.27714	1.18284	1.090691
TWAS21060609	1.1374	0.8829	1.15274	1.37667	1.16735	0.928753	0.81131	1.13008	1.087732	1.11428	1.23583	1.02433	1.13608	0.979375	1.32763	1.17837	1.12713
TWAS21060612	0.50776	0.45661	0.44278	0.39617	0.54956	0.48349	0.59659	0.62026	0.47871	0.3796	0.53763	0.51078	0.20118	0.51271	0.36505	0.43667	0.38342
TWAS21060613	0.7204	0.56766	0.62765	0.50118	0.52688	0.55355	0.68042	0.5953	0.5272	0.80405	0.59078	0.4897	0.69175	0.51804	0.56536	0.54288	0.74183
TWAS21060614	0.84566	0.71607	0.82325	1.073589	0.58296	0.51407	0.69868	0.89695	0.87375	0.89105	0.91165	0.80577	0.60154	0.80785	1.10077	0.72146	0.79824
TWAS21060615	1.12809	0.8896	1.15187	1.35804	1.17136	0.981712	0.77296	1.081121	1.16061	1.11736	1.22669	0.968775	1.12261	0.9962406	1.30869	1.16657	1.11305
TWAS21060616	0.943315	0.45474	0.933215	0.50878	0.55928	1.06621	1.06358	1.039511	0.88052	0.983796	0.74916	0.57615	0.984506	0.57321	0.53852	0.9914869	0.943621
TWAS21060617	0.85794	0.67946	0.87102	1.083553	0.23723	0.5589	0.67388	0.86733	0.8185	0.906079	0.9956667	0.81817	0.84958	0.79971	1.046815	0.81482	0.83091
