CTRL_alpha	itraconazole_alpha	methotrexate_alpha	tamoxifen_alpha	beauvericin_alpha	benomyl_alpha	bisantrene_alpha	camptothecin_alpha	cisplatin_alpha	colchicine_alpha	cycloheximide_alpha	fluconazole_alpha	imatinib_alpha	ketoconazole_alpha	miconazole_alpha	mitoxantrone_alpha	valinomycin_alpha
TWAS21240908	1.037311	0.967859	1.055895	1.39131	0.61752	1.020225	1.027293	1.16049	1.041071	1.043636	1.10088	0.85857	1.049095	1.01024	1.36738	1.044321	0.972501
TWAS21240909	1.071771	1.009971	1.13194	1.23416	1.19369	0.908418	0.81596	1.043208	1.03615	1.10745	1.14163	0.86867	1.074409	1.058793	1.32924	1.025769	1.045333
TWAS21240915	1.067159	0.88391	1.094054	0.69432	1.21388	1.2496	1.020889	1.10221	1.034726	1.11661	1.026499	0.79065	1.085313	0.83995	0.62484	1.041907	1.087614
TWAS21240919	1.075584	0.80418	1.081336	0.6534	1.18928	1.23832	1.12857	1.089654	1.060251	1.067376	1.011123	0.74882	1.076725	0.71266	0.70239	1.089851	1.095945
TWAS21240921	0.50057	0.43965	0.4893	0.50646	0.51264	0.73606	0.73954	0.52598	0.40421	0.43042	0.47038	0.51898	0.84011	0.47278	0.40816	0.38117	0.5136
TWAS21240922	1.057109	0.980205	1.043473	1.3715	1.16827	1.052288	1.15166	1.18724	1.10394	1.050829	1.13242	0.88712	1.041829	1.12808	1.33449	1.067173	1.059716
TWAS21240923	0.967135	0.96179	0.979346	1.13879	0.58515	0.73286	0.65181	0.917938	1.010046	1.02544	1.030888	0.81965	1.0062357	0.966764	1.35555	0.988449	0.936621
TWAS21240924	1.045017	0.83827	1.04149	0.59729	1.15757	0.951441	0.63796	0.66653	0.94624	1.060503	0.982193	0.69318	1.053005	0.64833	0.62291	0.953015	1.062365
TWAS21241001	1.030307	0.76886	1.028892	0.58319	1.15796	0.8921	0.63599	0.65764	0.976394	1.051755	0.953224	0.71234	1.040045	0.67208	0.60131	0.921236	1.057928
TWAS21241003	1.07265	0.85574	1.11796	0.71804	1.23128	1.27917	1.21504	1.12667	1.088767	1.13846	1.031022	0.77161	1.10907	0.79108	0.70128	1.062758	1.093613
TWAS21241005	1.056604	0.78215	1.13414	0.61026	1.13189	1.20497	1.147	1.1163	1.041133	1.054323	0.962112	0.71184	1.023514	0.70516	0.58495	1.099538	1.093093
TWAS21241007	1.062977	1.0071908	1.055602	1.35987	1.18873	1.08134	1.067608	1.20664	1.12538	1.060366	1.14276	0.89264	1.04718	1.074928	1.34823	1.07747	1.050897
TWAS21241009	1.060954	0.980895	1.071953	1.21892	1.17626	0.951684	0.68803	1.024294	1.10528	1.051428	1.13509	0.87276	1.037533	1.041533	1.32401	1.060913	1.034933
TWAS21241013	0.922924	0.81823	0.949613	0.61859	0.55987	1.12045	1.027836	1.057226	0.84748	1.0039171	0.84358	0.57253	0.975763	0.59428	0.37326	0.952079	0.968006
TWAS21241015	1.048371	1.035019	1.067646	1.34229	1.17708	0.986204	1.099583	1.16839	1.066848	1.098687	1.12858	0.87573	1.076848	1.047198	1.32878	1.029703	1.040888
TWAS21241017	1.076492	0.959869	1.088258	1.36334	1.18218	1.074803	1.084346	1.18788	1.037587	1.071004	1.14332	0.86318	1.065565	1.016626	1.31973	1.075234	1.041424
TWAS21241019	0.42851	0.89572	0.43935	1.028271	0.37832	0.53542	0.87228	0.69941	0.39361	0.45454	0.66759	0.81258	0.41473	0.933131	0.56875	0.50143	0.47217
TWAS21241021	1.0050414	1.18003	0.980914	1.18592	0.59326	0.77437	0.71636	1.015401	1.0024445	1.039858	1.081407	0.89115	1.026121	1.068497	1.39642	0.974188	1.000098124
TWAS21241022	1.043394	1.075358	1.096014	1.24026	0.69581	0.85155	0.71265	1.051725	1.028141	1.090816	1.12627	0.88664	1.070344	1.049529	1.3841	1.022196	0.9925798
TWAS21241023	1.0678	0.970932	1.074937	1.22842	1.17358	0.955289	0.7074	1.030073	1.096493	1.071364	1.14659	0.86907	1.045737	1.034949	1.33028	1.07843	1.06018
TWAS21241101	1.006303	0.980083	1.020244	1.37917	0.62868	0.968655	1.18297	1.13896	1.054505	1.050491	1.066865	0.914164	1.028755	1.034062	1.37543	1.040023	0.979251
TWAS21241102	1.073839	0.9977788	1.085463	1.36292	1.19466	1.15307	1.089438	1.18516	1.12578	1.05652	1.14079	0.89329	1.064467	1.053626	1.32798	1.076928	1.044543
TWAS21241103	1.022934	0.974027	1.045561	1.20838	0.62481	0.84157	0.69001	1.0065154	1.0023414	1.042424	1.10803	0.84949	1.0056536	0.9912657	1.38042	1.035163	0.984764
TWAS21241104	1.077814	0.974165	1.086523	1.36627	1.18245	1.12033	1.10114	1.17854	1.04415	1.079573	1.14098	0.85411	1.066246	1.015055	1.32963	1.087785	1.055394
TWAS21241105	1.00082766	0.931621	1.034257	1.39986	0.59204	0.978644	1.12799	1.14113	1.011021	1.055214	1.067087	0.8349	1.033772	0.942437	1.32151	1.021741	0.962255
TWAS21241107	0.985986	1.048007	0.962148	1.20435	0.63165	0.76509	0.71153	1.024274	1.048074	1.03272	1.067148	1.17424	0.9930251	1.085545	1.38878	1.012417	0.983492
TWAS21241108	1.040184	0.920931	1.10188	1.36559	1.091816	1.10529	1.014294	1.20124	1.060381	1.041852	1.11497	0.84706	0.988057	0.967238	1.26103	1.068975	1.013021
TWAS21241112	1.061617	0.82728	1.13578	0.62665	1.13887	1.20363	1.11632	1.088457	1.040784	1.050476	0.98981	0.70348	1.0095941	0.68245	0.62536	1.098677	1.044849
TWAS21241115	1.067613	0.7994	1.10042	0.66748	1.19116	1.10078	1.014137	1.058187	0.989706	1.11898	1.018105	0.75726	1.088087	0.74728	0.68611	1.022597	1.080214
TWAS21241116	1.040985	0.66461	1.072711	0.67688	0.69902	1.28283	1.34073	1.082261	1.021521	1.071267	0.964157	0.64493	1.061129	0.62481	0.47193	1.059418	1.079803
TWAS21241117	1.062473	1.0038654	1.092818	1.31422	1.18215	1.10314	1.081738	1.13568	1.088721	1.10451	1.12991	0.89569	1.062187	1.099221	1.33769	1.032025	1.052269
TWAS21241118	1.077969	1.033054	1.13198	1.33971	1.18862	1.1313	1.13991	1.14711	1.10394	1.13192	1.13184	0.904374	1.082553	1.079119	1.34846	1.061562	1.063724
TWAS21241121	0.96879	0.930695	0.9948295	1.37399	0.56446	1.014164	1.043542	1.11311	0.967048	1.038957	1.02694	1.27376	1.025603	0.940507	1.32233	1.029851	0.927584
TWAS21241122	1.052086	1.012277	1.053035	1.37366	1.16588	1.01388	1.074854	1.20526	1.06264	1.029528	1.12872	0.88515	1.063808	1.068702	1.33982	1.04304	1.061792
TWAS21241123	1.061218	0.972439	1.069846	1.21545	1.14607	0.979394	0.70284	1.019491	1.032279	1.076684	1.12955	0.8572	1.037264	1.013045	1.33076	1.066251	1.057891
TWAS21241124	1.066478	0.81392	1.051748	0.65048	1.17625	1.21146	1.036459	1.099066	1.012815	1.09019	1.0052596	0.73942	1.0736	0.7117	0.58294	1.077876	1.1009
TWAS21241201	0.86146	0.71719	0.87876	0.58943	0.952951	0.905982	1.26628	0.976246	0.934827	0.903247	0.84054	0.65566	0.900542	0.58495	0.52184	0.913966	0.88449
TWAS21241203	1.061616	0.971433	1.039969	1.22328	1.14593	0.906256	0.69385	1.019526	1.027066	1.091876	1.12976	0.86615	1.036838	1.039182	1.3425	1.055839	1.074661
TWAS21241205	1.078266	0.82041	1.089155	0.64875	1.17862	1.22901	1.12725	1.099777	1.0037284	1.12399	1.017422	0.72601	1.086393	0.70631	0.57432	1.11395	1.11831
TWAS21241209	1.054057	0.927292	1.060547	1.29717	1.16227	1.077593	1.017092	1.13749	0.998656	1.04417	1.10513	0.79737	1.031219	0.8908	1.3255	1.055702	1.042978
TWAS21241213	0.974111	0.75268	0.917661	0.61909	0.69588	1.1232	1.18035	1.10222	0.934851	1.044954	0.88364	0.63769	1.036488	0.60498	0.48597	0.9963829	1.02077
TWAS21241215	1.076027	0.84334	1.09015	0.67995	1.20002	1.21898	1.04687	1.10461	1.010248	1.069316	1.028083	0.74477	1.067935	0.74792	0.61786	1.082528	1.082621
TWAS21241217	1.055993	0.83085	1.07034	0.59143	1.1759	0.975231	0.63889	0.62883	0.9964961	1.041781	0.9927191	0.71634	1.047682	0.67181	0.58674	0.9960422	1.076348
TWAS21241219	1.069025	0.934618	1.08855	1.37295	1.17408	1.10627	1.053157	1.17632	1.045118	1.084504	1.13583	0.86037	1.056396	1.000091085	1.30251	1.082912	1.051357
TWAS21241221	1.037394	0.95542	1.068131	1.38735	0.6143	1.023654	1.075857	1.17595	1.026045	1.080316	1.11149	0.85059	1.051615	0.988154	1.36899	1.066577	0.977015
TWAS21241222	1.061074	1.17034	1.074863	1.23387	1.17445	0.920185	0.72208	1.064066	1.10187	1.099436	1.13512	0.89368	1.062598	1.082566	1.3531	1.033135	1.056679
TWAS21241223	1.038221	0.77779	1.030734	0.60527	1.15997	0.88568	0.6184	0.64819	0.944598	1.066975	0.969815	0.71787	1.048458	0.69663	0.60321	0.932467	1.053737
TWAS21241224	0.914828	1.027615	0.8989	1.312	0.57452	0.888	1.05406	1.053247	0.9970281	1.0055271	0.985602	0.84477	0.966712	1.020589	1.30696	0.956353	0.917072
TWAS21241301	1.052702	1.012242	1.042982	1.22192	1.15127	0.87539	0.68409	1.022626	1.087546	1.082198	1.12242	0.910757	1.027706	1.084671	1.34911	1.047794	1.047076
TWAS21241302	1.04945	0.79317	1.057315	0.61224	1.16391	0.89366	0.61269	0.65311	0.970807	1.076037	0.977096	0.7176	1.0531	0.68433	0.59113	0.9968392	1.067186
TWAS21241303	1.072403	0.81072	1.08155	0.62206	1.18554	1.22878	1.082855	1.10347	1.0025434	1.083015	1.0050506	0.72235	1.076525	0.69104	0.57225	1.084542	1.093555
TWAS21241304	1.044275	0.989074	1.027041	1.2187	1.13198	0.89387	0.71702	1.049101	1.037542	1.067985	1.12614	0.87958	1.024126	1.049458	1.35262	1.041364	1.065303
TWAS21241305	0.973083	1.015367	0.984512	1.17375	0.58785	0.71768	0.69317	1.0075138	1.03009	1.01192	1.050975	0.933379	0.992548	1.29569	1.38119	1.00088584	0.960732
TWAS21241306	1.075599	0.81456	1.083886	0.67256	1.18867	1.22314	1.069603	1.10663	1.018002	1.087363	1.022963	0.74102	1.079577	0.70645	0.70686	1.088799	1.095739
TWAS21241307	1.060929	0.999969754	1.12726	1.21023	1.11517	0.942724	0.70018	1.047709	1.069455	1.080082	1.14128	0.86548	1.00029659	1.0060927	1.30827	1.081179	1.080445
TWAS21241308	0.81649	1.18524	0.81881	1.19534	0.21514	0.67419	1.077093	0.971863	0.946262	0.83036	0.88264	1.018029	0.921021	1.10797	1.16761	0.921752	0.88743
TWAS21241309	1.055554	0.925678	1.063231	1.29691	1.15761	1.10618	1.013937	1.13819	1.010355	1.062104	1.10166	0.81268	1.042303	0.88271	1.32926	1.055342	1.039008
TWAS21241312	1.046045	0.78525	1.097275	0.60261	1.087991	1.14856	0.969604	1.022533	0.94917	1.073487	0.931393	0.71599	1.032478	0.69166	0.58543	1.086807	1.098873
TWAS21241316	0.905166	1.0026433	0.8952	1.062318	0.21598	0.61061	0.65264	0.95277	0.89925	0.973682	0.955246	0.86407	0.960543	1.11148	1.32586	0.976858	0.928807
TWAS21241317	1.020204	1.0053536	1.047054	1.20453	0.60749	0.8135	0.70962	1.014651	1.082741	1.019746	1.11144	0.85757	1.012775	1.039573	1.39199	1.02733	0.97256
TWAS21241319	0.982845	1.16289	1.011402	1.16916	0.55649	0.76877	0.67306	1.005789	1.016908	1.047443	1.06609	1.11523	1.01386	0.9928773	1.3871	1.0029733	0.971978
TWAS21241321	1.070036	0.84154	1.064491	0.64389	1.2074	1.24351	1.046164	1.11709	1.061541	1.068196	1.011887	0.76509	1.076263	0.7777	0.66137	1.087275	1.083926
TWAS21241322	0.49807	0.74801	0.47552	1.033954	0.47035	0.49998	0.948486	0.85293	0.78281	0.49195	0.74624	0.60215	0.85759	0.70455	1.049817	0.76866	0.48246
TWAS21241323	0.87603	1.032375	0.84345	1.075147	0.58374	0.68427	0.61462	0.942358	0.933377	0.99919052	0.958209	0.83078	0.963006	1.0093956	1.31373	0.93386	0.920567
TWAS21241324	1.067321	0.85915	1.060412	0.69183	1.17866	1.20454	1.033451	1.10834	1.02884	1.064009	1.0092944	0.75525	1.057898	0.78297	0.67029	1.078387	1.077791
TWAS21241401	1.0075682	1.014388	0.963638	0.60592	0.64816	1.1935	1.088937	1.11635	0.965591	1.053611	0.930983	0.68625	1.020356	0.64782	0.51342	1.037936	1.041956
TWAS21241403	1.053529	0.9987089	1.042215	1.22169	1.14376	0.923269	0.6772	1.030596	1.0332	1.057147	1.12761	0.86407	1.041954	1.053292	1.33949	1.048572	1.066126
TWAS21241405	1.056264	0.81006	1.052407	0.61163	1.1921	1.21401	1.058374	1.12214	1.071546	1.044539	0.9956057	0.76109	1.062984	0.80072	0.66489	1.078537	1.079733
TWAS21241409	1.022739	0.973456	1.050473	1.38069	0.60462	0.989913	1.0048568	1.13183	1.032633	1.11065	1.098086	0.85134	1.04357	0.977383	1.392	1.059418	0.978042
TWAS21241411	1.024073	0.970827	1.10972	1.43347	0.57125	1.026331	1.12144	1.16987	1.043401	1.053234	1.077995	0.87436	1.00032518	1.0034472	1.3475	1.042755	0.973639
TWAS21241413	1.056267	0.961869	1.072065	1.39513	0.6283	1.045776	1.16051	1.17991	1.10524	1.073336	1.11229	0.87025	1.05939	1.018578	1.38999	1.071774	0.98433
TWAS21241415	1.083327	0.85474	1.093082	0.67079	1.19339	1.24459	1.069639	1.10837	1.020011	1.076421	1.021411	0.75268	1.07705	0.71047	0.71891	1.090052	1.094328
TWAS21241417	1.033274	0.914332	1.028802	0.53504	1.11266	0.84111	0.54989	0.59775	0.951226	1.1113	0.914512	0.65727	1.069992	0.67139	0.50872	0.943054	1.09549
TWAS21241419	1.059928	1.026802	1.049804	1.22492	1.16543	0.8985	0.70289	1.064315	1.040525	1.062782	1.13898	0.87626	1.037759	1.071594	1.35147	1.055117	1.040581
TWAS21241421	1.086702	0.83827	1.09028	0.63979	1.1988	1.23958	1.1622	1.12335	1.013516	1.10223	1.018723	0.74514	1.088842	0.71274	0.66409	1.095144	1.10807
TWAS21241423	0.947849	1.0079299	0.963077	1.13773	0.57826	0.69749	0.70504	0.948027	0.9974921	1.018661	1.034303	0.8911	0.989492	1.021877	1.3535	0.941904	0.942143
TWAS21241424	1.074525	0.941296	1.068761	1.22008	1.15039	0.928492	0.69294	0.9956555	1.033155	1.087613	1.14776	0.85262	1.064622	1.005337	1.31419	1.063565	1.056803
TWAS21241503	1.05156	0.954393	1.072036	0.64919	0.68775	1.25999	1.25005	1.14245	1.0019238	1.056957	0.983634	0.6923	1.080048	0.60932	0.60098	1.060804	1.061979
TWAS21241504	1.021669	1.0069089	1.043638	1.41016	0.60156	1.03194	1.161	1.19896	1.098547	1.044434	1.10814	0.8838	1.033794	1.04683	1.38417	1.040014	0.983337
TWAS21241505	1.049712	0.88232	1.10946	1.3003	1.09055	1.076661	0.939258	1.17451	0.968411	1.052809	1.083553	0.78147	1.0034856	0.86319	1.28778	1.075115	1.042339
TWAS21241506	1.056056	0.89524	1.063703	1.27978	1.18799	1.19039	1.26115	1.12963	1.035112	1.034118	1.080677	0.77291	1.069945	0.86504	1.35657	1.057625	1.048536
TWAS21241507	1.039597	1.014165	1.020572	1.38834	0.63758	1.014856	1.14062	1.19799	1.1095	1.034418	1.10412	0.88477	1.027812	1.063318	1.37236	1.042768	0.976483
TWAS21241508	1.01134	1.0096439	1.044002	1.20571	0.64961	0.75871	0.71356	1.035772	0.9977355	0.9969272	1.099461	0.89851	1.038311	1.13909	1.41186	1.032613	0.973717
TWAS21241509	1.087764	0.974576	1.094894	1.37074	1.1935	1.12324	1.085236	1.20055	1.053237	1.075478	1.15086	0.87966	1.074739	1.029444	1.3296	1.096907	1.060612
TWAS21241511	1.019982	0.84054	1.025761	0.66216	0.65722	1.24019	1.20386	1.11991	0.967041	1.054397	0.922401	0.69718	1.063628	0.58862	0.46713	1.027505	1.029875
TWAS21241512	1.077501	0.964653	1.092164	1.38063	1.19899	1.12742	1.14034	1.19984	1.12362	1.055719	1.14052	0.88171	1.058281	1.048429	1.32807	1.073849	1.042475
TWAS21241513	0.968298	0.88716	1.057017	0.60674	0.58785	1.20389	1.22521	1.072134	0.968798	1.061399	0.85054	0.58757	1.015567	0.51231	0.5499	1.040212	1.028941
TWAS21241514	1.064869	0.67375	1.1227	0.73983	0.77721	1.30372	1.29289	1.13374	1.0025736	1.14087	1.0041139	0.73348	1.11664	0.69644	0.51002	1.025132	1.062865
TWAS21241515	1.040695	0.82041	1.044295	0.63131	1.16518	0.960712	0.62697	0.63446	0.9957058	1.059807	0.977489	0.70529	1.057306	0.66259	0.59113	0.99925072	1.076141
TWAS21241516	0.921064	0.71419	0.901892	0.65508	0.60666	1.14862	1.0088348	1.011176	0.956628	1.0029127	0.86867	0.68445	1.026986	0.61843	0.48276	0.975271	0.976185
TWAS21241517	1.0022424	0.924272	1.057297	0.6109	1.06729	0.930165	0.64346	0.55871	0.933376	1.059835	0.923546	0.67704	0.957037	0.62161	0.63288	0.96215	0.95667
TWAS21241518	1.057405	1.37847	1.048733	1.38387	1.14846	1.075816	1.12436	1.17034	1.06123	1.087661	1.12895	1.34258	1.044409	1.79349	1.31954	1.075935	1.060352
TWAS21241519	0.984865	1.019967	0.924241	1.16582	0.61974	0.7439	0.70243	0.9978301	0.9941877	1.032149	1.075419	0.904149	1.008264	1.075488	1.37828	0.995968	0.970716
TWAS21241521	1.05692	0.89247	1.050087	0.59026	1.17975	0.970385	0.63534	0.66894	0.9964004	1.072801	0.9958195	0.74005	1.05235	0.72741	0.62768	0.944975	1.078718
TWAS21241522	1.062282	0.9911503	1.042742	1.36661	1.1651	1.035951	1.045092	1.19724	1.059686	1.056715	1.12852	0.86851	1.046484	1.054744	1.33782	1.068981	1.066477
TWAS21241603	1.064211	0.79879	1.055619	0.64484	1.17608	1.19862	1.067485	1.12253	1.01193	1.070033	1.0024046	0.73817	1.056522	0.71948	0.68574	1.082203	1.096685
TWAS21241607	1.065647	0.87467	1.057358	0.6523	1.20292	1.23682	1.068758	1.1043	1.078135	1.05228	1.0098698	0.7683	1.049504	0.80652	0.60966	1.065775	1.061046
TWAS21241609	0.9921837	1.05128	0.966292	1.19782	0.62162	0.81478	0.73082	1.024119	0.9973383	1.044283	1.080849	0.88132	1.012656	1.083891	1.39271	0.993362	0.989139
TWAS21241611	1.048922	0.69571	1.099376	0.68062	1.19949	0.948294	0.67003	0.68352	0.963764	1.090008	1.0096485	0.72589	1.063034	0.69377	0.63086	0.974467	1.04531
TWAS21241613	1.061852	0.89339	1.076026	0.63308	1.17946	0.9953548	0.65517	0.64819	1.0048013	1.065184	0.9921681	0.71821	1.059729	0.66765	0.59906	0.9988791	1.077728
TWAS21241615	1.07971	0.78785	1.093682	0.62217	1.21052	1.24982	1.1775	1.12536	1.073527	1.094815	1.016719	0.73912	1.086205	0.79222	0.68568	1.10392	1.11666
TWAS21241617	1.025029	1.033408	1.045704	1.22282	0.65953	0.869	0.70218	1.016942	1.07982	1.047198	1.11081	0.87055	1.019292	1.036798	1.40177	1.04111	0.980131
TWAS21241619	1.038582	0.81388	1.034634	0.63547	1.14984	0.955999	0.60985	0.62057	0.954368	1.053145	0.979453	0.71949	1.046742	0.6776	0.60441	0.935352	1.05905
TWAS21241621	1.030391	0.961199	1.024741	1.30923	1.12629	1.042655	1.023697	1.13985	1.056341	1.04272	1.10315	0.8451	1.045497	1.0048055	1.29733	1.040884	1.032963
TWAS21250103	0.82838	1.041436	0.79119	1.051636	0.54945	0.5107	0.61428	0.949297	0.88656	0.89986	0.912524	1.14592	0.87761	1.44475	1.17226	0.86227	0.86109
TWAS21250106	1.059322	1.26124	1.04875	1.35436	1.17609	1.10803	1.058722	1.18158	1.094488	1.061603	1.12697	0.87277	1.036627	1.034044	1.32224	1.084324	1.035207
TWAS21250107	0.9924409	0.907166	1.031797	1.38294	0.60179	0.976708	1.05815	1.16833	0.986295	1.036296	1.069416	0.84599	1.040855	0.976019	1.35277	1.042236	0.943039
TWAS21250108	1.049043	0.81587	1.044624	0.64385	1.16234	1.169	1.061256	1.11441	0.99945171	1.088978	0.978636	0.73329	1.063518	0.77711	0.59405	1.078248	1.088879
TWAS21250111	1.014948	0.80441	0.986464	0.66907	0.64586	1.22851	1.050446	1.13951	0.974181	1.058986	0.902468	0.67897	1.066612	0.62758	0.52956	1.026658	1.033958
TWAS21250113	1.074166	0.81242	1.079563	0.65996	1.18268	1.20993	1.11927	1.11976	1.0051401	1.1132	1.0080804	0.73976	1.085912	0.73217	0.57162	1.091049	1.11516
TWAS21250114	1.017046	1.035621	0.979163	1.40787	0.63454	0.99901461	1.11603	1.19019	1.032689	1.061867	1.1085	1.0022729	1.0045989	1.23532	1.40438	1.029538	1.00096945
TWAS21250115	1.048476	1.0097764	1.034837	1.20923	1.12684	0.85703	0.68469	1.012315	1.022193	1.05595	1.11923	0.86329	1.039276	1.048143	1.32863	1.039158	1.062394
TWAS21250116	1.064645	0.911157	1.085759	0.62685	1.16333	0.929709	0.62076	0.66939	0.966613	1.14563	1.00091956	0.71798	1.066188	0.65696	0.57887	1.022033	1.11694
TWAS21250117	1.007765	0.82942	1.02999	0.6309	0.64879	0.921358	0.60529	0.6166	0.902538	1.04548	0.930995	0.60412	1.046801	0.54472	0.45196	0.926397	1.033769
TWAS21250119	0.988413	0.950873	1.019825	1.3883	0.62267	0.976527	1.071136	1.14526	1.004619	1.054087	1.067699	0.83633	1.023613	0.971318	1.35431	1.026303	0.975819
TWAS21250121	1.046393	0.943686	1.10095	1.38966	1.10488	1.055362	1.053413	1.2539	1.032345	1.040407	1.11649	0.84667	0.9926876	1.019126	1.30595	1.065435	1.059583
TWAS21250122	1.073997	0.7306	1.085262	0.62927	1.18436	1.2251	1.069169	1.091737	0.999980835	1.079797	1.010145	0.73811	1.064881	0.71761	0.59695	1.077656	1.095867
TWAS21250203	1.072153	0.974263	1.066153	1.37667	1.18664	1.12355	1.15727	1.17515	1.10747	1.090468	1.13839	0.930903	1.055792	1.048507	1.3317	1.090179	1.054581
TWAS21250204	1.069398	0.980546	1.074543	1.23269	1.17494	0.957855	0.708	1.034892	1.045962	1.052259	1.13656	0.86744	1.053434	1.035117	1.31459	1.062979	1.044629
TWAS21250205	1.062074	0.98232	1.076471	1.21957	1.14378	0.956675	0.6808	1.0083447	1.037501	1.058965	1.12946	0.85726	1.04615	1.012662	1.32908	1.056424	1.051846
TWAS21250206	1.069596	1.018653	1.080469	1.23772	1.18262	0.951218	0.7086	1.031796	1.09541	1.058496	1.14513	0.903819	1.050046	1.063243	1.34909	1.061381	1.065526
TWAS21250207	1.066522	0.976633	1.083455	1.21574	1.1539	0.913052	0.68799	0.99955092	1.030583	1.077856	1.15296	0.8806	1.068741	1.019183	1.32696	1.070447	1.060652
TWAS21250208	0.963592	0.95054	0.9978794	1.36972	0.59742	0.947507	1.10948	1.16106	0.959677	0.9968553	1.040778	0.84346	1.025364	0.966547	1.32796	0.9976602	0.938133
TWAS21250211	1.068726	0.975442	1.083218	1.3741	1.17062	1.08199	1.095822	1.19431	1.053053	1.063138	1.13623	0.86311	1.049866	1.013359	1.30898	1.077265	1.034063
TWAS21250213	0.905185	0.70093	0.932777	0.59338	0.55706	1.1471	1.24366	1.02766	0.928925	1.0050797	0.82159	0.56516	1.028741	0.22602	0.51644	0.963684	0.964956
TWAS21250214	1.068771	0.78466	1.065622	0.64669	1.19601	1.19965	1.067445	1.12809	1.063642	1.071346	0.9986925	0.7556	1.063045	0.7647	0.61055	1.085675	1.083837
TWAS21250215	1.067555	0.980079	1.051501	1.35699	1.16681	1.08376	1.15161	1.19918	1.063554	1.047097	1.13819	0.87284	1.060034	1.041072	1.3327	1.065016	1.057265
TWAS21250216	1.064038	0.9633	1.046782	1.38752	1.16357	1.055922	1.02269	1.19641	1.058578	1.065929	1.1447	0.86806	1.05379	1.03766	1.33542	1.064537	1.076452
TWAS21250217	1.059338	0.978923	1.12338	1.21589	1.10872	0.916302	0.66606	0.9900473	1.055935	1.08175	1.14029	0.919718	1.007361	1.02123	1.34679	1.067491	1.10159
TWAS21250218	1.064067	1.15979	1.092668	1.24701	1.18611	0.925156	0.7429	1.084344	1.04611	1.11971	1.1435	0.87841	1.062922	1.075538	1.37071	1.033236	1.073204
TWAS21250219	0.73285	0.53562	0.6909	0.54241	0.55077	0.49624	0.62363	0.54572	0.62613	0.47345	0.51741	0.49377	0.49623	0.43898	0.44897	0.48162	0.49182
TWAS21250221	1.056312	1.0036215	1.072867	1.39104	0.6336	1.046297	1.15101	1.20248	1.12116	1.057247	1.12438	0.8916	1.049722	1.058188	1.38023	1.061146	0.9988173
TWAS21250222	1.044937	0.6778	1.033776	0.68503	0.70589	1.21615	1.049934	1.087094	1.00049431	1.052561	1.00020435	0.74008	1.08519	0.7033	0.60201	1.040903	1.045723
TWAS21250301	1.012807	0.959239	1.015349	1.42284	0.60727	1.049725	0.97757	1.20892	0.993352	1.021385	1.073681	0.85923	0.984988	1.024655	1.34914	1.024151	0.972382
TWAS21250302	1.077675	0.95651	1.086028	1.38517	1.18336	1.13168	1.12009	1.19047	1.051335	1.063031	1.15328	0.87515	1.063511	1.027805	1.31481	1.079023	1.056296
TWAS21250303	1.07216	0.81183	1.087387	0.65279	1.19761	1.23414	1.11672	1.12878	1.008047	1.062085	1.018934	0.73453	1.075817	0.7007	0.58682	1.076879	1.090917
TWAS21250304	0.82131	0.8898	0.85817	1.10577	0.50364	0.77155	0.914369	0.961221	0.83929	0.87628	0.81821	0.70677	0.916906	0.85402	1.15053	0.86013	0.84359
TWAS21250306	1.08236	0.83347	1.082751	0.64906	1.21033	1.28745	1.13954	1.10799	1.076876	1.088012	1.035075	0.75119	1.080063	0.7215	0.60084	1.090823	1.099475
TWAS21250307	1.033429	0.953469	1.11048	1.15292	1.039709	0.901337	0.65084	0.93551	0.963021	1.038667	1.1076	0.82782	0.9906345	0.964139	1.27905	1.046893	1.043955
TWAS21250308	1.055487	0.935913	1.12793	1.38004	1.10761	1.062549	1.086798	1.19321	1.0597	1.090601	1.11738	0.84397	1.03498	0.95669	1.2811	1.085761	1.074958
TWAS21250309	1.080839	0.967353	1.087294	0.63146	1.20074	1.23025	1.12142	1.11269	1.022478	1.079791	1.0023233	0.75052	1.086142	0.72612	0.30222	1.091814	1.092824
TWAS21250311	1.029035	1.21184	1.079011	1.20978	0.64482	0.75193	0.71205	1.040134	1.01317	1.061315	1.10895	0.90079	1.042192	1.050657	1.39938	1.01262	0.988503
TWAS21250312	1.077761	0.93392	1.083106	1.37719	1.17262	1.11621	1.053576	1.17762	1.061258	1.074332	1.13886	0.86277	1.062632	1.012762	1.30772	1.079625	1.064364
TWAS21250314	0.964561	1.35858	0.928677	1.1757	0.6484	0.73631	0.76019	0.9948788	0.980369	1.033665	1.056058	1.31383	0.9968433	1.72395	1.37484	0.975538	0.973729
TWAS21250315	1.069615	0.87679	1.098396	0.6719	1.21042	1.23073	1.02357	1.10857	1.020734	1.13432	0.99948267	0.77891	1.098894	0.83219	0.69429	1.05372	1.085868
TWAS21250316	1.072374	0.75904	1.080262	0.6234	1.19747	1.24696	1.21009	1.10343	1.063897	1.066744	1.012417	0.74299	1.063744	0.74582	0.61414	1.089042	1.091823
TWAS21250318	1.072592	1.0058032	1.092473	1.23457	1.16631	0.946719	0.7415	1.015862	1.046515	1.06656	1.14602	0.87063	1.041855	1.043753	1.33585	1.060834	1.044094
